code_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2
'MAFFT_b0#0133_hhT_tree_32_OP_1.394625831819448_Split_133.fasta', 119.075, 114.569, 1802.402, 1756.872
'MAFFT_b0#0133_htH_tree_32_OP_1.394625831819448_Split_133.fasta', 117.383, 113.291, 1773.435, 1739.814
'MAFFT_b0#0133_htT_tree_32_OP_1.394625831819448_Split_133.fasta', 117.383, 113.291, 1773.435, 1739.814
'MAFFT_b0#0133_thT_tree_32_OP_1.394625831819448_Split_133.fasta', 119.075, 114.569, 1802.402, 1756.872
'MAFFT_b0#0134_hhH_tree_73_OP_2.1226526490243662_Split_134.fasta', 114.375, 109.362, 1866.727, 1884.569
'MAFFT_b0#0134_thT_tree_73_OP_2.1226526490243662_Split_134.fasta', 114.473, 109.46, 1868.126, 1885.992
'MAFFT_b0#0134_ttH_tree_73_OP_2.1226526490243662_Split_134.fasta', 113.26, 108.578, 1898.858, 1889.54
'MAFFT_b0#0134_ttT_tree_73_OP_2.1226526490243662_Split_134.fasta', 113.26, 108.578, 1898.858, 1889.54
'MAFFT_b0#0136_hhH_tree_18_OP_1.6412028835688572_Split_136.fasta', 124.31, 119.251, 1993.856, 1935.677
'MAFFT_b0#0136_hhH_tree_63_OP_2.4574448685772787_Split_136.fasta', 122.309, 118.029, 2012.341, 1947.385
'MAFFT_b0#0136_htT_tree_18_OP_1.6412028835688572_Split_136.fasta', 124.31, 119.251, 1993.856, 1935.677
'MAFFT_b0#0136_htT_tree_63_OP_2.4574448685772787_Split_136.fasta', 122.309, 118.029, 2012.341, 1947.385
'MAFFT_b0#0136_thH_tree_63_OP_2.4574448685772787_Split_136.fasta', 119.934, 116.057, 1902.211, 1946.667
'MAFFT_b0#0136_thT_tree_18_OP_1.6412028835688572_Split_136.fasta', 123.924, 119.011, 2039.763, 1958.133
'MAFFT_b0#0136_thT_tree_63_OP_2.4574448685772787_Split_136.fasta', 119.934, 116.057, 1902.211, 1946.667
'MAFFT_b0#0136_ttT_tree_18_OP_1.6412028835688572_Split_136.fasta', 123.924, 119.011, 2039.763, 1958.133
'MAFFT_b1#0002_hhH_tree_15_OP_2.087727372490158_Split_2.fasta', 112.535, 107.958, 1766.48, 1752.737
'MAFFT_b1#0002_hhT_tree_15_OP_2.087727372490158_Split_2.fasta', 112.535, 107.958, 1766.48, 1752.737
'MAFFT_b1#0002_htH_tree_15_OP_2.087727372490158_Split_2.fasta', 115.15, 110.75, 1694.59, 1688.836
'MAFFT_b1#0002_htT_tree_15_OP_2.087727372490158_Split_2.fasta', 115.15, 110.75, 1694.59, 1688.836
'MAFFT_b1#0003_hhH_tree_6_OP_2.239188896515518_Split_3.fasta', 109.306, 104.648, 1494.952, 1489.11
'MAFFT_b1#0003_hhT_tree_6_OP_2.239188896515518_Split_3.fasta', 109.306, 104.648, 1494.952, 1489.11
'MAFFT_b1#0003_htH_tree_6_OP_2.239188896515518_Split_3.fasta', 111.676, 107.3, 1483.081, 1482.586
'MAFFT_b1#0003_htT_tree_6_OP_2.239188896515518_Split_3.fasta', 111.676, 107.3, 1483.081, 1482.586
'MAFFT_b1#0007_hhH_tree_33_OP_2.3946452743037674_Split_7.fasta', 106.546, 102.439, 1958.547, 1962.884
'MAFFT_b1#0007_hhH_tree_36_OP_2.1446400488559805_Split_7.fasta', 111.051, 106.758, 1670.016, 1624.204
'MAFFT_b1#0007_hhT_tree_33_OP_2.3946452743037674_Split_7.fasta', 106.546, 102.439, 1958.547, 1962.884
'MAFFT_b1#0007_hhT_tree_36_OP_2.1446400488559805_Split_7.fasta', 111.051, 106.758, 1670.016, 1624.204
'MAFFT_b1#0007_htH_tree_33_OP_2.3946452743037674_Split_7.fasta', 111.111, 106.878, 1986.432, 2015.845
'MAFFT_b1#0007_htH_tree_36_OP_2.1446400488559805_Split_7.fasta', 109.327, 105.306, 1723.985, 1698.872
'MAFFT_b1#0007_htT_tree_33_OP_2.3946452743037674_Split_7.fasta', 111.111, 106.878, 1986.432, 2015.845
'MAFFT_b1#0007_htT_tree_36_OP_2.1446400488559805_Split_7.fasta', 109.327, 105.306, 1723.985, 1698.872
'MAFFT_b1#0009_hhH_tree_66_OP_1.2811312595443396_Split_9.fasta', 101.139, 96.411, 1552.255, 1511.991
'MAFFT_b1#0009_hhT_tree_66_OP_1.2811312595443396_Split_9.fasta', 101.139, 96.411, 1552.255, 1511.991
'MAFFT_b1#0009_htH_tree_66_OP_1.2811312595443396_Split_9.fasta', 105.147, 99.96, 1555.905, 1520.932
'MAFFT_b1#0009_htT_tree_66_OP_1.2811312595443396_Split_9.fasta', 105.147, 99.96, 1555.905, 1520.932
'MAFFT_b1#0011_hhH_tree_43_OP_2.0711252991315146_Split_11.fasta', 104.255, 101.095, 1814.213, 1813.576
'MAFFT_b1#0011_hhT_tree_43_OP_2.0711252991315146_Split_11.fasta', 104.255, 101.095, 1814.213, 1813.576
'MAFFT_b1#0011_htH_tree_43_OP_2.0711252991315146_Split_11.fasta', 107.552, 104.417, 1852.065, 1860.313
'MAFFT_b1#0011_htT_tree_43_OP_2.0711252991315146_Split_11.fasta', 107.552, 104.417, 1852.065, 1860.313
'MAFFT_b1#0013_hhH_tree_12_OP_2.001688119411461_Split_13.fasta', 112.507, 107.302, 1773.345, 1709.227
'MAFFT_b1#0013_hhT_tree_12_OP_2.001688119411461_Split_13.fasta', 112.507, 107.302, 1773.345, 1709.227
'MAFFT_b1#0013_htH_tree_12_OP_2.001688119411461_Split_13.fasta', 114.638, 109.189, 1782.812, 1777.987
'MAFFT_b1#0013_htT_tree_12_OP_2.001688119411461_Split_13.fasta', 114.638, 109.189, 1782.812, 1777.987
'MAFFT_b1#0014_hhH_tree_22_OP_1.8978074920611192_Split_14.fasta', 108.891, 104.607, 1700.196, 1688.25
'MAFFT_b1#0014_hhH_tree_75_OP_1.6806378767143357_Split_14.fasta', 110.02, 105.567, 1507.736, 1530.217
'MAFFT_b1#0014_hhT_tree_22_OP_1.8978074920611192_Split_14.fasta', 108.891, 104.607, 1700.196, 1688.25
'MAFFT_b1#0014_hhT_tree_75_OP_1.6806378767143357_Split_14.fasta', 110.02, 105.567, 1507.736, 1530.217
'MAFFT_b1#0014_htH_tree_22_OP_1.8978074920611192_Split_14.fasta', 110.331, 105.711, 1712.667, 1702.538
'MAFFT_b1#0014_htH_tree_75_OP_1.6806378767143357_Split_14.fasta', 108.359, 104.483, 1587.84, 1601.172
'MAFFT_b1#0014_htT_tree_22_OP_1.8978074920611192_Split_14.fasta', 110.331, 105.711, 1712.667, 1702.538
'MAFFT_b1#0014_htT_tree_75_OP_1.6806378767143357_Split_14.fasta', 108.359, 104.483, 1587.84, 1601.172
'MAFFT_b1#0015_hhH_tree_99_OP_1.9515729402087414_Split_15.fasta', 110.413, 105.808, 2034.635, 2013.372
'MAFFT_b1#0015_hhT_tree_99_OP_1.9515729402087414_Split_15.fasta', 110.413, 105.808, 2034.635, 2013.372
'MAFFT_b1#0015_htH_tree_99_OP_1.9515729402087414_Split_15.fasta', 114.927, 110.354, 1994.56, 1994.115
'MAFFT_b1#0015_htT_tree_99_OP_1.9515729402087414_Split_15.fasta', 114.927, 110.354, 1994.56, 1994.115
'MAFFT_b1#0016_hhH_tree_16_OP_1.6140779433426575_Split_16.fasta', 100.526, 96.341, 1514.24, 1534.419
'MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta', 100.526, 96.341, 1514.24, 1534.419
'MAFFT_b1#0016_htH_tree_16_OP_1.6140779433426575_Split_16.fasta', 106.375, 102.345, 1638.757, 1560.504
'MAFFT_b1#0016_htT_tree_16_OP_1.6140779433426575_Split_16.fasta', 106.375, 102.345, 1638.757, 1560.504
'MAFFT_b1#0019_hhH_tree_92_OP_1.2191485009213157_Split_19.fasta', 103.354, 97.82, 1499.211, 1495.191
'MAFFT_b1#0019_hhT_tree_92_OP_1.2191485009213157_Split_19.fasta', 103.354, 97.82, 1499.211, 1495.191
'MAFFT_b1#0019_htH_tree_92_OP_1.2191485009213157_Split_19.fasta', 107.112, 101.138, 1588.41, 1590.198
'MAFFT_b1#0019_htT_tree_92_OP_1.2191485009213157_Split_19.fasta', 107.112, 101.138, 1588.41, 1590.198
'MAFFT_b1#0020_hhH_tree_38_OP_1.4343856216399835_Split_20.fasta', 114.735, 109.793, 1768.101, 1734.313
'MAFFT_b1#0020_hhH_tree_69_OP_1.4368871816738984_Split_20.fasta', 110.511, 106.321, 1511.782, 1517.527
'MAFFT_b1#0020_hhT_tree_38_OP_1.4343856216399835_Split_20.fasta', 114.735, 109.793, 1768.101, 1734.313
'MAFFT_b1#0020_hhT_tree_69_OP_1.4368871816738984_Split_20.fasta', 110.511, 106.321, 1511.782, 1517.527
'MAFFT_b1#0020_htH_tree_38_OP_1.4343856216399835_Split_20.fasta', 115.999, 110.947, 1693.104, 1661.99
'MAFFT_b1#0020_htH_tree_69_OP_1.4368871816738984_Split_20.fasta', 107.32, 103.28, 1618.553, 1574.115
'MAFFT_b1#0020_htT_tree_38_OP_1.4343856216399835_Split_20.fasta', 115.999, 110.947, 1693.104, 1661.99
'MAFFT_b1#0020_htT_tree_69_OP_1.4368871816738984_Split_20.fasta', 107.32, 103.28, 1618.553, 1574.115
'MAFFT_b1#0025_hhH_tree_1_OP_2.1293333382956448_Split_25.fasta', 120.758, 115.767, 1680.822, 1681.833
'MAFFT_b1#0025_hhH_tree_53_OP_2.653717388362929_Split_25.fasta', 112.608, 108.124, 2017.799, 1912.566
'MAFFT_b1#0025_hhT_tree_1_OP_2.1293333382956448_Split_25.fasta', 120.758, 115.767, 1680.822, 1681.833
'MAFFT_b1#0025_hhT_tree_53_OP_2.653717388362929_Split_25.fasta', 112.608, 108.124, 2017.799, 1912.566
'MAFFT_b1#0025_htH_tree_1_OP_2.1293333382956448_Split_25.fasta', 119.075, 114.02, 1763.886, 1707.272
'MAFFT_b1#0025_htH_tree_53_OP_2.653717388362929_Split_25.fasta', 111.463, 107.098, 1986.059, 1891.941
'MAFFT_b1#0025_htT_tree_1_OP_2.1293333382956448_Split_25.fasta', 119.075, 114.02, 1763.886, 1707.272
'MAFFT_b1#0025_htT_tree_53_OP_2.653717388362929_Split_25.fasta', 111.463, 107.098, 1986.059, 1891.941
'MAFFT_b1#0027_hhH_tree_71_OP_2.576092119557198_Split_27.fasta', 124.134, 119.266, 1635.278, 1655.233
'MAFFT_b1#0027_hhH_tree_97_OP_2.0797767783471546_Split_27.fasta', 122.074, 117.54, 1895.221, 1890.054
'MAFFT_b1#0027_hhT_tree_71_OP_2.576092119557198_Split_27.fasta', 124.134, 119.266, 1635.278, 1655.233
'MAFFT_b1#0027_hhT_tree_97_OP_2.0797767783471546_Split_27.fasta', 122.074, 117.54, 1895.221, 1890.054
'MAFFT_b1#0027_htH_tree_71_OP_2.576092119557198_Split_27.fasta', 121.166, 116.828, 1778.291, 1793.46
'MAFFT_b1#0027_htH_tree_97_OP_2.0797767783471546_Split_27.fasta', 121.859, 117.422, 1912.427, 1908.816
'MAFFT_b1#0027_htT_tree_71_OP_2.576092119557198_Split_27.fasta', 121.166, 116.828, 1778.291, 1793.46
'MAFFT_b1#0027_htT_tree_97_OP_2.0797767783471546_Split_27.fasta', 121.859, 117.422, 1912.427, 1908.816
'MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta', 114.328, 108.697, 1824.655, 1887.736
'MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta', 114.328, 108.697, 1824.655, 1887.736
'MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta', 116.563, 110.942, 1879.987, 1878.434
'MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta', 116.563, 110.942, 1879.987, 1878.434
'MAFFT_b1#0032_hhH_tree_14_OP_1.1212402430377564_Split_32.fasta', 110.636, 106.332, 1614.219, 1622.984
'MAFFT_b1#0032_hhT_tree_14_OP_1.1212402430377564_Split_32.fasta', 110.636, 106.332, 1614.219, 1622.984
'MAFFT_b1#0032_htH_tree_14_OP_1.1212402430377564_Split_32.fasta', 112.636, 108.5, 1706.898, 1675.81
'MAFFT_b1#0032_htT_tree_14_OP_1.1212402430377564_Split_32.fasta', 112.636, 108.5, 1706.898, 1675.81
'MAFFT_b1#0033_hhH_tree_23_OP_2.8095393482122226_Split_33.fasta', 114.576, 110.205, 1849.614, 1867.726
'MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta', 114.576, 110.205, 1849.614, 1867.726
'MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta', 118.503, 114.002, 2092.473, 2065.605
'MAFFT_b1#0033_htT_tree_23_OP_2.8095393482122226_Split_33.fasta', 118.503, 114.002, 2092.473, 2065.605
'MAFFT_b1#0035_hhH_tree_29_OP_2.9056775789560643_Split_35.fasta', 113.16, 108.478, 1909.746, 1902.993
'MAFFT_b1#0035_hhT_tree_29_OP_2.9056775789560643_Split_35.fasta', 113.16, 108.478, 1909.746, 1902.993
'MAFFT_b1#0035_htH_tree_29_OP_2.9056775789560643_Split_35.fasta', 116.061, 111.385, 1860.706, 1843.481
'MAFFT_b1#0035_htT_tree_29_OP_2.9056775789560643_Split_35.fasta', 116.061, 111.385, 1860.706, 1843.481
'MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta', 111.938, 107.319, 1657.287, 1630.696
'MAFFT_b1#0037_hhH_tree_7_OP_1.2841848496398856_Split_37.fasta', 111.295, 105.856, 1694.083, 1687.336
'MAFFT_b1#0037_hhT_tree_34_OP_2.1858321729487624_Split_37.fasta', 111.938, 107.319, 1657.287, 1630.696
'MAFFT_b1#0037_hhT_tree_7_OP_1.2841848496398856_Split_37.fasta', 111.295, 105.856, 1694.083, 1687.336
'MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta', 113.446, 108.886, 1635.096, 1649.014
'MAFFT_b1#0037_htH_tree_7_OP_1.2841848496398856_Split_37.fasta', 111.485, 105.869, 1731.453, 1737.637
'MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta', 113.446, 108.886, 1635.096, 1649.014
'MAFFT_b1#0037_htT_tree_7_OP_1.2841848496398856_Split_37.fasta', 111.485, 105.869, 1731.453, 1737.637
'MAFFT_b1#0039_hhH_tree_37_OP_1.6922658322608612_Split_39.fasta', 116.25, 111.301, 1666.752, 1633.379
'MAFFT_b1#0039_hhT_tree_37_OP_1.6922658322608612_Split_39.fasta', 116.25, 111.301, 1666.752, 1633.379
'MAFFT_b1#0039_htH_tree_37_OP_1.6922658322608612_Split_39.fasta', 119.411, 114.442, 1693.002, 1701.715
'MAFFT_b1#0039_htT_tree_37_OP_1.6922658322608612_Split_39.fasta', 119.411, 114.442, 1693.002, 1701.715
'MAFFT_b1#0040_hhH_tree_35_OP_1.0145149247555216_Split_40.fasta', 93.713, 89.131, 1570.257, 1501.581
'MAFFT_b1#0040_hhH_tree_58_OP_2.1317534516953884_Split_40.fasta', 112.11, 106.871, 1976.859, 1980.305
'MAFFT_b1#0040_hhT_tree_35_OP_1.0145149247555216_Split_40.fasta', 93.713, 89.131, 1570.257, 1501.581
'MAFFT_b1#0040_hhT_tree_58_OP_2.1317534516953884_Split_40.fasta', 112.11, 106.871, 1976.859, 1980.305
'MAFFT_b1#0040_htH_tree_35_OP_1.0145149247555216_Split_40.fasta', 96.399, 91.963, 1654.233, 1645.201
'MAFFT_b1#0040_htH_tree_58_OP_2.1317534516953884_Split_40.fasta', 113.679, 108.307, 1999.849, 1991.015
'MAFFT_b1#0040_htT_tree_35_OP_1.0145149247555216_Split_40.fasta', 96.4, 91.964, 1654.265, 1645.234
'MAFFT_b1#0040_htT_tree_58_OP_2.1317534516953884_Split_40.fasta', 113.679, 108.307, 1999.849, 1991.015
'MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta', 110.964, 107.289, 1746.641, 1780.851
'MAFFT_b1#0042_hhH_tree_5_OP_1.2092921892930137_Split_42.fasta', 117.874, 112.598, 1672.978, 1648.309
'MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta', 110.964, 107.289, 1746.641, 1780.851
'MAFFT_b1#0042_hhT_tree_5_OP_1.2092921892930137_Split_42.fasta', 117.874, 112.598, 1672.978, 1648.309
'MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta', 109.711, 106.418, 1765.266, 1789.54
'MAFFT_b1#0042_htH_tree_5_OP_1.2092921892930137_Split_42.fasta', 116.588, 111.22, 1669.282, 1638.811
'MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta', 109.711, 106.418, 1765.266, 1789.54
'MAFFT_b1#0042_htT_tree_5_OP_1.2092921892930137_Split_42.fasta', 116.588, 111.22, 1669.282, 1638.811
'MAFFT_b1#0045_hhH_tree_49_OP_1.862318045912353_Split_45.fasta', 116.186, 111.485, 1710.555, 1727.005
'MAFFT_b1#0045_hhT_tree_49_OP_1.862318045912353_Split_45.fasta', 116.186, 111.485, 1710.555, 1727.005
'MAFFT_b1#0045_htH_tree_49_OP_1.862318045912353_Split_45.fasta', 115.317, 110.736, 1771.929, 1765.768
'MAFFT_b1#0045_htT_tree_49_OP_1.862318045912353_Split_45.fasta', 115.317, 110.736, 1771.929, 1765.768
'MAFFT_b1#0047_hhH_tree_56_OP_1.846126415612828_Split_47.fasta', 113.144, 108.918, 1613.526, 1615.054
'MAFFT_b1#0047_hhT_tree_56_OP_1.846126415612828_Split_47.fasta', 113.144, 108.918, 1613.526, 1615.054
'MAFFT_b1#0047_htH_tree_56_OP_1.846126415612828_Split_47.fasta', 115.753, 111.729, 1759.458, 1721.63
'MAFFT_b1#0047_htT_tree_56_OP_1.846126415612828_Split_47.fasta', 115.753, 111.729, 1759.458, 1721.63
'MAFFT_b1#0049_hhH_tree_47_OP_1.15048819586282_Split_49.fasta', 112.664, 108.387, 1605.704, 1599.496
'MAFFT_b1#0049_hhH_tree_68_OP_2.580684564304555_Split_49.fasta', 121.125, 117.088, 1953.66, 1914.806
'MAFFT_b1#0049_hhT_tree_47_OP_1.15048819586282_Split_49.fasta', 112.664, 108.387, 1605.704, 1599.496
'MAFFT_b1#0049_hhT_tree_68_OP_2.580684564304555_Split_49.fasta', 121.125, 117.088, 1953.66, 1914.806
'MAFFT_b1#0049_htH_tree_47_OP_1.15048819586282_Split_49.fasta', 113.233, 108.941, 1656.583, 1638.194
'MAFFT_b1#0049_htH_tree_68_OP_2.580684564304555_Split_49.fasta', 119.11, 115.388, 1913.115, 1946.099
'MAFFT_b1#0049_htT_tree_47_OP_1.15048819586282_Split_49.fasta', 113.233, 108.941, 1656.583, 1638.194
'MAFFT_b1#0049_htT_tree_68_OP_2.580684564304555_Split_49.fasta', 119.11, 115.388, 1913.115, 1946.099
'MAFFT_b1#0052_hhH_tree_0_OP_2.430564512096987_Split_52.fasta', 103.656, 98.577, 1737.049, 1763.155
'MAFFT_b1#0052_hhH_tree_98_OP_2.706650408711409_Split_52.fasta', 107.475, 103.555, 1667.825, 1665.831
'MAFFT_b1#0052_hhT_tree_0_OP_2.430564512096987_Split_52.fasta', 103.656, 98.577, 1737.049, 1763.155
'MAFFT_b1#0052_hhT_tree_98_OP_2.706650408711409_Split_52.fasta', 107.475, 103.555, 1667.825, 1665.831
'MAFFT_b1#0052_htH_tree_0_OP_2.430564512096987_Split_52.fasta', 102.519, 97.455, 1806.804, 1803.333
'MAFFT_b1#0052_htH_tree_98_OP_2.706650408711409_Split_52.fasta', 109.382, 105.528, 1689.914, 1686.018
'MAFFT_b1#0052_htT_tree_0_OP_2.430564512096987_Split_52.fasta', 102.519, 97.455, 1806.804, 1803.333
'MAFFT_b1#0052_htT_tree_98_OP_2.706650408711409_Split_52.fasta', 109.382, 105.528, 1689.914, 1686.018
'MAFFT_b1#0053_hhH_tree_59_OP_2.5907616833144225_Split_53.fasta', 113.982, 110.524, 1839.8, 1852.634
'MAFFT_b1#0053_hhT_tree_59_OP_2.5907616833144225_Split_53.fasta', 113.982, 110.524, 1839.8, 1852.634
'MAFFT_b1#0053_htH_tree_59_OP_2.5907616833144225_Split_53.fasta', 113.488, 110.084, 1838.892, 1871.193
'MAFFT_b1#0053_htT_tree_59_OP_2.5907616833144225_Split_53.fasta', 113.488, 110.084, 1838.892, 1871.193
'MAFFT_b1#0054_hhH_tree_50_OP_1.4314281006893206_Split_54.fasta', 116.196, 110.973, 1646.712, 1618.868
'MAFFT_b1#0054_hhH_tree_67_OP_2.2628141929704384_Split_54.fasta', 115.834, 110.663, 1908.94, 1900.918
'MAFFT_b1#0054_hhT_tree_50_OP_1.4314281006893206_Split_54.fasta', 116.196, 110.973, 1646.712, 1618.868
'MAFFT_b1#0054_hhT_tree_67_OP_2.2628141929704384_Split_54.fasta', 115.834, 110.663, 1908.94, 1900.918
'MAFFT_b1#0054_htH_tree_50_OP_1.4314281006893206_Split_54.fasta', 115.492, 110.599, 1634.281, 1637.02
'MAFFT_b1#0054_htH_tree_67_OP_2.2628141929704384_Split_54.fasta', 115.231, 110.517, 1877.964, 1872.355
'MAFFT_b1#0054_htT_tree_50_OP_1.4314281006893206_Split_54.fasta', 115.492, 110.599, 1634.281, 1637.02
'MAFFT_b1#0054_htT_tree_67_OP_2.2628141929704384_Split_54.fasta', 115.231, 110.517, 1877.964, 1872.355
'MAFFT_b1#0055_hhH_tree_54_OP_1.8294071409461166_Split_55.fasta', 113.453, 109.384, 1831.988, 1845.298
'MAFFT_b1#0055_hhH_tree_70_OP_2.160745603480274_Split_55.fasta', 118.055, 113.568, 1885.672, 1857.441
'MAFFT_b1#0055_hhT_tree_54_OP_1.8294071409461166_Split_55.fasta', 113.453, 109.384, 1831.988, 1845.298
'MAFFT_b1#0055_hhT_tree_70_OP_2.160745603480274_Split_55.fasta', 118.055, 113.568, 1885.672, 1857.441
'MAFFT_b1#0055_htH_tree_54_OP_1.8294071409461166_Split_55.fasta', 117.767, 113.502, 1902.174, 1913.582
'MAFFT_b1#0055_htH_tree_70_OP_2.160745603480274_Split_55.fasta', 115.208, 110.744, 1843.182, 1806.134
'MAFFT_b1#0055_htT_tree_54_OP_1.8294071409461166_Split_55.fasta', 117.767, 113.502, 1902.174, 1913.582
'MAFFT_b1#0055_htT_tree_70_OP_2.160745603480274_Split_55.fasta', 115.208, 110.744, 1843.182, 1806.134
'MAFFT_b1#0056_hhH_tree_25_OP_1.4474587949887363_Split_56.fasta', 111.451, 105.96, 1703.877, 1639.333
'MAFFT_b1#0056_hhT_tree_25_OP_1.4474587949887363_Split_56.fasta', 111.451, 105.96, 1703.877, 1639.333
'MAFFT_b1#0056_htH_tree_25_OP_1.4474587949887363_Split_56.fasta', 114.249, 109.103, 1698.908, 1723.098
'MAFFT_b1#0056_htT_tree_25_OP_1.4474587949887363_Split_56.fasta', 114.249, 109.103, 1698.908, 1723.098
'MAFFT_b1#0057_hhH_tree_91_OP_1.1687397125272698_Split_57.fasta', 120.691, 115.522, 1569.051, 1564.875
'MAFFT_b1#0057_hhT_tree_91_OP_1.1687397125272698_Split_57.fasta', 120.691, 115.522, 1569.051, 1564.875
'MAFFT_b1#0057_htH_tree_91_OP_1.1687397125272698_Split_57.fasta', 121.516, 116.515, 1612.439, 1630.948
'MAFFT_b1#0057_htT_tree_91_OP_1.1687397125272698_Split_57.fasta', 121.516, 116.515, 1612.439, 1630.948
'MAFFT_b1#0058_hhH_tree_93_OP_1.9635255889586014_Split_58.fasta', 116.148, 111.608, 1785.096, 1840.806
'MAFFT_b1#0058_hhT_tree_93_OP_1.9635255889586014_Split_58.fasta', 116.148, 111.608, 1785.096, 1840.806
'MAFFT_b1#0058_htH_tree_93_OP_1.9635255889586014_Split_58.fasta', 116.743, 111.711, 1815.866, 1776.519
'MAFFT_b1#0058_htT_tree_93_OP_1.9635255889586014_Split_58.fasta', 116.743, 111.711, 1815.866, 1776.519
'MAFFT_b1#0061_hhH_tree_19_OP_2.086025278277926_Split_61.fasta', 109.248, 105.336, 1636.712, 1640.681
'MAFFT_b1#0061_hhH_tree_3_OP_2.3303660621034012_Split_61.fasta', 115.714, 110.898, 1615.609, 1597.692
'MAFFT_b1#0061_hhH_tree_45_OP_2.450502530351305_Split_61.fasta', 112.792, 108.202, 1488.635, 1479.643
'MAFFT_b1#0061_hhH_tree_87_OP_2.138081629728955_Split_61.fasta', 108.537, 103.593, 1969.307, 2000.907
'MAFFT_b1#0061_hhT_tree_19_OP_2.086025278277926_Split_61.fasta', 109.248, 105.336, 1636.712, 1640.681
'MAFFT_b1#0061_hhT_tree_3_OP_2.3303660621034012_Split_61.fasta', 115.714, 110.898, 1615.609, 1597.692
'MAFFT_b1#0061_hhT_tree_45_OP_2.450502530351305_Split_61.fasta', 112.792, 108.202, 1488.635, 1479.643
'MAFFT_b1#0061_hhT_tree_87_OP_2.138081629728955_Split_61.fasta', 108.537, 103.593, 1969.307, 2000.907
'MAFFT_b1#0061_htH_tree_19_OP_2.086025278277926_Split_61.fasta', 109.897, 105.817, 1578.625, 1534.978
'MAFFT_b1#0061_htH_tree_3_OP_2.3303660621034012_Split_61.fasta', 109.026, 104.707, 1675.379, 1647.216
'MAFFT_b1#0061_htH_tree_45_OP_2.450502530351305_Split_61.fasta', 109.096, 104.299, 1465.51, 1478.771
'MAFFT_b1#0061_htH_tree_87_OP_2.138081629728955_Split_61.fasta', 108.852, 103.672, 2055.604, 2043.333
'MAFFT_b1#0061_htT_tree_19_OP_2.086025278277926_Split_61.fasta', 109.897, 105.817, 1578.625, 1534.978
'MAFFT_b1#0061_htT_tree_3_OP_2.3303660621034012_Split_61.fasta', 109.026, 104.707, 1675.379, 1647.216
'MAFFT_b1#0061_htT_tree_45_OP_2.450502530351305_Split_61.fasta', 109.096, 104.299, 1465.51, 1478.771
'MAFFT_b1#0061_htT_tree_87_OP_2.138081629728955_Split_61.fasta', 108.852, 103.672, 2055.604, 2043.333
'MAFFT_b1#0062_hhH_tree_55_OP_2.981723484578797_Split_62.fasta', 119.99, 115.187, 2110.332, 2107.758
'MAFFT_b1#0062_hhT_tree_55_OP_2.981723484578797_Split_62.fasta', 119.99, 115.187, 2110.332, 2107.758
'MAFFT_b1#0062_htH_tree_55_OP_2.981723484578797_Split_62.fasta', 117.402, 113.099, 2112.901, 2112.96
'MAFFT_b1#0062_htT_tree_55_OP_2.981723484578797_Split_62.fasta', 117.402, 113.099, 2112.901, 2112.96
'MAFFT_b1#0065_hhH_tree_8_OP_2.675007884014506_Split_65.fasta', 121.925, 116.53, 1695.906, 1681.105
'MAFFT_b1#0065_hhT_tree_8_OP_2.675007884014506_Split_65.fasta', 121.925, 116.53, 1695.906, 1681.105
'MAFFT_b1#0065_htH_tree_8_OP_2.675007884014506_Split_65.fasta', 119.443, 114.383, 1684.539, 1700.843
'MAFFT_b1#0065_htT_tree_8_OP_2.675007884014506_Split_65.fasta', 119.443, 114.383, 1684.539, 1700.843
'MAFFT_b1#0067_hhH_tree_61_OP_2.4621083212934276_Split_67.fasta', 110.938, 106.319, 1927.993, 1908.25
'MAFFT_b1#0067_hhT_tree_61_OP_2.4621083212934276_Split_67.fasta', 110.938, 106.319, 1927.993, 1908.25
'MAFFT_b1#0067_htH_tree_61_OP_2.4621083212934276_Split_67.fasta', 110.155, 105.485, 1898.868, 1911.942
