code_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5
'bali_phy_msa.7.fas', 135.739, 128.408, 1389.568, 1170.781
'bali_phy_msa.70.fas', 133.696, 126.062, 1377.234, 1146.502
'bali_phy_msa.71.fas', 136.842, 129.786, 1444.527, 1189.526
'bali_phy_msa.72.fas', 136.847, 129.717, 1234.898, 1210.397
'bali_phy_msa.73.fas', 134.643, 126.928, 1367.276, 1153.868
'bali_phy_msa.74.fas', 134.963, 127.911, 1426.497, 1183.111
'bali_phy_msa.75.fas', 136.749, 129.568, 1422.44, 1187.353
'bali_phy_msa.76.fas', 137.132, 130.061, 1365.162, 1192.393
'bali_phy_msa.77.fas', 135.81, 128.367, 1313.645, 1158.627
'bali_phy_msa.78.fas', 135.931, 128.705, 1404.234, 1153.447
'bali_phy_msa.79.fas', 133.629, 125.9, 1419.914, 1123.977
'bali_phy_msa.8.fas', 135.274, 127.951, 1425.903, 1187.189
'bali_phy_msa.80.fas', 134.324, 126.663, 1323.519, 1122.196
'bali_phy_msa.81.fas', 136.596, 129.323, 1388.926, 1157.113
'bali_phy_msa.82.fas', 136.361, 128.996, 1393.503, 1170.018
'bali_phy_msa.83.fas', 135.698, 128.595, 1382.386, 1148.515
'bali_phy_msa.84.fas', 137.319, 130.085, 1368.365, 1185.602
'bali_phy_msa.85.fas', 135.339, 127.624, 1340.52, 1148.034
'bali_phy_msa.86.fas', 136.594, 129.391, 1439.49, 1179.67
'bali_phy_msa.87.fas', 136.726, 129.623, 1369.07, 1171.279
'bali_phy_msa.88.fas', 136.293, 128.825, 1286.191, 1152.233
'bali_phy_msa.89.fas', 136.826, 129.495, 1446.065, 1181.475
'bali_phy_msa.9.fas', 136.95, 129.957, 1450.987, 1206.296
'bali_phy_msa.90.fas', 135.375, 127.802, 1362.821, 1172.032
'bali_phy_msa.91.fas', 136.442, 129.216, 1469.538, 1182.843
'bali_phy_msa.92.fas', 136.018, 128.726, 1356.765, 1170.308
'bali_phy_msa.93.fas', 138.264, 131.585, 1550.277, 1230.573
'bali_phy_msa.94.fas', 137.039, 130.153, 1483.533, 1211.146
'bali_phy_msa.95.fas', 135.938, 128.77, 1417.985, 1164.419
'bali_phy_msa.96.fas', 136.671, 129.549, 1324.679, 1184.861
'bali_phy_msa.97.fas', 136.006, 128.841, 1432.065, 1184.788
'bali_phy_msa.98.fas', 135.647, 128.143, 1470.514, 1161.221
'bali_phy_msa.99.fas', 136.547, 129.622, 1443.338, 1216.065
'MAFFT_b0#0072_hhH_tree_74_OP_1.9907948557296418_Split_72.fasta', 118.676, 113.023, 1744.848, 1636.23
'MAFFT_b0#0072_hhT_tree_39_OP_1.782001260864562_Split_72.fasta', 123.212, 118.666, 2140.97, 2136.545
'MAFFT_b0#0072_hhT_tree_74_OP_1.9907948557296418_Split_72.fasta', 118.676, 113.023, 1744.848, 1636.23
'MAFFT_b0#0072_htT_tree_74_OP_1.9907948557296418_Split_72.fasta', 118.037, 112.287, 1758.06, 1624.469
'MAFFT_b0#0072_thT_tree_39_OP_1.782001260864562_Split_72.fasta', 123.212, 118.666, 2140.97, 2136.545
'MAFFT_b0#0072_ttH_tree_39_OP_1.782001260864562_Split_72.fasta', 124.155, 119.31, 1982.073, 1967.331
'MAFFT_b0#0072_ttH_tree_74_OP_1.9907948557296418_Split_72.fasta', 118.037, 112.287, 1758.06, 1624.469
'MAFFT_b0#0072_ttT_tree_39_OP_1.782001260864562_Split_72.fasta', 124.155, 119.31, 1982.073, 1967.331
'MAFFT_b0#0073_hhH_tree_72_OP_1.2847368950501976_Split_73.fasta', 121.32, 116.495, 1684.647, 1695.317
'MAFFT_b0#0073_htT_tree_72_OP_1.2847368950501976_Split_73.fasta', 121.684, 117.191, 1777.743, 1780.429
'MAFFT_b0#0073_thT_tree_72_OP_1.2847368950501976_Split_73.fasta', 121.625, 116.688, 1688.852, 1699.558
'MAFFT_b0#0073_ttT_tree_72_OP_1.2847368950501976_Split_73.fasta', 121.986, 117.38, 1782.157, 1784.845
'MAFFT_b0#0074_hhH_tree_57_OP_2.54578155531949_Split_74.fasta', 120.313, 114.567, 1819.73, 1810.67
'MAFFT_b0#0074_hhT_tree_57_OP_2.54578155531949_Split_74.fasta', 120.313, 114.567, 1819.73, 1810.67
'MAFFT_b0#0074_htH_tree_46_OP_1.4327650627329234_Split_74.fasta', 119.952, 114.889, 1869.37, 1832.029
'MAFFT_b0#0074_htH_tree_57_OP_2.54578155531949_Split_74.fasta', 120.696, 115.212, 2000.895, 1891.69
'MAFFT_b0#0074_thH_tree_46_OP_1.4327650627329234_Split_74.fasta', 119.961, 115.18, 1902.269, 1822.7
'MAFFT_b0#0074_thT_tree_46_OP_1.4327650627329234_Split_74.fasta', 119.961, 115.18, 1902.269, 1822.7
'MAFFT_b0#0074_ttH_tree_46_OP_1.4327650627329234_Split_74.fasta', 119.952, 114.889, 1869.37, 1832.029
'MAFFT_b0#0074_ttH_tree_57_OP_2.54578155531949_Split_74.fasta', 120.696, 115.212, 2000.895, 1891.69
'MAFFT_b0#0075_hhT_tree_2_OP_1.5699182788181343_Split_75.fasta', 118.54, 113.773, 1980.242, 1967.008
'MAFFT_b0#0075_htT_tree_2_OP_1.5699182788181343_Split_75.fasta', 118.916, 114.061, 2052.931, 2027.077
'MAFFT_b0#0075_thH_tree_2_OP_1.5699182788181343_Split_75.fasta', 118.54, 113.773, 1980.242, 1967.008
'MAFFT_b0#0075_ttT_tree_2_OP_1.5699182788181343_Split_75.fasta', 118.916, 114.061, 2052.931, 2027.077
'MAFFT_b0#0078_hhH_tree_89_OP_1.346742443921104_Split_78.fasta', 116.796, 112.361, 1985.691, 1926.425
'MAFFT_b0#0078_hhT_tree_89_OP_1.346742443921104_Split_78.fasta', 116.796, 112.361, 1985.691, 1926.425
'MAFFT_b0#0078_thH_tree_89_OP_1.346742443921104_Split_78.fasta', 116.166, 111.906, 1976.759, 1916.942
'MAFFT_b0#0078_thT_tree_89_OP_1.346742443921104_Split_78.fasta', 116.166, 111.906, 1976.759, 1916.942
'MAFFT_b0#0080_hhH_tree_42_OP_1.2233803782003307_Split_80.fasta', 116.694, 112.666, 1786.051, 1688.152
'MAFFT_b0#0080_hhH_tree_82_OP_2.722114917861654_Split_80.fasta', 118.679, 113.891, 2062.263, 2069.772
'MAFFT_b0#0080_hhT_tree_42_OP_1.2233803782003307_Split_80.fasta', 116.694, 112.666, 1786.051, 1688.152
'MAFFT_b0#0080_htT_tree_42_OP_1.2233803782003307_Split_80.fasta', 116.786, 112.266, 1734.923, 1666.298
'MAFFT_b0#0080_thT_tree_42_OP_1.2233803782003307_Split_80.fasta', 117.457, 113.413, 1714.231, 1703.375
'MAFFT_b0#0080_thT_tree_82_OP_2.722114917861654_Split_80.fasta', 118.679, 113.891, 2062.263, 2069.772
'MAFFT_b0#0080_ttH_tree_82_OP_2.722114917861654_Split_80.fasta', 123.875, 118.796, 1951.018, 1971.94
'MAFFT_b0#0080_ttT_tree_82_OP_2.722114917861654_Split_80.fasta', 123.875, 118.796, 1951.018, 1971.94
'MAFFT_b0#0083_hhT_tree_11_OP_1.5768560018637672_Split_83.fasta', 120.344, 115.139, 1761.285, 1754.261
'MAFFT_b0#0083_hhT_tree_96_OP_2.7533048964132307_Split_83.fasta', 119.043, 114.313, 1873.023, 1803.753
'MAFFT_b0#0083_htH_tree_96_OP_2.7533048964132307_Split_83.fasta', 118.752, 113.766, 1855.259, 1794.255
'MAFFT_b0#0083_htT_tree_11_OP_1.5768560018637672_Split_83.fasta', 120.894, 115.713, 1771.135, 1763.536
'MAFFT_b0#0083_thT_tree_96_OP_2.7533048964132307_Split_83.fasta', 119.029, 114.32, 1883.767, 1814.02
'MAFFT_b0#0083_ttH_tree_11_OP_1.5768560018637672_Split_83.fasta', 119.62, 114.615, 1770.031, 1761.225
'MAFFT_b0#0083_ttT_tree_11_OP_1.5768560018637672_Split_83.fasta', 119.62, 114.615, 1770.031, 1761.225
'MAFFT_b0#0083_ttT_tree_96_OP_2.7533048964132307_Split_83.fasta', 118.738, 113.774, 1865.896, 1804.447
'MAFFT_b0#0084_hhH_tree_20_OP_2.7414516433287566_Split_84.fasta', 116.106, 111.963, 1878.758, 1837.807
'MAFFT_b0#0084_hhH_tree_79_OP_1.244222429737621_Split_84.fasta', 122.956, 117.391, 1472.723, 1462.931
'MAFFT_b0#0084_hhT_tree_20_OP_2.7414516433287566_Split_84.fasta', 116.106, 111.963, 1878.758, 1837.807
'MAFFT_b0#0084_hhT_tree_76_OP_1.0664681192566676_Split_84.fasta', 122.533, 117.308, 1765.028, 1722.487
'MAFFT_b0#0084_hhT_tree_79_OP_1.244222429737621_Split_84.fasta', 122.956, 117.391, 1472.723, 1462.931
'MAFFT_b0#0084_htH_tree_20_OP_2.7414516433287566_Split_84.fasta', 113.828, 109.844, 1821.768, 1818.305
'MAFFT_b0#0084_htT_tree_76_OP_1.0664681192566676_Split_84.fasta', 125.418, 120.364, 1877.859, 1869.213
'MAFFT_b0#0084_htT_tree_79_OP_1.244222429737621_Split_84.fasta', 124.679, 119.055, 1517.641, 1509.553
'MAFFT_b0#0084_thT_tree_20_OP_2.7414516433287566_Split_84.fasta', 115.871, 111.854, 1879.023, 1837.886
'MAFFT_b0#0084_thT_tree_76_OP_1.0664681192566676_Split_84.fasta', 122.714, 117.521, 1765.361, 1724.48
'MAFFT_b0#0084_ttH_tree_76_OP_1.0664681192566676_Split_84.fasta', 125.312, 120.237, 1877.831, 1868.945
'MAFFT_b0#0084_ttH_tree_79_OP_1.244222429737621_Split_84.fasta', 124.607, 119.195, 1601.577, 1592.816
'MAFFT_b0#0085_thH_tree_83_OP_2.155927182903591_Split_85.fasta', 120.438, 115.652, 2006.025, 1888.484
'MAFFT_b0#0085_thT_tree_83_OP_2.155927182903591_Split_85.fasta', 120.438, 115.652, 2006.025, 1888.484
'MAFFT_b0#0085_ttH_tree_83_OP_2.155927182903591_Split_85.fasta', 117.92, 113.436, 2056.41, 1941.016
'MAFFT_b0#0085_ttT_tree_83_OP_2.155927182903591_Split_85.fasta', 117.92, 113.436, 2056.41, 1941.016
'MAFFT_b0#0086_hhT_tree_44_OP_2.844149524750718_Split_86.fasta', 120.256, 115.709, 2047.158, 2053.158
'MAFFT_b0#0086_htT_tree_44_OP_2.844149524750718_Split_86.fasta', 121.782, 117.306, 2089.375, 2081.715
'MAFFT_b0#0086_thH_tree_44_OP_2.844149524750718_Split_86.fasta', 120.217, 115.735, 2080.516, 2086.616
'MAFFT_b0#0086_ttT_tree_44_OP_2.844149524750718_Split_86.fasta', 120.388, 116.034, 2102.433, 2093.193
'MAFFT_b0#0087_hhH_tree_78_OP_2.7765918136583063_Split_87.fasta', 114.979, 110.233, 2134.933, 2086.943
'MAFFT_b0#0087_hhT_tree_78_OP_2.7765918136583063_Split_87.fasta', 114.979, 110.233, 2134.933, 2086.943
'MAFFT_b0#0087_htT_tree_78_OP_2.7765918136583063_Split_87.fasta', 117.472, 112.934, 2151.367, 2125.132
'MAFFT_b0#0087_thH_tree_78_OP_2.7765918136583063_Split_87.fasta', 115.006, 110.287, 2144.901, 2096.655
'MAFFT_b0#0089_hhH_tree_9_OP_1.249571934699986_Split_89.fasta', 126.409, 121.441, 1843.505, 1795.118
'MAFFT_b0#0089_htH_tree_9_OP_1.249571934699986_Split_89.fasta', 127.025, 122.063, 1871.22, 1822.646
'MAFFT_b0#0089_thT_tree_9_OP_1.249571934699986_Split_89.fasta', 126.546, 121.675, 1876.492, 1827.305
'MAFFT_b0#0089_ttT_tree_9_OP_1.249571934699986_Split_89.fasta', 127.021, 122.065, 1874.701, 1826.028
'MAFFT_b0#0091_htH_tree_52_OP_2.8994908810804993_Split_91.fasta', 119.2, 114.705, 2154.704, 2147.753
'MAFFT_b0#0091_thH_tree_52_OP_2.8994908810804993_Split_91.fasta', 121.128, 116.763, 2235.613, 2234.856
'MAFFT_b0#0091_thT_tree_52_OP_2.8994908810804993_Split_91.fasta', 121.128, 116.763, 2235.613, 2234.856
'MAFFT_b0#0091_ttT_tree_52_OP_2.8994908810804993_Split_91.fasta', 119.225, 114.72, 2146.226, 2139.348
'MAFFT_b0#0092_htH_tree_27_OP_2.533187626783996_Split_92.fasta', 125.278, 119.872, 1981.678, 1956.014
'MAFFT_b0#0092_htT_tree_62_OP_2.3306906586347154_Split_92.fasta', 120.59, 115.925, 1689.066, 1710.393
'MAFFT_b0#0092_thH_tree_27_OP_2.533187626783996_Split_92.fasta', 122.58, 117.321, 2215.343, 2137.319
'MAFFT_b0#0092_thH_tree_62_OP_2.3306906586347154_Split_92.fasta', 122.777, 117.787, 1760.538, 1714.805
'MAFFT_b0#0092_thT_tree_27_OP_2.533187626783996_Split_92.fasta', 122.58, 117.321, 2215.343, 2137.319
'MAFFT_b0#0092_thT_tree_62_OP_2.3306906586347154_Split_92.fasta', 122.777, 117.787, 1760.538, 1714.805
'MAFFT_b0#0092_ttH_tree_62_OP_2.3306906586347154_Split_92.fasta', 120.59, 115.925, 1689.066, 1710.393
'MAFFT_b0#0092_ttT_tree_27_OP_2.533187626783996_Split_92.fasta', 124.955, 119.536, 1986.407, 1960.504
'MAFFT_b0#0093_hhT_tree_28_OP_2.797892476021037_Split_93.fasta', 113.667, 108.808, 2232.774, 2149.992
'MAFFT_b0#0093_htH_tree_28_OP_2.797892476021037_Split_93.fasta', 114.83, 110.202, 2259.357, 2250.668
'MAFFT_b0#0093_thH_tree_28_OP_2.797892476021037_Split_93.fasta', 113.637, 108.789, 2242.125, 2158.603
'MAFFT_b0#0093_ttH_tree_28_OP_2.797892476021037_Split_93.fasta', 114.826, 110.188, 2255.148, 2245.989
'MAFFT_b0#0094_hhH_tree_60_OP_1.380654269463463_Split_94.fasta', 123.262, 117.861, 1946.701, 1932.056
'MAFFT_b0#0094_hhT_tree_60_OP_1.380654269463463_Split_94.fasta', 123.262, 117.861, 1946.701, 1932.056
'MAFFT_b0#0094_thT_tree_60_OP_1.380654269463463_Split_94.fasta', 123.406, 118.026, 1948.066, 1933.856
'MAFFT_b0#0094_ttT_tree_60_OP_1.380654269463463_Split_94.fasta', 123.805, 118.514, 1970.49, 2005.191
'MAFFT_b0#0095_htH_tree_86_OP_2.838925193728116_Split_95.fasta', 124.036, 119.258, 1880.26, 1881.467
'MAFFT_b0#0095_htT_tree_86_OP_2.838925193728116_Split_95.fasta', 124.036, 119.258, 1880.26, 1881.467
'MAFFT_b0#0095_thH_tree_86_OP_2.838925193728116_Split_95.fasta', 124.139, 119.3, 1910.578, 1912.368
'MAFFT_b0#0095_thT_tree_86_OP_2.838925193728116_Split_95.fasta', 124.139, 119.3, 1910.578, 1912.368
'MAFFT_b0#0096_htH_tree_65_OP_2.4620754969260368_Split_96.fasta', 115.678, 109.856, 1553.94, 1542.753
'MAFFT_b0#0096_htT_tree_65_OP_2.4620754969260368_Split_96.fasta', 115.678, 109.856, 1553.94, 1542.753
'MAFFT_b0#0096_thT_tree_65_OP_2.4620754969260368_Split_96.fasta', 115.053, 109.369, 1580.581, 1568.038
'MAFFT_b0#0096_ttH_tree_65_OP_2.4620754969260368_Split_96.fasta', 113.877, 108.213, 1558.451, 1558.621
'MAFFT_b0#0098_htT_tree_85_OP_1.0876519560757543_Split_98.fasta', 118.147, 112.126, 1573.02, 1569.088
'MAFFT_b0#0098_thH_tree_85_OP_1.0876519560757543_Split_98.fasta', 117.131, 110.973, 1546.373, 1548.041
'MAFFT_b0#0098_thT_tree_85_OP_1.0876519560757543_Split_98.fasta', 117.131, 110.973, 1546.373, 1548.041
'MAFFT_b0#0098_ttH_tree_85_OP_1.0876519560757543_Split_98.fasta', 118.171, 112.15, 1573.199, 1569.243
'MAFFT_b0#0100_hhH_tree_84_OP_1.2747066014324073_Split_100.fasta', 122.278, 117.453, 1840.838, 1834.466
'MAFFT_b0#0100_hhT_tree_84_OP_1.2747066014324073_Split_100.fasta', 122.278, 117.453, 1840.838, 1834.466
'MAFFT_b0#0100_htH_tree_84_OP_1.2747066014324073_Split_100.fasta', 123.032, 118.172, 1826.581, 1831.016
'MAFFT_b0#0100_thH_tree_84_OP_1.2747066014324073_Split_100.fasta', 122.462, 117.672, 1842.618, 1836.44
'MAFFT_b0#0103_htH_tree_48_OP_2.7980377771908604_Split_103.fasta', 113.93, 108.475, 1685.904, 1676.804
'MAFFT_b0#0103_htT_tree_48_OP_2.7980377771908604_Split_103.fasta', 113.93, 108.475, 1685.904, 1676.804
'MAFFT_b0#0103_thH_tree_48_OP_2.7980377771908604_Split_103.fasta', 117.592, 112.295, 1715.132, 1706.968
'MAFFT_b0#0103_ttT_tree_48_OP_2.7980377771908604_Split_103.fasta', 113.232, 107.756, 1707.906, 1667.308
'MAFFT_b0#0105_hhT_tree_26_OP_1.957362545164327_Split_105.fasta', 120.329, 115.374, 1814.191, 1858.63
'MAFFT_b0#0105_hhT_tree_95_OP_2.670624614307364_Split_105.fasta', 117.249, 111.895, 2014.272, 1998.698
'MAFFT_b0#0105_htT_tree_26_OP_1.957362545164327_Split_105.fasta', 120.192, 115.212, 1806.572, 1848.882
'MAFFT_b0#0105_htT_tree_95_OP_2.670624614307364_Split_105.fasta', 118.982, 113.532, 2023.44, 1980.743
'MAFFT_b0#0105_thT_tree_26_OP_1.957362545164327_Split_105.fasta', 120.36, 115.394, 1814.272, 1858.708
'MAFFT_b0#0105_ttH_tree_26_OP_1.957362545164327_Split_105.fasta', 120.223, 115.233, 1806.653, 1848.96
'MAFFT_b0#0105_ttH_tree_95_OP_2.670624614307364_Split_105.fasta', 118.997, 113.539, 1941.453, 1983.126
'MAFFT_b0#0105_ttT_tree_95_OP_2.670624614307364_Split_105.fasta', 118.997, 113.539, 1941.453, 1983.126
'MAFFT_b0#0107_htT_tree_4_OP_2.0343728689026586_Split_107.fasta', 126.935, 122.579, 1735.383, 1724.713
'MAFFT_b0#0107_thT_tree_4_OP_2.0343728689026586_Split_107.fasta', 127.844, 123.393, 1791.667, 1723.625
'MAFFT_b0#0107_ttH_tree_4_OP_2.0343728689026586_Split_107.fasta', 126.955, 122.594, 1735.4, 1724.731
'MAFFT_b0#0107_ttT_tree_4_OP_2.0343728689026586_Split_107.fasta', 126.955, 122.594, 1735.4, 1724.731
'MAFFT_b0#0108_hhH_tree_31_OP_1.0372976153998443_Split_108.fasta', 120.905, 115.209, 1640.847, 1635.352
'MAFFT_b0#0108_hhH_tree_77_OP_2.9245454346939663_Split_108.fasta', 120.654, 115.842, 1960.673, 1989.638
'MAFFT_b0#0108_hhT_tree_77_OP_2.9245454346939663_Split_108.fasta', 120.654, 115.842, 1960.673, 1989.638
'MAFFT_b0#0108_htH_tree_24_OP_1.2563447919918282_Split_108.fasta', 123.994, 118.508, 1804.545, 1766.429
'MAFFT_b0#0108_htT_tree_31_OP_1.0372976153998443_Split_108.fasta', 118.261, 112.404, 1652.708, 1638.481
'MAFFT_b0#0108_htT_tree_77_OP_2.9245454346939663_Split_108.fasta', 121.85, 117.465, 1982.617, 2012.577
'MAFFT_b0#0108_thH_tree_24_OP_1.2563447919918282_Split_108.fasta', 124.358, 119.021, 1866.295, 1821.391
'MAFFT_b0#0108_thT_tree_31_OP_1.0372976153998443_Split_108.fasta', 120.905, 115.209, 1640.847, 1635.352
'MAFFT_b0#0108_ttH_tree_24_OP_1.2563447919918282_Split_108.fasta', 123.994, 118.508, 1804.545, 1766.429
'MAFFT_b0#0108_ttT_tree_24_OP_1.2563447919918282_Split_108.fasta', 123.994, 118.508, 1804.545, 1766.429
'MAFFT_b0#0108_ttT_tree_31_OP_1.0372976153998443_Split_108.fasta', 118.261, 112.404, 1652.708, 1638.481
'MAFFT_b0#0108_ttT_tree_77_OP_2.9245454346939663_Split_108.fasta', 121.85, 117.465, 1982.617, 2012.577
'MAFFT_b0#0109_htT_tree_88_OP_2.744574155858557_Split_109.fasta', 113.87, 108.138, 2521.052, 2134.923
'MAFFT_b0#0109_thH_tree_88_OP_2.744574155858557_Split_109.fasta', 113.608, 107.606, 2536.282, 2191.251
'MAFFT_b0#0109_thT_tree_88_OP_2.744574155858557_Split_109.fasta', 113.608, 107.606, 2536.282, 2191.251
'MAFFT_b0#0109_ttT_tree_88_OP_2.744574155858557_Split_109.fasta', 114.136, 108.437, 2528.284, 2141.31
'MAFFT_b0#0110_hhH_tree_80_OP_1.2430603525509658_Split_110.fasta', 123.394, 118.398, 1706.525, 1700.789
'MAFFT_b0#0110_hhT_tree_80_OP_1.2430603525509658_Split_110.fasta', 123.394, 118.398, 1706.525, 1700.789
'MAFFT_b0#0110_ttH_tree_80_OP_1.2430603525509658_Split_110.fasta', 123.79, 118.904, 1779.258, 1773.365
'MAFFT_b0#0110_ttT_tree_80_OP_1.2430603525509658_Split_110.fasta', 123.79, 118.904, 1779.258, 1773.365
'MAFFT_b0#0111_hhH_tree_81_OP_1.6732724263803218_Split_111.fasta', 122.071, 117.47, 1930.344, 1944.746
'MAFFT_b0#0111_hhT_tree_81_OP_1.6732724263803218_Split_111.fasta', 122.071, 117.47, 1930.344, 1944.746
'MAFFT_b0#0111_htH_tree_81_OP_1.6732724263803218_Split_111.fasta', 122.28, 117.803, 1993.745, 2010.783
'MAFFT_b0#0111_htT_tree_81_OP_1.6732724263803218_Split_111.fasta', 122.28, 117.803, 1993.745, 2010.783
'MAFFT_b0#0113_hhH_tree_51_OP_1.8220601360996602_Split_113.fasta', 125.862, 121.286, 1826.84, 1812.625
'MAFFT_b0#0113_htH_tree_51_OP_1.8220601360996602_Split_113.fasta', 126.916, 122.197, 1837.066, 1797.862
'MAFFT_b0#0113_htT_tree_51_OP_1.8220601360996602_Split_113.fasta', 126.916, 122.197, 1837.066, 1797.862
'MAFFT_b0#0113_thH_tree_51_OP_1.8220601360996602_Split_113.fasta', 125.862, 121.286, 1826.84, 1812.625
'MAFFT_b0#0114_hhT_tree_40_OP_1.9125230236480895_Split_114.fasta', 120.296, 115.816, 1909.516, 1903.043
'MAFFT_b0#0114_htH_tree_40_OP_1.9125230236480895_Split_114.fasta', 121.249, 116.317, 1840.302, 1834.085
'MAFFT_b0#0114_thH_tree_40_OP_1.9125230236480895_Split_114.fasta', 120.346, 115.875, 1911.008, 1903.296
'MAFFT_b0#0114_ttT_tree_40_OP_1.9125230236480895_Split_114.fasta', 121.299, 116.375, 1841.689, 1834.305
'MAFFT_b0#0116_hhH_tree_13_OP_1.1853513231387998_Split_116.fasta', 123.331, 117.916, 1665.173, 1630.932
'MAFFT_b0#0116_hhT_tree_13_OP_1.1853513231387998_Split_116.fasta', 123.331, 117.916, 1665.173, 1630.932
'MAFFT_b0#0116_thT_tree_13_OP_1.1853513231387998_Split_116.fasta', 123.331, 117.916, 1665.173, 1630.932
'MAFFT_b0#0116_ttH_tree_13_OP_1.1853513231387998_Split_116.fasta', 125.826, 120.204, 1675.758, 1679.555
'MAFFT_b0#0119_hhT_tree_64_OP_1.9061001954293297_Split_119.fasta', 123.392, 117.92, 1794.845, 1737.362
'MAFFT_b0#0119_htH_tree_64_OP_1.9061001954293297_Split_119.fasta', 122.647, 116.906, 1717.674, 1670.341
'MAFFT_b0#0119_htT_tree_64_OP_1.9061001954293297_Split_119.fasta', 122.647, 116.906, 1717.674, 1670.341
'MAFFT_b0#0119_thH_tree_64_OP_1.9061001954293297_Split_119.fasta', 123.396, 117.924, 1794.901, 1737.407
'MAFFT_b0#0121_hhH_tree_21_OP_2.1636053370686796_Split_121.fasta', 125.131, 119.642, 1942.553, 1930.871
'MAFFT_b0#0121_htH_tree_21_OP_2.1636053370686796_Split_121.fasta', 125.561, 120.148, 1987.77, 1975.357
'MAFFT_b0#0121_htT_tree_21_OP_2.1636053370686796_Split_121.fasta', 125.561, 120.148, 1987.77, 1975.357
'MAFFT_b0#0121_thT_tree_21_OP_2.1636053370686796_Split_121.fasta', 125.237, 119.746, 1954.41, 1903.155
'MAFFT_b0#0122_hhT_tree_94_OP_1.4245501758202603_Split_122.fasta', 120.372, 114.533, 1908.498, 1903.066
'MAFFT_b0#0122_htH_tree_94_OP_1.4245501758202603_Split_122.fasta', 120.352, 114.481, 1834.987, 1847.839
'MAFFT_b0#0122_htT_tree_94_OP_1.4245501758202603_Split_122.fasta', 120.352, 114.481, 1834.987, 1847.839
'MAFFT_b0#0122_ttH_tree_94_OP_1.4245501758202603_Split_122.fasta', 120.352, 114.481, 1834.987, 1847.839
'MAFFT_b0#0123_hhT_tree_90_OP_1.153374992031902_Split_123.fasta', 119.233, 113.714, 1746.534, 1701.609
'MAFFT_b0#0123_htT_tree_90_OP_1.153374992031902_Split_123.fasta', 120.538, 115.008, 1792.662, 1744.971
'MAFFT_b0#0123_thT_tree_90_OP_1.153374992031902_Split_123.fasta', 119.247, 113.74, 1735.321, 1732.109
'MAFFT_b0#0123_ttH_tree_90_OP_1.153374992031902_Split_123.fasta', 120.552, 115.033, 1785.652, 1743.167
'MAFFT_b0#0127_hhH_tree_30_OP_1.2515734850881262_Split_127.fasta', 120.574, 114.263, 1541.449, 1546.615
'MAFFT_b0#0127_hhT_tree_30_OP_1.2515734850881262_Split_127.fasta', 120.574, 114.263, 1541.449, 1546.615
'MAFFT_b0#0127_htH_tree_30_OP_1.2515734850881262_Split_127.fasta', 120.454, 114.35, 1547.728, 1550.339
'MAFFT_b0#0127_thT_tree_30_OP_1.2515734850881262_Split_127.fasta', 120.574, 114.263, 1541.449, 1546.615
'MAFFT_b0#0129_hhH_tree_10_OP_2.069340713645537_Split_129.fasta', 117.764, 112.741, 1741.316, 1722.027
'MAFFT_b0#0129_htH_tree_10_OP_2.069340713645537_Split_129.fasta', 116.66, 112.107, 1798.586, 1777.591
'MAFFT_b0#0129_htT_tree_10_OP_2.069340713645537_Split_129.fasta', 116.66, 112.107, 1798.586, 1777.591
'MAFFT_b0#0129_thT_tree_10_OP_2.069340713645537_Split_129.fasta', 117.764, 112.741, 1741.316, 1722.027
'MAFFT_b0#0133_hhT_tree_32_OP_1.394625831819448_Split_133.fasta', 127.939, 123.227, 1939.477, 1889.806
'MAFFT_b0#0133_htH_tree_32_OP_1.394625831819448_Split_133.fasta', 127.039, 122.634, 1922.494, 1885.412
'MAFFT_b0#0133_htT_tree_32_OP_1.394625831819448_Split_133.fasta', 127.039, 122.634, 1922.494, 1885.412
'MAFFT_b0#0133_thT_tree_32_OP_1.394625831819448_Split_133.fasta', 127.939, 123.227, 1939.477, 1889.806
'MAFFT_b0#0134_hhH_tree_73_OP_2.1226526490243662_Split_134.fasta', 120.451, 115.23, 1966.244, 1984.917
'MAFFT_b0#0134_thT_tree_73_OP_2.1226526490243662_Split_134.fasta', 120.509, 115.289, 1967.083, 1985.771
'MAFFT_b0#0134_ttH_tree_73_OP_2.1226526490243662_Split_134.fasta', 119.782, 114.841, 2008.781, 1998.334
'MAFFT_b0#0134_ttT_tree_73_OP_2.1226526490243662_Split_134.fasta', 119.782, 114.841, 2008.781, 1998.334
'MAFFT_b0#0136_hhH_tree_18_OP_1.6412028835688572_Split_136.fasta', 130.094, 124.884, 2087.244, 2026.389
'MAFFT_b0#0136_hhH_tree_63_OP_2.4574448685772787_Split_136.fasta', 127.825, 123.326, 2102.475, 2034.379
'MAFFT_b0#0136_htT_tree_18_OP_1.6412028835688572_Split_136.fasta', 130.094, 124.884, 2087.244, 2026.389
'MAFFT_b0#0136_htT_tree_63_OP_2.4574448685772787_Split_136.fasta', 127.825, 123.326, 2102.475, 2034.379
