code_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', 25.218, 31.252, 19.903, 26.132
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', 24.301, 31.764, 20.811, 23.132
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', 25.187, 31.212, 19.903, 26.091
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', 24.301, 31.764, 20.811, 23.132
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', 14.742, 20.861, 12.852, 15.122
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', 18.724, 24.577, 15.359, 19.562
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', 14.742, 20.861, 12.852, 15.122
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', 18.724, 24.577, 15.359, 19.562
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', 15.493, 21.609, 13.923, 15.829
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', 19.747, 25.627, 17.241, 20.353
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', 15.493, 21.609, 13.923, 15.829
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', 19.747, 25.627, 17.241, 20.353
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 31.235, 38.766, 24.047, 32.552
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 31.235, 38.766, 24.047, 32.552
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 32.554, 40.125, 23.641, 33.408
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 32.554, 40.125, 23.641, 33.408
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', 28.976, 36.034, 19.464, 30.551
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 32.509, 40.92, 29.619, 31.626
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', 28.976, 36.034, 19.464, 30.551
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 32.509, 40.92, 29.619, 31.626
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', 29.337, 36.491, 19.71, 30.897
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 31.445, 39.948, 27.205, 31.734
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', 29.337, 36.491, 19.71, 30.897
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 31.445, 39.948, 27.205, 31.734
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', 30.969, 39.256, 22.783, 32.259
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', 30.969, 39.256, 22.783, 32.259
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 31.139, 39.5, 23.094, 32.545
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 31.139, 39.5, 23.094, 32.545
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', 26.111, 32.711, 19.586, 27.179
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', 26.111, 32.711, 19.586, 27.179
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', 26.114, 32.716, 19.587, 27.179
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', 26.114, 32.716, 19.587, 27.179
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', 26.152, 34.368, 21.338, 25.945
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', 28.809, 36.771, 24.384, 30.109
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', 26.152, 34.368, 21.338, 25.945
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', 28.809, 36.771, 24.384, 30.109
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', 24.851, 32.524, 19.157, 25.977
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', 27.49, 35.412, 23.156, 28.466
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', 24.851, 32.524, 19.157, 25.977
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', 27.49, 35.412, 23.156, 28.466
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', 24.223, 30.98, 16.902, 27.475
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', 24.223, 30.98, 16.902, 27.475
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', 25.017, 31.957, 19.472, 26.703
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', 25.017, 31.957, 19.472, 26.703
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', 24.132, 29.939, 17.824, 26.21
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', 24.132, 29.939, 17.824, 26.21
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', 23.874, 29.603, 21.852, 25.239
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', 23.874, 29.603, 21.852, 25.239
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', 30.311, 37.896, 25.171, 30.974
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', 30.443, 38.138, 21.413, 33.003
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', 30.311, 37.896, 25.171, 30.974
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', 30.443, 38.138, 21.413, 33.003
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', 30.702, 38.37, 25.436, 31.381
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', 29.786, 37.211, 25.768, 32.636
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', 30.702, 38.37, 25.436, 31.381
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', 29.786, 37.211, 25.768, 32.636
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', 25.808, 33.096, 23.707, 27.249
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', 25.808, 33.096, 23.707, 27.249
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', 25.991, 33.343, 24.809, 28.234
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', 25.991, 33.343, 24.809, 28.234
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', 23.263, 28.92, 17.933, 26.05
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', 30.802, 38.304, 26.448, 31.115
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', 23.263, 28.92, 17.933, 26.05
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', 30.802, 38.304, 26.448, 31.115
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', 22.023, 27.426, 17.703, 24.551
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', 30.593, 38.027, 26.396, 30.574
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', 22.023, 27.426, 17.703, 24.551
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', 30.593, 38.027, 26.396, 30.574
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', 28.129, 35.933, 21.598, 29.961
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', 26.212, 32.517, 22.688, 25.292
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', 28.129, 35.933, 21.598, 29.961
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', 26.212, 32.517, 22.688, 25.292
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', 28.1, 35.925, 21.564, 29.886
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', 26.501, 32.864, 22.933, 25.572
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', 28.1, 35.925, 21.564, 29.886
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', 26.501, 32.864, 22.933, 25.572
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', 30.709, 39.048, 25.38, 33.879
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', 29.237, 36.502, 18.863, 30.75
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', 30.709, 39.048, 25.38, 33.879
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', 29.237, 36.502, 18.863, 30.75
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', 30.306, 38.59, 27.27, 31.46
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', 29.581, 36.933, 19.119, 31.182
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', 30.306, 38.59, 27.27, 31.46
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', 29.581, 36.933, 19.119, 31.182
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', 25.41, 32.3, 21.661, 24.908
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', 25.41, 32.3, 21.661, 24.908
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', 24.647, 31.2, 20.988, 23.942
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', 24.647, 31.2, 20.988, 23.942
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', 28.775, 36.515, 23.031, 30.755
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', 26.864, 34.375, 23.578, 28.397
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', 28.775, 36.515, 23.031, 30.755
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', 26.864, 34.375, 23.578, 28.397
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', 28.246, 35.852, 22.347, 30.301
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', 27.189, 34.77, 23.844, 28.655
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', 28.246, 35.852, 22.347, 30.301
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', 27.189, 34.77, 23.844, 28.655
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', 21.07, 27.458, 19.855, 20.592
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', 27.276, 34.658, 24.113, 29.386
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', 21.07, 27.458, 19.855, 20.592
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', 27.276, 34.658, 24.113, 29.386
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', 21.309, 27.758, 18.672, 21.25
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', 27.611, 35.068, 24.351, 29.723
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', 21.309, 27.758, 18.672, 21.25
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', 27.611, 35.068, 24.351, 29.723
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', 29.202, 37.177, 23.347, 30.167
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', 29.202, 37.177, 23.347, 30.167
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', 29.169, 37.147, 25.406, 27.631
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', 29.169, 37.147, 25.406, 27.631
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', 27.138, 33.824, 23.035, 28.032
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', 27.138, 33.824, 23.035, 28.032
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', 26.213, 32.684, 18.195, 27.801
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', 26.213, 32.684, 18.195, 27.801
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', 28.935, 35.882, 25.337, 29.667
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', 28.935, 35.882, 25.337, 29.667
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', 27.608, 34.224, 24.781, 28.019
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', 27.608, 34.224, 24.781, 28.019
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', 24.671, 31.551, 22.265, 27.799
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', 19.849, 25.544, 13.863, 18.911
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', 24.671, 31.551, 22.265, 27.799
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', 19.849, 25.544, 13.863, 18.911
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', 25.473, 32.424, 22.827, 28.347
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', 20.142, 25.861, 13.496, 19.197
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', 25.473, 32.424, 22.827, 28.347
'MAFFT_b1#0031_htT_tree_78_OP_1.9842214843426838_Split_31.fasta', 20.142, 25.861, 13.496, 19.197
'MAFFT_b1#0035_hhH_tree_71_OP_2.3680950705345123_Split_35.fasta', 29.459, 37.269, 22.941, 30.321
'MAFFT_b1#0035_hhH_tree_75_OP_2.4023709813773846_Split_35.fasta', 29.017, 36.194, 27.344, 30.137
'MAFFT_b1#0035_hhH_tree_9_OP_1.5653274151471246_Split_35.fasta', 25.501, 32.625, 17.57, 28.219
'MAFFT_b1#0035_hhT_tree_71_OP_2.3680950705345123_Split_35.fasta', 29.459, 37.269, 22.941, 30.321
'MAFFT_b1#0035_hhT_tree_75_OP_2.4023709813773846_Split_35.fasta', 29.017, 36.194, 27.344, 30.137
'MAFFT_b1#0035_hhT_tree_9_OP_1.5653274151471246_Split_35.fasta', 25.501, 32.625, 17.57, 28.219
'MAFFT_b1#0035_htH_tree_71_OP_2.3680950705345123_Split_35.fasta', 29.427, 37.238, 22.909, 30.286
'MAFFT_b1#0035_htH_tree_75_OP_2.4023709813773846_Split_35.fasta', 29.022, 36.198, 27.35, 30.141
'MAFFT_b1#0035_htH_tree_9_OP_1.5653274151471246_Split_35.fasta', 26.306, 33.068, 21.038, 27.501
'MAFFT_b1#0035_htT_tree_71_OP_2.3680950705345123_Split_35.fasta', 29.427, 37.238, 22.909, 30.286
'MAFFT_b1#0035_htT_tree_75_OP_2.4023709813773846_Split_35.fasta', 29.022, 36.198, 27.35, 30.141
'MAFFT_b1#0035_htT_tree_9_OP_1.5653274151471246_Split_35.fasta', 26.306, 33.068, 21.038, 27.501
'MAFFT_b1#0036_hhH_tree_69_OP_2.9824622002885617_Split_36.fasta', 27.491, 34.79, 19.55, 27.492
'MAFFT_b1#0036_hhH_tree_74_OP_2.943304477827338_Split_36.fasta', 25.603, 32.542, 19.789, 27.122
'MAFFT_b1#0036_hhH_tree_91_OP_2.3523277060939405_Split_36.fasta', 25.206, 31.342, 23.264, 26.302
'MAFFT_b1#0036_hhT_tree_69_OP_2.9824622002885617_Split_36.fasta', 27.491, 34.79, 19.55, 27.492
'MAFFT_b1#0036_hhT_tree_74_OP_2.943304477827338_Split_36.fasta', 25.603, 32.542, 19.789, 27.122
'MAFFT_b1#0036_hhT_tree_91_OP_2.3523277060939405_Split_36.fasta', 25.206, 31.342, 23.264, 26.302
'MAFFT_b1#0036_htH_tree_69_OP_2.9824622002885617_Split_36.fasta', 28.009, 35.441, 21.39, 27.691
'MAFFT_b1#0036_htH_tree_74_OP_2.943304477827338_Split_36.fasta', 26.178, 33.199, 22.577, 26.622
'MAFFT_b1#0036_htH_tree_91_OP_2.3523277060939405_Split_36.fasta', 25.558, 31.819, 23.504, 26.562
'MAFFT_b1#0036_htT_tree_69_OP_2.9824622002885617_Split_36.fasta', 28.009, 35.441, 21.39, 27.691
'MAFFT_b1#0036_htT_tree_74_OP_2.943304477827338_Split_36.fasta', 26.178, 33.199, 22.577, 26.622
'MAFFT_b1#0036_htT_tree_91_OP_2.3523277060939405_Split_36.fasta', 25.558, 31.819, 23.504, 26.562
'MAFFT_b1#0037_hhH_tree_46_OP_2.5904987735791676_Split_37.fasta', 28.505, 35.072, 23.384, 29.181
'MAFFT_b1#0037_hhH_tree_65_OP_1.3986977410996977_Split_37.fasta', 31.334, 39.904, 23.353, 34.209
'MAFFT_b1#0037_hhT_tree_46_OP_2.5904987735791676_Split_37.fasta', 28.505, 35.072, 23.384, 29.181
'MAFFT_b1#0037_hhT_tree_65_OP_1.3986977410996977_Split_37.fasta', 31.334, 39.904, 23.353, 34.209
'MAFFT_b1#0037_htH_tree_46_OP_2.5904987735791676_Split_37.fasta', 28.797, 35.302, 22.301, 30.539
'MAFFT_b1#0037_htH_tree_65_OP_1.3986977410996977_Split_37.fasta', 31.231, 39.796, 23.3, 34.095
'MAFFT_b1#0037_htT_tree_46_OP_2.5904987735791676_Split_37.fasta', 28.797, 35.302, 22.301, 30.539
'MAFFT_b1#0037_htT_tree_65_OP_1.3986977410996977_Split_37.fasta', 31.231, 39.796, 23.3, 34.095
'MAFFT_b1#0039_hhH_tree_22_OP_1.0333726057419617_Split_39.fasta', 33.401, 42.259, 24.064, 35.11
'MAFFT_b1#0039_hhT_tree_22_OP_1.0333726057419617_Split_39.fasta', 33.401, 42.259, 24.064, 35.11
'MAFFT_b1#0039_htH_tree_22_OP_1.0333726057419617_Split_39.fasta', 32.914, 41.612, 29.935, 33.112
'MAFFT_b1#0039_htT_tree_22_OP_1.0333726057419617_Split_39.fasta', 32.914, 41.612, 29.935, 33.112
'MAFFT_b1#0041_hhH_tree_31_OP_2.371648195541206_Split_41.fasta', 26.71, 34.163, 18.736, 29.911
'MAFFT_b1#0041_hhH_tree_8_OP_2.990366431633018_Split_41.fasta', 31.457, 39.091, 26.851, 34.006
'MAFFT_b1#0041_hhT_tree_31_OP_2.371648195541206_Split_41.fasta', 26.71, 34.163, 18.736, 29.911
'MAFFT_b1#0041_hhT_tree_8_OP_2.990366431633018_Split_41.fasta', 31.457, 39.091, 26.851, 34.006
'MAFFT_b1#0041_htH_tree_31_OP_2.371648195541206_Split_41.fasta', 27.108, 34.639, 19.128, 30.29
'MAFFT_b1#0041_htH_tree_8_OP_2.990366431633018_Split_41.fasta', 31.503, 39.127, 26.914, 34.06
'MAFFT_b1#0041_htT_tree_31_OP_2.371648195541206_Split_41.fasta', 27.108, 34.639, 19.128, 30.29
'MAFFT_b1#0041_htT_tree_8_OP_2.990366431633018_Split_41.fasta', 31.503, 39.127, 26.914, 34.06
'MAFFT_b1#0042_hhH_tree_92_OP_1.133352346367843_Split_42.fasta', 25.96, 33.478, 18.816, 27.14
'MAFFT_b1#0042_hhT_tree_92_OP_1.133352346367843_Split_42.fasta', 25.96, 33.478, 18.816, 27.14
'MAFFT_b1#0042_htH_tree_92_OP_1.133352346367843_Split_42.fasta', 25.785, 33.23, 21.335, 24.088
'MAFFT_b1#0042_htT_tree_92_OP_1.133352346367843_Split_42.fasta', 25.785, 33.23, 21.335, 24.088
'MAFFT_b1#0043_hhH_tree_95_OP_2.498402958697362_Split_43.fasta', 34.826, 43.301, 31.117, 34.552
'MAFFT_b1#0043_hhT_tree_95_OP_2.498402958697362_Split_43.fasta', 34.826, 43.301, 31.117, 34.552
'MAFFT_b1#0043_htH_tree_95_OP_2.498402958697362_Split_43.fasta', 33.897, 42.182, 30.033, 33.101
'MAFFT_b1#0043_htT_tree_95_OP_2.498402958697362_Split_43.fasta', 33.897, 42.182, 30.033, 33.101
'MAFFT_b1#0044_hhH_tree_14_OP_1.7440813830902329_Split_44.fasta', 20.111, 26.543, 16.406, 21.975
'MAFFT_b1#0044_hhH_tree_52_OP_2.165361006866358_Split_44.fasta', 29.762, 37.502, 25.898, 30.65
'MAFFT_b1#0044_hhT_tree_14_OP_1.7440813830902329_Split_44.fasta', 20.111, 26.543, 16.406, 21.975
'MAFFT_b1#0044_hhT_tree_52_OP_2.165361006866358_Split_44.fasta', 29.762, 37.502, 25.898, 30.65
'MAFFT_b1#0044_htH_tree_14_OP_1.7440813830902329_Split_44.fasta', 20.08, 26.517, 16.353, 21.927
'MAFFT_b1#0044_htH_tree_52_OP_2.165361006866358_Split_44.fasta', 30.021, 37.886, 26.033, 30.894
'MAFFT_b1#0044_htT_tree_14_OP_1.7440813830902329_Split_44.fasta', 20.08, 26.517, 16.353, 21.927
'MAFFT_b1#0044_htT_tree_52_OP_2.165361006866358_Split_44.fasta', 30.021, 37.886, 26.033, 30.894
'MSA.BALIPHY.aln.best.23410.fas', 34.058, 42.697, 29.014, 34.688
'MSA.MAFFT.aln.With_Names', 35.724, 44.406, 26.832, 37.85
'MSA.MUSCLE.aln.best.23410.fas', 31.615, 37.462, 27.786, 29.463
'MSA.PRANK.aln.With_Names', 13.118, 17.893, 10.157, 12.428
'MUSCLE_diversified_replicate.abc.1.afa', 30.851, 38.531, 24.626, 30.069
'MUSCLE_diversified_replicate.abc.101.afa', 27.604, 35.097, 23.131, 26.474
'MUSCLE_diversified_replicate.abc.105.afa', 29.517, 36.885, 24.777, 29.594
'MUSCLE_diversified_replicate.abc.109.afa', 33.628, 41.094, 29.466, 33.603
'MUSCLE_diversified_replicate.abc.113.afa', 34.068, 41.618, 30.569, 34.075
'MUSCLE_diversified_replicate.abc.117.afa', 29.117, 36.899, 23.853, 28.221
'MUSCLE_diversified_replicate.abc.121.afa', 29.344, 36.997, 25.917, 28.897
'MUSCLE_diversified_replicate.abc.125.afa', 30.074, 37.485, 26.272, 28.796
'MUSCLE_diversified_replicate.abc.129.afa', 30.175, 37.992, 25.562, 29.651
'MUSCLE_diversified_replicate.abc.13.afa', 32.591, 40.21, 27.926, 30.544
'MUSCLE_diversified_replicate.abc.133.afa', 35.307, 43.098, 29.866, 35.855
'MUSCLE_diversified_replicate.abc.137.afa', 28.403, 35.963, 23.982, 26.759
'MUSCLE_diversified_replicate.abc.141.afa', 27.563, 34.878, 24.363, 26.744
'MUSCLE_diversified_replicate.abc.145.afa', 30.036, 37.388, 27.046, 29.418
'MUSCLE_diversified_replicate.abc.149.afa', 33.287, 41.05, 28.213, 33.963
'MUSCLE_diversified_replicate.abc.153.afa', 29.763, 37.143, 24.876, 29.061
'MUSCLE_diversified_replicate.abc.157.afa', 26.577, 33.976, 22.454, 26.38
'MUSCLE_diversified_replicate.abc.161.afa', 32.793, 39.95, 29.369, 32.622
'MUSCLE_diversified_replicate.abc.165.afa', 28.759, 36.457, 24.714, 28.943
'MUSCLE_diversified_replicate.abc.169.afa', 31.658, 39.006, 27.017, 31.09
'MUSCLE_diversified_replicate.abc.17.afa', 31.735, 38.778, 28.966, 31.569
'MUSCLE_diversified_replicate.abc.173.afa', 31.364, 38.74, 26.595, 29.953
'MUSCLE_diversified_replicate.abc.177.afa', 29.021, 36.645, 24.396, 28.713
'MUSCLE_diversified_replicate.abc.181.afa', 30.6, 38.055, 26.205, 30.144
'MUSCLE_diversified_replicate.abc.185.afa', 28.175, 35.717, 24.086, 27.958
'MUSCLE_diversified_replicate.abc.189.afa', 28.022, 35.682, 23.561, 28.883
'MUSCLE_diversified_replicate.abc.193.afa', 28.355, 35.886, 23.531, 27.722
'MUSCLE_diversified_replicate.abc.197.afa', 30.343, 37.762, 26.151, 29.183
'MUSCLE_diversified_replicate.abc.201.afa', 31.186, 38.853, 25.586, 30.346
'MUSCLE_diversified_replicate.abc.205.afa', 31.726, 39.429, 26.311, 31.025
'MUSCLE_diversified_replicate.abc.209.afa', 29.654, 37.068, 25.252, 29.413
'MUSCLE_diversified_replicate.abc.21.afa', 27.776, 35.106, 24.695, 27.977
'MUSCLE_diversified_replicate.abc.213.afa', 29.839, 36.211, 27.187, 30.251
'MUSCLE_diversified_replicate.abc.217.afa', 31.476, 39.315, 26.156, 31.035
'MUSCLE_diversified_replicate.abc.221.afa', 32.179, 39.611, 26.721, 31.675
'MUSCLE_diversified_replicate.abc.225.afa', 27.977, 35.62, 23.781, 27.132
'MUSCLE_diversified_replicate.abc.229.afa', 28.121, 35.382, 24.023, 28.665
'MUSCLE_diversified_replicate.abc.233.afa', 29.567, 36.618, 26.301, 29.614
'MUSCLE_diversified_replicate.abc.237.afa', 26.608, 33.923, 23.025, 26.897
'MUSCLE_diversified_replicate.abc.241.afa', 30.81, 38.257, 25.757, 30.361
'MUSCLE_diversified_replicate.abc.245.afa', 28.577, 36.056, 23.932, 27.753
'MUSCLE_diversified_replicate.abc.249.afa', 29.965, 37.849, 25.152, 29.576
'MUSCLE_diversified_replicate.abc.25.afa', 21.8, 24.427, 18.069, 18.029
'MUSCLE_diversified_replicate.abc.253.afa', 32.123, 39.07, 29.034, 32.505
'MUSCLE_diversified_replicate.abc.257.afa', 31.725, 39.367, 26.143, 30.387
'MUSCLE_diversified_replicate.abc.261.afa', 25.88, 32.909, 21.776, 26.04
'MUSCLE_diversified_replicate.abc.265.afa', 28.14, 35.459, 23.98, 27.772
'MUSCLE_diversified_replicate.abc.269.afa', 31.483, 39.112, 26.643, 31.057
'MUSCLE_diversified_replicate.abc.273.afa', 27.132, 34.459, 23.891, 27.644
'MUSCLE_diversified_replicate.abc.277.afa', 27.761, 35.261, 23.71, 27.425
