code_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2
'bali_phy_msa.9.fas', 37.453, 45.648, 31.798, 38.234
'bali_phy_msa.90.fas', 39.393, 48.024, 34.094, 40.622
'bali_phy_msa.91.fas', 40.194, 48.733, 35.351, 41.904
'bali_phy_msa.92.fas', 37.622, 45.989, 31.686, 37.955
'bali_phy_msa.93.fas', 41.709, 50.952, 34.02, 43.362
'bali_phy_msa.94.fas', 42.304, 51.65, 34.991, 44.194
'bali_phy_msa.95.fas', 40.509, 49.537, 36.799, 40.02
'bali_phy_msa.96.fas', 39.328, 47.958, 32.413, 40.291
'bali_phy_msa.97.fas', 40.107, 48.718, 36.399, 41.726
'bali_phy_msa.98.fas', 41.296, 50.487, 36.885, 42.887
'bali_phy_msa.99.fas', 41.3, 50.34, 38.216, 42.369
'MAFFT_b0#0051_hhH_tree_47_OP_1.2558167082838578_Split_51.fasta', 33.438, 42.002, 24.729, 37.559
'MAFFT_b0#0051_htH_tree_0_OP_1.9201310643830272_Split_51.fasta', 36.219, 42.534, 32.401, 35.744
'MAFFT_b0#0051_htH_tree_57_OP_1.8145645468714477_Split_51.fasta', 35.64, 43.492, 31.303, 36.975
'MAFFT_b0#0051_htH_tree_93_OP_2.2336854992597184_Split_51.fasta', 39.784, 48.39, 28.528, 42.771
'MAFFT_b0#0051_htT_tree_0_OP_1.9201310643830272_Split_51.fasta', 36.219, 42.534, 32.401, 35.744
'MAFFT_b0#0051_htT_tree_57_OP_1.8145645468714477_Split_51.fasta', 35.64, 43.492, 31.303, 36.975
'MAFFT_b0#0051_thH_tree_57_OP_1.8145645468714477_Split_51.fasta', 37.564, 45.684, 33.514, 39.055
'MAFFT_b0#0051_thH_tree_93_OP_2.2336854992597184_Split_51.fasta', 40.327, 48.936, 29.14, 43.189
'MAFFT_b0#0051_thT_tree_0_OP_1.9201310643830272_Split_51.fasta', 36.351, 43.896, 32.917, 37.041
'MAFFT_b0#0051_thT_tree_47_OP_1.2558167082838578_Split_51.fasta', 33.438, 42.002, 24.729, 37.559
'MAFFT_b0#0051_ttH_tree_47_OP_1.2558167082838578_Split_51.fasta', 32.394, 40.603, 23.938, 35.578
'MAFFT_b0#0051_ttH_tree_93_OP_2.2336854992597184_Split_51.fasta', 39.784, 48.39, 28.528, 42.771
'MAFFT_b0#0051_ttT_tree_0_OP_1.9201310643830272_Split_51.fasta', 36.219, 42.534, 32.401, 35.744
'MAFFT_b0#0051_ttT_tree_47_OP_1.2558167082838578_Split_51.fasta', 32.394, 40.603, 23.938, 35.578
'MAFFT_b0#0051_ttT_tree_57_OP_1.8145645468714477_Split_51.fasta', 35.64, 43.492, 31.303, 36.975
'MAFFT_b0#0051_ttT_tree_93_OP_2.2336854992597184_Split_51.fasta', 39.784, 48.39, 28.528, 42.771
'MAFFT_b0#0053_hhH_tree_5_OP_1.3773636194735985_Split_53.fasta', 36.985, 45.971, 29.461, 39.215
'MAFFT_b0#0053_hhH_tree_60_OP_2.2485867324412547_Split_53.fasta', 37.847, 46.498, 32.242, 38.473
'MAFFT_b0#0053_hhT_tree_60_OP_2.2485867324412547_Split_53.fasta', 37.847, 46.498, 32.242, 38.473
'MAFFT_b0#0053_htH_tree_5_OP_1.3773636194735985_Split_53.fasta', 38.108, 46.972, 30.954, 39.873
'MAFFT_b0#0053_htT_tree_5_OP_1.3773636194735985_Split_53.fasta', 38.108, 46.972, 30.954, 39.873
'MAFFT_b0#0053_thH_tree_60_OP_2.2485867324412547_Split_53.fasta', 37.847, 46.498, 32.242, 38.473
'MAFFT_b0#0053_thT_tree_5_OP_1.3773636194735985_Split_53.fasta', 36.954, 45.933, 29.429, 39.163
'MAFFT_b0#0053_ttH_tree_60_OP_2.2485867324412547_Split_53.fasta', 38.198, 46.92, 32.558, 38.831
'MAFFT_b0#0054_hhH_tree_35_OP_2.3157753293540146_Split_54.fasta', 33.925, 41.884, 29.362, 37.571
'MAFFT_b0#0054_htH_tree_35_OP_2.3157753293540146_Split_54.fasta', 34.101, 42.114, 29.59, 37.405
'MAFFT_b0#0054_thH_tree_35_OP_2.3157753293540146_Split_54.fasta', 33.925, 41.884, 29.362, 37.571
'MAFFT_b0#0054_ttT_tree_35_OP_2.3157753293540146_Split_54.fasta', 34.101, 42.114, 29.59, 37.405
'MAFFT_b0#0057_htH_tree_1_OP_1.4037489078147287_Split_57.fasta', 30.774, 38.762, 23.197, 33.977
'MAFFT_b0#0057_htT_tree_1_OP_1.4037489078147287_Split_57.fasta', 30.774, 38.762, 23.197, 33.977
'MAFFT_b0#0057_thT_tree_1_OP_1.4037489078147287_Split_57.fasta', 30.855, 38.858, 23.733, 34.039
'MAFFT_b0#0057_ttT_tree_1_OP_1.4037489078147287_Split_57.fasta', 30.774, 38.762, 23.197, 33.977
'MAFFT_b0#0058_hhH_tree_13_OP_1.7913990869854772_Split_58.fasta', 28.74, 35.725, 23.32, 30.686
'MAFFT_b0#0058_htH_tree_11_OP_1.3146381684889776_Split_58.fasta', 37.645, 46.501, 30.604, 39.827
'MAFFT_b0#0058_htH_tree_13_OP_1.7913990869854772_Split_58.fasta', 28.849, 35.873, 24.214, 30.507
'MAFFT_b0#0058_htT_tree_11_OP_1.3146381684889776_Split_58.fasta', 37.645, 46.501, 30.604, 39.827
'MAFFT_b0#0058_thH_tree_13_OP_1.7913990869854772_Split_58.fasta', 28.74, 35.725, 23.32, 30.686
'MAFFT_b0#0058_ttH_tree_11_OP_1.3146381684889776_Split_58.fasta', 38.952, 47.841, 33.304, 39.705
'MAFFT_b0#0058_ttT_tree_11_OP_1.3146381684889776_Split_58.fasta', 38.952, 47.841, 33.304, 39.705
'MAFFT_b0#0058_ttT_tree_13_OP_1.7913990869854772_Split_58.fasta', 28.849, 35.873, 24.214, 30.507
'MAFFT_b0#0060_hhT_tree_32_OP_1.498379977124041_Split_60.fasta', 37.378, 45.171, 31.254, 37.424
'MAFFT_b0#0060_htH_tree_32_OP_1.498379977124041_Split_60.fasta', 37.116, 44.915, 30.943, 37.159
'MAFFT_b0#0060_htT_tree_32_OP_1.498379977124041_Split_60.fasta', 37.116, 44.915, 30.943, 37.159
'MAFFT_b0#0060_ttH_tree_32_OP_1.498379977124041_Split_60.fasta', 37.116, 44.915, 30.943, 37.159
'MAFFT_b0#0061_hhH_tree_87_OP_1.1834961203615137_Split_61.fasta', 32.73, 41.478, 26.1, 34.757
'MAFFT_b0#0061_hhH_tree_88_OP_2.9570433978664177_Split_61.fasta', 38.625, 46.583, 32.566, 39.918
'MAFFT_b0#0061_hhH_tree_97_OP_2.1094152983091004_Split_61.fasta', 37.51, 45.667, 28.399, 40.531
'MAFFT_b0#0061_hhT_tree_18_OP_1.3304542342131214_Split_61.fasta', 20.536, 26.216, 16.61, 20.521
'MAFFT_b0#0061_hhT_tree_30_OP_2.908145211858187_Split_61.fasta', 40.615, 48.986, 35.298, 42.551
'MAFFT_b0#0061_htH_tree_18_OP_1.3304542342131214_Split_61.fasta', 21.454, 27.298, 16.666, 21.701
'MAFFT_b0#0061_htH_tree_30_OP_2.908145211858187_Split_61.fasta', 39.444, 47.632, 34.804, 40.586
'MAFFT_b0#0061_htH_tree_72_OP_1.8278688995959085_Split_61.fasta', 36.817, 44.101, 29.617, 38.407
'MAFFT_b0#0061_htH_tree_88_OP_2.9570433978664177_Split_61.fasta', 39.164, 47.14, 33.143, 41.859
'MAFFT_b0#0061_htT_tree_87_OP_1.1834961203615137_Split_61.fasta', 32.295, 41.004, 28.15, 34.973
'MAFFT_b0#0061_htT_tree_97_OP_2.1094152983091004_Split_61.fasta', 37.61, 45.657, 28.673, 40.68
'MAFFT_b0#0061_thH_tree_18_OP_1.3304542342131214_Split_61.fasta', 20.536, 26.216, 16.61, 20.521
'MAFFT_b0#0061_thH_tree_72_OP_1.8278688995959085_Split_61.fasta', 36.809, 44.093, 29.61, 38.391
'MAFFT_b0#0061_thT_tree_30_OP_2.908145211858187_Split_61.fasta', 40.615, 48.986, 35.298, 42.551
'MAFFT_b0#0061_thT_tree_72_OP_1.8278688995959085_Split_61.fasta', 36.809, 44.093, 29.61, 38.391
'MAFFT_b0#0061_thT_tree_87_OP_1.1834961203615137_Split_61.fasta', 32.73, 41.478, 26.1, 34.757
'MAFFT_b0#0061_thT_tree_88_OP_2.9570433978664177_Split_61.fasta', 38.625, 46.583, 32.566, 39.918
'MAFFT_b0#0061_thT_tree_97_OP_2.1094152983091004_Split_61.fasta', 37.51, 45.667, 28.399, 40.531
'MAFFT_b0#0061_ttT_tree_18_OP_1.3304542342131214_Split_61.fasta', 21.454, 27.298, 16.666, 21.701
'MAFFT_b0#0061_ttT_tree_30_OP_2.908145211858187_Split_61.fasta', 39.444, 47.632, 34.804, 40.586
'MAFFT_b0#0061_ttT_tree_72_OP_1.8278688995959085_Split_61.fasta', 36.817, 44.101, 29.617, 38.407
'MAFFT_b0#0061_ttT_tree_87_OP_1.1834961203615137_Split_61.fasta', 32.295, 41.004, 28.15, 34.973
'MAFFT_b0#0061_ttT_tree_88_OP_2.9570433978664177_Split_61.fasta', 39.164, 47.14, 33.143, 41.859
'MAFFT_b0#0061_ttT_tree_97_OP_2.1094152983091004_Split_61.fasta', 37.61, 45.657, 28.673, 40.68
'MAFFT_b0#0063_hhH_tree_37_OP_2.065965428692473_Split_63.fasta', 39.347, 47.662, 34.557, 40.022
'MAFFT_b0#0063_hhT_tree_89_OP_2.6540913216611166_Split_63.fasta', 34.389, 41.861, 28.87, 38.422
'MAFFT_b0#0063_htH_tree_37_OP_2.065965428692473_Split_63.fasta', 38.92, 47.126, 33.9, 39.825
'MAFFT_b0#0063_htH_tree_89_OP_2.6540913216611166_Split_63.fasta', 34.461, 41.841, 29.901, 38.918
'MAFFT_b0#0063_thH_tree_37_OP_2.065965428692473_Split_63.fasta', 39.347, 47.662, 34.557, 40.022
'MAFFT_b0#0063_thT_tree_89_OP_2.6540913216611166_Split_63.fasta', 34.391, 41.863, 28.873, 38.425
'MAFFT_b0#0063_ttH_tree_37_OP_2.065965428692473_Split_63.fasta', 38.92, 47.126, 33.9, 39.825
'MAFFT_b0#0063_ttH_tree_89_OP_2.6540913216611166_Split_63.fasta', 34.465, 41.843, 29.909, 38.924
'MAFFT_b0#0065_htH_tree_26_OP_2.2970226808572787_Split_65.fasta', 37.549, 45.748, 32.255, 40.997
'MAFFT_b0#0065_htT_tree_55_OP_1.534121132575311_Split_65.fasta', 25.844, 32.301, 22.258, 29.094
'MAFFT_b0#0065_thH_tree_26_OP_2.2970226808572787_Split_65.fasta', 36.822, 44.892, 31.607, 40.367
'MAFFT_b0#0065_thH_tree_55_OP_1.534121132575311_Split_65.fasta', 25.749, 32.165, 22.471, 28.975
'MAFFT_b0#0065_thT_tree_55_OP_1.534121132575311_Split_65.fasta', 25.749, 32.165, 22.471, 28.975
'MAFFT_b0#0065_ttH_tree_26_OP_2.2970226808572787_Split_65.fasta', 37.493, 45.68, 32.239, 40.901
'MAFFT_b0#0065_ttT_tree_26_OP_2.2970226808572787_Split_65.fasta', 37.493, 45.68, 32.239, 40.901
'MAFFT_b0#0065_ttT_tree_55_OP_1.534121132575311_Split_65.fasta', 25.844, 32.301, 22.258, 29.094
'MAFFT_b0#0066_hhH_tree_77_OP_1.3827668594678542_Split_66.fasta', 30.267, 38.055, 22.558, 34.194
'MAFFT_b0#0066_hhT_tree_99_OP_1.9136688454364907_Split_66.fasta', 35.733, 43.485, 33.397, 37.31
'MAFFT_b0#0066_htT_tree_99_OP_1.9136688454364907_Split_66.fasta', 35.481, 43.245, 33.314, 37.156
'MAFFT_b0#0066_thH_tree_77_OP_1.3827668594678542_Split_66.fasta', 30.267, 38.055, 22.558, 34.194
'MAFFT_b0#0066_thH_tree_99_OP_1.9136688454364907_Split_66.fasta', 35.736, 43.486, 33.399, 37.312
'MAFFT_b0#0066_thT_tree_99_OP_1.9136688454364907_Split_66.fasta', 35.736, 43.486, 33.399, 37.312
'MAFFT_b0#0066_ttH_tree_77_OP_1.3827668594678542_Split_66.fasta', 30.447, 38.288, 22.126, 34.512
'MAFFT_b0#0066_ttT_tree_77_OP_1.3827668594678542_Split_66.fasta', 30.447, 38.288, 22.126, 34.512
'MAFFT_b0#0067_hhT_tree_4_OP_1.1542677766261527_Split_67.fasta', 25.788, 33.459, 19.118, 29.129
'MAFFT_b0#0067_htH_tree_4_OP_1.1542677766261527_Split_67.fasta', 30.041, 38.218, 24.787, 32.567
'MAFFT_b0#0067_htH_tree_76_OP_1.9781210467371317_Split_67.fasta', 38.499, 46.447, 28.512, 40.746
'MAFFT_b0#0067_thH_tree_76_OP_1.9781210467371317_Split_67.fasta', 37.256, 45.203, 27.137, 39.02
'MAFFT_b0#0067_thT_tree_4_OP_1.1542677766261527_Split_67.fasta', 25.788, 33.459, 19.118, 29.129
'MAFFT_b0#0067_ttH_tree_76_OP_1.9781210467371317_Split_67.fasta', 38.499, 46.447, 28.512, 40.746
'MAFFT_b0#0067_ttT_tree_4_OP_1.1542677766261527_Split_67.fasta', 30.041, 38.218, 24.787, 32.567
'MAFFT_b0#0067_ttT_tree_76_OP_1.9781210467371317_Split_67.fasta', 38.499, 46.447, 28.512, 40.746
'MAFFT_b0#0069_htH_tree_20_OP_2.4221981553992458_Split_69.fasta', 28.15, 33.71, 27.069, 31.69
'MAFFT_b0#0069_htH_tree_73_OP_2.973262473304242_Split_69.fasta', 37.002, 44.894, 27.884, 41.174
'MAFFT_b0#0069_htT_tree_20_OP_2.4221981553992458_Split_69.fasta', 28.15, 33.71, 27.069, 31.69
'MAFFT_b0#0069_htT_tree_73_OP_2.973262473304242_Split_69.fasta', 37.002, 44.894, 27.884, 41.174
'MAFFT_b0#0069_thH_tree_20_OP_2.4221981553992458_Split_69.fasta', 28.519, 34.096, 27.369, 31.999
'MAFFT_b0#0069_thH_tree_73_OP_2.973262473304242_Split_69.fasta', 36.652, 44.467, 27.779, 41.105
'MAFFT_b0#0069_thT_tree_20_OP_2.4221981553992458_Split_69.fasta', 28.519, 34.096, 27.369, 31.999
'MAFFT_b0#0069_ttH_tree_73_OP_2.973262473304242_Split_69.fasta', 37.002, 44.894, 27.884, 41.174
'MAFFT_b0#0070_hhH_tree_86_OP_1.7393056698625855_Split_70.fasta', 36.085, 44.087, 28.586, 38.382
'MAFFT_b0#0070_hhT_tree_17_OP_1.818409912056766_Split_70.fasta', 33.561, 41.196, 26.245, 36.044
'MAFFT_b0#0070_htH_tree_86_OP_1.7393056698625855_Split_70.fasta', 35.603, 43.524, 30.866, 37.585
'MAFFT_b0#0070_thH_tree_17_OP_1.818409912056766_Split_70.fasta', 33.947, 41.677, 26.622, 35.77
'MAFFT_b0#0070_thH_tree_86_OP_1.7393056698625855_Split_70.fasta', 36.085, 44.087, 28.586, 38.382
'MAFFT_b0#0070_ttH_tree_17_OP_1.818409912056766_Split_70.fasta', 33.949, 41.678, 26.627, 35.772
'MAFFT_b0#0070_ttT_tree_17_OP_1.818409912056766_Split_70.fasta', 33.949, 41.678, 26.627, 35.772
'MAFFT_b0#0070_ttT_tree_86_OP_1.7393056698625855_Split_70.fasta', 35.603, 43.524, 30.866, 37.585
'MAFFT_b0#0071_thH_tree_83_OP_1.1196527601502904_Split_71.fasta', 38.126, 47.25, 30.818, 41.128
'MAFFT_b0#0071_thT_tree_83_OP_1.1196527601502904_Split_71.fasta', 38.126, 47.25, 30.818, 41.128
'MAFFT_b0#0071_ttH_tree_83_OP_1.1196527601502904_Split_71.fasta', 36.64, 45.397, 31.326, 38.78
'MAFFT_b0#0071_ttT_tree_83_OP_1.1196527601502904_Split_71.fasta', 36.64, 45.397, 31.326, 38.78
'MAFFT_b0#0072_hhH_tree_16_OP_1.904493049197901_Split_72.fasta', 34.254, 42.565, 26.821, 38.188
'MAFFT_b0#0072_hhH_tree_2_OP_2.0780663887168265_Split_72.fasta', 33.528, 39.982, 31.388, 33.919
'MAFFT_b0#0072_htH_tree_2_OP_2.0780663887168265_Split_72.fasta', 32.04, 38.7, 30.459, 32.476
'MAFFT_b0#0072_htT_tree_16_OP_1.904493049197901_Split_72.fasta', 33.202, 41.488, 26.042, 37.217
'MAFFT_b0#0072_htT_tree_2_OP_2.0780663887168265_Split_72.fasta', 32.04, 38.7, 30.459, 32.476
'MAFFT_b0#0072_thH_tree_2_OP_2.0780663887168265_Split_72.fasta', 33.528, 39.982, 31.388, 33.919
'MAFFT_b0#0072_ttH_tree_16_OP_1.904493049197901_Split_72.fasta', 33.202, 41.488, 26.042, 37.217
'MAFFT_b0#0072_ttT_tree_16_OP_1.904493049197901_Split_72.fasta', 33.202, 41.488, 26.042, 37.217
'MAFFT_b0#0073_hhT_tree_96_OP_2.2598618576256135_Split_73.fasta', 41.518, 49.941, 32.647, 43.681
'MAFFT_b0#0073_htH_tree_96_OP_2.2598618576256135_Split_73.fasta', 41.373, 49.799, 32.839, 43.616
'MAFFT_b0#0073_htT_tree_38_OP_1.4036490691810368_Split_73.fasta', 26.488, 32.648, 21.898, 30.427
'MAFFT_b0#0073_htT_tree_96_OP_2.2598618576256135_Split_73.fasta', 41.373, 49.799, 32.839, 43.616
'MAFFT_b0#0073_thT_tree_38_OP_1.4036490691810368_Split_73.fasta', 26.304, 32.482, 21.911, 30.169
'MAFFT_b0#0073_thT_tree_96_OP_2.2598618576256135_Split_73.fasta', 41.518, 49.941, 32.647, 43.681
'MAFFT_b0#0073_ttH_tree_38_OP_1.4036490691810368_Split_73.fasta', 24.828, 30.697, 20.591, 28.381
'MAFFT_b0#0073_ttT_tree_38_OP_1.4036490691810368_Split_73.fasta', 24.828, 30.697, 20.591, 28.381
'MAFFT_b0#0074_hhH_tree_56_OP_1.8151633835449412_Split_74.fasta', 37.751, 46.895, 30.29, 40.921
'MAFFT_b0#0074_hhH_tree_79_OP_1.1319264156945865_Split_74.fasta', 27.594, 34.56, 23.769, 29.97
'MAFFT_b0#0074_htH_tree_56_OP_1.8151633835449412_Split_74.fasta', 37.88, 46.953, 30.227, 41.308
'MAFFT_b0#0074_htT_tree_79_OP_1.1319264156945865_Split_74.fasta', 27.751, 34.807, 24.285, 30.054
'MAFFT_b0#0074_thT_tree_56_OP_1.8151633835449412_Split_74.fasta', 37.751, 46.895, 30.29, 40.921
'MAFFT_b0#0074_ttH_tree_56_OP_1.8151633835449412_Split_74.fasta', 37.88, 46.953, 30.227, 41.308
'MAFFT_b0#0074_ttH_tree_79_OP_1.1319264156945865_Split_74.fasta', 27.751, 34.807, 24.285, 30.054
'MAFFT_b0#0074_ttT_tree_79_OP_1.1319264156945865_Split_74.fasta', 27.751, 34.807, 24.285, 30.054
'MAFFT_b0#0075_hhH_tree_81_OP_1.1314497018902243_Split_75.fasta', 30.919, 39.227, 21.855, 31.755
'MAFFT_b0#0075_hhT_tree_19_OP_1.5848887345678324_Split_75.fasta', 36.243, 44.634, 26.46, 38.31
'MAFFT_b0#0075_htH_tree_19_OP_1.5848887345678324_Split_75.fasta', 36.217, 44.612, 26.431, 38.278
'MAFFT_b0#0075_htH_tree_81_OP_1.1314497018902243_Split_75.fasta', 30.884, 39.192, 21.84, 31.743
'MAFFT_b0#0075_thH_tree_81_OP_1.1314497018902243_Split_75.fasta', 31.1, 39.455, 22.008, 31.931
'MAFFT_b0#0075_thT_tree_19_OP_1.5848887345678324_Split_75.fasta', 35.608, 43.888, 26.898, 37.03
'MAFFT_b0#0075_ttH_tree_19_OP_1.5848887345678324_Split_75.fasta', 35.582, 43.866, 26.866, 36.997
'MAFFT_b0#0075_ttH_tree_81_OP_1.1314497018902243_Split_75.fasta', 31.064, 39.42, 21.993, 31.92
'MAFFT_b0#0077_hhT_tree_15_OP_2.550159221795637_Split_77.fasta', 39.524, 48.037, 30.986, 42.779
'MAFFT_b0#0077_htT_tree_15_OP_2.550159221795637_Split_77.fasta', 36.848, 44.59, 28.603, 39.979
'MAFFT_b0#0077_thH_tree_15_OP_2.550159221795637_Split_77.fasta', 39.524, 48.037, 30.986, 42.779
'MAFFT_b0#0077_thT_tree_15_OP_2.550159221795637_Split_77.fasta', 39.524, 48.037, 30.986, 42.779
'MAFFT_b0#0079_hhH_tree_53_OP_2.8446810696084794_Split_79.fasta', 36.575, 43.933, 31.524, 38.031
'MAFFT_b0#0079_hhT_tree_53_OP_2.8446810696084794_Split_79.fasta', 36.575, 43.933, 31.524, 38.031
'MAFFT_b0#0079_htT_tree_53_OP_2.8446810696084794_Split_79.fasta', 36.52, 43.87, 31.492, 37.965
'MAFFT_b0#0079_ttH_tree_53_OP_2.8446810696084794_Split_79.fasta', 36.459, 43.795, 31.461, 37.852
'MAFFT_b0#0081_hhH_tree_28_OP_2.8015195195451144_Split_81.fasta', 31.548, 39.034, 27.079, 35.94
'MAFFT_b0#0081_hhT_tree_28_OP_2.8015195195451144_Split_81.fasta', 31.548, 39.034, 27.079, 35.94
'MAFFT_b0#0081_htH_tree_70_OP_2.86216121405654_Split_81.fasta', 38.8, 47.174, 34.243, 40.643
'MAFFT_b0#0081_htT_tree_70_OP_2.86216121405654_Split_81.fasta', 38.8, 47.174, 34.243, 40.643
'MAFFT_b0#0081_thH_tree_70_OP_2.86216121405654_Split_81.fasta', 39.464, 47.919, 34.657, 41.043
'MAFFT_b0#0081_thT_tree_28_OP_2.8015195195451144_Split_81.fasta', 31.548, 39.034, 27.079, 35.94
'MAFFT_b0#0081_ttH_tree_28_OP_2.8015195195451144_Split_81.fasta', 32.003, 39.577, 27.712, 36.229
'MAFFT_b0#0081_ttH_tree_70_OP_2.86216121405654_Split_81.fasta', 38.8, 47.174, 34.243, 40.643
'MAFFT_b0#0085_hhH_tree_6_OP_2.614406638642872_Split_85.fasta', 32.171, 38.875, 24.744, 36.473
'MAFFT_b0#0085_htH_tree_6_OP_2.614406638642872_Split_85.fasta', 32.128, 38.825, 24.749, 36.405
'MAFFT_b0#0085_htT_tree_43_OP_1.1593268235540946_Split_85.fasta', 34.167, 42.844, 28.966, 36.273
'MAFFT_b0#0085_htT_tree_6_OP_2.614406638642872_Split_85.fasta', 32.128, 38.825, 24.749, 36.405
'MAFFT_b0#0085_thT_tree_43_OP_1.1593268235540946_Split_85.fasta', 34.686, 43.414, 29.952, 34.504
'MAFFT_b0#0085_thT_tree_6_OP_2.614406638642872_Split_85.fasta', 32.171, 38.875, 24.744, 36.473
'MAFFT_b0#0085_ttH_tree_43_OP_1.1593268235540946_Split_85.fasta', 34.167, 42.844, 28.966, 36.273
'MAFFT_b0#0085_ttT_tree_43_OP_1.1593268235540946_Split_85.fasta', 34.167, 42.844, 28.966, 36.273
'MAFFT_b0#0086_hhH_tree_98_OP_1.0089131553899002_Split_86.fasta', 27.357, 35.669, 22.249, 29.134
'MAFFT_b0#0086_hhT_tree_98_OP_1.0089131553899002_Split_86.fasta', 27.357, 35.669, 22.249, 29.134
'MAFFT_b0#0086_htH_tree_98_OP_1.0089131553899002_Split_86.fasta', 27.269, 35.598, 22.93, 29.539
'MAFFT_b0#0086_thH_tree_98_OP_1.0089131553899002_Split_86.fasta', 27.357, 35.669, 22.249, 29.134
'MAFFT_b0#0088_hhH_tree_24_OP_2.5256879150632905_Split_88.fasta', 34.987, 42.927, 30.391, 36.35
'MAFFT_b0#0088_htH_tree_24_OP_2.5256879150632905_Split_88.fasta', 35.01, 43.021, 30.62, 36.436
'MAFFT_b0#0088_htT_tree_24_OP_2.5256879150632905_Split_88.fasta', 35.01, 43.021, 30.62, 36.436
'MAFFT_b0#0088_thH_tree_24_OP_2.5256879150632905_Split_88.fasta', 34.987, 42.927, 30.391, 36.35
'MAFFT_b0#0089_hhH_tree_3_OP_2.728084439580989_Split_89.fasta', 35.54, 42.807, 31.391, 38.176
'MAFFT_b0#0089_hhT_tree_3_OP_2.728084439580989_Split_89.fasta', 35.54, 42.807, 31.391, 38.176
'MAFFT_b0#0089_htH_tree_3_OP_2.728084439580989_Split_89.fasta', 35.507, 42.697, 32.377, 38.378
'MAFFT_b0#0089_htT_tree_3_OP_2.728084439580989_Split_89.fasta', 35.507, 42.697, 32.377, 38.378
'MAFFT_b0#0091_hhH_tree_58_OP_2.470758940826272_Split_91.fasta', 34.144, 40.795, 25.344, 38.37
'MAFFT_b0#0091_htH_tree_58_OP_2.470758940826272_Split_91.fasta', 34.144, 40.795, 25.344, 38.37
'MAFFT_b0#0091_thH_tree_58_OP_2.470758940826272_Split_91.fasta', 35.645, 42.623, 26.615, 40.151
'MAFFT_b0#0091_thT_tree_58_OP_2.470758940826272_Split_91.fasta', 35.645, 42.623, 26.615, 40.151
'MAFFT_b0#0092_hhH_tree_42_OP_1.3915835484150982_Split_92.fasta', 36.068, 43.366, 31.995, 38.524
'MAFFT_b0#0092_htH_tree_42_OP_1.3915835484150982_Split_92.fasta', 35.453, 42.782, 31.235, 38.26
'MAFFT_b0#0092_thH_tree_42_OP_1.3915835484150982_Split_92.fasta', 36.049, 43.336, 32.008, 38.537
'MAFFT_b0#0092_thT_tree_42_OP_1.3915835484150982_Split_92.fasta', 36.049, 43.336, 32.008, 38.537
'MAFFT_b0#0093_hhH_tree_50_OP_1.9153041649578615_Split_93.fasta', 29.831, 36.83, 24.294, 33.341
'MAFFT_b0#0093_htH_tree_49_OP_1.2895147288295243_Split_93.fasta', 35.177, 44.667, 29.59, 35.355
'MAFFT_b0#0093_htH_tree_50_OP_1.9153041649578615_Split_93.fasta', 33.19, 40.421, 26.229, 36.628
'MAFFT_b0#0093_htT_tree_50_OP_1.9153041649578615_Split_93.fasta', 33.19, 40.421, 26.229, 36.628
'MAFFT_b0#0093_thH_tree_49_OP_1.2895147288295243_Split_93.fasta', 33.779, 42.826, 29.652, 33.904
'MAFFT_b0#0093_thT_tree_49_OP_1.2895147288295243_Split_93.fasta', 33.779, 42.826, 29.652, 33.904
'MAFFT_b0#0093_ttT_tree_49_OP_1.2895147288295243_Split_93.fasta', 33.733, 42.795, 26.958, 34.691
'MAFFT_b0#0093_ttT_tree_50_OP_1.9153041649578615_Split_93.fasta', 32.861, 40.023, 25.806, 36.353
'MAFFT_b0#0094_hhH_tree_61_OP_2.233368308529553_Split_94.fasta', 40.056, 48.352, 30.76, 42.554
'MAFFT_b0#0094_hhT_tree_63_OP_2.7597843575557506_Split_94.fasta', 36.982, 44.667, 30.129, 38.297
'MAFFT_b0#0094_htT_tree_63_OP_2.7597843575557506_Split_94.fasta', 39.117, 46.801, 31.125, 41.912
'MAFFT_b0#0094_thH_tree_61_OP_2.233368308529553_Split_94.fasta', 39.963, 48.239, 30.679, 42.483
'MAFFT_b0#0094_thH_tree_63_OP_2.7597843575557506_Split_94.fasta', 37.389, 45.152, 30.444, 38.704
'MAFFT_b0#0094_thT_tree_61_OP_2.233368308529553_Split_94.fasta', 39.963, 48.239, 30.679, 42.483
'MAFFT_b0#0094_thT_tree_63_OP_2.7597843575557506_Split_94.fasta', 37.389, 45.152, 30.444, 38.704
'MAFFT_b0#0094_ttH_tree_61_OP_2.233368308529553_Split_94.fasta', 39.7, 47.861, 29.729, 42.2
'MAFFT_b0#0095_hhH_tree_36_OP_1.861931102167887_Split_95.fasta', 33.099, 39.654, 27.158, 35.18
'MAFFT_b0#0095_hhT_tree_25_OP_1.0509666088927379_Split_95.fasta', 27.527, 35.208, 21.489, 28.479
'MAFFT_b0#0095_hhT_tree_36_OP_1.861931102167887_Split_95.fasta', 33.099, 39.654, 27.158, 35.18
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', 27.527, 35.208, 21.489, 28.479
