code_PAM250_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5
'PRANK_b0#0059_ttT_tree_36_OP_0.21650135794201675_Split_59.fasta', 29284.0, 0.046, 21344, 0.034, 10255, 0.016, 120665, 0.191, 148002.0, 0.234, 687, 0.001, 26826.5, 0.042
'PRANK_b0#0060_hhH_tree_24_OP_0.35224591752289836_Split_60.fasta', 32163.0, 0.054, 22864, 0.039, 11786, 0.02, 111867, 0.189, 164146.0, 0.277, 2967, 0.005, 40463.5, 0.068
'PRANK_b0#0060_hhT_tree_24_OP_0.35224591752289836_Split_60.fasta', 32349.0, 0.054, 23059, 0.038, 11493, 0.019, 111105, 0.185, 164795.0, 0.275, 3180, 0.005, 43464.5, 0.073
'PRANK_b0#0060_ttH_tree_24_OP_0.35224591752289836_Split_60.fasta', 32194.0, 0.054, 22838, 0.039, 11803, 0.02, 111857, 0.189, 164425.0, 0.277, 2984, 0.005, 40662.5, 0.069
'PRANK_b0#0060_ttT_tree_24_OP_0.35224591752289836_Split_60.fasta', 32272.0, 0.054, 23129, 0.039, 11479, 0.019, 111119, 0.185, 164255.0, 0.274, 3109, 0.005, 42930.5, 0.072
'PRANK_b0#0061_hhH_tree_16_OP_0.3566466444359746_Split_61.fasta', 25741.0, 0.038, 20900, 0.031, 12815, 0.019, 128639, 0.19, 131863.0, 0.194, -230, -0.0, -9576.5, -0.014
'PRANK_b0#0061_thT_tree_16_OP_0.3566466444359746_Split_61.fasta', 29107.0, 0.047, 23004, 0.037, 13235, 0.021, 117699, 0.191, 150448.0, 0.244, 2272, 0.004, 14460.5, 0.023
'PRANK_b0#0061_ttH_tree_16_OP_0.3566466444359746_Split_61.fasta', 25741.0, 0.038, 20900, 0.031, 12791, 0.019, 128639, 0.19, 131863.0, 0.194, -230, -0.0, -9432.5, -0.014
'PRANK_b0#0061_ttT_tree_16_OP_0.3566466444359746_Split_61.fasta', 29157.0, 0.047, 22960, 0.037, 13220, 0.021, 117687, 0.191, 150660.0, 0.245, 2269, 0.004, 14765.5, 0.024
'PRANK_b0#0062_hhH_tree_0_OP_0.4657131574362508_Split_62.fasta', 29201.0, 0.04, 20847, 0.028, 11303, 0.015, 121825, 0.165, 151255.0, 0.205, 4272, 0.006, 26796.5, 0.036
'PRANK_b0#0062_hhT_tree_81_OP_0.4058614503238694_Split_62.fasta', 30480.0, 0.05, 22739, 0.037, 12762, 0.021, 115483, 0.19, 156595.0, 0.257, 2446, 0.004, 24727.5, 0.041
'PRANK_b0#0062_htH_tree_0_OP_0.4657131574362508_Split_62.fasta', 29433.0, 0.041, 21129, 0.029, 11310, 0.016, 120797, 0.168, 153094.0, 0.213, 4454, 0.006, 29289.5, 0.041
'PRANK_b0#0062_htT_tree_81_OP_0.4058614503238694_Split_62.fasta', 30663.0, 0.05, 22844, 0.037, 12783, 0.021, 114907, 0.187, 157603.0, 0.257, 2468, 0.004, 25919.5, 0.042
'PRANK_b0#0062_thH_tree_81_OP_0.4058614503238694_Split_62.fasta', 30933.0, 0.051, 23043, 0.038, 12172, 0.02, 113969, 0.189, 160087.0, 0.265, 2397, 0.004, 32467.5, 0.054
'PRANK_b0#0062_thT_tree_0_OP_0.4657131574362508_Split_62.fasta', 29791.0, 0.042, 20756, 0.029, 11743, 0.016, 120827, 0.169, 154423.0, 0.215, 4818, 0.007, 28369.5, 0.04
'PRANK_b0#0062_thT_tree_81_OP_0.4058614503238694_Split_62.fasta', 30663.0, 0.05, 22844, 0.037, 12783, 0.021, 114907, 0.187, 157603.0, 0.257, 2468, 0.004, 25919.5, 0.042
'PRANK_b0#0062_ttT_tree_0_OP_0.4657131574362508_Split_62.fasta', 29023.0, 0.04, 20736, 0.029, 11463, 0.016, 122403, 0.169, 150532.0, 0.208, 4611, 0.006, 25163.5, 0.035
'PRANK_b0#0063_htH_tree_71_OP_0.26664288485028304_Split_63.fasta', 31004.0, 0.053, 22348, 0.038, 10058, 0.017, 115217, 0.198, 155177.0, 0.267, 1750, 0.003, 38970.5, 0.067
'PRANK_b0#0063_htT_tree_71_OP_0.26664288485028304_Split_63.fasta', 31751.0, 0.055, 22670, 0.039, 10555, 0.018, 113079, 0.197, 158698.0, 0.276, 2025, 0.004, 40853.5, 0.071
'PRANK_b0#0063_thH_tree_71_OP_0.26664288485028304_Split_63.fasta', 30985.0, 0.053, 22376, 0.038, 10031, 0.017, 115199, 0.198, 155064.0, 0.266, 1692, 0.003, 38970.5, 0.067
'PRANK_b0#0063_thT_tree_71_OP_0.26664288485028304_Split_63.fasta', 31779.0, 0.055, 22637, 0.039, 10557, 0.018, 113089, 0.197, 158838.0, 0.276, 2059, 0.004, 41010.5, 0.071
'PRANK_b0#0065_hhH_tree_48_OP_0.33799514808893955_Split_65.fasta', 30047.0, 0.048, 21491, 0.035, 10784, 0.017, 118845, 0.191, 151219.0, 0.243, 3197, 0.005, 30289.5, 0.049
'PRANK_b0#0065_htH_tree_48_OP_0.33799514808893955_Split_65.fasta', 30047.0, 0.048, 21491, 0.035, 10648, 0.017, 118845, 0.191, 151219.0, 0.243, 3197, 0.005, 31105.5, 0.05
'PRANK_b0#0065_thH_tree_48_OP_0.33799514808893955_Split_65.fasta', 30078.0, 0.048, 21459, 0.034, 10802, 0.017, 118847, 0.191, 151374.0, 0.243, 3202, 0.005, 30340.5, 0.049
'PRANK_b0#0065_thT_tree_48_OP_0.33799514808893955_Split_65.fasta', 30616.0, 0.051, 21897, 0.036, 10562, 0.018, 116895, 0.194, 152979.0, 0.254, 2916, 0.005, 34075.5, 0.057
'PRANK_b0#0067_hhH_tree_6_OP_0.18497671267226667_Split_67.fasta', 29713.0, 0.046, 22990, 0.035, 7686, 0.012, 116515, 0.178, 153568.0, 0.235, 42, 0.0, 49236.5, 0.075
'PRANK_b0#0067_htH_tree_6_OP_0.18497671267226667_Split_67.fasta', 29740.0, 0.046, 22965, 0.035, 7693, 0.012, 116511, 0.178, 153703.0, 0.235, 42, 0.0, 49331.5, 0.076
'PRANK_b0#0067_thT_tree_6_OP_0.18497671267226667_Split_67.fasta', 30522.0, 0.047, 22811, 0.035, 7857, 0.012, 115255, 0.178, 157158.0, 0.243, 133, 0.0, 52521.5, 0.081
'PRANK_b0#0067_ttT_tree_6_OP_0.18497671267226667_Split_67.fasta', 30522.0, 0.047, 22811, 0.035, 7860, 0.012, 115255, 0.178, 157158.0, 0.243, 133, 0.0, 52503.5, 0.081
'PRANK_b0#0070_htH_tree_30_OP_0.20469024912096356_Split_70.fasta', 30278.0, 0.048, 23616, 0.038, 9917, 0.016, 114133, 0.182, 154091.0, 0.246, 1022, 0.002, 38544.5, 0.062
'PRANK_b0#0070_htH_tree_43_OP_0.41666011848334805_Split_70.fasta', 33060.0, 0.057, 23178, 0.04, 10936, 0.019, 109445, 0.189, 168899.0, 0.291, 2983, 0.005, 51543.5, 0.089
'PRANK_b0#0070_htT_tree_30_OP_0.20469024912096356_Split_70.fasta', 30500.0, 0.049, 23408, 0.038, 9638, 0.016, 114105, 0.184, 154849.0, 0.25, 679, 0.001, 40647.5, 0.066
'PRANK_b0#0070_thH_tree_30_OP_0.20469024912096356_Split_70.fasta', 30243.0, 0.048, 23424, 0.037, 10347, 0.017, 114587, 0.183, 153809.0, 0.246, 1259, 0.002, 35692.5, 0.057
'PRANK_b0#0070_thH_tree_43_OP_0.41666011848334805_Split_70.fasta', 33061.0, 0.057, 23164, 0.04, 10941, 0.019, 109471, 0.189, 168901.0, 0.291, 2989, 0.005, 51508.5, 0.089
'PRANK_b0#0070_ttH_tree_43_OP_0.41666011848334805_Split_70.fasta', 33111.0, 0.057, 22851, 0.039, 11327, 0.02, 109997, 0.189, 169579.0, 0.292, 3004, 0.005, 49622.5, 0.085
'PRANK_b0#0070_ttT_tree_30_OP_0.20469024912096356_Split_70.fasta', 30495.0, 0.049, 23418, 0.038, 9630, 0.016, 114095, 0.184, 154828.0, 0.25, 653, 0.001, 40653.5, 0.066
'PRANK_b0#0070_ttT_tree_43_OP_0.41666011848334805_Split_70.fasta', 33069.0, 0.058, 23160, 0.04, 11023, 0.019, 109463, 0.191, 168937.0, 0.294, 3502, 0.006, 51569.5, 0.09
'PRANK_b0#0073_htT_tree_10_OP_0.17197861239551077_Split_73.fasta', 28273.0, 0.038, 21776, 0.029, 7421, 0.01, 121823, 0.162, 144229.0, 0.191, 1609, 0.002, 40400.5, 0.054
'PRANK_b0#0073_thH_tree_10_OP_0.17197861239551077_Split_73.fasta', 28857.0, 0.043, 21896, 0.033, 7723, 0.011, 120415, 0.179, 146906.0, 0.218, 807, 0.001, 41167.5, 0.061
'PRANK_b0#0073_ttH_tree_10_OP_0.17197861239551077_Split_73.fasta', 28857.0, 0.043, 21896, 0.033, 7742, 0.012, 120415, 0.179, 146906.0, 0.218, 807, 0.001, 41053.5, 0.061
'PRANK_b0#0073_ttT_tree_10_OP_0.17197861239551077_Split_73.fasta', 28273.0, 0.038, 21776, 0.029, 7421, 0.01, 121823, 0.162, 144229.0, 0.191, 1609, 0.002, 40400.5, 0.054
'PRANK_b0#0077_hhH_tree_35_OP_0.23719613041625226_Split_77.fasta', 27985.0, 0.039, 21337, 0.03, 8666, 0.012, 123277, 0.174, 143082.0, 0.202, -819, -0.001, 28628.5, 0.04
'PRANK_b0#0077_hhT_tree_35_OP_0.23719613041625226_Split_77.fasta', 26622.0, 0.038, 21042, 0.03, 8599, 0.012, 126593, 0.178, 136835.0, 0.193, 1365, 0.002, 23309.5, 0.033
'PRANK_b0#0077_htT_tree_35_OP_0.23719613041625226_Split_77.fasta', 26525.0, 0.037, 21069, 0.03, 8751, 0.012, 126733, 0.179, 136589.0, 0.193, 1230, 0.002, 21946.5, 0.031
'PRANK_b0#0077_htT_tree_79_OP_0.39849921812999034_Split_77.fasta', 31033.0, 0.044, 23181, 0.033, 11152, 0.016, 113493, 0.162, 158368.0, 0.226, 1624, 0.002, 36333.5, 0.052
'PRANK_b0#0077_thH_tree_35_OP_0.23719613041625226_Split_77.fasta', 27910.0, 0.039, 21308, 0.03, 8777, 0.012, 123485, 0.174, 142932.0, 0.202, -848, -0.001, 27679.5, 0.039
'PRANK_b0#0077_thH_tree_79_OP_0.39849921812999034_Split_77.fasta', 30756.0, 0.043, 22859, 0.032, 11115, 0.016, 114691, 0.162, 157259.0, 0.222, 1146, 0.002, 34369.5, 0.048
'PRANK_b0#0077_thT_tree_79_OP_0.39849921812999034_Split_77.fasta', 31021.0, 0.044, 23297, 0.033, 11127, 0.016, 113285, 0.162, 158385.0, 0.226, 1723, 0.002, 36703.5, 0.052
'PRANK_b0#0077_ttT_tree_79_OP_0.39849921812999034_Split_77.fasta', 31046.0, 0.044, 23271, 0.033, 11132, 0.016, 113287, 0.162, 158460.0, 0.226, 1737, 0.002, 36761.5, 0.052
'PRANK_b0#0078_hhH_tree_86_OP_0.2347265646541319_Split_78.fasta', 29031.0, 0.052, 24468, 0.044, 14217, 0.026, 114923, 0.208, 149457.0, 0.27, 2656, 0.005, 9349.5, 0.017
'PRANK_b0#0078_hhT_tree_53_OP_0.05303947942235687_Split_78.fasta', 29484.0, 0.05, 24696, 0.042, 8013, 0.014, 113561, 0.192, 150353.0, 0.254, 311, 0.001, 45805.5, 0.077
'PRANK_b0#0078_htH_tree_53_OP_0.05303947942235687_Split_78.fasta', 27881.0, 0.044, 23623, 0.038, 7583, 0.012, 118913, 0.189, 143054.0, 0.228, -189, -0.0, 37910.5, 0.06
'PRANK_b0#0078_htH_tree_86_OP_0.2347265646541319_Split_78.fasta', 28876.0, 0.052, 24311, 0.044, 13928, 0.025, 115547, 0.209, 148389.0, 0.269, 2247, 0.004, 9294.5, 0.017
'PRANK_b0#0078_thH_tree_86_OP_0.2347265646541319_Split_78.fasta', 29057.0, 0.052, 24238, 0.043, 14148, 0.025, 115331, 0.206, 149516.0, 0.268, 2614, 0.005, 9576.5, 0.017
'PRANK_b0#0078_thT_tree_53_OP_0.05303947942235687_Split_78.fasta', 29484.0, 0.05, 24696, 0.042, 8013, 0.014, 113561, 0.192, 150353.0, 0.254, 311, 0.001, 45805.5, 0.077
'PRANK_b0#0078_ttH_tree_53_OP_0.05303947942235687_Split_78.fasta', 27879.0, 0.044, 23625, 0.038, 7591, 0.012, 118913, 0.189, 143046.0, 0.228, -173, -0.0, 37870.5, 0.06
'PRANK_b0#0078_ttT_tree_86_OP_0.2347265646541319_Split_78.fasta', 28878.0, 0.052, 24356, 0.044, 13871, 0.025, 115453, 0.209, 148299.0, 0.268, 2273, 0.004, 9619.5, 0.017
'PRANK_b0#0079_hhH_tree_88_OP_0.1810795500099957_Split_79.fasta', 26560.0, 0.039, 20224, 0.03, 10398, 0.015, 128353, 0.191, 136391.0, 0.202, 327, 0.0, 10153.5, 0.015
'PRANK_b0#0079_hhT_tree_88_OP_0.1810795500099957_Split_79.fasta', 26691.0, 0.039, 19967, 0.029, 10319, 0.015, 128605, 0.188, 136375.0, 0.199, 838, 0.001, 10996.5, 0.016
'PRANK_b0#0079_ttH_tree_88_OP_0.1810795500099957_Split_79.fasta', 26560.0, 0.039, 20224, 0.03, 10394, 0.015, 128353, 0.191, 136391.0, 0.202, 327, 0.0, 10177.5, 0.015
'PRANK_b0#0079_ttT_tree_88_OP_0.1810795500099957_Split_79.fasta', 26689.0, 0.039, 19963, 0.029, 10360, 0.015, 128617, 0.188, 136367.0, 0.199, 778, 0.001, 10676.5, 0.016
'PRANK_b0#0080_hhT_tree_3_OP_0.05125309180508808_Split_80.fasta', 31392.0, 0.057, 25415, 0.047, 7437, 0.014, 108307, 0.198, 161393.0, 0.295, -307, -0.001, 62310.5, 0.114
'PRANK_b0#0080_htH_tree_3_OP_0.05125309180508808_Split_80.fasta', 31345.0, 0.059, 25860, 0.048, 7125, 0.013, 107511, 0.201, 161133.0, 0.301, -865, -0.002, 63762.5, 0.119
'PRANK_b0#0080_htT_tree_3_OP_0.05125309180508808_Split_80.fasta', 31392.0, 0.057, 25415, 0.047, 7551, 0.014, 108307, 0.198, 161393.0, 0.295, -307, -0.001, 61626.5, 0.113
'PRANK_b0#0080_ttH_tree_3_OP_0.05125309180508808_Split_80.fasta', 31345.0, 0.059, 25860, 0.048, 7127, 0.013, 107511, 0.201, 161133.0, 0.301, -865, -0.002, 63750.5, 0.119
'PRANK_b0#0081_hhH_tree_5_OP_0.22898839817158656_Split_81.fasta', 31102.0, 0.053, 23502, 0.04, 9921, 0.017, 112713, 0.191, 158972.0, 0.269, 3770, 0.006, 46859.5, 0.079
'PRANK_b0#0081_hhT_tree_51_OP_0.3986228120499837_Split_81.fasta', 32619.0, 0.053, 22472, 0.036, 10891, 0.018, 111739, 0.18, 166690.0, 0.268, 3681, 0.006, 49155.5, 0.079
'PRANK_b0#0081_hhT_tree_73_OP_0.04516409856856096_Split_81.fasta', 30923.0, 0.054, 25227, 0.044, 6758, 0.012, 109621, 0.192, 156330.0, 0.274, -277, -0.0, 60694.5, 0.107
'PRANK_b0#0081_htH_tree_51_OP_0.3986228120499837_Split_81.fasta', 32510.0, 0.052, 22438, 0.036, 10833, 0.017, 112025, 0.178, 166308.0, 0.265, 3624, 0.006, 48921.5, 0.078
'PRANK_b0#0081_htT_tree_5_OP_0.22898839817158656_Split_81.fasta', 31343.0, 0.053, 23364, 0.04, 9953, 0.017, 112507, 0.192, 159917.0, 0.273, 3113, 0.005, 47058.5, 0.08
'PRANK_b0#0081_htT_tree_73_OP_0.04516409856856096_Split_81.fasta', 30923.0, 0.054, 25227, 0.044, 6758, 0.012, 109621, 0.192, 156330.0, 0.274, -277, -0.0, 60694.5, 0.107
'PRANK_b0#0081_thH_tree_5_OP_0.22898839817158656_Split_81.fasta', 31098.0, 0.053, 23502, 0.04, 9923, 0.017, 112721, 0.191, 158948.0, 0.269, 3770, 0.006, 46819.5, 0.079
'PRANK_b0#0081_thH_tree_73_OP_0.04516409856856096_Split_81.fasta', 30651.0, 0.054, 25603, 0.045, 6464, 0.011, 109413, 0.193, 154807.0, 0.273, -1348, -0.002, 59968.5, 0.106
'PRANK_b0#0081_thT_tree_51_OP_0.3986228120499837_Split_81.fasta', 32662.0, 0.053, 22266, 0.036, 11184, 0.018, 112065, 0.18, 167116.0, 0.269, 3373, 0.005, 47352.5, 0.076
'PRANK_b0#0081_ttH_tree_51_OP_0.3986228120499837_Split_81.fasta', 32632.0, 0.052, 22522, 0.036, 10659, 0.017, 111613, 0.178, 166941.0, 0.266, 3739, 0.006, 50919.5, 0.081
'PRANK_b0#0081_ttH_tree_73_OP_0.04516409856856096_Split_81.fasta', 30647.0, 0.054, 25601, 0.045, 6461, 0.011, 109425, 0.193, 154757.0, 0.273, -1323, -0.002, 59955.5, 0.106
'PRANK_b0#0081_ttT_tree_5_OP_0.22898839817158656_Split_81.fasta', 31347.0, 0.053, 23355, 0.04, 9955, 0.017, 112517, 0.192, 159933.0, 0.273, 3107, 0.005, 47051.5, 0.08
'PRANK_b0#0085_hhT_tree_59_OP_0.3079281034987719_Split_85.fasta', 29204.0, 0.045, 23123, 0.035, 10652, 0.016, 117267, 0.18, 151980.0, 0.233, -1473, -0.002, 27961.5, 0.043
'PRANK_b0#0085_thT_tree_59_OP_0.3079281034987719_Split_85.fasta', 29188.0, 0.045, 23144, 0.035, 10695, 0.016, 117257, 0.18, 151948.0, 0.233, -1450, -0.002, 27699.5, 0.042
'PRANK_b0#0085_ttH_tree_59_OP_0.3079281034987719_Split_85.fasta', 29215.0, 0.044, 22991, 0.035, 10674, 0.016, 117509, 0.179, 152060.0, 0.231, -1479, -0.002, 27782.5, 0.042
'PRANK_b0#0085_ttT_tree_59_OP_0.3079281034987719_Split_85.fasta', 29181.0, 0.045, 23108, 0.035, 10659, 0.016, 117343, 0.179, 151969.0, 0.232, -1597, -0.002, 27746.5, 0.042
'PRANK_b0#0086_hhH_tree_46_OP_0.17943757149806483_Split_86.fasta', 31452.0, 0.053, 24513, 0.042, 9158, 0.016, 109991, 0.186, 160496.0, 0.272, 641, 0.001, 51193.5, 0.087
'PRANK_b0#0086_hhT_tree_46_OP_0.17943757149806483_Split_86.fasta', 31523.0, 0.053, 24530, 0.041, 9041, 0.015, 109815, 0.186, 160891.0, 0.272, 80, 0.0, 51817.5, 0.088
'PRANK_b0#0086_hhT_tree_47_OP_0.4322745197435511_Split_86.fasta', 30459.0, 0.047, 21299, 0.033, 13421, 0.021, 118405, 0.184, 153392.0, 0.239, 2614, 0.004, 16277.5, 0.025
'PRANK_b0#0086_htT_tree_47_OP_0.4322745197435511_Split_86.fasta', 30453.0, 0.047, 21301, 0.033, 13460, 0.021, 118413, 0.184, 153354.0, 0.239, 2609, 0.004, 15996.5, 0.025
'PRANK_b0#0086_thT_tree_46_OP_0.17943757149806483_Split_86.fasta', 31464.0, 0.053, 24603, 0.042, 9087, 0.015, 109787, 0.186, 160543.0, 0.271, 524, 0.001, 51651.5, 0.087
'PRANK_b0#0086_thT_tree_47_OP_0.4322745197435511_Split_86.fasta', 30479.0, 0.048, 21279, 0.033, 13240, 0.021, 118405, 0.185, 153513.0, 0.24, 2875, 0.004, 17745.5, 0.028
'PRANK_b0#0086_ttH_tree_46_OP_0.17943757149806483_Split_86.fasta', 31656.0, 0.054, 24281, 0.041, 9074, 0.015, 110047, 0.187, 162556.0, 0.276, 652, 0.001, 53740.5, 0.091
'PRANK_b0#0086_ttH_tree_47_OP_0.4322745197435511_Split_86.fasta', 30030.0, 0.047, 21852, 0.034, 13145, 0.021, 118157, 0.185, 150920.0, 0.237, 3137, 0.005, 16108.5, 0.025
'PRANK_b0#0087_hhT_tree_44_OP_0.200818760412537_Split_87.fasta', 28504.0, 0.041, 26146, 0.038, 8569, 0.012, 112621, 0.162, 147053.0, 0.211, -1761, -0.003, 37567.5, 0.054
'PRANK_b0#0087_htT_tree_44_OP_0.200818760412537_Split_87.fasta', 28504.0, 0.041, 26146, 0.038, 8567, 0.012, 112621, 0.162, 147053.0, 0.211, -1761, -0.003, 37579.5, 0.054
'PRANK_b0#0087_thT_tree_44_OP_0.200818760412537_Split_87.fasta', 28534.0, 0.041, 26129, 0.037, 8580, 0.012, 112595, 0.162, 147323.0, 0.211, -1764, -0.003, 37781.5, 0.054
'PRANK_b0#0087_ttT_tree_44_OP_0.200818760412537_Split_87.fasta', 28509.0, 0.041, 26141, 0.038, 8569, 0.012, 112621, 0.162, 147089.0, 0.211, -1754, -0.003, 37610.5, 0.054
'PRANK_b0#0088_hhH_tree_14_OP_0.3064418702671071_Split_88.fasta', 23775.0, 0.034, 15365, 0.022, 10011, 0.014, 143641, 0.204, 123472.0, 0.175, 1182, 0.002, -7232.5, -0.01
'PRANK_b0#0088_hhT_tree_92_OP_0.23387605000900108_Split_88.fasta', 31323.0, 0.052, 23218, 0.038, 9727, 0.016, 112839, 0.187, 160283.0, 0.265, 276, 0.0, 45777.5, 0.076
'PRANK_b0#0088_htH_tree_92_OP_0.23387605000900108_Split_88.fasta', 31474.0, 0.053, 23113, 0.039, 10360, 0.018, 112747, 0.191, 161842.0, 0.275, 1433, 0.002, 44741.5, 0.076
'PRANK_b0#0088_htT_tree_14_OP_0.3064418702671071_Split_88.fasta', 24091.0, 0.036, 16038, 0.024, 9757, 0.015, 141663, 0.213, 125093.0, 0.188, 1326, 0.002, -2954.5, -0.004
'PRANK_b0#0088_thH_tree_92_OP_0.23387605000900108_Split_88.fasta', 31470.0, 0.053, 23119, 0.039, 10259, 0.017, 112743, 0.191, 161834.0, 0.275, 1218, 0.002, 45126.5, 0.077
'PRANK_b0#0088_thT_tree_14_OP_0.3064418702671071_Split_88.fasta', 24137.0, 0.036, 16097, 0.024, 9771, 0.015, 141453, 0.213, 125371.0, 0.188, 1443, 0.002, -2538.5, -0.004
'PRANK_b0#0088_thT_tree_92_OP_0.23387605000900108_Split_88.fasta', 31136.0, 0.052, 23353, 0.039, 9572, 0.016, 112943, 0.188, 159745.0, 0.266, 554, 0.001, 46395.5, 0.077
'PRANK_b0#0088_ttH_tree_14_OP_0.3064418702671071_Split_88.fasta', 23775.0, 0.034, 15365, 0.022, 10011, 0.014, 143641, 0.204, 123472.0, 0.175, 1182, 0.002, -7232.5, -0.01
'PRANK_b0#0089_hhH_tree_21_OP_0.22890592879188038_Split_89.fasta', 32740.0, 0.056, 24517, 0.042, 10300, 0.018, 107407, 0.185, 167771.0, 0.289, 1153, 0.002, 53420.5, 0.092
'PRANK_b0#0089_htT_tree_21_OP_0.22890592879188038_Split_89.fasta', 32858.0, 0.057, 24400, 0.042, 10657, 0.018, 107405, 0.185, 168421.0, 0.291, 1208, 0.002, 51984.5, 0.09
'PRANK_b0#0089_thH_tree_21_OP_0.22890592879188038_Split_89.fasta', 32745.0, 0.056, 24518, 0.042, 10226, 0.018, 107395, 0.185, 167776.0, 0.289, 1165, 0.002, 53887.5, 0.093
'PRANK_b0#0089_ttT_tree_21_OP_0.22890592879188038_Split_89.fasta', 32882.0, 0.057, 24385, 0.042, 10601, 0.018, 107387, 0.185, 168493.0, 0.291, 1208, 0.002, 52401.5, 0.09
'PRANK_b0#0090_hhT_tree_95_OP_0.1030307002700046_Split_90.fasta', 31488.0, 0.056, 27233, 0.049, 7210, 0.013, 104479, 0.187, 163274.0, 0.292, 306, 0.001, 68080.5, 0.122
'PRANK_b0#0090_thH_tree_95_OP_0.1030307002700046_Split_90.fasta', 32070.0, 0.059, 27437, 0.051, 7130, 0.013, 102907, 0.19, 165948.0, 0.307, 181, 0.0, 71895.5, 0.133
'PRANK_b0#0090_ttH_tree_95_OP_0.1030307002700046_Split_90.fasta', 32157.0, 0.06, 27364, 0.051, 7128, 0.013, 102879, 0.19, 166209.0, 0.308, 216, 0.0, 72217.5, 0.134
'PRANK_b0#0090_ttT_tree_95_OP_0.1030307002700046_Split_90.fasta', 31577.0, 0.056, 27158, 0.049, 7209, 0.013, 104451, 0.187, 163539.0, 0.292, 325, 0.001, 68384.5, 0.122
'PRANK_b0#0091_hhH_tree_4_OP_0.3917727204478945_Split_91.fasta', 31305.0, 0.048, 22117, 0.034, 12004, 0.018, 115077, 0.177, 160498.0, 0.247, 1558, 0.002, 32493.5, 0.05
'PRANK_b0#0091_htT_tree_4_OP_0.3917727204478945_Split_91.fasta', 31670.0, 0.049, 22310, 0.035, 12076, 0.019, 113961, 0.177, 161941.0, 0.252, 2211, 0.003, 34715.5, 0.054
'PRANK_b0#0091_thH_tree_4_OP_0.3917727204478945_Split_91.fasta', 31219.0, 0.048, 21976, 0.034, 12235, 0.019, 115531, 0.178, 160189.0, 0.247, 1746, 0.003, 30759.5, 0.047
'PRANK_b0#0091_thT_tree_4_OP_0.3917727204478945_Split_91.fasta', 31549.0, 0.049, 22199, 0.034, 12223, 0.019, 114425, 0.178, 161209.0, 0.25, 2028, 0.003, 32686.5, 0.051
'PRANK_b0#0096_hhH_tree_77_OP_0.06320220646162977_Split_96.fasta', 27627.0, 0.042, 22890, 0.035, 7880, 0.012, 120887, 0.184, 143231.0, 0.218, -96, -0.0, 35411.5, 0.054
'PRANK_b0#0096_hhT_tree_77_OP_0.06320220646162977_Split_96.fasta', 26265.0, 0.035, 21724, 0.029, 7894, 0.011, 125943, 0.17, 136662.0, 0.184, -20, -0.0, 26306.5, 0.035
'PRANK_b0#0096_htH_tree_77_OP_0.06320220646162977_Split_96.fasta', 27627.0, 0.042, 22890, 0.035, 7880, 0.012, 120887, 0.184, 143231.0, 0.218, -96, -0.0, 35411.5, 0.054
'PRANK_b0#0096_ttT_tree_77_OP_0.06320220646162977_Split_96.fasta', 26218.0, 0.035, 21535, 0.029, 7920, 0.011, 126415, 0.171, 136449.0, 0.184, -210, -0.0, 25511.5, 0.034
'PRANK_b1#0000_hhH_tree_61_OP_0.4330011748014624_Split_0.fasta', 31535.0, 0.05, 22404, 0.036, 12424, 0.02, 114043, 0.182, 159724.0, 0.255, 4723, 0.008, 32881.5, 0.052
'PRANK_b1#0000_hhT_tree_61_OP_0.4330011748014624_Split_0.fasta', 31711.0, 0.05, 22135, 0.035, 12446, 0.02, 114229, 0.18, 160768.0, 0.254, 5405, 0.009, 34382.5, 0.054
'PRANK_b1#0000_htH_tree_61_OP_0.4330011748014624_Split_0.fasta', 31535.0, 0.05, 22403, 0.036, 12423, 0.02, 114045, 0.182, 159724.0, 0.255, 4723, 0.008, 32886.5, 0.052
'PRANK_b1#0000_htT_tree_61_OP_0.4330011748014624_Split_0.fasta', 31734.0, 0.05, 22113, 0.035, 12438, 0.02, 114227, 0.18, 160816.0, 0.254, 5314, 0.008, 34388.5, 0.054
'PRANK_b1#0001_hhH_tree_89_OP_0.08315440018559267_Split_1.fasta', 32659.0, 0.058, 26412, 0.047, 7839, 0.014, 103779, 0.184, 166481.0, 0.295, 1925, 0.003, 69482.5, 0.123
'PRANK_b1#0001_hhT_tree_89_OP_0.08315440018559267_Split_1.fasta', 32724.0, 0.058, 26381, 0.047, 7861, 0.014, 103711, 0.184, 166852.0, 0.296, 2036, 0.004, 69866.5, 0.124
'PRANK_b1#0001_htH_tree_89_OP_0.08315440018559267_Split_1.fasta', 32659.0, 0.058, 26416, 0.047, 7836, 0.014, 103771, 0.184, 166479.0, 0.295, 1993, 0.004, 69570.5, 0.123
'PRANK_b1#0001_htT_tree_89_OP_0.08315440018559267_Split_1.fasta', 32677.0, 0.058, 26432, 0.047, 7843, 0.014, 103703, 0.184, 166651.0, 0.296, 1935, 0.003, 69676.5, 0.124
