code_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5
'bali_phy_msa.75.fas', 119.241, 111.14, 1229.845, 1016.13
'bali_phy_msa.76.fas', 120.491, 112.64, 1187.859, 1029.281
'bali_phy_msa.77.fas', 118.276, 109.918, 1131.132, 989.579
'bali_phy_msa.78.fas', 118.395, 110.29, 1212.411, 984.291
'bali_phy_msa.79.fas', 115.457, 106.724, 1217.575, 950.63
'bali_phy_msa.8.fas', 117.631, 109.45, 1229.491, 1012.993
'bali_phy_msa.80.fas', 116.905, 108.302, 1140.015, 957.106
'bali_phy_msa.81.fas', 118.4, 110.175, 1191.594, 982.31
'bali_phy_msa.82.fas', 119.069, 110.816, 1205.236, 1002.407
'bali_phy_msa.83.fas', 117.373, 109.303, 1181.708, 970.413
'bali_phy_msa.84.fas', 120.043, 111.918, 1183.736, 1017.23
'bali_phy_msa.85.fas', 118.067, 109.385, 1157.951, 983.059
'bali_phy_msa.86.fas', 118.932, 110.815, 1242.742, 1007.432
'bali_phy_msa.87.fas', 119.976, 112.182, 1190.282, 1009.758
'bali_phy_msa.88.fas', 119.079, 110.834, 1109.883, 986.917
'bali_phy_msa.89.fas', 119.763, 111.513, 1255.545, 1015.211
'bali_phy_msa.9.fas', 119.789, 111.924, 1258.384, 1035.818
'bali_phy_msa.90.fas', 117.25, 108.604, 1169.351, 996.397
'bali_phy_msa.91.fas', 119.184, 111.153, 1273.793, 1013.681
'bali_phy_msa.92.fas', 119.438, 111.309, 1180.229, 1009.86
'bali_phy_msa.93.fas', 121.48, 113.985, 1354.357, 1062.981
'bali_phy_msa.94.fas', 119.635, 111.961, 1286.599, 1039.156
'bali_phy_msa.95.fas', 118.686, 110.626, 1227.351, 996.626
'bali_phy_msa.96.fas', 119.463, 111.477, 1144.784, 1016.605
'bali_phy_msa.97.fas', 118.466, 110.414, 1236.726, 1011.95
'bali_phy_msa.98.fas', 118.386, 110.014, 1275.299, 993.846
'bali_phy_msa.99.fas', 118.787, 110.928, 1244.962, 1038.505
'MAFFT_b0#0072_hhH_tree_74_OP_1.9907948557296418_Split_72.fasta', 94.952, 88.97, 1373.25, 1282.225
'MAFFT_b0#0072_hhT_tree_39_OP_1.782001260864562_Split_72.fasta', 100.577, 95.357, 1721.636, 1717.498
'MAFFT_b0#0072_hhT_tree_74_OP_1.9907948557296418_Split_72.fasta', 94.952, 88.97, 1373.25, 1282.225
'MAFFT_b0#0072_htT_tree_74_OP_1.9907948557296418_Split_72.fasta', 94.033, 87.846, 1377.751, 1265.943
'MAFFT_b0#0072_thT_tree_39_OP_1.782001260864562_Split_72.fasta', 100.577, 95.357, 1721.636, 1717.498
'MAFFT_b0#0072_ttH_tree_39_OP_1.782001260864562_Split_72.fasta', 102.155, 96.674, 1608.802, 1595.753
'MAFFT_b0#0072_ttH_tree_74_OP_1.9907948557296418_Split_72.fasta', 94.033, 87.846, 1377.751, 1265.943
'MAFFT_b0#0072_ttT_tree_39_OP_1.782001260864562_Split_72.fasta', 102.155, 96.674, 1608.802, 1595.753
'MAFFT_b0#0073_hhH_tree_72_OP_1.2847368950501976_Split_73.fasta', 96.261, 91.146, 1303.664, 1312.404
'MAFFT_b0#0073_htT_tree_72_OP_1.2847368950501976_Split_73.fasta', 96.609, 91.864, 1376.65, 1378.613
'MAFFT_b0#0073_thT_tree_72_OP_1.2847368950501976_Split_73.fasta', 96.769, 91.465, 1311.682, 1320.465
'MAFFT_b0#0073_ttT_tree_72_OP_1.2847368950501976_Split_73.fasta', 97.112, 92.177, 1385.065, 1387.041
'MAFFT_b0#0074_hhH_tree_57_OP_2.54578155531949_Split_74.fasta', 99.394, 92.774, 1477.214, 1468.728
'MAFFT_b0#0074_hhT_tree_57_OP_2.54578155531949_Split_74.fasta', 99.394, 92.774, 1477.214, 1468.728
'MAFFT_b0#0074_htH_tree_46_OP_1.4327650627329234_Split_74.fasta', 95.843, 90.079, 1465.242, 1432.877
'MAFFT_b0#0074_htH_tree_57_OP_2.54578155531949_Split_74.fasta', 100.355, 94.162, 1648.82, 1550.058
'MAFFT_b0#0074_thH_tree_46_OP_1.4327650627329234_Split_74.fasta', 95.598, 90.266, 1484.43, 1417.326
'MAFFT_b0#0074_thT_tree_46_OP_1.4327650627329234_Split_74.fasta', 95.598, 90.266, 1484.43, 1417.326
'MAFFT_b0#0074_ttH_tree_46_OP_1.4327650627329234_Split_74.fasta', 95.843, 90.079, 1465.242, 1432.877
'MAFFT_b0#0074_ttH_tree_57_OP_2.54578155531949_Split_74.fasta', 100.355, 94.162, 1648.82, 1550.058
'MAFFT_b0#0075_hhT_tree_2_OP_1.5699182788181343_Split_75.fasta', 93.014, 87.646, 1515.384, 1504.713
'MAFFT_b0#0075_htT_tree_2_OP_1.5699182788181343_Split_75.fasta', 93.787, 88.251, 1581.388, 1560.477
'MAFFT_b0#0075_thH_tree_2_OP_1.5699182788181343_Split_75.fasta', 93.014, 87.646, 1515.384, 1504.713
'MAFFT_b0#0075_ttT_tree_2_OP_1.5699182788181343_Split_75.fasta', 93.787, 88.251, 1581.388, 1560.477
'MAFFT_b0#0078_hhH_tree_89_OP_1.346742443921104_Split_78.fasta', 89.877, 84.826, 1491.249, 1441.768
'MAFFT_b0#0078_hhT_tree_89_OP_1.346742443921104_Split_78.fasta', 89.877, 84.826, 1491.249, 1441.768
'MAFFT_b0#0078_thH_tree_89_OP_1.346742443921104_Split_78.fasta', 88.786, 84.038, 1473.506, 1423.602
'MAFFT_b0#0078_thT_tree_89_OP_1.346742443921104_Split_78.fasta', 88.786, 84.038, 1473.506, 1423.602
'MAFFT_b0#0080_hhH_tree_42_OP_1.2233803782003307_Split_80.fasta', 87.777, 83.339, 1317.853, 1236.252
'MAFFT_b0#0080_hhH_tree_82_OP_2.722114917861654_Split_80.fasta', 95.96, 90.375, 1638.779, 1645.942
'MAFFT_b0#0080_hhT_tree_42_OP_1.2233803782003307_Split_80.fasta', 87.777, 83.339, 1317.853, 1236.252
'MAFFT_b0#0080_htT_tree_42_OP_1.2233803782003307_Split_80.fasta', 87.845, 82.648, 1276.393, 1220.048
'MAFFT_b0#0080_thT_tree_42_OP_1.2233803782003307_Split_80.fasta', 89.259, 84.715, 1272.213, 1262.071
'MAFFT_b0#0080_thT_tree_82_OP_2.722114917861654_Split_80.fasta', 95.96, 90.375, 1638.779, 1645.942
'MAFFT_b0#0080_ttH_tree_82_OP_2.722114917861654_Split_80.fasta', 103.36, 97.391, 1602.569, 1621.305
'MAFFT_b0#0080_ttT_tree_82_OP_2.722114917861654_Split_80.fasta', 103.36, 97.391, 1602.569, 1621.305
'MAFFT_b0#0083_hhT_tree_11_OP_1.5768560018637672_Split_83.fasta', 94.907, 88.812, 1354.57, 1349.292
'MAFFT_b0#0083_hhT_tree_96_OP_2.7533048964132307_Split_83.fasta', 99.594, 94.476, 1546.021, 1483.28
'MAFFT_b0#0083_htH_tree_96_OP_2.7533048964132307_Split_83.fasta', 98.965, 93.596, 1524.147, 1469.176
'MAFFT_b0#0083_htT_tree_11_OP_1.5768560018637672_Split_83.fasta', 95.929, 89.886, 1372.269, 1366.644
'MAFFT_b0#0083_thT_tree_96_OP_2.7533048964132307_Split_83.fasta', 99.58, 94.486, 1554.93, 1491.757
'MAFFT_b0#0083_ttH_tree_11_OP_1.5768560018637672_Split_83.fasta', 93.85, 88.07, 1354.157, 1347.589
'MAFFT_b0#0083_ttT_tree_11_OP_1.5768560018637672_Split_83.fasta', 93.85, 88.07, 1354.157, 1347.589
'MAFFT_b0#0083_ttT_tree_96_OP_2.7533048964132307_Split_83.fasta', 98.952, 93.606, 1532.928, 1477.557
'MAFFT_b0#0084_hhH_tree_20_OP_2.7414516433287566_Split_84.fasta', 95.937, 91.544, 1534.825, 1500.397
'MAFFT_b0#0084_hhH_tree_79_OP_1.244222429737621_Split_84.fasta', 96.057, 89.867, 1123.432, 1114.951
'MAFFT_b0#0084_hhT_tree_20_OP_2.7414516433287566_Split_84.fasta', 95.937, 91.544, 1534.825, 1500.397
'MAFFT_b0#0084_hhT_tree_76_OP_1.0664681192566676_Split_84.fasta', 96.652, 90.626, 1358.521, 1322.299
'MAFFT_b0#0084_hhT_tree_79_OP_1.244222429737621_Split_84.fasta', 96.057, 89.867, 1123.432, 1114.951
'MAFFT_b0#0084_htH_tree_20_OP_2.7414516433287566_Split_84.fasta', 92.098, 87.813, 1452.98, 1450.302
'MAFFT_b0#0084_htT_tree_76_OP_1.0664681192566676_Split_84.fasta', 100.864, 94.886, 1475.772, 1468.511
'MAFFT_b0#0084_htT_tree_79_OP_1.244222429737621_Split_84.fasta', 99.066, 92.73, 1178.679, 1171.64
'MAFFT_b0#0084_thT_tree_20_OP_2.7414516433287566_Split_84.fasta', 95.744, 91.476, 1534.871, 1500.301
'MAFFT_b0#0084_thT_tree_76_OP_1.0664681192566676_Split_84.fasta', 96.908, 90.927, 1360.431, 1325.622
'MAFFT_b0#0084_ttH_tree_76_OP_1.0664681192566676_Split_84.fasta', 100.733, 94.726, 1475.382, 1467.923
'MAFFT_b0#0084_ttH_tree_79_OP_1.244222429737621_Split_84.fasta', 99.0, 92.88, 1244.425, 1236.809
'MAFFT_b0#0085_thH_tree_83_OP_2.155927182903591_Split_85.fasta', 97.789, 92.344, 1610.086, 1511.732
'MAFFT_b0#0085_thT_tree_83_OP_2.155927182903591_Split_85.fasta', 97.789, 92.344, 1610.086, 1511.732
'MAFFT_b0#0085_ttH_tree_83_OP_2.155927182903591_Split_85.fasta', 93.582, 88.557, 1613.059, 1517.021
'MAFFT_b0#0085_ttT_tree_83_OP_2.155927182903591_Split_85.fasta', 93.582, 88.557, 1613.059, 1517.021
'MAFFT_b0#0086_hhT_tree_44_OP_2.844149524750718_Split_86.fasta', 104.437, 99.549, 1755.21, 1762.136
'MAFFT_b0#0086_htT_tree_44_OP_2.844149524750718_Split_86.fasta', 106.291, 101.459, 1804.053, 1798.215
'MAFFT_b0#0086_thH_tree_44_OP_2.844149524750718_Split_86.fasta', 104.408, 99.59, 1783.992, 1791.037
'MAFFT_b0#0086_ttT_tree_44_OP_2.844149524750718_Split_86.fasta', 104.014, 99.339, 1795.286, 1788.087
'MAFFT_b0#0087_hhH_tree_78_OP_2.7765918136583063_Split_87.fasta', 93.021, 87.741, 1696.592, 1657.051
'MAFFT_b0#0087_hhT_tree_78_OP_2.7765918136583063_Split_87.fasta', 93.021, 87.741, 1696.592, 1657.051
'MAFFT_b0#0087_htT_tree_78_OP_2.7765918136583063_Split_87.fasta', 96.392, 91.357, 1737.994, 1716.993
'MAFFT_b0#0087_thH_tree_78_OP_2.7765918136583063_Split_87.fasta', 93.115, 87.871, 1705.922, 1666.173
'MAFFT_b0#0089_hhH_tree_9_OP_1.249571934699986_Split_89.fasta', 102.557, 96.701, 1469.606, 1429.861
'MAFFT_b0#0089_htH_tree_9_OP_1.249571934699986_Split_89.fasta', 103.491, 97.597, 1498.306, 1458.147
'MAFFT_b0#0089_thT_tree_9_OP_1.249571934699986_Split_89.fasta', 102.785, 97.049, 1497.725, 1457.311
'MAFFT_b0#0089_ttT_tree_9_OP_1.249571934699986_Split_89.fasta', 103.488, 97.602, 1501.108, 1460.869
'MAFFT_b0#0091_htH_tree_52_OP_2.8994908810804993_Split_91.fasta', 100.644, 95.636, 1799.817, 1794.907
'MAFFT_b0#0091_thH_tree_52_OP_2.8994908810804993_Split_91.fasta', 103.618, 98.815, 1892.94, 1894.195
'MAFFT_b0#0091_thT_tree_52_OP_2.8994908810804993_Split_91.fasta', 103.618, 98.815, 1892.94, 1894.195
'MAFFT_b0#0091_ttT_tree_52_OP_2.8994908810804993_Split_91.fasta', 100.677, 95.66, 1792.922, 1788.072
'MAFFT_b0#0092_htH_tree_27_OP_2.533187626783996_Split_92.fasta', 106.442, 100.317, 1659.728, 1638.037
'MAFFT_b0#0092_htT_tree_62_OP_2.3306906586347154_Split_92.fasta', 98.776, 93.572, 1357.673, 1375.087
'MAFFT_b0#0092_thH_tree_27_OP_2.533187626783996_Split_92.fasta', 103.102, 97.103, 1838.652, 1771.309
'MAFFT_b0#0092_thH_tree_62_OP_2.3306906586347154_Split_92.fasta', 102.113, 96.522, 1443.465, 1404.067
'MAFFT_b0#0092_thT_tree_27_OP_2.533187626783996_Split_92.fasta', 103.102, 97.103, 1838.652, 1771.309
'MAFFT_b0#0092_thT_tree_62_OP_2.3306906586347154_Split_92.fasta', 102.113, 96.522, 1443.465, 1404.067
'MAFFT_b0#0092_ttH_tree_62_OP_2.3306906586347154_Split_92.fasta', 98.776, 93.572, 1357.673, 1375.087
'MAFFT_b0#0092_ttT_tree_27_OP_2.533187626783996_Split_92.fasta', 105.968, 99.825, 1660.122, 1638.308
'MAFFT_b0#0093_hhT_tree_28_OP_2.797892476021037_Split_93.fasta', 93.386, 88.046, 1811.851, 1742.285
'MAFFT_b0#0093_htH_tree_28_OP_2.797892476021037_Split_93.fasta', 95.323, 90.21, 1851.398, 1845.952
'MAFFT_b0#0093_thH_tree_28_OP_2.797892476021037_Split_93.fasta', 93.358, 88.032, 1819.398, 1749.198
'MAFFT_b0#0093_ttH_tree_28_OP_2.797892476021037_Split_93.fasta', 95.324, 90.203, 1848.026, 1842.172
'MAFFT_b0#0094_hhH_tree_60_OP_1.380654269463463_Split_94.fasta', 99.73, 93.291, 1540.377, 1527.949
'MAFFT_b0#0094_hhT_tree_60_OP_1.380654269463463_Split_94.fasta', 99.73, 93.291, 1540.377, 1527.949
'MAFFT_b0#0094_thT_tree_60_OP_1.380654269463463_Split_94.fasta', 99.942, 93.534, 1543.137, 1531.093
'MAFFT_b0#0094_ttT_tree_60_OP_1.380654269463463_Split_94.fasta', 100.405, 94.069, 1561.117, 1590.651
'MAFFT_b0#0095_htH_tree_86_OP_2.838925193728116_Split_95.fasta', 108.374, 103.331, 1623.867, 1625.62
'MAFFT_b0#0095_htT_tree_86_OP_2.838925193728116_Split_95.fasta', 108.374, 103.331, 1623.867, 1625.62
'MAFFT_b0#0095_thH_tree_86_OP_2.838925193728116_Split_95.fasta', 108.803, 103.672, 1654.411, 1656.666
'MAFFT_b0#0095_thT_tree_86_OP_2.838925193728116_Split_95.fasta', 108.803, 103.672, 1654.411, 1656.666
'MAFFT_b0#0096_htH_tree_65_OP_2.4620754969260368_Split_96.fasta', 94.241, 87.961, 1241.536, 1231.795
'MAFFT_b0#0096_htT_tree_65_OP_2.4620754969260368_Split_96.fasta', 94.241, 87.961, 1241.536, 1231.795
'MAFFT_b0#0096_thT_tree_65_OP_2.4620754969260368_Split_96.fasta', 93.339, 87.204, 1256.971, 1246.063
'MAFFT_b0#0096_ttH_tree_65_OP_2.4620754969260368_Split_96.fasta', 91.397, 85.304, 1224.808, 1224.975
'MAFFT_b0#0098_htT_tree_85_OP_1.0876519560757543_Split_98.fasta', 89.933, 82.899, 1158.261, 1154.5
'MAFFT_b0#0098_thH_tree_85_OP_1.0876519560757543_Split_98.fasta', 88.615, 81.356, 1130.188, 1131.243
'MAFFT_b0#0098_thT_tree_85_OP_1.0876519560757543_Split_98.fasta', 88.615, 81.356, 1130.188, 1131.243
'MAFFT_b0#0098_ttH_tree_85_OP_1.0876519560757543_Split_98.fasta', 89.96, 82.926, 1158.542, 1154.76
'MAFFT_b0#0100_hhH_tree_84_OP_1.2747066014324073_Split_100.fasta', 97.733, 92.242, 1445.941, 1440.004
'MAFFT_b0#0100_hhT_tree_84_OP_1.2747066014324073_Split_100.fasta', 97.733, 92.242, 1445.941, 1440.004
'MAFFT_b0#0100_htH_tree_84_OP_1.2747066014324073_Split_100.fasta', 98.555, 93.027, 1437.969, 1441.354
'MAFFT_b0#0100_thH_tree_84_OP_1.2747066014324073_Split_100.fasta', 97.994, 92.553, 1449.077, 1443.315
'MAFFT_b0#0103_htH_tree_48_OP_2.7980377771908604_Split_103.fasta', 93.569, 87.692, 1367.178, 1360.091
'MAFFT_b0#0103_htT_tree_48_OP_2.7980377771908604_Split_103.fasta', 93.569, 87.692, 1367.178, 1360.091
'MAFFT_b0#0103_thH_tree_48_OP_2.7980377771908604_Split_103.fasta', 98.256, 92.524, 1416.486, 1410.776
'MAFFT_b0#0103_ttT_tree_48_OP_2.7980377771908604_Split_103.fasta', 92.422, 86.5, 1377.6, 1344.008
'MAFFT_b0#0105_hhT_tree_26_OP_1.957362545164327_Split_105.fasta', 97.519, 91.986, 1447.883, 1486.379
'MAFFT_b0#0105_hhT_tree_95_OP_2.670624614307364_Split_105.fasta', 98.004, 92.163, 1658.614, 1646.681
'MAFFT_b0#0105_htT_tree_26_OP_1.957362545164327_Split_105.fasta', 97.266, 91.707, 1438.937, 1475.638
'MAFFT_b0#0105_htT_tree_95_OP_2.670624614307364_Split_105.fasta', 100.25, 94.278, 1681.652, 1647.035
'MAFFT_b0#0105_thT_tree_26_OP_1.957362545164327_Split_105.fasta', 97.55, 92.006, 1447.998, 1486.493
'MAFFT_b0#0105_ttH_tree_26_OP_1.957362545164327_Split_105.fasta', 97.297, 91.727, 1439.053, 1475.752
'MAFFT_b0#0105_ttH_tree_95_OP_2.670624614307364_Split_105.fasta', 100.266, 94.285, 1611.842, 1649.08
'MAFFT_b0#0105_ttT_tree_95_OP_2.670624614307364_Split_105.fasta', 100.266, 94.285, 1611.842, 1649.08
'MAFFT_b0#0107_htT_tree_4_OP_2.0343728689026586_Split_107.fasta', 107.154, 102.478, 1443.693, 1435.473
'MAFFT_b0#0107_thT_tree_4_OP_2.0343728689026586_Split_107.fasta', 108.549, 103.777, 1502.978, 1444.206
'MAFFT_b0#0107_ttH_tree_4_OP_2.0343728689026586_Split_107.fasta', 107.171, 102.488, 1443.706, 1435.488
'MAFFT_b0#0107_ttT_tree_4_OP_2.0343728689026586_Split_107.fasta', 107.171, 102.488, 1443.706, 1435.488
'MAFFT_b0#0108_hhH_tree_31_OP_1.0372976153998443_Split_108.fasta', 95.404, 88.743, 1263.396, 1260.362
'MAFFT_b0#0108_hhH_tree_77_OP_2.9245454346939663_Split_108.fasta', 102.141, 96.929, 1636.306, 1662.522
'MAFFT_b0#0108_hhT_tree_77_OP_2.9245454346939663_Split_108.fasta', 102.141, 96.929, 1636.306, 1662.522
'MAFFT_b0#0108_htH_tree_24_OP_1.2563447919918282_Split_108.fasta', 100.292, 93.87, 1429.175, 1398.326
'MAFFT_b0#0108_htT_tree_31_OP_1.0372976153998443_Split_108.fasta', 91.277, 84.351, 1236.777, 1227.273
'MAFFT_b0#0108_htT_tree_77_OP_2.9245454346939663_Split_108.fasta', 103.859, 99.121, 1668.429, 1695.702
'MAFFT_b0#0108_thH_tree_24_OP_1.2563447919918282_Split_108.fasta', 101.435, 95.138, 1491.352, 1454.538
'MAFFT_b0#0108_thT_tree_31_OP_1.0372976153998443_Split_108.fasta', 95.404, 88.743, 1263.396, 1260.362
'MAFFT_b0#0108_ttH_tree_24_OP_1.2563447919918282_Split_108.fasta', 100.292, 93.87, 1429.175, 1398.326
'MAFFT_b0#0108_ttT_tree_24_OP_1.2563447919918282_Split_108.fasta', 100.292, 93.87, 1429.175, 1398.326
'MAFFT_b0#0108_ttT_tree_31_OP_1.0372976153998443_Split_108.fasta', 91.277, 84.351, 1236.777, 1227.273
'MAFFT_b0#0108_ttT_tree_77_OP_2.9245454346939663_Split_108.fasta', 103.859, 99.121, 1668.429, 1695.702
'MAFFT_b0#0109_htT_tree_88_OP_2.744574155858557_Split_109.fasta', 95.896, 89.506, 2116.273, 1772.59
'MAFFT_b0#0109_thH_tree_88_OP_2.744574155858557_Split_109.fasta', 95.716, 89.082, 2129.449, 1821.531
'MAFFT_b0#0109_thT_tree_88_OP_2.744574155858557_Split_109.fasta', 95.716, 89.082, 2129.449, 1821.531
'MAFFT_b0#0109_ttT_tree_88_OP_2.744574155858557_Split_109.fasta', 96.342, 89.996, 2127.905, 1782.971
'MAFFT_b0#0110_hhH_tree_80_OP_1.2430603525509658_Split_110.fasta', 99.152, 93.45, 1338.464, 1335.339
'MAFFT_b0#0110_hhT_tree_80_OP_1.2430603525509658_Split_110.fasta', 99.152, 93.45, 1338.464, 1335.339
'MAFFT_b0#0110_ttH_tree_80_OP_1.2430603525509658_Split_110.fasta', 99.359, 93.781, 1392.344, 1389.201
'MAFFT_b0#0110_ttT_tree_80_OP_1.2430603525509658_Split_110.fasta', 99.359, 93.781, 1392.344, 1389.201
'MAFFT_b0#0111_hhH_tree_81_OP_1.6732724263803218_Split_111.fasta', 98.017, 92.691, 1524.085, 1538.469
'MAFFT_b0#0111_hhT_tree_81_OP_1.6732724263803218_Split_111.fasta', 98.017, 92.691, 1524.085, 1538.469
'MAFFT_b0#0111_htH_tree_81_OP_1.6732724263803218_Split_111.fasta', 98.487, 93.283, 1577.843, 1594.286
'MAFFT_b0#0111_htT_tree_81_OP_1.6732724263803218_Split_111.fasta', 98.487, 93.283, 1577.843, 1594.286
'MAFFT_b0#0113_hhH_tree_51_OP_1.8220601360996602_Split_113.fasta', 106.225, 101.234, 1517.067, 1505.715
'MAFFT_b0#0113_htH_tree_51_OP_1.8220601360996602_Split_113.fasta', 107.152, 101.965, 1527.886, 1494.25
'MAFFT_b0#0113_htT_tree_51_OP_1.8220601360996602_Split_113.fasta', 107.152, 101.965, 1527.886, 1494.25
'MAFFT_b0#0113_thH_tree_51_OP_1.8220601360996602_Split_113.fasta', 106.225, 101.234, 1517.067, 1505.715
'MAFFT_b0#0114_hhT_tree_40_OP_1.9125230236480895_Split_114.fasta', 99.497, 94.646, 1549.44, 1543.637
'MAFFT_b0#0114_htH_tree_40_OP_1.9125230236480895_Split_114.fasta', 100.84, 95.437, 1502.173, 1496.454
'MAFFT_b0#0114_thH_tree_40_OP_1.9125230236480895_Split_114.fasta', 99.547, 94.705, 1550.873, 1544.001
'MAFFT_b0#0114_ttT_tree_40_OP_1.9125230236480895_Split_114.fasta', 100.89, 95.496, 1503.5, 1496.774
'MAFFT_b0#0116_hhH_tree_13_OP_1.1853513231387998_Split_116.fasta', 98.372, 92.108, 1298.949, 1270.856
'MAFFT_b0#0116_hhT_tree_13_OP_1.1853513231387998_Split_116.fasta', 98.372, 92.108, 1298.949, 1270.856
'MAFFT_b0#0116_thT_tree_13_OP_1.1853513231387998_Split_116.fasta', 98.372, 92.108, 1298.949, 1270.856
'MAFFT_b0#0116_ttH_tree_13_OP_1.1853513231387998_Split_116.fasta', 102.096, 95.578, 1328.679, 1332.245
'MAFFT_b0#0119_hhT_tree_64_OP_1.9061001954293297_Split_119.fasta', 103.612, 97.575, 1486.48, 1434.469
'MAFFT_b0#0119_htH_tree_64_OP_1.9061001954293297_Split_119.fasta', 102.967, 96.611, 1419.692, 1377.033
'MAFFT_b0#0119_htT_tree_64_OP_1.9061001954293297_Split_119.fasta', 102.967, 96.611, 1419.692, 1377.033
'MAFFT_b0#0119_thH_tree_64_OP_1.9061001954293297_Split_119.fasta', 103.617, 97.581, 1486.574, 1434.551
'MAFFT_b0#0121_hhH_tree_21_OP_2.1636053370686796_Split_121.fasta', 106.513, 100.392, 1634.427, 1626.364
'MAFFT_b0#0121_htH_tree_21_OP_2.1636053370686796_Split_121.fasta', 107.308, 101.256, 1679.029, 1670.217
'MAFFT_b0#0121_htT_tree_21_OP_2.1636053370686796_Split_121.fasta', 107.308, 101.256, 1679.029, 1670.217
'MAFFT_b0#0121_thT_tree_21_OP_2.1636053370686796_Split_121.fasta', 106.619, 100.496, 1645.169, 1602.211
'MAFFT_b0#0122_hhT_tree_94_OP_1.4245501758202603_Split_122.fasta', 96.463, 89.747, 1496.02, 1493.297
'MAFFT_b0#0122_htH_tree_94_OP_1.4245501758202603_Split_122.fasta', 96.306, 89.614, 1436.388, 1447.791
'MAFFT_b0#0122_htT_tree_94_OP_1.4245501758202603_Split_122.fasta', 96.306, 89.614, 1436.388, 1447.791
'MAFFT_b0#0122_ttH_tree_94_OP_1.4245501758202603_Split_122.fasta', 96.306, 89.614, 1436.388, 1447.791
'MAFFT_b0#0123_hhT_tree_90_OP_1.153374992031902_Split_123.fasta', 93.913, 87.668, 1344.884, 1303.507
'MAFFT_b0#0123_htT_tree_90_OP_1.153374992031902_Split_123.fasta', 95.874, 89.598, 1393.192, 1348.951
'MAFFT_b0#0123_thT_tree_90_OP_1.153374992031902_Split_123.fasta', 93.926, 87.693, 1335.395, 1329.246
'MAFFT_b0#0123_ttH_tree_90_OP_1.153374992031902_Split_123.fasta', 95.886, 89.623, 1387.086, 1347.299
'MAFFT_b0#0127_hhH_tree_30_OP_1.2515734850881262_Split_127.fasta', 98.298, 91.108, 1226.171, 1229.464
'MAFFT_b0#0127_hhT_tree_30_OP_1.2515734850881262_Split_127.fasta', 98.298, 91.108, 1226.171, 1229.464
'MAFFT_b0#0127_htH_tree_30_OP_1.2515734850881262_Split_127.fasta', 97.267, 90.33, 1218.307, 1219.908
'MAFFT_b0#0127_thT_tree_30_OP_1.2515734850881262_Split_127.fasta', 98.298, 91.108, 1226.171, 1229.464
'MAFFT_b0#0129_hhH_tree_10_OP_2.069340713645537_Split_129.fasta', 96.785, 91.072, 1403.097, 1385.726
'MAFFT_b0#0129_htH_tree_10_OP_2.069340713645537_Split_129.fasta', 95.486, 90.378, 1443.007, 1424.131
'MAFFT_b0#0129_htT_tree_10_OP_2.069340713645537_Split_129.fasta', 95.486, 90.378, 1443.007, 1424.131
'MAFFT_b0#0129_thT_tree_10_OP_2.069340713645537_Split_129.fasta', 96.785, 91.072, 1403.097, 1385.726
'MAFFT_b0#0133_hhT_tree_32_OP_1.394625831819448_Split_133.fasta', 105.169, 99.704, 1567.471, 1528.38
'MAFFT_b0#0133_htH_tree_32_OP_1.394625831819448_Split_133.fasta', 103.45, 98.412, 1538.261, 1509.744
'MAFFT_b0#0133_htT_tree_32_OP_1.394625831819448_Split_133.fasta', 103.45, 98.412, 1538.261, 1509.744
'MAFFT_b0#0133_thT_tree_32_OP_1.394625831819448_Split_133.fasta', 105.169, 99.704, 1567.471, 1528.38
'MAFFT_b0#0134_hhH_tree_73_OP_2.1226526490243662_Split_134.fasta', 101.019, 95.218, 1628.877, 1645.256
'MAFFT_b0#0134_thT_tree_73_OP_2.1226526490243662_Split_134.fasta', 101.117, 95.317, 1630.276, 1646.679
'MAFFT_b0#0134_ttH_tree_73_OP_2.1226526490243662_Split_134.fasta', 99.668, 94.239, 1649.6, 1641.847
'MAFFT_b0#0134_ttT_tree_73_OP_2.1226526490243662_Split_134.fasta', 99.668, 94.239, 1649.6, 1641.847
'MAFFT_b0#0136_hhH_tree_18_OP_1.6412028835688572_Split_136.fasta', 110.659, 104.644, 1752.452, 1699.921
'MAFFT_b0#0136_hhH_tree_63_OP_2.4574448685772787_Split_136.fasta', 109.082, 103.919, 1775.232, 1716.361
'MAFFT_b0#0136_htT_tree_18_OP_1.6412028835688572_Split_136.fasta', 110.659, 104.644, 1752.452, 1699.921
'MAFFT_b0#0136_htT_tree_63_OP_2.4574448685772787_Split_136.fasta', 109.082, 103.919, 1775.232, 1716.361
'MAFFT_b0#0136_thH_tree_63_OP_2.4574448685772787_Split_136.fasta', 106.666, 101.927, 1669.114, 1710.315
'MAFFT_b0#0136_thT_tree_18_OP_1.6412028835688572_Split_136.fasta', 109.773, 103.859, 1783.755, 1708.796
'MAFFT_b0#0136_thT_tree_63_OP_2.4574448685772787_Split_136.fasta', 106.666, 101.927, 1669.114, 1710.315
