code_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1
'bali_phy_msa.71.fas', 128.812, 119.698, 1341.346, 1091.141
'bali_phy_msa.72.fas', 128.755, 119.523, 1138.126, 1113.439
'bali_phy_msa.73.fas', 126.149, 116.227, 1261.032, 1051.744
'bali_phy_msa.74.fas', 125.536, 116.224, 1307.024, 1069.105
'bali_phy_msa.75.fas', 128.377, 119.04, 1316.166, 1085.04
'bali_phy_msa.76.fas', 128.275, 118.925, 1255.511, 1085.936
'bali_phy_msa.77.fas', 126.896, 117.123, 1205.417, 1053.053
'bali_phy_msa.78.fas', 127.061, 117.541, 1292.9, 1048.109
'bali_phy_msa.79.fas', 124.423, 114.345, 1304.352, 1015.987
'bali_phy_msa.8.fas', 126.628, 117.092, 1315.371, 1081.438
'bali_phy_msa.80.fas', 124.982, 114.959, 1211.794, 1015.032
'bali_phy_msa.81.fas', 127.442, 117.759, 1276.25, 1050.008
'bali_phy_msa.82.fas', 127.389, 117.687, 1280.685, 1062.528
'bali_phy_msa.83.fas', 126.877, 117.518, 1272.035, 1043.129
'bali_phy_msa.84.fas', 129.318, 119.939, 1268.834, 1088.792
'bali_phy_msa.85.fas', 125.659, 115.449, 1222.611, 1034.425
'bali_phy_msa.86.fas', 127.895, 118.406, 1330.049, 1075.675
'bali_phy_msa.87.fas', 127.777, 118.422, 1257.862, 1064.742
'bali_phy_msa.88.fas', 127.246, 117.446, 1177.851, 1045.86
'bali_phy_msa.89.fas', 127.805, 118.053, 1331.017, 1073.067
'bali_phy_msa.9.fas', 128.645, 119.452, 1343.847, 1103.376
'bali_phy_msa.90.fas', 126.666, 116.806, 1254.979, 1067.828
'bali_phy_msa.91.fas', 128.097, 118.573, 1362.137, 1081.381
'bali_phy_msa.92.fas', 127.843, 118.398, 1254.863, 1071.353
'bali_phy_msa.93.fas', 130.768, 122.118, 1450.681, 1135.761
'bali_phy_msa.94.fas', 129.113, 120.2, 1380.857, 1113.219
'bali_phy_msa.95.fas', 127.144, 117.742, 1306.142, 1058.233
'bali_phy_msa.96.fas', 127.849, 118.493, 1216.744, 1078.867
'bali_phy_msa.97.fas', 127.477, 118.079, 1323.812, 1080.908
'bali_phy_msa.98.fas', 126.504, 116.641, 1354.582, 1052.242
'bali_phy_msa.99.fas', 128.089, 118.891, 1333.768, 1111.118
'MAFFT_b0#0072_hhH_tree_74_OP_1.9907948557296418_Split_72.fasta', 113.568, 106.866, 1646.473, 1537.629
'MAFFT_b0#0072_hhT_tree_39_OP_1.782001260864562_Split_72.fasta', 119.074, 113.533, 2046.289, 2040.24
'MAFFT_b0#0072_hhT_tree_74_OP_1.9907948557296418_Split_72.fasta', 113.568, 106.866, 1646.473, 1537.629
'MAFFT_b0#0072_htT_tree_74_OP_1.9907948557296418_Split_72.fasta', 113.092, 106.218, 1661.9, 1528.33
'MAFFT_b0#0072_thT_tree_39_OP_1.782001260864562_Split_72.fasta', 119.074, 113.533, 2046.289, 2040.24
'MAFFT_b0#0072_ttH_tree_39_OP_1.782001260864562_Split_72.fasta', 119.793, 113.857, 1892.643, 1876.41
'MAFFT_b0#0072_ttH_tree_74_OP_1.9907948557296418_Split_72.fasta', 113.092, 106.218, 1661.9, 1528.33
'MAFFT_b0#0072_ttT_tree_39_OP_1.782001260864562_Split_72.fasta', 119.793, 113.857, 1892.643, 1876.41
'MAFFT_b0#0073_hhH_tree_72_OP_1.2847368950501976_Split_73.fasta', 115.762, 109.686, 1580.475, 1590.657
'MAFFT_b0#0073_htT_tree_72_OP_1.2847368950501976_Split_73.fasta', 116.7, 111.046, 1677.837, 1680.423
'MAFFT_b0#0073_thT_tree_72_OP_1.2847368950501976_Split_73.fasta', 116.092, 109.894, 1585.233, 1595.451
'MAFFT_b0#0073_ttT_tree_72_OP_1.2847368950501976_Split_73.fasta', 117.026, 111.25, 1682.833, 1685.421
'MAFFT_b0#0074_hhH_tree_57_OP_2.54578155531949_Split_74.fasta', 113.54, 106.373, 1688.697, 1679.409
'MAFFT_b0#0074_hhT_tree_57_OP_2.54578155531949_Split_74.fasta', 113.54, 106.373, 1688.697, 1679.409
'MAFFT_b0#0074_htH_tree_46_OP_1.4327650627329234_Split_74.fasta', 115.014, 108.928, 1768.018, 1729.794
'MAFFT_b0#0074_htH_tree_57_OP_2.54578155531949_Split_74.fasta', 114.11, 107.264, 1871.105, 1761.865
'MAFFT_b0#0074_thH_tree_46_OP_1.4327650627329234_Split_74.fasta', 114.779, 109.014, 1793.743, 1714.354
'MAFFT_b0#0074_thT_tree_46_OP_1.4327650627329234_Split_74.fasta', 114.779, 109.014, 1793.743, 1714.354
'MAFFT_b0#0074_ttH_tree_46_OP_1.4327650627329234_Split_74.fasta', 115.014, 108.928, 1768.018, 1729.794
'MAFFT_b0#0074_ttH_tree_57_OP_2.54578155531949_Split_74.fasta', 114.11, 107.264, 1871.105, 1761.865
'MAFFT_b0#0075_hhT_tree_2_OP_1.5699182788181343_Split_75.fasta', 112.829, 106.958, 1851.219, 1838.022
'MAFFT_b0#0075_htT_tree_2_OP_1.5699182788181343_Split_75.fasta', 113.157, 107.177, 1920.998, 1895.123
'MAFFT_b0#0075_thH_tree_2_OP_1.5699182788181343_Split_75.fasta', 112.829, 106.958, 1851.219, 1838.022
'MAFFT_b0#0075_ttT_tree_2_OP_1.5699182788181343_Split_75.fasta', 113.157, 107.177, 1920.998, 1895.123
'MAFFT_b0#0078_hhH_tree_89_OP_1.346742443921104_Split_78.fasta', 111.54, 106.046, 1869.659, 1810.848
'MAFFT_b0#0078_hhT_tree_89_OP_1.346742443921104_Split_78.fasta', 111.54, 106.046, 1869.659, 1810.848
'MAFFT_b0#0078_thH_tree_89_OP_1.346742443921104_Split_78.fasta', 110.865, 105.561, 1859.706, 1800.348
'MAFFT_b0#0078_thT_tree_89_OP_1.346742443921104_Split_78.fasta', 110.865, 105.561, 1859.706, 1800.348
'MAFFT_b0#0080_hhH_tree_42_OP_1.2233803782003307_Split_80.fasta', 110.506, 105.259, 1668.814, 1572.351
'MAFFT_b0#0080_hhH_tree_82_OP_2.722114917861654_Split_80.fasta', 113.397, 107.68, 1941.075, 1948.601
'MAFFT_b0#0080_hhT_tree_42_OP_1.2233803782003307_Split_80.fasta', 110.506, 105.259, 1668.814, 1572.351
'MAFFT_b0#0080_htT_tree_42_OP_1.2233803782003307_Split_80.fasta', 110.74, 104.926, 1621.986, 1554.249
'MAFFT_b0#0080_thT_tree_42_OP_1.2233803782003307_Split_80.fasta', 111.334, 106.091, 1599.963, 1588.298
'MAFFT_b0#0080_thT_tree_82_OP_2.722114917861654_Split_80.fasta', 113.397, 107.68, 1941.075, 1948.601
'MAFFT_b0#0080_ttH_tree_82_OP_2.722114917861654_Split_80.fasta', 119.32, 113.229, 1852.013, 1872.67
'MAFFT_b0#0080_ttT_tree_82_OP_2.722114917861654_Split_80.fasta', 119.32, 113.229, 1852.013, 1872.67
'MAFFT_b0#0083_hhT_tree_11_OP_1.5768560018637672_Split_83.fasta', 113.866, 107.507, 1636.892, 1630.366
'MAFFT_b0#0083_hhT_tree_96_OP_2.7533048964132307_Split_83.fasta', 112.881, 107.195, 1747.9, 1679.263
'MAFFT_b0#0083_htH_tree_96_OP_2.7533048964132307_Split_83.fasta', 112.607, 106.631, 1730.612, 1670.109
'MAFFT_b0#0083_htT_tree_11_OP_1.5768560018637672_Split_83.fasta', 114.493, 108.155, 1648.368, 1641.362
'MAFFT_b0#0083_thT_tree_96_OP_2.7533048964132307_Split_83.fasta', 112.864, 107.204, 1757.9, 1688.79
'MAFFT_b0#0083_ttH_tree_11_OP_1.5768560018637672_Split_83.fasta', 113.018, 106.875, 1642.477, 1634.349
'MAFFT_b0#0083_ttT_tree_11_OP_1.5768560018637672_Split_83.fasta', 113.018, 106.875, 1642.477, 1634.349
'MAFFT_b0#0083_ttT_tree_96_OP_2.7533048964132307_Split_83.fasta', 112.59, 106.64, 1740.509, 1679.565
'MAFFT_b0#0084_hhH_tree_20_OP_2.7414516433287566_Split_84.fasta', 110.355, 105.139, 1763.199, 1723.19
'MAFFT_b0#0084_hhH_tree_79_OP_1.244222429737621_Split_84.fasta', 117.091, 110.054, 1381.949, 1372.109
'MAFFT_b0#0084_hhT_tree_20_OP_2.7414516433287566_Split_84.fasta', 110.355, 105.139, 1763.199, 1723.19
'MAFFT_b0#0084_hhT_tree_76_OP_1.0664681192566676_Split_84.fasta', 117.196, 110.863, 1661.206, 1619.237
'MAFFT_b0#0084_hhT_tree_79_OP_1.244222429737621_Split_84.fasta', 117.091, 110.054, 1381.949, 1372.109
'MAFFT_b0#0084_htH_tree_20_OP_2.7414516433287566_Split_84.fasta', 106.571, 101.42, 1680.303, 1676.965
'MAFFT_b0#0084_htT_tree_76_OP_1.0664681192566676_Split_84.fasta', 120.798, 114.734, 1781.082, 1772.13
'MAFFT_b0#0084_htT_tree_79_OP_1.244222429737621_Split_84.fasta', 118.615, 111.583, 1422.079, 1413.896
'MAFFT_b0#0084_thT_tree_20_OP_2.7414516433287566_Split_84.fasta', 110.095, 105.031, 1762.527, 1722.336
'MAFFT_b0#0084_thT_tree_76_OP_1.0664681192566676_Split_84.fasta', 117.426, 111.132, 1662.328, 1622.008
'MAFFT_b0#0084_ttH_tree_76_OP_1.0664681192566676_Split_84.fasta', 120.608, 114.506, 1779.875, 1770.649
'MAFFT_b0#0084_ttH_tree_79_OP_1.244222429737621_Split_84.fasta', 118.533, 111.771, 1501.168, 1492.318
'MAFFT_b0#0085_thH_tree_83_OP_2.155927182903591_Split_85.fasta', 115.466, 109.572, 1905.359, 1789.299
'MAFFT_b0#0085_thT_tree_83_OP_2.155927182903591_Split_85.fasta', 115.466, 109.572, 1905.359, 1789.299
'MAFFT_b0#0085_ttH_tree_83_OP_2.155927182903591_Split_85.fasta', 112.619, 107.091, 1945.538, 1831.456
'MAFFT_b0#0085_ttT_tree_83_OP_2.155927182903591_Split_85.fasta', 112.619, 107.091, 1945.538, 1831.456
'MAFFT_b0#0086_hhT_tree_44_OP_2.844149524750718_Split_86.fasta', 115.016, 109.422, 1927.136, 1933.451
'MAFFT_b0#0086_htT_tree_44_OP_2.844149524750718_Split_86.fasta', 116.855, 111.315, 1975.997, 1968.855
'MAFFT_b0#0086_thH_tree_44_OP_2.844149524750718_Split_86.fasta', 114.972, 109.453, 1958.499, 1964.921
'MAFFT_b0#0086_ttT_tree_44_OP_2.844149524750718_Split_86.fasta', 115.236, 109.828, 1982.807, 1974.157
'MAFFT_b0#0087_hhH_tree_78_OP_2.7765918136583063_Split_87.fasta', 110.07, 104.514, 2016.376, 1969.738
'MAFFT_b0#0087_hhT_tree_78_OP_2.7765918136583063_Split_87.fasta', 110.07, 104.514, 2016.376, 1969.738
'MAFFT_b0#0087_htT_tree_78_OP_2.7765918136583063_Split_87.fasta', 112.764, 107.444, 2038.195, 2012.637
'MAFFT_b0#0087_thH_tree_78_OP_2.7765918136583063_Split_87.fasta', 110.06, 104.529, 2025.101, 1978.216
'MAFFT_b0#0089_hhH_tree_9_OP_1.249571934699986_Split_89.fasta', 121.497, 115.325, 1749.914, 1702.508
'MAFFT_b0#0089_htH_tree_9_OP_1.249571934699986_Split_89.fasta', 122.062, 115.942, 1775.753, 1728.159
'MAFFT_b0#0089_thT_tree_9_OP_1.249571934699986_Split_89.fasta', 121.662, 115.606, 1781.867, 1733.662
'MAFFT_b0#0089_ttT_tree_9_OP_1.249571934699986_Split_89.fasta', 122.057, 115.945, 1779.051, 1731.359
'MAFFT_b0#0091_htH_tree_52_OP_2.8994908810804993_Split_91.fasta', 114.538, 109.122, 2046.759, 2039.994
'MAFFT_b0#0091_thH_tree_52_OP_2.8994908810804993_Split_91.fasta', 116.405, 111.11, 2123.494, 2123.126
'MAFFT_b0#0091_thT_tree_52_OP_2.8994908810804993_Split_91.fasta', 116.405, 111.11, 2123.494, 2123.126
'MAFFT_b0#0091_ttT_tree_52_OP_2.8994908810804993_Split_91.fasta', 114.565, 109.136, 2038.731, 2032.039
'MAFFT_b0#0092_htH_tree_27_OP_2.533187626783996_Split_92.fasta', 120.023, 113.576, 1870.619, 1845.41
'MAFFT_b0#0092_htT_tree_62_OP_2.3306906586347154_Split_92.fasta', 114.972, 109.352, 1585.42, 1605.282
'MAFFT_b0#0092_thH_tree_27_OP_2.533187626783996_Split_92.fasta', 117.366, 111.154, 2091.482, 2014.863
'MAFFT_b0#0092_thH_tree_62_OP_2.3306906586347154_Split_92.fasta', 117.488, 111.508, 1662.525, 1617.363
'MAFFT_b0#0092_thT_tree_27_OP_2.533187626783996_Split_92.fasta', 117.366, 111.154, 2091.482, 2014.863
'MAFFT_b0#0092_thT_tree_62_OP_2.3306906586347154_Split_92.fasta', 117.488, 111.508, 1662.525, 1617.363
'MAFFT_b0#0092_ttH_tree_62_OP_2.3306906586347154_Split_92.fasta', 114.972, 109.352, 1585.42, 1605.282
'MAFFT_b0#0092_ttT_tree_27_OP_2.533187626783996_Split_92.fasta', 119.673, 113.213, 1874.341, 1848.915
'MAFFT_b0#0093_hhT_tree_28_OP_2.797892476021037_Split_93.fasta', 108.156, 102.293, 2100.869, 2020.58
'MAFFT_b0#0093_htH_tree_28_OP_2.797892476021037_Split_93.fasta', 109.438, 103.827, 2127.608, 2119.41
'MAFFT_b0#0093_thH_tree_28_OP_2.797892476021037_Split_93.fasta', 108.122, 102.272, 2109.561, 2028.554
'MAFFT_b0#0093_ttH_tree_28_OP_2.797892476021037_Split_93.fasta', 109.433, 103.81, 2123.594, 2114.939
'MAFFT_b0#0094_hhH_tree_60_OP_1.380654269463463_Split_94.fasta', 116.4, 109.553, 1805.416, 1791.307
'MAFFT_b0#0094_hhT_tree_60_OP_1.380654269463463_Split_94.fasta', 116.4, 109.553, 1805.416, 1791.307
'MAFFT_b0#0094_thT_tree_60_OP_1.380654269463463_Split_94.fasta', 116.583, 109.762, 1807.507, 1793.824
'MAFFT_b0#0094_ttT_tree_60_OP_1.380654269463463_Split_94.fasta', 116.914, 110.275, 1825.73, 1859.361
'MAFFT_b0#0095_htH_tree_86_OP_2.838925193728116_Split_95.fasta', 118.878, 113.093, 1775.474, 1776.653
'MAFFT_b0#0095_htT_tree_86_OP_2.838925193728116_Split_95.fasta', 118.878, 113.093, 1775.474, 1776.653
'MAFFT_b0#0095_thH_tree_86_OP_2.838925193728116_Split_95.fasta', 118.922, 113.063, 1802.381, 1804.124
'MAFFT_b0#0095_thT_tree_86_OP_2.838925193728116_Split_95.fasta', 118.922, 113.063, 1802.381, 1804.124
'MAFFT_b0#0096_htH_tree_65_OP_2.4620754969260368_Split_96.fasta', 108.946, 101.901, 1438.881, 1427.992
'MAFFT_b0#0096_htT_tree_65_OP_2.4620754969260368_Split_96.fasta', 108.946, 101.901, 1438.881, 1427.992
'MAFFT_b0#0096_thT_tree_65_OP_2.4620754969260368_Split_96.fasta', 108.279, 101.397, 1462.455, 1450.221
'MAFFT_b0#0096_ttH_tree_65_OP_2.4620754969260368_Split_96.fasta', 106.944, 100.072, 1438.123, 1438.301
'MAFFT_b0#0098_htT_tree_85_OP_1.0876519560757543_Split_98.fasta', 111.261, 103.869, 1451.572, 1447.631
'MAFFT_b0#0098_thH_tree_85_OP_1.0876519560757543_Split_98.fasta', 110.114, 102.556, 1424.226, 1425.689
'MAFFT_b0#0098_thT_tree_85_OP_1.0876519560757543_Split_98.fasta', 110.114, 102.556, 1424.226, 1425.689
'MAFFT_b0#0098_ttH_tree_85_OP_1.0876519560757543_Split_98.fasta', 111.27, 103.881, 1451.583, 1447.62
'MAFFT_b0#0100_hhH_tree_84_OP_1.2747066014324073_Split_100.fasta', 115.858, 109.799, 1720.886, 1714.351
'MAFFT_b0#0100_hhT_tree_84_OP_1.2747066014324073_Split_100.fasta', 115.858, 109.799, 1720.886, 1714.351
'MAFFT_b0#0100_htH_tree_84_OP_1.2747066014324073_Split_100.fasta', 116.416, 110.34, 1705.048, 1709.113
'MAFFT_b0#0100_thH_tree_84_OP_1.2747066014324073_Split_100.fasta', 116.09, 110.076, 1723.459, 1717.118
'MAFFT_b0#0103_htH_tree_48_OP_2.7980377771908604_Split_103.fasta', 108.176, 101.457, 1580.734, 1571.162
'MAFFT_b0#0103_htT_tree_48_OP_2.7980377771908604_Split_103.fasta', 108.176, 101.457, 1580.734, 1571.162
'MAFFT_b0#0103_thH_tree_48_OP_2.7980377771908604_Split_103.fasta', 112.592, 106.138, 1622.504, 1614.599
'MAFFT_b0#0103_ttT_tree_48_OP_2.7980377771908604_Split_103.fasta', 107.379, 100.644, 1600.369, 1560.058
'MAFFT_b0#0105_hhT_tree_26_OP_1.957362545164327_Split_105.fasta', 114.967, 108.847, 1710.602, 1753.721
'MAFFT_b0#0105_hhT_tree_95_OP_2.670624614307364_Split_105.fasta', 109.959, 103.473, 1854.868, 1840.234
'MAFFT_b0#0105_htT_tree_26_OP_1.957362545164327_Split_105.fasta', 114.893, 108.768, 1704.05, 1745.102
'MAFFT_b0#0105_htT_tree_95_OP_2.670624614307364_Split_105.fasta', 112.213, 105.597, 1876.712, 1836.164
'MAFFT_b0#0105_thT_tree_26_OP_1.957362545164327_Split_105.fasta', 114.986, 108.852, 1710.467, 1753.583
'MAFFT_b0#0105_ttH_tree_26_OP_1.957362545164327_Split_105.fasta', 114.913, 108.773, 1703.916, 1744.965
'MAFFT_b0#0105_ttH_tree_95_OP_2.670624614307364_Split_105.fasta', 112.214, 105.591, 1797.929, 1838.299
'MAFFT_b0#0105_ttT_tree_95_OP_2.670624614307364_Split_105.fasta', 112.214, 105.591, 1797.929, 1838.299
'MAFFT_b0#0107_htT_tree_4_OP_2.0343728689026586_Split_107.fasta', 121.812, 116.324, 1641.503, 1631.005
'MAFFT_b0#0107_thT_tree_4_OP_2.0343728689026586_Split_107.fasta', 122.895, 117.299, 1699.903, 1633.105
'MAFFT_b0#0107_ttH_tree_4_OP_2.0343728689026586_Split_107.fasta', 121.819, 116.326, 1641.345, 1630.85
'MAFFT_b0#0107_ttT_tree_4_OP_2.0343728689026586_Split_107.fasta', 121.819, 116.326, 1641.345, 1630.85
'MAFFT_b0#0108_hhH_tree_31_OP_1.0372976153998443_Split_108.fasta', 115.296, 108.203, 1539.302, 1534.059
'MAFFT_b0#0108_hhH_tree_77_OP_2.9245454346939663_Split_108.fasta', 115.594, 109.692, 1851.989, 1880.514
'MAFFT_b0#0108_hhT_tree_77_OP_2.9245454346939663_Split_108.fasta', 115.594, 109.692, 1851.989, 1880.514
'MAFFT_b0#0108_htH_tree_24_OP_1.2563447919918282_Split_108.fasta', 117.747, 110.969, 1687.255, 1650.007
'MAFFT_b0#0108_htT_tree_31_OP_1.0372976153998443_Split_108.fasta', 112.08, 104.805, 1538.137, 1524.552
'MAFFT_b0#0108_htT_tree_77_OP_2.9245454346939663_Split_108.fasta', 116.92, 111.509, 1877.35, 1906.846
'MAFFT_b0#0108_thH_tree_24_OP_1.2563447919918282_Split_108.fasta', 118.308, 111.73, 1748.217, 1704.354
'MAFFT_b0#0108_thT_tree_31_OP_1.0372976153998443_Split_108.fasta', 115.296, 108.203, 1539.302, 1534.059
'MAFFT_b0#0108_ttH_tree_24_OP_1.2563447919918282_Split_108.fasta', 117.747, 110.969, 1687.255, 1650.007
'MAFFT_b0#0108_ttT_tree_24_OP_1.2563447919918282_Split_108.fasta', 117.747, 110.969, 1687.255, 1650.007
'MAFFT_b0#0108_ttT_tree_31_OP_1.0372976153998443_Split_108.fasta', 112.08, 104.805, 1538.137, 1524.552
'MAFFT_b0#0108_ttT_tree_77_OP_2.9245454346939663_Split_108.fasta', 116.92, 111.509, 1877.35, 1906.846
'MAFFT_b0#0109_htT_tree_88_OP_2.744574155858557_Split_109.fasta', 107.987, 101.133, 2377.794, 1991.453
'MAFFT_b0#0109_thH_tree_88_OP_2.744574155858557_Split_109.fasta', 107.713, 100.57, 2389.977, 2043.823
'MAFFT_b0#0109_thT_tree_88_OP_2.744574155858557_Split_109.fasta', 107.713, 100.57, 2389.977, 2043.823
'MAFFT_b0#0109_ttT_tree_88_OP_2.744574155858557_Split_109.fasta', 108.267, 101.452, 2385.548, 1998.337
'MAFFT_b0#0110_hhH_tree_80_OP_1.2430603525509658_Split_110.fasta', 116.079, 109.852, 1574.812, 1569.8
'MAFFT_b0#0110_hhT_tree_80_OP_1.2430603525509658_Split_110.fasta', 116.079, 109.852, 1574.812, 1569.8
'MAFFT_b0#0110_ttH_tree_80_OP_1.2430603525509658_Split_110.fasta', 116.912, 110.815, 1648.385, 1643.187
'MAFFT_b0#0110_ttT_tree_80_OP_1.2430603525509658_Split_110.fasta', 116.912, 110.815, 1648.385, 1643.187
'MAFFT_b0#0111_hhH_tree_81_OP_1.6732724263803218_Split_111.fasta', 116.824, 111.13, 1825.707, 1840.201
'MAFFT_b0#0111_hhT_tree_81_OP_1.6732724263803218_Split_111.fasta', 116.824, 111.13, 1825.707, 1840.201
'MAFFT_b0#0111_htH_tree_81_OP_1.6732724263803218_Split_111.fasta', 116.982, 111.439, 1884.78, 1901.797
'MAFFT_b0#0111_htT_tree_81_OP_1.6732724263803218_Split_111.fasta', 116.982, 111.439, 1884.78, 1901.797
'MAFFT_b0#0113_hhH_tree_51_OP_1.8220601360996602_Split_113.fasta', 121.572, 115.974, 1740.437, 1726.47
'MAFFT_b0#0113_htH_tree_51_OP_1.8220601360996602_Split_113.fasta', 122.468, 116.722, 1749.183, 1710.954
'MAFFT_b0#0113_htT_tree_51_OP_1.8220601360996602_Split_113.fasta', 122.468, 116.722, 1749.183, 1710.954
'MAFFT_b0#0113_thH_tree_51_OP_1.8220601360996602_Split_113.fasta', 121.572, 115.974, 1740.437, 1726.47
'MAFFT_b0#0114_hhT_tree_40_OP_1.9125230236480895_Split_114.fasta', 113.808, 108.23, 1771.145, 1764.881
'MAFFT_b0#0114_htH_tree_40_OP_1.9125230236480895_Split_114.fasta', 115.047, 108.952, 1712.808, 1706.745
'MAFFT_b0#0114_thH_tree_40_OP_1.9125230236480895_Split_114.fasta', 113.884, 108.32, 1773.055, 1765.603
'MAFFT_b0#0114_ttT_tree_40_OP_1.9125230236480895_Split_114.fasta', 115.122, 109.04, 1714.597, 1707.413
'MAFFT_b0#0116_hhH_tree_13_OP_1.1853513231387998_Split_116.fasta', 116.048, 109.195, 1538.111, 1504.939
'MAFFT_b0#0116_hhT_tree_13_OP_1.1853513231387998_Split_116.fasta', 116.048, 109.195, 1538.111, 1504.939
'MAFFT_b0#0116_thT_tree_13_OP_1.1853513231387998_Split_116.fasta', 116.048, 109.195, 1538.111, 1504.939
'MAFFT_b0#0116_ttH_tree_13_OP_1.1853513231387998_Split_116.fasta', 118.451, 111.405, 1547.438, 1551.093
'MAFFT_b0#0119_hhT_tree_64_OP_1.9061001954293297_Split_119.fasta', 117.186, 110.372, 1677.744, 1620.883
'MAFFT_b0#0119_htH_tree_64_OP_1.9061001954293297_Split_119.fasta', 116.336, 109.215, 1600.797, 1554.139
'MAFFT_b0#0119_htT_tree_64_OP_1.9061001954293297_Split_119.fasta', 116.336, 109.215, 1600.797, 1554.139
'MAFFT_b0#0119_thH_tree_64_OP_1.9061001954293297_Split_119.fasta', 117.189, 110.376, 1677.811, 1620.939
'MAFFT_b0#0121_hhH_tree_21_OP_2.1636053370686796_Split_121.fasta', 120.143, 113.441, 1845.448, 1834.271
'MAFFT_b0#0121_htH_tree_21_OP_2.1636053370686796_Split_121.fasta', 120.717, 114.118, 1890.913, 1879.002
'MAFFT_b0#0121_htT_tree_21_OP_2.1636053370686796_Split_121.fasta', 120.717, 114.118, 1890.913, 1879.002
'MAFFT_b0#0121_thT_tree_21_OP_2.1636053370686796_Split_121.fasta', 120.291, 113.582, 1858.125, 1808.112
'MAFFT_b0#0122_hhT_tree_94_OP_1.4245501758202603_Split_122.fasta', 113.827, 106.661, 1777.086, 1772.288
'MAFFT_b0#0122_htH_tree_94_OP_1.4245501758202603_Split_122.fasta', 113.414, 106.172, 1701.71, 1714.169
'MAFFT_b0#0122_htT_tree_94_OP_1.4245501758202603_Split_122.fasta', 113.414, 106.172, 1701.71, 1714.169
'MAFFT_b0#0122_ttH_tree_94_OP_1.4245501758202603_Split_122.fasta', 113.414, 106.172, 1701.71, 1714.169
'MAFFT_b0#0123_hhT_tree_90_OP_1.153374992031902_Split_123.fasta', 112.158, 105.225, 1614.198, 1568.669
'MAFFT_b0#0123_htT_tree_90_OP_1.153374992031902_Split_123.fasta', 113.576, 106.645, 1659.657, 1611.342
'MAFFT_b0#0123_thT_tree_90_OP_1.153374992031902_Split_123.fasta', 112.178, 105.259, 1603.244, 1598.099
'MAFFT_b0#0123_ttH_tree_90_OP_1.153374992031902_Split_123.fasta', 113.595, 106.678, 1652.828, 1609.619
'MAFFT_b0#0127_hhH_tree_30_OP_1.2515734850881262_Split_127.fasta', 112.027, 104.126, 1401.029, 1405.212
'MAFFT_b0#0127_hhT_tree_30_OP_1.2515734850881262_Split_127.fasta', 112.027, 104.126, 1401.029, 1405.212
'MAFFT_b0#0127_htH_tree_30_OP_1.2515734850881262_Split_127.fasta', 111.528, 103.868, 1400.81, 1402.887
'MAFFT_b0#0127_thT_tree_30_OP_1.2515734850881262_Split_127.fasta', 112.027, 104.126, 1401.029, 1405.212
'MAFFT_b0#0129_hhH_tree_10_OP_2.069340713645537_Split_129.fasta', 110.433, 104.44, 1601.598, 1582.168
'MAFFT_b0#0129_htH_tree_10_OP_2.069340713645537_Split_129.fasta', 108.873, 103.355, 1645.22, 1624.098
'MAFFT_b0#0129_htT_tree_10_OP_2.069340713645537_Split_129.fasta', 108.873, 103.355, 1645.22, 1624.098
'MAFFT_b0#0129_thT_tree_10_OP_2.069340713645537_Split_129.fasta', 110.433, 104.44, 1601.598, 1582.168
'MAFFT_b0#0133_hhT_tree_32_OP_1.394625831819448_Split_133.fasta', 121.966, 116.001, 1822.081, 1775.012
'MAFFT_b0#0133_htH_tree_32_OP_1.394625831819448_Split_133.fasta', 120.902, 115.255, 1802.396, 1767.452
'MAFFT_b0#0133_htT_tree_32_OP_1.394625831819448_Split_133.fasta', 120.902, 115.255, 1802.396, 1767.452
'MAFFT_b0#0133_thT_tree_32_OP_1.394625831819448_Split_133.fasta', 121.966, 116.001, 1822.081, 1775.012
'MAFFT_b0#0134_hhH_tree_73_OP_2.1226526490243662_Split_134.fasta', 114.34, 108.058, 1842.584, 1860.302
'MAFFT_b0#0134_thT_tree_73_OP_2.1226526490243662_Split_134.fasta', 114.399, 108.117, 1843.423, 1861.156
'MAFFT_b0#0134_ttH_tree_73_OP_2.1226526490243662_Split_134.fasta', 113.259, 107.347, 1874.371, 1864.214
'MAFFT_b0#0134_ttT_tree_73_OP_2.1226526490243662_Split_134.fasta', 113.259, 107.347, 1874.371, 1864.214
'MAFFT_b0#0136_hhH_tree_18_OP_1.6412028835688572_Split_136.fasta', 124.56, 118.021, 1973.987, 1914.473
'MAFFT_b0#0136_hhH_tree_63_OP_2.4574448685772787_Split_136.fasta', 123.151, 117.53, 2004.313, 1937.204
'MAFFT_b0#0136_htT_tree_18_OP_1.6412028835688572_Split_136.fasta', 124.56, 118.021, 1973.987, 1914.473
'MAFFT_b0#0136_htT_tree_63_OP_2.4574448685772787_Split_136.fasta', 123.151, 117.53, 2004.313, 1937.204
'MAFFT_b0#0136_thH_tree_63_OP_2.4574448685772787_Split_136.fasta', 121.163, 115.919, 1897.848, 1942.929
