code_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1
'MAFFT_b0#0136_thH_tree_63_OP_2.4574448685772787_Split_136.fasta', 101.565, 95.741, 1563.752, 1603.929
'MAFFT_b0#0136_thT_tree_18_OP_1.6412028835688572_Split_136.fasta', 103.085, 95.741, 1646.639, 1572.328
'MAFFT_b0#0136_thT_tree_63_OP_2.4574448685772787_Split_136.fasta', 101.565, 95.741, 1563.752, 1603.929
'MAFFT_b0#0136_ttT_tree_18_OP_1.6412028835688572_Split_136.fasta', 103.085, 95.741, 1646.639, 1572.328
'MAFFT_b1#0002_hhH_tree_15_OP_2.087727372490158_Split_2.fasta', 93.002, 86.542, 1407.187, 1394.114
'MAFFT_b1#0002_hhT_tree_15_OP_2.087727372490158_Split_2.fasta', 93.002, 86.542, 1407.187, 1394.114
'MAFFT_b1#0002_htH_tree_15_OP_2.087727372490158_Split_2.fasta', 96.267, 89.93, 1368.366, 1362.489
'MAFFT_b1#0002_htT_tree_15_OP_2.087727372490158_Split_2.fasta', 96.267, 89.93, 1368.366, 1362.489
'MAFFT_b1#0003_hhH_tree_6_OP_2.239188896515518_Split_3.fasta', 87.754, 80.881, 1147.616, 1141.798
'MAFFT_b1#0003_hhT_tree_6_OP_2.239188896515518_Split_3.fasta', 87.754, 80.881, 1147.616, 1141.798
'MAFFT_b1#0003_htH_tree_6_OP_2.239188896515518_Split_3.fasta', 89.887, 83.224, 1144.274, 1142.81
'MAFFT_b1#0003_htT_tree_6_OP_2.239188896515518_Split_3.fasta', 89.887, 83.224, 1144.274, 1142.81
'MAFFT_b1#0007_hhH_tree_33_OP_2.3946452743037674_Split_7.fasta', 86.993, 81.25, 1540.97, 1544.831
'MAFFT_b1#0007_hhH_tree_36_OP_2.1446400488559805_Split_7.fasta', 91.892, 85.581, 1345.762, 1304.098
'MAFFT_b1#0007_hhT_tree_33_OP_2.3946452743037674_Split_7.fasta', 86.993, 81.25, 1540.97, 1544.831
'MAFFT_b1#0007_hhT_tree_36_OP_2.1446400488559805_Split_7.fasta', 91.892, 85.581, 1345.762, 1304.098
'MAFFT_b1#0007_htH_tree_33_OP_2.3946452743037674_Split_7.fasta', 91.642, 85.762, 1582.23, 1607.71
'MAFFT_b1#0007_htH_tree_36_OP_2.1446400488559805_Split_7.fasta', 90.062, 84.088, 1377.826, 1355.943
'MAFFT_b1#0007_htT_tree_33_OP_2.3946452743037674_Split_7.fasta', 91.642, 85.762, 1582.23, 1607.71
'MAFFT_b1#0007_htT_tree_36_OP_2.1446400488559805_Split_7.fasta', 90.062, 84.088, 1377.826, 1355.943
'MAFFT_b1#0009_hhH_tree_66_OP_1.2811312595443396_Split_9.fasta', 79.206, 72.313, 1168.042, 1133.791
'MAFFT_b1#0009_hhT_tree_66_OP_1.2811312595443396_Split_9.fasta', 79.206, 72.313, 1168.042, 1133.791
'MAFFT_b1#0009_htH_tree_66_OP_1.2811312595443396_Split_9.fasta', 83.677, 76.278, 1192.254, 1161.926
'MAFFT_b1#0009_htT_tree_66_OP_1.2811312595443396_Split_9.fasta', 83.677, 76.278, 1192.254, 1161.926
'MAFFT_b1#0011_hhH_tree_43_OP_2.0711252991315146_Split_11.fasta', 84.455, 79.437, 1413.145, 1412.422
'MAFFT_b1#0011_hhT_tree_43_OP_2.0711252991315146_Split_11.fasta', 84.455, 79.437, 1413.145, 1412.422
'MAFFT_b1#0011_htH_tree_43_OP_2.0711252991315146_Split_11.fasta', 88.01, 82.998, 1461.543, 1467.972
'MAFFT_b1#0011_htT_tree_43_OP_2.0711252991315146_Split_11.fasta', 88.01, 82.998, 1461.543, 1467.972
'MAFFT_b1#0013_hhH_tree_12_OP_2.001688119411461_Split_13.fasta', 92.523, 85.205, 1409.802, 1353.444
'MAFFT_b1#0013_hhT_tree_12_OP_2.001688119411461_Split_13.fasta', 92.523, 85.205, 1409.802, 1353.444
'MAFFT_b1#0013_htH_tree_12_OP_2.001688119411461_Split_13.fasta', 93.953, 86.319, 1408.353, 1404.483
'MAFFT_b1#0013_htT_tree_12_OP_2.001688119411461_Split_13.fasta', 93.953, 86.319, 1408.353, 1404.483
'MAFFT_b1#0014_hhH_tree_22_OP_1.8978074920611192_Split_14.fasta', 88.243, 81.871, 1317.719, 1305.302
'MAFFT_b1#0014_hhH_tree_75_OP_1.6806378767143357_Split_14.fasta', 90.632, 83.992, 1192.856, 1212.183
'MAFFT_b1#0014_hhT_tree_22_OP_1.8978074920611192_Split_14.fasta', 88.243, 81.871, 1317.719, 1305.302
'MAFFT_b1#0014_hhT_tree_75_OP_1.6806378767143357_Split_14.fasta', 90.632, 83.992, 1192.856, 1212.183
'MAFFT_b1#0014_htH_tree_22_OP_1.8978074920611192_Split_14.fasta', 89.705, 82.958, 1334.191, 1323.363
'MAFFT_b1#0014_htH_tree_75_OP_1.6806378767143357_Split_14.fasta', 88.826, 82.891, 1250.223, 1261.334
'MAFFT_b1#0014_htT_tree_22_OP_1.8978074920611192_Split_14.fasta', 89.705, 82.958, 1334.191, 1323.363
'MAFFT_b1#0014_htT_tree_75_OP_1.6806378767143357_Split_14.fasta', 88.826, 82.891, 1250.223, 1261.334
'MAFFT_b1#0015_hhH_tree_99_OP_1.9515729402087414_Split_15.fasta', 89.392, 82.649, 1589.872, 1571.975
'MAFFT_b1#0015_hhT_tree_99_OP_1.9515729402087414_Split_15.fasta', 89.392, 82.649, 1589.872, 1571.975
'MAFFT_b1#0015_htH_tree_99_OP_1.9515729402087414_Split_15.fasta', 95.839, 89.176, 1606.78, 1606.496
'MAFFT_b1#0015_htT_tree_99_OP_1.9515729402087414_Split_15.fasta', 95.839, 89.176, 1606.78, 1606.496
'MAFFT_b1#0016_hhH_tree_16_OP_1.6140779433426575_Split_16.fasta', 80.131, 73.892, 1159.7, 1176.74
'MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta', 80.131, 73.892, 1159.7, 1176.74
'MAFFT_b1#0016_htH_tree_16_OP_1.6140779433426575_Split_16.fasta', 87.08, 80.909, 1308.799, 1238.637
'MAFFT_b1#0016_htT_tree_16_OP_1.6140779433426575_Split_16.fasta', 87.08, 80.909, 1308.799, 1238.637
'MAFFT_b1#0019_hhH_tree_92_OP_1.2191485009213157_Split_19.fasta', 82.106, 74.127, 1122.073, 1119.023
'MAFFT_b1#0019_hhT_tree_92_OP_1.2191485009213157_Split_19.fasta', 82.106, 74.127, 1122.073, 1119.023
'MAFFT_b1#0019_htH_tree_92_OP_1.2191485009213157_Split_19.fasta', 85.839, 77.408, 1204.903, 1208.573
'MAFFT_b1#0019_htT_tree_92_OP_1.2191485009213157_Split_19.fasta', 85.839, 77.408, 1204.903, 1208.573
'MAFFT_b1#0020_hhH_tree_38_OP_1.4343856216399835_Split_20.fasta', 94.448, 87.265, 1397.226, 1367.026
'MAFFT_b1#0020_hhH_tree_69_OP_1.4368871816738984_Split_20.fasta', 90.523, 84.207, 1189.052, 1193.212
'MAFFT_b1#0020_hhT_tree_38_OP_1.4343856216399835_Split_20.fasta', 94.448, 87.265, 1397.226, 1367.026
'MAFFT_b1#0020_hhT_tree_69_OP_1.4368871816738984_Split_20.fasta', 90.523, 84.207, 1189.052, 1193.212
'MAFFT_b1#0020_htH_tree_38_OP_1.4343856216399835_Split_20.fasta', 95.928, 88.58, 1344.199, 1316.233
'MAFFT_b1#0020_htH_tree_69_OP_1.4368871816738984_Split_20.fasta', 87.008, 80.839, 1265.25, 1226.559
'MAFFT_b1#0020_htT_tree_38_OP_1.4343856216399835_Split_20.fasta', 95.928, 88.58, 1344.199, 1316.233
'MAFFT_b1#0020_htT_tree_69_OP_1.4368871816738984_Split_20.fasta', 87.008, 80.839, 1265.25, 1226.559
'MAFFT_b1#0025_hhH_tree_1_OP_2.1293333382956448_Split_25.fasta', 102.748, 95.697, 1389.787, 1390.229
'MAFFT_b1#0025_hhH_tree_53_OP_2.653717388362929_Split_25.fasta', 91.696, 85.186, 1579.932, 1483.556
'MAFFT_b1#0025_hhT_tree_1_OP_2.1293333382956448_Split_25.fasta', 102.748, 95.697, 1389.787, 1390.229
'MAFFT_b1#0025_hhT_tree_53_OP_2.653717388362929_Split_25.fasta', 91.696, 85.186, 1579.932, 1483.556
'MAFFT_b1#0025_htH_tree_1_OP_2.1293333382956448_Split_25.fasta', 101.588, 94.462, 1466.706, 1416.363
'MAFFT_b1#0025_htH_tree_53_OP_2.653717388362929_Split_25.fasta', 90.158, 83.691, 1540.168, 1453.926
'MAFFT_b1#0025_htT_tree_1_OP_2.1293333382956448_Split_25.fasta', 101.588, 94.462, 1466.706, 1416.363
'MAFFT_b1#0025_htT_tree_53_OP_2.653717388362929_Split_25.fasta', 90.158, 83.691, 1540.168, 1453.926
'MAFFT_b1#0027_hhH_tree_71_OP_2.576092119557198_Split_27.fasta', 104.937, 97.86, 1338.583, 1356.948
'MAFFT_b1#0027_hhH_tree_97_OP_2.0797767783471546_Split_27.fasta', 102.344, 95.603, 1533.414, 1528.47
'MAFFT_b1#0027_hhT_tree_71_OP_2.576092119557198_Split_27.fasta', 104.937, 97.86, 1338.583, 1356.948
'MAFFT_b1#0027_hhT_tree_97_OP_2.0797767783471546_Split_27.fasta', 102.344, 95.603, 1533.414, 1528.47
'MAFFT_b1#0027_htH_tree_71_OP_2.576092119557198_Split_27.fasta', 101.815, 95.449, 1448.621, 1462.907
'MAFFT_b1#0027_htH_tree_97_OP_2.0797767783471546_Split_27.fasta', 102.129, 95.519, 1548.396, 1544.981
'MAFFT_b1#0027_htT_tree_71_OP_2.576092119557198_Split_27.fasta', 101.815, 95.449, 1448.621, 1462.907
'MAFFT_b1#0027_htT_tree_97_OP_2.0797767783471546_Split_27.fasta', 102.129, 95.519, 1548.396, 1544.981
'MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta', 95.768, 88.082, 1470.582, 1526.473
'MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta', 95.768, 88.082, 1470.582, 1526.473
'MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta', 98.047, 90.338, 1527.288, 1526.803
'MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta', 98.047, 90.338, 1527.288, 1526.803
'MAFFT_b1#0032_hhH_tree_14_OP_1.1212402430377564_Split_32.fasta', 90.215, 83.853, 1259.228, 1267.672
'MAFFT_b1#0032_hhT_tree_14_OP_1.1212402430377564_Split_32.fasta', 90.215, 83.853, 1259.228, 1267.672
'MAFFT_b1#0032_htH_tree_14_OP_1.1212402430377564_Split_32.fasta', 92.305, 86.144, 1340.676, 1314.59
'MAFFT_b1#0032_htT_tree_14_OP_1.1212402430377564_Split_32.fasta', 92.305, 86.144, 1340.676, 1314.59
'MAFFT_b1#0033_hhH_tree_23_OP_2.8095393482122226_Split_33.fasta', 95.573, 89.248, 1489.671, 1506.161
'MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta', 95.573, 89.248, 1489.671, 1506.161
'MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta', 99.761, 93.404, 1710.947, 1688.323
'MAFFT_b1#0033_htT_tree_23_OP_2.8095393482122226_Split_33.fasta', 99.761, 93.404, 1710.947, 1688.323
'MAFFT_b1#0035_hhH_tree_29_OP_2.9056775789560643_Split_35.fasta', 94.01, 87.677, 1533.196, 1527.77
'MAFFT_b1#0035_hhT_tree_29_OP_2.9056775789560643_Split_35.fasta', 94.01, 87.677, 1533.196, 1527.77
'MAFFT_b1#0035_htH_tree_29_OP_2.9056775789560643_Split_35.fasta', 97.486, 91.092, 1512.27, 1497.957
'MAFFT_b1#0035_htT_tree_29_OP_2.9056775789560643_Split_35.fasta', 97.486, 91.092, 1512.27, 1497.957
'MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta', 91.981, 85.232, 1311.103, 1287.666
'MAFFT_b1#0037_hhH_tree_7_OP_1.2841848496398856_Split_37.fasta', 92.506, 84.904, 1343.747, 1338.297
'MAFFT_b1#0037_hhT_tree_34_OP_2.1858321729487624_Split_37.fasta', 91.981, 85.232, 1311.103, 1287.666
'MAFFT_b1#0037_hhT_tree_7_OP_1.2841848496398856_Split_37.fasta', 92.506, 84.904, 1343.747, 1338.297
'MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta', 93.77, 87.103, 1300.364, 1312.459
'MAFFT_b1#0037_htH_tree_7_OP_1.2841848496398856_Split_37.fasta', 91.875, 84.04, 1356.939, 1363.218
'MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta', 93.77, 87.103, 1300.364, 1312.459
'MAFFT_b1#0037_htT_tree_7_OP_1.2841848496398856_Split_37.fasta', 91.875, 84.04, 1356.939, 1363.218
'MAFFT_b1#0039_hhH_tree_37_OP_1.6922658322608612_Split_39.fasta', 97.253, 90.091, 1349.224, 1320.645
'MAFFT_b1#0039_hhT_tree_37_OP_1.6922658322608612_Split_39.fasta', 97.253, 90.091, 1349.224, 1320.645
'MAFFT_b1#0039_htH_tree_37_OP_1.6922658322608612_Split_39.fasta', 101.568, 94.452, 1398.382, 1406.476
'MAFFT_b1#0039_htT_tree_37_OP_1.6922658322608612_Split_39.fasta', 101.568, 94.452, 1398.382, 1406.476
'MAFFT_b1#0040_hhH_tree_35_OP_1.0145149247555216_Split_40.fasta', 70.057, 63.431, 1106.965, 1048.327
'MAFFT_b1#0040_hhH_tree_58_OP_2.1317534516953884_Split_40.fasta', 93.352, 86.165, 1589.755, 1592.67
'MAFFT_b1#0040_hhT_tree_35_OP_1.0145149247555216_Split_40.fasta', 70.057, 63.431, 1106.965, 1048.327
'MAFFT_b1#0040_hhT_tree_58_OP_2.1317534516953884_Split_40.fasta', 93.352, 86.165, 1589.755, 1592.67
'MAFFT_b1#0040_htH_tree_35_OP_1.0145149247555216_Split_40.fasta', 73.079, 66.679, 1181.169, 1173.112
'MAFFT_b1#0040_htH_tree_58_OP_2.1317534516953884_Split_40.fasta', 95.013, 87.688, 1617.882, 1609.828
'MAFFT_b1#0040_htT_tree_35_OP_1.0145149247555216_Split_40.fasta', 73.08, 66.68, 1181.202, 1173.146
'MAFFT_b1#0040_htT_tree_58_OP_2.1317534516953884_Split_40.fasta', 95.013, 87.688, 1617.882, 1609.828
'MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta', 92.144, 86.578, 1410.425, 1440.14
'MAFFT_b1#0042_hhH_tree_5_OP_1.2092921892930137_Split_42.fasta', 99.343, 91.869, 1358.599, 1338.252
'MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta', 92.144, 86.578, 1410.425, 1440.14
'MAFFT_b1#0042_hhT_tree_5_OP_1.2092921892930137_Split_42.fasta', 99.343, 91.869, 1358.599, 1338.252
'MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta', 90.603, 85.469, 1419.216, 1440.866
'MAFFT_b1#0042_htH_tree_5_OP_1.2092921892930137_Split_42.fasta', 98.079, 90.526, 1353.039, 1328.209
'MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta', 90.603, 85.469, 1419.216, 1440.866
'MAFFT_b1#0042_htT_tree_5_OP_1.2092921892930137_Split_42.fasta', 98.079, 90.526, 1353.039, 1328.209
'MAFFT_b1#0045_hhH_tree_49_OP_1.862318045912353_Split_45.fasta', 97.929, 91.239, 1395.204, 1409.915
'MAFFT_b1#0045_hhT_tree_49_OP_1.862318045912353_Split_45.fasta', 97.929, 91.239, 1395.204, 1409.915
'MAFFT_b1#0045_htH_tree_49_OP_1.862318045912353_Split_45.fasta', 96.803, 90.242, 1439.997, 1435.443
'MAFFT_b1#0045_htT_tree_49_OP_1.862318045912353_Split_45.fasta', 96.803, 90.242, 1439.997, 1435.443
'MAFFT_b1#0047_hhH_tree_56_OP_1.846126415612828_Split_47.fasta', 93.766, 87.471, 1281.333, 1283.686
'MAFFT_b1#0047_hhT_tree_56_OP_1.846126415612828_Split_47.fasta', 93.766, 87.471, 1281.333, 1283.686
'MAFFT_b1#0047_htH_tree_56_OP_1.846126415612828_Split_47.fasta', 96.789, 90.763, 1420.117, 1386.412
'MAFFT_b1#0047_htT_tree_56_OP_1.846126415612828_Split_47.fasta', 96.789, 90.763, 1420.117, 1386.412
'MAFFT_b1#0049_hhH_tree_47_OP_1.15048819586282_Split_49.fasta', 93.534, 87.282, 1285.286, 1280.839
'MAFFT_b1#0049_hhH_tree_68_OP_2.580684564304555_Split_49.fasta', 102.684, 96.712, 1606.515, 1574.754
'MAFFT_b1#0049_hhT_tree_47_OP_1.15048819586282_Split_49.fasta', 93.534, 87.282, 1285.286, 1280.839
'MAFFT_b1#0049_hhT_tree_68_OP_2.580684564304555_Split_49.fasta', 102.684, 96.712, 1606.515, 1574.754
'MAFFT_b1#0049_htH_tree_47_OP_1.15048819586282_Split_49.fasta', 93.328, 86.959, 1316.261, 1300.512
'MAFFT_b1#0049_htH_tree_68_OP_2.580684564304555_Split_49.fasta', 100.818, 95.2, 1570.606, 1600.383
'MAFFT_b1#0049_htT_tree_47_OP_1.15048819586282_Split_49.fasta', 93.328, 86.959, 1316.261, 1300.512
'MAFFT_b1#0049_htT_tree_68_OP_2.580684564304555_Split_49.fasta', 100.818, 95.2, 1570.606, 1600.383
'MAFFT_b1#0052_hhH_tree_0_OP_2.430564512096987_Split_52.fasta', 81.548, 74.235, 1305.989, 1326.409
'MAFFT_b1#0052_hhH_tree_98_OP_2.706650408711409_Split_52.fasta', 86.177, 80.326, 1285.138, 1284.495
'MAFFT_b1#0052_hhT_tree_0_OP_2.430564512096987_Split_52.fasta', 81.548, 74.235, 1305.989, 1326.409
'MAFFT_b1#0052_hhT_tree_98_OP_2.706650408711409_Split_52.fasta', 86.177, 80.326, 1285.138, 1284.495
'MAFFT_b1#0052_htH_tree_0_OP_2.430564512096987_Split_52.fasta', 80.477, 73.246, 1352.193, 1348.859
'MAFFT_b1#0052_htH_tree_98_OP_2.706650408711409_Split_52.fasta', 88.499, 82.767, 1314.559, 1311.833
'MAFFT_b1#0052_htT_tree_0_OP_2.430564512096987_Split_52.fasta', 80.477, 73.246, 1352.193, 1348.859
'MAFFT_b1#0052_htT_tree_98_OP_2.706650408711409_Split_52.fasta', 88.499, 82.767, 1314.559, 1311.833
'MAFFT_b1#0053_hhH_tree_59_OP_2.5907616833144225_Split_53.fasta', 93.377, 88.201, 1446.019, 1457.165
'MAFFT_b1#0053_hhT_tree_59_OP_2.5907616833144225_Split_53.fasta', 93.377, 88.201, 1446.019, 1457.165
'MAFFT_b1#0053_htH_tree_59_OP_2.5907616833144225_Split_53.fasta', 92.908, 87.756, 1442.164, 1470.064
'MAFFT_b1#0053_htT_tree_59_OP_2.5907616833144225_Split_53.fasta', 92.908, 87.756, 1442.164, 1470.064
'MAFFT_b1#0054_hhH_tree_50_OP_1.4314281006893206_Split_54.fasta', 98.153, 90.77, 1346.203, 1322.361
'MAFFT_b1#0054_hhH_tree_67_OP_2.2628141929704384_Split_54.fasta', 96.365, 89.248, 1527.967, 1522.057
'MAFFT_b1#0054_hhT_tree_50_OP_1.4314281006893206_Split_54.fasta', 98.153, 90.77, 1346.203, 1322.361
'MAFFT_b1#0054_hhT_tree_67_OP_2.2628141929704384_Split_54.fasta', 96.365, 89.248, 1527.967, 1522.057
'MAFFT_b1#0054_htH_tree_50_OP_1.4314281006893206_Split_54.fasta', 97.315, 90.328, 1328.25, 1331.807
'MAFFT_b1#0054_htH_tree_67_OP_2.2628141929704384_Split_54.fasta', 96.025, 89.488, 1507.948, 1504.382
'MAFFT_b1#0054_htT_tree_50_OP_1.4314281006893206_Split_54.fasta', 97.315, 90.328, 1328.25, 1331.807
'MAFFT_b1#0054_htT_tree_67_OP_2.2628141929704384_Split_54.fasta', 96.025, 89.488, 1507.948, 1504.382
'MAFFT_b1#0055_hhH_tree_54_OP_1.8294071409461166_Split_55.fasta', 93.338, 87.299, 1441.067, 1453.975
'MAFFT_b1#0055_hhH_tree_70_OP_2.160745603480274_Split_55.fasta', 99.783, 93.332, 1553.486, 1529.774
'MAFFT_b1#0055_hhT_tree_54_OP_1.8294071409461166_Split_55.fasta', 93.338, 87.299, 1441.067, 1453.975
'MAFFT_b1#0055_hhT_tree_70_OP_2.160745603480274_Split_55.fasta', 99.783, 93.332, 1553.486, 1529.774
'MAFFT_b1#0055_htH_tree_54_OP_1.8294071409461166_Split_55.fasta', 98.635, 92.405, 1528.146, 1539.221
'MAFFT_b1#0055_htH_tree_70_OP_2.160745603480274_Split_55.fasta', 96.544, 90.114, 1505.148, 1473.628
'MAFFT_b1#0055_htT_tree_54_OP_1.8294071409461166_Split_55.fasta', 98.635, 92.405, 1528.146, 1539.221
'MAFFT_b1#0055_htT_tree_70_OP_2.160745603480274_Split_55.fasta', 96.544, 90.114, 1505.148, 1473.628
'MAFFT_b1#0056_hhH_tree_25_OP_1.4474587949887363_Split_56.fasta', 92.474, 84.777, 1376.501, 1320.028
'MAFFT_b1#0056_hhT_tree_25_OP_1.4474587949887363_Split_56.fasta', 92.474, 84.777, 1376.501, 1320.028
'MAFFT_b1#0056_htH_tree_25_OP_1.4474587949887363_Split_56.fasta', 95.094, 87.823, 1368.599, 1390.161
'MAFFT_b1#0056_htT_tree_25_OP_1.4474587949887363_Split_56.fasta', 95.094, 87.823, 1368.599, 1390.161
'MAFFT_b1#0057_hhH_tree_91_OP_1.1687397125272698_Split_57.fasta', 101.898, 94.271, 1272.247, 1269.045
'MAFFT_b1#0057_hhT_tree_91_OP_1.1687397125272698_Split_57.fasta', 101.898, 94.271, 1272.247, 1269.045
'MAFFT_b1#0057_htH_tree_91_OP_1.1687397125272698_Split_57.fasta', 102.341, 94.983, 1299.984, 1317.183
'MAFFT_b1#0057_htT_tree_91_OP_1.1687397125272698_Split_57.fasta', 102.341, 94.983, 1299.984, 1317.183
'MAFFT_b1#0058_hhH_tree_93_OP_1.9635255889586014_Split_58.fasta', 96.487, 89.743, 1427.549, 1477.292
'MAFFT_b1#0058_hhT_tree_93_OP_1.9635255889586014_Split_58.fasta', 96.487, 89.743, 1427.549, 1477.292
'MAFFT_b1#0058_htH_tree_93_OP_1.9635255889586014_Split_58.fasta', 97.599, 90.333, 1469.982, 1436.678
'MAFFT_b1#0058_htT_tree_93_OP_1.9635255889586014_Split_58.fasta', 97.599, 90.333, 1469.982, 1436.678
'MAFFT_b1#0061_hhH_tree_19_OP_2.086025278277926_Split_61.fasta', 88.612, 82.816, 1281.552, 1284.165
'MAFFT_b1#0061_hhH_tree_3_OP_2.3303660621034012_Split_61.fasta', 95.743, 88.871, 1287.013, 1273.141
'MAFFT_b1#0061_hhH_tree_45_OP_2.450502530351305_Split_61.fasta', 91.726, 84.782, 1173.745, 1164.895
'MAFFT_b1#0061_hhH_tree_87_OP_2.138081629728955_Split_61.fasta', 90.803, 84.082, 1597.159, 1625.785
'MAFFT_b1#0061_hhT_tree_19_OP_2.086025278277926_Split_61.fasta', 88.612, 82.816, 1281.552, 1284.165
'MAFFT_b1#0061_hhT_tree_3_OP_2.3303660621034012_Split_61.fasta', 95.743, 88.871, 1287.013, 1273.141
'MAFFT_b1#0061_hhT_tree_45_OP_2.450502530351305_Split_61.fasta', 91.726, 84.782, 1173.745, 1164.895
'MAFFT_b1#0061_hhT_tree_87_OP_2.138081629728955_Split_61.fasta', 90.803, 84.082, 1597.159, 1625.785
'MAFFT_b1#0061_htH_tree_19_OP_2.086025278277926_Split_61.fasta', 89.084, 83.031, 1237.941, 1199.988
'MAFFT_b1#0061_htH_tree_3_OP_2.3303660621034012_Split_61.fasta', 88.203, 81.934, 1301.177, 1279.522
'MAFFT_b1#0061_htH_tree_45_OP_2.450502530351305_Split_61.fasta', 87.174, 79.998, 1130.221, 1140.882
'MAFFT_b1#0061_htH_tree_87_OP_2.138081629728955_Split_61.fasta', 91.132, 84.203, 1669.576, 1660.143
'MAFFT_b1#0061_htT_tree_19_OP_2.086025278277926_Split_61.fasta', 89.084, 83.031, 1237.941, 1199.988
'MAFFT_b1#0061_htT_tree_3_OP_2.3303660621034012_Split_61.fasta', 88.203, 81.934, 1301.177, 1279.522
'MAFFT_b1#0061_htT_tree_45_OP_2.450502530351305_Split_61.fasta', 87.174, 79.998, 1130.221, 1140.882
'MAFFT_b1#0061_htT_tree_87_OP_2.138081629728955_Split_61.fasta', 91.132, 84.203, 1669.576, 1660.143
'MAFFT_b1#0062_hhH_tree_55_OP_2.981723484578797_Split_62.fasta', 101.23, 94.559, 1718.197, 1717.035
'MAFFT_b1#0062_hhT_tree_55_OP_2.981723484578797_Split_62.fasta', 101.23, 94.559, 1718.197, 1717.035
'MAFFT_b1#0062_htH_tree_55_OP_2.981723484578797_Split_62.fasta', 96.955, 90.698, 1684.82, 1684.884
'MAFFT_b1#0062_htT_tree_55_OP_2.981723484578797_Split_62.fasta', 96.955, 90.698, 1684.82, 1684.884
'MAFFT_b1#0065_hhH_tree_8_OP_2.675007884014506_Split_65.fasta', 103.864, 96.527, 1399.799, 1387.256
'MAFFT_b1#0065_hhT_tree_8_OP_2.675007884014506_Split_65.fasta', 103.864, 96.527, 1399.799, 1387.256
'MAFFT_b1#0065_htH_tree_8_OP_2.675007884014506_Split_65.fasta', 101.118, 94.205, 1379.073, 1394.218
'MAFFT_b1#0065_htT_tree_8_OP_2.675007884014506_Split_65.fasta', 101.118, 94.205, 1379.073, 1394.218
'MAFFT_b1#0067_hhH_tree_61_OP_2.4621083212934276_Split_67.fasta', 89.847, 83.255, 1511.398, 1496.031
'MAFFT_b1#0067_hhT_tree_61_OP_2.4621083212934276_Split_67.fasta', 89.847, 83.255, 1511.398, 1496.031
'MAFFT_b1#0067_htH_tree_61_OP_2.4621083212934276_Split_67.fasta', 89.245, 82.63, 1488.765, 1501.429
'MAFFT_b1#0067_htT_tree_61_OP_2.4621083212934276_Split_67.fasta', 89.245, 82.63, 1488.765, 1501.429
'MSA.BALIPHY.aln.best.126014.fas', 111.804, 101.758, 1123.887, 921.657
'MSA.MAFFT.aln.With_Names', 103.574, 97.26, 1842.149, 1789.877
'MSA.MUSCLE.aln.best.126014.fas', 120.932, 113.057, 1247.519, 1247.117
'MSA.PRANK.aln.With_Names', 102.709, 91.574, 971.44, 928.219
'MUSCLE_diversified_replicate.abc.1.afa', 120.189, 112.372, 1292.707, 1283.526
'MUSCLE_diversified_replicate.abc.101.afa', 120.176, 111.862, 1212.064, 1190.454
'MUSCLE_diversified_replicate.abc.105.afa', 120.026, 112.349, 1257.82, 1265.805
'MUSCLE_diversified_replicate.abc.109.afa', 118.851, 111.409, 1332.225, 1339.556
'MUSCLE_diversified_replicate.abc.113.afa', 119.491, 111.949, 1354.351, 1356.974
'MUSCLE_diversified_replicate.abc.117.afa', 121.538, 113.695, 1238.975, 1200.453
'MUSCLE_diversified_replicate.abc.121.afa', 120.994, 113.691, 1303.496, 1286.548
'MUSCLE_diversified_replicate.abc.125.afa', 118.801, 110.876, 1233.337, 1236.156
'MUSCLE_diversified_replicate.abc.129.afa', 120.46, 112.499, 1265.223, 1243.627
'MUSCLE_diversified_replicate.abc.13.afa', 120.293, 112.253, 1235.04, 1176.985
'MUSCLE_diversified_replicate.abc.133.afa', 119.329, 111.305, 1306.564, 1261.45
'MUSCLE_diversified_replicate.abc.137.afa', 120.881, 113.415, 1299.503, 1303.494
