code_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', -6.177, -2.82, -8.637, -9.174
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', -6.568, -1.598, -6.145, -11.501
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', -6.207, -2.864, -8.646, -9.206
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', -6.568, -1.598, -6.145, -11.501
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', -14.53, -10.539, -14.436, -17.928
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', -10.505, -6.444, -10.685, -13.045
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', -14.53, -10.539, -14.436, -17.928
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', -10.505, -6.444, -10.685, -13.045
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', -13.715, -9.724, -13.322, -17.164
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', -9.336, -5.261, -8.442, -12.279
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', -13.715, -9.724, -13.322, -17.164
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', -9.336, -5.261, -8.442, -12.279
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 0.987, 6.671, -2.884, -0.573
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 0.987, 6.671, -2.884, -0.573
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 2.429, 8.161, -3.313, 0.439
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 2.429, 8.161, -3.313, 0.439
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', -1.901, 2.835, -8.473, -4.545
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 1.607, 7.61, 1.63, -3.644
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', -1.901, 2.835, -8.473, -4.545
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 1.607, 7.61, 1.63, -3.644
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', -1.547, 3.283, -8.244, -4.168
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 0.571, 6.667, -0.171, -3.634
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', -1.547, 3.283, -8.244, -4.168
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 0.571, 6.667, -0.171, -3.634
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', -0.062, 5.624, -4.799, -2.937
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', -0.062, 5.624, -4.799, -2.937
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 0.13, 5.885, -4.447, -2.585
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 0.13, 5.885, -4.447, -2.585
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', -4.315, -0.096, -8.068, -6.265
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', -4.315, -0.096, -8.068, -6.265
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', -4.312, -0.092, -8.068, -6.265
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', -4.312, -0.092, -8.068, -6.265
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', -5.144, 0.663, -5.852, -8.888
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', -1.897, 3.469, -2.342, -4.591
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', -5.144, 0.663, -5.852, -8.888
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', -1.897, 3.469, -2.342, -4.591
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', -6.363, -1.142, -8.211, -8.491
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', -3.178, 2.172, -3.517, -6.174
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', -6.363, -1.142, -8.211, -8.491
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', -3.178, 2.172, -3.517, -6.174
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', -7.27, -2.846, -11.233, -8.236
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', -7.27, -2.846, -11.233, -8.236
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', -6.258, -1.56, -8.027, -8.938
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', -6.258, -1.56, -8.027, -8.938
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', -7.741, -4.653, -11.054, -9.224
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', -7.741, -4.653, -11.054, -9.224
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', -7.743, -4.669, -6.775, -10.312
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', -7.743, -4.669, -6.775, -10.312
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', -0.541, 4.783, -1.982, -4.627
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', -0.304, 4.904, -6.381, -1.876
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', -0.541, 4.783, -1.982, -4.627
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', -0.304, 4.904, -6.381, -1.876
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', -0.149, 5.256, -1.748, -4.197
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', -0.76, 4.26, -0.987, -2.295
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', -0.149, 5.256, -1.748, -4.197
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', -0.76, 4.26, -0.987, -2.295
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', -4.837, 0.223, -3.046, -7.354
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', -4.837, 0.223, -3.046, -7.354
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', -4.65, 0.481, -2.277, -6.477
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', -4.65, 0.481, -2.277, -6.477
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', -8.474, -5.363, -10.752, -8.878
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', 0.438, 5.528, -0.258, -2.026
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', -8.474, -5.363, -10.752, -8.878
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', 0.438, 5.528, -0.258, -2.026
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', -9.935, -7.108, -11.336, -10.811
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', 0.211, 5.311, -0.138, -2.809
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', -9.935, -7.108, -11.336, -10.811
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', 0.211, 5.311, -0.138, -2.809
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', -3.095, 2.452, -5.911, -4.771
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', -5.259, -1.476, -6.672, -10.029
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', -3.095, 2.452, -5.911, -4.771
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', -5.259, -1.476, -6.672, -10.029
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', -3.132, 2.435, -5.943, -4.855
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', -4.965, -1.126, -6.447, -9.726
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', -3.132, 2.435, -5.943, -4.855
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', -4.965, -1.126, -6.447, -9.726
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', -0.014, 5.932, -1.311, -0.145
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', -1.944, 3.066, -8.526, -4.878
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', -0.014, 5.932, -1.311, -0.145
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', -1.944, 3.066, -8.526, -4.878
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', -0.414, 5.483, 0.151, -2.805
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', -1.613, 3.481, -8.306, -4.412
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', -0.414, 5.483, 0.151, -2.805
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', -1.613, 3.481, -8.306, -4.412
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', -6.206, -1.974, -8.469, -10.931
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', -6.206, -1.974, -8.469, -10.931
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', -6.96, -2.992, -8.88, -11.826
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', -6.96, -2.992, -8.88, -11.826
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', -2.194, 3.168, -4.354, -4.713
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', -3.016, 2.233, -2.588, -5.088
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', -2.194, 3.168, -4.354, -4.713
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', -3.016, 2.233, -2.588, -5.088
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', -2.499, 2.825, -4.677, -4.864
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', -2.689, 2.612, -2.357, -4.776
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', -2.499, 2.825, -4.677, -4.864
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', -2.689, 2.612, -2.357, -4.776
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', -10.075, -5.752, -7.285, -14.347
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', -3.47, 1.614, -2.65, -5.837
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', -10.075, -5.752, -7.285, -14.347
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', -3.47, 1.614, -2.65, -5.837
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', -9.84, -5.473, -9.202, -13.528
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', -3.136, 2.022, -2.437, -5.47
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', -9.84, -5.473, -9.202, -13.528
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', -3.136, 2.022, -2.437, -5.47
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', -1.539, 4.291, -3.766, -4.019
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', -1.539, 4.291, -3.766, -4.019
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', -1.574, 4.258, -1.268, -6.736
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', -1.574, 4.258, -1.268, -6.736
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', -3.714, 0.637, -4.495, -7.169
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', -3.714, 0.637, -4.495, -7.169
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', -4.911, -0.805, -9.533, -7.562
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', -4.911, -0.805, -9.533, -7.562
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', -0.912, 3.835, -1.593, -4.161
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', -0.912, 3.835, -1.593, -4.161
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', -2.737, 1.395, -2.811, -6.247
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', -2.737, 1.395, -2.811, -6.247
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', -5.297, -0.844, -3.675, -6.768
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', -12.392, -9.298, -14.566, -16.31
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', -5.297, -0.844, -3.675, -6.768
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', -12.392, -9.298, -14.566, -16.31
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', -4.401, 0.136, -3.038, -6.132
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', -12.077, -8.95, -15.11, -15.858
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', -4.401, 0.136, -3.038, -6.132
'MAFFT_b1#0031_htT_tree_78_OP_1.9842214843426838_Split_31.fasta', -12.077, -8.95, -15.11, -15.858
'MAFFT_b1#0035_hhH_tree_71_OP_2.3680950705345123_Split_35.fasta', -1.362, 4.011, -4.938, -3.568
'MAFFT_b1#0035_hhH_tree_75_OP_2.4023709813773846_Split_35.fasta', -1.486, 3.285, 0.201, -4.135
'MAFFT_b1#0035_hhH_tree_9_OP_1.5653274151471246_Split_35.fasta', -5.651, -0.977, -10.878, -6.952
'MAFFT_b1#0035_hhT_tree_71_OP_2.3680950705345123_Split_35.fasta', -1.362, 4.011, -4.938, -3.568
'MAFFT_b1#0035_hhT_tree_75_OP_2.4023709813773846_Split_35.fasta', -1.486, 3.285, 0.201, -4.135
'MAFFT_b1#0035_hhT_tree_9_OP_1.5653274151471246_Split_35.fasta', -5.651, -0.977, -10.878, -6.952
'MAFFT_b1#0035_htH_tree_71_OP_2.3680950705345123_Split_35.fasta', -1.396, 3.977, -4.968, -3.603
'MAFFT_b1#0035_htH_tree_75_OP_2.4023709813773846_Split_35.fasta', -1.481, 3.289, 0.206, -4.13
'MAFFT_b1#0035_htH_tree_9_OP_1.5653274151471246_Split_35.fasta', -5.056, -0.951, -7.504, -7.783
'MAFFT_b1#0035_htT_tree_71_OP_2.3680950705345123_Split_35.fasta', -1.396, 3.977, -4.968, -3.603
'MAFFT_b1#0035_htT_tree_75_OP_2.4023709813773846_Split_35.fasta', -1.481, 3.289, 0.206, -4.13
'MAFFT_b1#0035_htT_tree_9_OP_1.5653274151471246_Split_35.fasta', -5.056, -0.951, -7.504, -7.783
'MAFFT_b1#0036_hhH_tree_69_OP_2.9824622002885617_Split_36.fasta', -3.429, 1.775, -7.546, -7.228
'MAFFT_b1#0036_hhH_tree_74_OP_2.943304477827338_Split_36.fasta', -5.407, -0.785, -7.545, -8.338
'MAFFT_b1#0036_hhH_tree_91_OP_2.3523277060939405_Split_36.fasta', -6.189, -2.604, -5.096, -9.104
'MAFFT_b1#0036_hhT_tree_69_OP_2.9824622002885617_Split_36.fasta', -3.429, 1.775, -7.546, -7.228
'MAFFT_b1#0036_hhT_tree_74_OP_2.943304477827338_Split_36.fasta', -5.407, -0.785, -7.545, -8.338
'MAFFT_b1#0036_hhT_tree_91_OP_2.3523277060939405_Split_36.fasta', -6.189, -2.604, -5.096, -9.104
'MAFFT_b1#0036_htH_tree_69_OP_2.9824622002885617_Split_36.fasta', -2.862, 2.465, -5.411, -6.877
'MAFFT_b1#0036_htH_tree_74_OP_2.943304477827338_Split_36.fasta', -4.913, -0.206, -4.424, -9.161
'MAFFT_b1#0036_htH_tree_91_OP_2.3523277060939405_Split_36.fasta', -5.865, -2.161, -4.889, -8.817
'MAFFT_b1#0036_htT_tree_69_OP_2.9824622002885617_Split_36.fasta', -2.862, 2.465, -5.411, -6.877
'MAFFT_b1#0036_htT_tree_74_OP_2.943304477827338_Split_36.fasta', -4.913, -0.206, -4.424, -9.161
'MAFFT_b1#0036_htT_tree_91_OP_2.3523277060939405_Split_36.fasta', -5.865, -2.161, -4.889, -8.817
'MAFFT_b1#0037_hhH_tree_46_OP_2.5904987735791676_Split_37.fasta', -2.117, 1.983, -4.255, -5.382
'MAFFT_b1#0037_hhH_tree_65_OP_1.3986977410996977_Split_37.fasta', 0.195, 6.195, -4.534, -0.712
'MAFFT_b1#0037_hhT_tree_46_OP_2.5904987735791676_Split_37.fasta', -2.117, 1.983, -4.255, -5.382
'MAFFT_b1#0037_hhT_tree_65_OP_1.3986977410996977_Split_37.fasta', 0.195, 6.195, -4.534, -0.712
'MAFFT_b1#0037_htH_tree_46_OP_2.5904987735791676_Split_37.fasta', -1.838, 2.167, -5.754, -3.918
'MAFFT_b1#0037_htH_tree_65_OP_1.3986977410996977_Split_37.fasta', 0.087, 6.077, -4.608, -0.815
'MAFFT_b1#0037_htT_tree_46_OP_2.5904987735791676_Split_37.fasta', -1.838, 2.167, -5.754, -3.918
'MAFFT_b1#0037_htT_tree_65_OP_1.3986977410996977_Split_37.fasta', 0.087, 6.077, -4.608, -0.815
'MAFFT_b1#0039_hhH_tree_22_OP_1.0333726057419617_Split_39.fasta', 2.052, 8.293, -3.193, -0.119
'MAFFT_b1#0039_hhT_tree_22_OP_1.0333726057419617_Split_39.fasta', 2.052, 8.293, -3.193, -0.119
'MAFFT_b1#0039_htH_tree_22_OP_1.0333726057419617_Split_39.fasta', 1.727, 7.844, 2.396, -2.322
'MAFFT_b1#0039_htT_tree_22_OP_1.0333726057419617_Split_39.fasta', 1.727, 7.844, 2.396, -2.322
'MAFFT_b1#0041_hhH_tree_31_OP_2.371648195541206_Split_41.fasta', -4.203, 1.096, -8.788, -4.564
'MAFFT_b1#0041_hhH_tree_8_OP_2.990366431633018_Split_41.fasta', 0.489, 5.902, -0.19, -0.465
'MAFFT_b1#0041_hhT_tree_31_OP_2.371648195541206_Split_41.fasta', -4.203, 1.096, -8.788, -4.564
'MAFFT_b1#0041_hhT_tree_8_OP_2.990366431633018_Split_41.fasta', 0.489, 5.902, -0.19, -0.465
'MAFFT_b1#0041_htH_tree_31_OP_2.371648195541206_Split_41.fasta', -3.683, 1.705, -8.312, -3.995
'MAFFT_b1#0041_htH_tree_8_OP_2.990366431633018_Split_41.fasta', 0.542, 5.945, -0.12, -0.405
'MAFFT_b1#0041_htT_tree_31_OP_2.371648195541206_Split_41.fasta', -3.683, 1.705, -8.312, -3.995
'MAFFT_b1#0041_htT_tree_8_OP_2.990366431633018_Split_41.fasta', 0.542, 5.945, -0.12, -0.405
'MAFFT_b1#0042_hhH_tree_92_OP_1.133352346367843_Split_42.fasta', -4.95, 0.214, -9.011, -7.868
'MAFFT_b1#0042_hhT_tree_92_OP_1.133352346367843_Split_42.fasta', -4.95, 0.214, -9.011, -7.868
'MAFFT_b1#0042_htH_tree_92_OP_1.133352346367843_Split_42.fasta', -5.087, 0.01, -6.984, -11.15
'MAFFT_b1#0042_htT_tree_92_OP_1.133352346367843_Split_42.fasta', -5.087, 0.01, -6.984, -11.15
'MAFFT_b1#0043_hhH_tree_95_OP_2.498402958697362_Split_43.fasta', 3.762, 9.844, 3.436, -0.514
'MAFFT_b1#0043_hhT_tree_95_OP_2.498402958697362_Split_43.fasta', 3.762, 9.844, 3.436, -0.514
'MAFFT_b1#0043_htH_tree_95_OP_2.498402958697362_Split_43.fasta', 3.069, 9.054, 2.641, -1.634
'MAFFT_b1#0043_htT_tree_95_OP_2.498402958697362_Split_43.fasta', 3.069, 9.054, 2.641, -1.634
'MAFFT_b1#0044_hhH_tree_14_OP_1.7440813830902329_Split_44.fasta', -9.95, -5.59, -10.884, -10.854
'MAFFT_b1#0044_hhH_tree_52_OP_2.165361006866358_Split_44.fasta', -0.817, 4.577, -0.571, -3.837
'MAFFT_b1#0044_hhT_tree_14_OP_1.7440813830902329_Split_44.fasta', -9.95, -5.59, -10.884, -10.854
'MAFFT_b1#0044_hhT_tree_52_OP_2.165361006866358_Split_44.fasta', -0.817, 4.577, -0.571, -3.837
'MAFFT_b1#0044_htH_tree_14_OP_1.7440813830902329_Split_44.fasta', -9.984, -5.617, -10.939, -10.905
'MAFFT_b1#0044_htH_tree_52_OP_2.165361006866358_Split_44.fasta', -0.543, 4.981, -0.466, -3.57
'MAFFT_b1#0044_htT_tree_14_OP_1.7440813830902329_Split_44.fasta', -9.984, -5.617, -10.939, -10.905
'MAFFT_b1#0044_htT_tree_52_OP_2.165361006866358_Split_44.fasta', -0.543, 4.981, -0.466, -3.57
'MSA.BALIPHY.aln.best.23410.fas', 2.429, 7.933, 0.741, -0.693
'MSA.MAFFT.aln.With_Names', 4.564, 10.705, -1.447, 3.004
'MSA.MUSCLE.aln.best.23410.fas', 0.888, 3.612, -2.284, -4.164
'MSA.PRANK.aln.With_Names', -24.58, -24.117, -21.824, -30.232
'MUSCLE_diversified_replicate.abc.1.afa', 1.118, 6.387, -2.337, -2.819
'MUSCLE_diversified_replicate.abc.101.afa', -1.404, 3.638, -3.106, -5.552
'MUSCLE_diversified_replicate.abc.105.afa', 0.474, 5.515, -1.655, -2.381
'MUSCLE_diversified_replicate.abc.109.afa', 3.755, 8.76, 2.479, 0.961
'MUSCLE_diversified_replicate.abc.113.afa', 4.129, 9.394, 3.456, 1.021
'MUSCLE_diversified_replicate.abc.117.afa', -0.137, 5.125, -2.389, -4.022
'MUSCLE_diversified_replicate.abc.121.afa', 0.279, 5.531, 0.194, -3.787
'MUSCLE_diversified_replicate.abc.125.afa', 0.541, 5.572, -0.507, -3.787
'MUSCLE_diversified_replicate.abc.129.afa', 1.184, 6.643, -0.592, -2.48
'MUSCLE_diversified_replicate.abc.13.afa', 3.163, 8.537, 1.271, -1.975
'MUSCLE_diversified_replicate.abc.133.afa', 5.439, 10.796, 2.713, 3.367
'MUSCLE_diversified_replicate.abc.137.afa', -0.466, 4.72, -1.58, -5.696
'MUSCLE_diversified_replicate.abc.141.afa', -1.538, 3.338, -1.733, -5.741
'MUSCLE_diversified_replicate.abc.145.afa', 0.288, 5.263, 0.18, -3.266
'MUSCLE_diversified_replicate.abc.149.afa', 3.282, 8.55, 0.816, 1.348
'MUSCLE_diversified_replicate.abc.153.afa', 0.358, 5.229, -1.554, -3.219
'MUSCLE_diversified_replicate.abc.157.afa', -2.48, 2.477, -3.417, -5.983
'MUSCLE_diversified_replicate.abc.161.afa', 3.148, 7.97, 2.719, 0.017
'MUSCLE_diversified_replicate.abc.165.afa', -0.275, 5.131, -1.56, -3.243
'MUSCLE_diversified_replicate.abc.169.afa', 2.087, 7.182, 0.172, -1.415
'MUSCLE_diversified_replicate.abc.17.afa', 2.152, 6.799, 2.4, -0.986
'MUSCLE_diversified_replicate.abc.173.afa', 1.825, 6.688, -0.033, -2.387
'MUSCLE_diversified_replicate.abc.177.afa', -0.135, 4.904, -1.741, -3.529
'MUSCLE_diversified_replicate.abc.181.afa', 1.269, 6.42, -0.44, -2.027
'MUSCLE_diversified_replicate.abc.185.afa', -0.772, 4.465, -2.056, -4.197
'MUSCLE_diversified_replicate.abc.189.afa', -1.223, 4.079, -2.681, -3.61
'MUSCLE_diversified_replicate.abc.193.afa', -0.81, 4.163, -2.654, -4.54
'MUSCLE_diversified_replicate.abc.197.afa', 0.933, 5.95, -0.346, -3.023
'MUSCLE_diversified_replicate.abc.201.afa', 1.932, 7.162, -0.696, -1.712
'MUSCLE_diversified_replicate.abc.205.afa', 2.262, 7.434, -0.185, -1.292
'MUSCLE_diversified_replicate.abc.209.afa', 0.024, 4.929, -1.68, -3.14
'MUSCLE_diversified_replicate.abc.21.afa', -1.424, 3.432, -1.554, -4.396
'MUSCLE_diversified_replicate.abc.213.afa', 0.371, 4.328, 0.663, -2.191
'MUSCLE_diversified_replicate.abc.217.afa', 2.086, 7.681, -0.507, -1.292
'MUSCLE_diversified_replicate.abc.221.afa', 2.372, 7.431, -0.143, -0.79
'MUSCLE_diversified_replicate.abc.225.afa', -1.243, 3.82, -2.664, -4.995
'MUSCLE_diversified_replicate.abc.229.afa', -1.043, 3.659, -1.991, -3.459
'MUSCLE_diversified_replicate.abc.233.afa', 0.379, 5.176, -0.233, -2.473
'MUSCLE_diversified_replicate.abc.237.afa', -2.4, 2.603, -3.192, -5.356
'MUSCLE_diversified_replicate.abc.241.afa', 1.413, 6.431, -0.558, -2.079
'MUSCLE_diversified_replicate.abc.245.afa', -0.291, 4.771, -2.109, -4.165
'MUSCLE_diversified_replicate.abc.249.afa', 0.661, 6.129, -1.165, -2.729
'MUSCLE_diversified_replicate.abc.25.afa', -8.736, -9.599, -12.27, -15.743
'MUSCLE_diversified_replicate.abc.253.afa', 2.401, 6.848, 2.406, -0.149
'MUSCLE_diversified_replicate.abc.257.afa', 2.387, 7.635, -0.093, -1.828
'MUSCLE_diversified_replicate.abc.261.afa', -3.363, 1.194, -4.588, -6.606
'MUSCLE_diversified_replicate.abc.265.afa', -1.113, 3.809, -2.036, -4.846
'MUSCLE_diversified_replicate.abc.269.afa', 2.001, 7.213, -0.13, -1.342
'MUSCLE_diversified_replicate.abc.273.afa', -1.84, 3.192, -2.274, -4.52
'MUSCLE_diversified_replicate.abc.277.afa', -1.476, 3.651, -2.653, -5.028
'MUSCLE_diversified_replicate.abc.281.afa', -0.677, 4.743, -2.138, -4.065
