code_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5
'bali_phy_msa.89.fas', 32.052, 40.461, 24.93, 32.746
'bali_phy_msa.9.fas', 30.923, 38.836, 26.236, 30.946
'bali_phy_msa.90.fas', 32.235, 40.421, 27.993, 32.817
'bali_phy_msa.91.fas', 32.599, 40.72, 28.917, 33.424
'bali_phy_msa.92.fas', 31.387, 39.465, 26.185, 30.909
'bali_phy_msa.93.fas', 33.74, 42.392, 27.248, 34.693
'bali_phy_msa.94.fas', 34.468, 43.293, 28.025, 35.763
'bali_phy_msa.95.fas', 32.965, 41.365, 30.493, 31.543
'bali_phy_msa.96.fas', 32.084, 40.285, 25.996, 32.337
'bali_phy_msa.97.fas', 32.16, 40.153, 29.685, 32.851
'bali_phy_msa.98.fas', 33.407, 41.94, 30.292, 33.956
'bali_phy_msa.99.fas', 32.765, 41.126, 30.917, 32.541
'MAFFT_b0#0051_hhH_tree_47_OP_1.2558167082838578_Split_51.fasta', 26.222, 34.072, 18.969, 29.174
'MAFFT_b0#0051_htH_tree_0_OP_1.9201310643830272_Split_51.fasta', 27.648, 33.216, 24.506, 25.991
'MAFFT_b0#0051_htH_tree_57_OP_1.8145645468714477_Split_51.fasta', 27.895, 35.328, 24.476, 27.829
'MAFFT_b0#0051_htH_tree_93_OP_2.2336854992597184_Split_51.fasta', 31.041, 38.944, 21.116, 32.549
'MAFFT_b0#0051_htT_tree_0_OP_1.9201310643830272_Split_51.fasta', 27.648, 33.216, 24.506, 25.991
'MAFFT_b0#0051_htT_tree_57_OP_1.8145645468714477_Split_51.fasta', 27.895, 35.328, 24.476, 27.829
'MAFFT_b0#0051_thH_tree_57_OP_1.8145645468714477_Split_51.fasta', 29.16, 36.758, 26.305, 29.194
'MAFFT_b0#0051_thH_tree_93_OP_2.2336854992597184_Split_51.fasta', 31.599, 39.486, 21.764, 32.946
'MAFFT_b0#0051_thT_tree_0_OP_1.9201310643830272_Split_51.fasta', 28.466, 35.282, 26.577, 27.722
'MAFFT_b0#0051_thT_tree_47_OP_1.2558167082838578_Split_51.fasta', 26.222, 34.072, 18.969, 29.174
'MAFFT_b0#0051_ttH_tree_47_OP_1.2558167082838578_Split_51.fasta', 25.236, 32.77, 18.28, 27.208
'MAFFT_b0#0051_ttH_tree_93_OP_2.2336854992597184_Split_51.fasta', 31.041, 38.944, 21.116, 32.549
'MAFFT_b0#0051_ttT_tree_0_OP_1.9201310643830272_Split_51.fasta', 27.648, 33.216, 24.506, 25.991
'MAFFT_b0#0051_ttT_tree_47_OP_1.2558167082838578_Split_51.fasta', 25.236, 32.77, 18.28, 27.208
'MAFFT_b0#0051_ttT_tree_57_OP_1.8145645468714477_Split_51.fasta', 27.895, 35.328, 24.476, 27.829
'MAFFT_b0#0051_ttT_tree_93_OP_2.2336854992597184_Split_51.fasta', 31.041, 38.944, 21.116, 32.549
'MAFFT_b0#0053_hhH_tree_5_OP_1.3773636194735985_Split_53.fasta', 30.35, 38.647, 24.708, 31.145
'MAFFT_b0#0053_hhH_tree_60_OP_2.2485867324412547_Split_53.fasta', 28.673, 36.477, 24.39, 27.633
'MAFFT_b0#0053_hhT_tree_60_OP_2.2485867324412547_Split_53.fasta', 28.673, 36.477, 24.39, 27.633
'MAFFT_b0#0053_htH_tree_5_OP_1.3773636194735985_Split_53.fasta', 30.872, 39.099, 25.63, 31.263
'MAFFT_b0#0053_htT_tree_5_OP_1.3773636194735985_Split_53.fasta', 30.872, 39.099, 25.63, 31.263
'MAFFT_b0#0053_thH_tree_60_OP_2.2485867324412547_Split_53.fasta', 28.673, 36.477, 24.39, 27.633
'MAFFT_b0#0053_thT_tree_5_OP_1.3773636194735985_Split_53.fasta', 30.294, 38.592, 24.632, 31.068
'MAFFT_b0#0053_ttH_tree_60_OP_2.2485867324412547_Split_53.fasta', 29.105, 37.002, 24.762, 28.081
'MAFFT_b0#0054_hhH_tree_35_OP_2.3157753293540146_Split_54.fasta', 25.454, 32.949, 22.544, 27.761
'MAFFT_b0#0054_htH_tree_35_OP_2.3157753293540146_Split_54.fasta', 25.635, 33.182, 22.733, 27.679
'MAFFT_b0#0054_thH_tree_35_OP_2.3157753293540146_Split_54.fasta', 25.454, 32.949, 22.544, 27.761
'MAFFT_b0#0054_ttT_tree_35_OP_2.3157753293540146_Split_54.fasta', 25.635, 33.182, 22.733, 27.679
'MAFFT_b0#0057_htH_tree_1_OP_1.4037489078147287_Split_57.fasta', 24.242, 31.663, 18.297, 26.415
'MAFFT_b0#0057_htT_tree_1_OP_1.4037489078147287_Split_57.fasta', 24.242, 31.663, 18.297, 26.415
'MAFFT_b0#0057_thT_tree_1_OP_1.4037489078147287_Split_57.fasta', 24.316, 31.754, 18.871, 26.468
'MAFFT_b0#0057_ttT_tree_1_OP_1.4037489078147287_Split_57.fasta', 24.242, 31.663, 18.297, 26.415
'MAFFT_b0#0058_hhH_tree_13_OP_1.7913990869854772_Split_58.fasta', 21.234, 27.723, 17.337, 21.614
'MAFFT_b0#0058_htH_tree_11_OP_1.3146381684889776_Split_58.fasta', 29.817, 37.986, 24.13, 30.488
'MAFFT_b0#0058_htH_tree_13_OP_1.7913990869854772_Split_58.fasta', 21.823, 28.439, 18.853, 21.986
'MAFFT_b0#0058_htT_tree_11_OP_1.3146381684889776_Split_58.fasta', 29.817, 37.986, 24.13, 30.488
'MAFFT_b0#0058_thH_tree_13_OP_1.7913990869854772_Split_58.fasta', 21.234, 27.723, 17.337, 21.614
'MAFFT_b0#0058_ttH_tree_11_OP_1.3146381684889776_Split_58.fasta', 30.487, 38.687, 25.905, 29.864
'MAFFT_b0#0058_ttT_tree_11_OP_1.3146381684889776_Split_58.fasta', 30.487, 38.687, 25.905, 29.864
'MAFFT_b0#0058_ttT_tree_13_OP_1.7913990869854772_Split_58.fasta', 21.823, 28.439, 18.853, 21.986
'MAFFT_b0#0060_hhT_tree_32_OP_1.498379977124041_Split_60.fasta', 27.953, 34.559, 22.427, 26.122
'MAFFT_b0#0060_htH_tree_32_OP_1.498379977124041_Split_60.fasta', 27.815, 34.415, 22.275, 25.991
'MAFFT_b0#0060_htT_tree_32_OP_1.498379977124041_Split_60.fasta', 27.815, 34.415, 22.275, 25.991
'MAFFT_b0#0060_ttH_tree_32_OP_1.498379977124041_Split_60.fasta', 27.815, 34.415, 22.275, 25.991
'MAFFT_b0#0061_hhH_tree_87_OP_1.1834961203615137_Split_61.fasta', 27.624, 35.98, 21.979, 28.691
'MAFFT_b0#0061_hhH_tree_88_OP_2.9570433978664177_Split_61.fasta', 28.581, 35.793, 24.071, 27.976
'MAFFT_b0#0061_hhH_tree_97_OP_2.1094152983091004_Split_61.fasta', 29.347, 36.826, 22.05, 30.953
'MAFFT_b0#0061_hhT_tree_18_OP_1.3304542342131214_Split_61.fasta', 13.771, 19.022, 11.097, 12.628
'MAFFT_b0#0061_hhT_tree_30_OP_2.908145211858187_Split_61.fasta', 31.832, 39.689, 28.801, 32.381
'MAFFT_b0#0061_htH_tree_18_OP_1.3304542342131214_Split_61.fasta', 13.421, 18.593, 10.16, 12.206
'MAFFT_b0#0061_htH_tree_30_OP_2.908145211858187_Split_61.fasta', 31.091, 38.842, 28.65, 30.87
'MAFFT_b0#0061_htH_tree_72_OP_1.8278688995959085_Split_61.fasta', 27.058, 33.638, 21.219, 27.651
'MAFFT_b0#0061_htH_tree_88_OP_2.9570433978664177_Split_61.fasta', 29.134, 36.417, 24.666, 29.971
'MAFFT_b0#0061_htT_tree_87_OP_1.1834961203615137_Split_61.fasta', 27.345, 35.686, 24.374, 29.06
'MAFFT_b0#0061_htT_tree_97_OP_2.1094152983091004_Split_61.fasta', 28.799, 36.091, 21.595, 30.378
'MAFFT_b0#0061_thH_tree_18_OP_1.3304542342131214_Split_61.fasta', 13.771, 19.022, 11.097, 12.628
'MAFFT_b0#0061_thH_tree_72_OP_1.8278688995959085_Split_61.fasta', 27.053, 33.633, 21.214, 27.642
'MAFFT_b0#0061_thT_tree_30_OP_2.908145211858187_Split_61.fasta', 31.832, 39.689, 28.801, 32.381
'MAFFT_b0#0061_thT_tree_72_OP_1.8278688995959085_Split_61.fasta', 27.053, 33.633, 21.214, 27.642
'MAFFT_b0#0061_thT_tree_87_OP_1.1834961203615137_Split_61.fasta', 27.624, 35.98, 21.979, 28.691
'MAFFT_b0#0061_thT_tree_88_OP_2.9570433978664177_Split_61.fasta', 28.581, 35.793, 24.071, 27.976
'MAFFT_b0#0061_thT_tree_97_OP_2.1094152983091004_Split_61.fasta', 29.347, 36.826, 22.05, 30.953
'MAFFT_b0#0061_ttT_tree_18_OP_1.3304542342131214_Split_61.fasta', 13.421, 18.593, 10.16, 12.206
'MAFFT_b0#0061_ttT_tree_30_OP_2.908145211858187_Split_61.fasta', 31.091, 38.842, 28.65, 30.87
'MAFFT_b0#0061_ttT_tree_72_OP_1.8278688995959085_Split_61.fasta', 27.058, 33.638, 21.219, 27.651
'MAFFT_b0#0061_ttT_tree_87_OP_1.1834961203615137_Split_61.fasta', 27.345, 35.686, 24.374, 29.06
'MAFFT_b0#0061_ttT_tree_88_OP_2.9570433978664177_Split_61.fasta', 29.134, 36.417, 24.666, 29.971
'MAFFT_b0#0061_ttT_tree_97_OP_2.1094152983091004_Split_61.fasta', 28.799, 36.091, 21.595, 30.378
'MAFFT_b0#0063_hhH_tree_37_OP_2.065965428692473_Split_63.fasta', 31.059, 38.842, 27.429, 30.401
'MAFFT_b0#0063_hhT_tree_89_OP_2.6540913216611166_Split_63.fasta', 25.833, 32.764, 22.356, 28.562
'MAFFT_b0#0063_htH_tree_37_OP_2.065965428692473_Split_63.fasta', 30.04, 37.601, 26.422, 29.482
'MAFFT_b0#0063_htH_tree_89_OP_2.6540913216611166_Split_63.fasta', 25.198, 31.928, 22.289, 28.101
'MAFFT_b0#0063_thH_tree_37_OP_2.065965428692473_Split_63.fasta', 31.059, 38.842, 27.429, 30.401
'MAFFT_b0#0063_thT_tree_89_OP_2.6540913216611166_Split_63.fasta', 25.837, 32.768, 22.363, 28.568
'MAFFT_b0#0063_ttH_tree_37_OP_2.065965428692473_Split_63.fasta', 30.04, 37.601, 26.422, 29.482
'MAFFT_b0#0063_ttH_tree_89_OP_2.6540913216611166_Split_63.fasta', 25.2, 31.928, 22.298, 28.103
'MAFFT_b0#0065_htH_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.136, 36.635, 25.073, 31.102
'MAFFT_b0#0065_htT_tree_55_OP_1.534121132575311_Split_65.fasta', 18.402, 24.261, 16.258, 20.778
'MAFFT_b0#0065_thH_tree_26_OP_2.2970226808572787_Split_65.fasta', 28.573, 35.949, 24.579, 30.605
'MAFFT_b0#0065_thH_tree_55_OP_1.534121132575311_Split_65.fasta', 17.875, 23.589, 16.135, 19.907
'MAFFT_b0#0065_thT_tree_55_OP_1.534121132575311_Split_65.fasta', 17.875, 23.589, 16.135, 19.907
'MAFFT_b0#0065_ttH_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.098, 36.59, 25.065, 31.034
'MAFFT_b0#0065_ttT_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.098, 36.59, 25.065, 31.034
'MAFFT_b0#0065_ttT_tree_55_OP_1.534121132575311_Split_65.fasta', 18.402, 24.261, 16.258, 20.778
'MAFFT_b0#0066_hhH_tree_77_OP_1.3827668594678542_Split_66.fasta', 23.384, 30.46, 17.072, 25.867
'MAFFT_b0#0066_hhT_tree_99_OP_1.9136688454364907_Split_66.fasta', 27.382, 34.597, 26.21, 27.741
'MAFFT_b0#0066_htT_tree_99_OP_1.9136688454364907_Split_66.fasta', 27.226, 34.453, 26.219, 27.698
'MAFFT_b0#0066_thH_tree_77_OP_1.3827668594678542_Split_66.fasta', 23.384, 30.46, 17.072, 25.867
'MAFFT_b0#0066_thH_tree_99_OP_1.9136688454364907_Split_66.fasta', 27.383, 34.598, 26.211, 27.742
'MAFFT_b0#0066_thT_tree_99_OP_1.9136688454364907_Split_66.fasta', 27.383, 34.598, 26.211, 27.742
'MAFFT_b0#0066_ttH_tree_77_OP_1.3827668594678542_Split_66.fasta', 24.012, 31.237, 16.892, 26.827
'MAFFT_b0#0066_ttT_tree_77_OP_1.3827668594678542_Split_66.fasta', 24.012, 31.237, 16.892, 26.827
'MAFFT_b0#0067_hhT_tree_4_OP_1.1542677766261527_Split_67.fasta', 21.396, 28.474, 16.185, 23.525
'MAFFT_b0#0067_htH_tree_4_OP_1.1542677766261527_Split_67.fasta', 24.713, 32.243, 21.208, 26.09
'MAFFT_b0#0067_htH_tree_76_OP_1.9781210467371317_Split_67.fasta', 30.166, 37.542, 21.545, 31.037
'MAFFT_b0#0067_thH_tree_76_OP_1.9781210467371317_Split_67.fasta', 29.387, 36.741, 20.69, 29.809
'MAFFT_b0#0067_thT_tree_4_OP_1.1542677766261527_Split_67.fasta', 21.396, 28.474, 16.185, 23.525
'MAFFT_b0#0067_ttH_tree_76_OP_1.9781210467371317_Split_67.fasta', 30.166, 37.542, 21.545, 31.037
'MAFFT_b0#0067_ttT_tree_4_OP_1.1542677766261527_Split_67.fasta', 24.713, 32.243, 21.208, 26.09
'MAFFT_b0#0067_ttT_tree_76_OP_1.9781210467371317_Split_67.fasta', 30.166, 37.542, 21.545, 31.037
'MAFFT_b0#0069_htH_tree_20_OP_2.4221981553992458_Split_69.fasta', 19.722, 24.851, 19.788, 22.008
'MAFFT_b0#0069_htH_tree_73_OP_2.973262473304242_Split_69.fasta', 27.324, 34.449, 19.343, 29.859
'MAFFT_b0#0069_htT_tree_20_OP_2.4221981553992458_Split_69.fasta', 19.722, 24.851, 19.788, 22.008
'MAFFT_b0#0069_htT_tree_73_OP_2.973262473304242_Split_69.fasta', 27.324, 34.449, 19.343, 29.859
'MAFFT_b0#0069_thH_tree_20_OP_2.4221981553992458_Split_69.fasta', 19.995, 25.138, 20.013, 22.241
'MAFFT_b0#0069_thH_tree_73_OP_2.973262473304242_Split_69.fasta', 26.785, 33.788, 19.08, 29.621
'MAFFT_b0#0069_thT_tree_20_OP_2.4221981553992458_Split_69.fasta', 19.995, 25.138, 20.013, 22.241
'MAFFT_b0#0069_ttH_tree_73_OP_2.973262473304242_Split_69.fasta', 27.324, 34.449, 19.343, 29.859
'MAFFT_b0#0070_hhH_tree_86_OP_1.7393056698625855_Split_70.fasta', 27.897, 35.193, 21.819, 29.228
'MAFFT_b0#0070_hhT_tree_17_OP_1.818409912056766_Split_70.fasta', 24.003, 30.841, 18.832, 25.232
'MAFFT_b0#0070_htH_tree_86_OP_1.7393056698625855_Split_70.fasta', 26.97, 34.09, 23.419, 27.586
'MAFFT_b0#0070_thH_tree_17_OP_1.818409912056766_Split_70.fasta', 24.513, 31.473, 19.181, 25.1
'MAFFT_b0#0070_thH_tree_86_OP_1.7393056698625855_Split_70.fasta', 27.897, 35.193, 21.819, 29.228
'MAFFT_b0#0070_ttH_tree_17_OP_1.818409912056766_Split_70.fasta', 24.514, 31.473, 19.184, 25.101
'MAFFT_b0#0070_ttT_tree_17_OP_1.818409912056766_Split_70.fasta', 24.514, 31.473, 19.184, 25.101
'MAFFT_b0#0070_ttT_tree_86_OP_1.7393056698625855_Split_70.fasta', 26.97, 34.09, 23.419, 27.586
'MAFFT_b0#0071_thH_tree_83_OP_1.1196527601502904_Split_71.fasta', 32.169, 40.995, 25.988, 34.623
'MAFFT_b0#0071_thT_tree_83_OP_1.1196527601502904_Split_71.fasta', 32.169, 40.995, 25.988, 34.623
'MAFFT_b0#0071_ttH_tree_83_OP_1.1196527601502904_Split_71.fasta', 31.168, 39.736, 26.953, 32.697
'MAFFT_b0#0071_ttT_tree_83_OP_1.1196527601502904_Split_71.fasta', 31.168, 39.736, 26.953, 32.697
'MAFFT_b0#0072_hhH_tree_16_OP_1.904493049197901_Split_72.fasta', 26.016, 33.364, 20.261, 28.261
'MAFFT_b0#0072_hhH_tree_2_OP_2.0780663887168265_Split_72.fasta', 24.275, 29.693, 23.638, 23.443
'MAFFT_b0#0072_htH_tree_2_OP_2.0780663887168265_Split_72.fasta', 23.252, 28.917, 23.508, 22.419
'MAFFT_b0#0072_htT_tree_16_OP_1.904493049197901_Split_72.fasta', 25.273, 32.585, 19.54, 27.626
'MAFFT_b0#0072_htT_tree_2_OP_2.0780663887168265_Split_72.fasta', 23.252, 28.917, 23.508, 22.419
'MAFFT_b0#0072_thH_tree_2_OP_2.0780663887168265_Split_72.fasta', 24.275, 29.693, 23.638, 23.443
'MAFFT_b0#0072_ttH_tree_16_OP_1.904493049197901_Split_72.fasta', 25.273, 32.585, 19.54, 27.626
'MAFFT_b0#0072_ttT_tree_16_OP_1.904493049197901_Split_72.fasta', 25.273, 32.585, 19.54, 27.626
'MAFFT_b0#0073_hhT_tree_96_OP_2.2598618576256135_Split_73.fasta', 32.859, 40.804, 25.543, 33.745
'MAFFT_b0#0073_htH_tree_96_OP_2.2598618576256135_Split_73.fasta', 32.768, 40.699, 25.863, 33.779
'MAFFT_b0#0073_htT_tree_38_OP_1.4036490691810368_Split_73.fasta', 19.24, 24.64, 15.54, 22.105
'MAFFT_b0#0073_htT_tree_96_OP_2.2598618576256135_Split_73.fasta', 32.768, 40.699, 25.863, 33.779
'MAFFT_b0#0073_thT_tree_38_OP_1.4036490691810368_Split_73.fasta', 19.514, 25.034, 15.867, 22.408
'MAFFT_b0#0073_thT_tree_96_OP_2.2598618576256135_Split_73.fasta', 32.859, 40.804, 25.543, 33.745
'MAFFT_b0#0073_ttH_tree_38_OP_1.4036490691810368_Split_73.fasta', 18.326, 23.588, 15.157, 20.733
'MAFFT_b0#0073_ttT_tree_38_OP_1.4036490691810368_Split_73.fasta', 18.326, 23.588, 15.157, 20.733
'MAFFT_b0#0074_hhH_tree_56_OP_1.8151633835449412_Split_74.fasta', 29.61, 37.958, 24.193, 31.104
'MAFFT_b0#0074_hhH_tree_79_OP_1.1319264156945865_Split_74.fasta', 21.909, 28.548, 19.625, 23.374
'MAFFT_b0#0074_htH_tree_56_OP_1.8151633835449412_Split_74.fasta', 29.618, 37.91, 23.92, 31.364
'MAFFT_b0#0074_htT_tree_79_OP_1.1319264156945865_Split_74.fasta', 22.117, 28.863, 20.024, 23.462
'MAFFT_b0#0074_thT_tree_56_OP_1.8151633835449412_Split_74.fasta', 29.61, 37.958, 24.193, 31.104
'MAFFT_b0#0074_ttH_tree_56_OP_1.8151633835449412_Split_74.fasta', 29.618, 37.91, 23.92, 31.364
'MAFFT_b0#0074_ttH_tree_79_OP_1.1319264156945865_Split_74.fasta', 22.117, 28.863, 20.024, 23.462
'MAFFT_b0#0074_ttT_tree_79_OP_1.1319264156945865_Split_74.fasta', 22.117, 28.863, 20.024, 23.462
'MAFFT_b0#0075_hhH_tree_81_OP_1.1314497018902243_Split_75.fasta', 22.517, 30.066, 15.359, 22.413
'MAFFT_b0#0075_hhT_tree_19_OP_1.5848887345678324_Split_75.fasta', 28.191, 35.954, 20.104, 28.876
'MAFFT_b0#0075_htH_tree_19_OP_1.5848887345678324_Split_75.fasta', 28.169, 35.936, 20.079, 28.848
'MAFFT_b0#0075_htH_tree_81_OP_1.1314497018902243_Split_75.fasta', 22.481, 30.033, 15.341, 22.397
'MAFFT_b0#0075_thH_tree_81_OP_1.1314497018902243_Split_75.fasta', 22.653, 30.234, 15.474, 22.538
'MAFFT_b0#0075_thT_tree_19_OP_1.5848887345678324_Split_75.fasta', 28.192, 35.95, 20.991, 28.319
'MAFFT_b0#0075_ttH_tree_19_OP_1.5848887345678324_Split_75.fasta', 28.17, 35.932, 20.964, 28.292
'MAFFT_b0#0075_ttH_tree_81_OP_1.1314497018902243_Split_75.fasta', 22.617, 30.201, 15.456, 22.522
'MAFFT_b0#0077_hhT_tree_15_OP_2.550159221795637_Split_77.fasta', 30.164, 37.968, 23.024, 31.828
'MAFFT_b0#0077_htT_tree_15_OP_2.550159221795637_Split_77.fasta', 28.293, 35.469, 21.609, 29.896
'MAFFT_b0#0077_thH_tree_15_OP_2.550159221795637_Split_77.fasta', 30.164, 37.968, 23.024, 31.828
'MAFFT_b0#0077_thT_tree_15_OP_2.550159221795637_Split_77.fasta', 30.164, 37.968, 23.024, 31.828
'MAFFT_b0#0079_hhH_tree_53_OP_2.8446810696084794_Split_79.fasta', 28.822, 35.947, 25.51, 29.333
'MAFFT_b0#0079_hhT_tree_53_OP_2.8446810696084794_Split_79.fasta', 28.822, 35.947, 25.51, 29.333
'MAFFT_b0#0079_htT_tree_53_OP_2.8446810696084794_Split_79.fasta', 28.789, 35.907, 25.494, 29.292
'MAFFT_b0#0079_ttH_tree_53_OP_2.8446810696084794_Split_79.fasta', 28.753, 35.864, 25.471, 29.212
'MAFFT_b0#0081_hhH_tree_28_OP_2.8015195195451144_Split_81.fasta', 23.417, 30.332, 20.425, 25.898
'MAFFT_b0#0081_hhT_tree_28_OP_2.8015195195451144_Split_81.fasta', 23.417, 30.332, 20.425, 25.898
'MAFFT_b0#0081_htH_tree_70_OP_2.86216121405654_Split_81.fasta', 29.734, 37.415, 26.166, 29.898
'MAFFT_b0#0081_htT_tree_70_OP_2.86216121405654_Split_81.fasta', 29.734, 37.415, 26.166, 29.898
'MAFFT_b0#0081_thH_tree_70_OP_2.86216121405654_Split_81.fasta', 30.191, 37.941, 26.41, 30.142
'MAFFT_b0#0081_thT_tree_28_OP_2.8015195195451144_Split_81.fasta', 23.417, 30.332, 20.425, 25.898
'MAFFT_b0#0081_ttH_tree_28_OP_2.8015195195451144_Split_81.fasta', 23.933, 30.956, 21.089, 26.313
'MAFFT_b0#0081_ttH_tree_70_OP_2.86216121405654_Split_81.fasta', 29.734, 37.415, 26.166, 29.898
'MAFFT_b0#0085_hhH_tree_6_OP_2.614406638642872_Split_85.fasta', 21.984, 27.736, 16.133, 24.722
'MAFFT_b0#0085_htH_tree_6_OP_2.614406638642872_Split_85.fasta', 21.955, 27.702, 16.143, 24.676
'MAFFT_b0#0085_htT_tree_43_OP_1.1593268235540946_Split_85.fasta', 29.452, 37.905, 24.876, 30.764
'MAFFT_b0#0085_htT_tree_6_OP_2.614406638642872_Split_85.fasta', 21.955, 27.702, 16.143, 24.676
'MAFFT_b0#0085_thT_tree_43_OP_1.1593268235540946_Split_85.fasta', 29.715, 38.139, 25.456, 28.764
'MAFFT_b0#0085_thT_tree_6_OP_2.614406638642872_Split_85.fasta', 21.984, 27.736, 16.133, 24.722
'MAFFT_b0#0085_ttH_tree_43_OP_1.1593268235540946_Split_85.fasta', 29.452, 37.905, 24.876, 30.764
'MAFFT_b0#0085_ttT_tree_43_OP_1.1593268235540946_Split_85.fasta', 29.452, 37.905, 24.876, 30.764
'MAFFT_b0#0086_hhH_tree_98_OP_1.0089131553899002_Split_86.fasta', 23.525, 31.22, 19.392, 23.969
'MAFFT_b0#0086_hhT_tree_98_OP_1.0089131553899002_Split_86.fasta', 23.525, 31.22, 19.392, 23.969
'MAFFT_b0#0086_htH_tree_98_OP_1.0089131553899002_Split_86.fasta', 23.706, 31.495, 20.303, 24.7
'MAFFT_b0#0086_thH_tree_98_OP_1.0089131553899002_Split_86.fasta', 23.525, 31.22, 19.392, 23.969
'MAFFT_b0#0088_hhH_tree_24_OP_2.5256879150632905_Split_88.fasta', 25.952, 33.229, 23.029, 25.533
'MAFFT_b0#0088_htH_tree_24_OP_2.5256879150632905_Split_88.fasta', 26.173, 33.557, 23.404, 25.836
'MAFFT_b0#0088_htT_tree_24_OP_2.5256879150632905_Split_88.fasta', 26.173, 33.557, 23.404, 25.836
'MAFFT_b0#0088_thH_tree_24_OP_2.5256879150632905_Split_88.fasta', 25.952, 33.229, 23.029, 25.533
'MAFFT_b0#0089_hhH_tree_3_OP_2.728084439580989_Split_89.fasta', 25.919, 32.352, 24.031, 27.32
'MAFFT_b0#0089_hhT_tree_3_OP_2.728084439580989_Split_89.fasta', 25.919, 32.352, 24.031, 27.32
'MAFFT_b0#0089_htH_tree_3_OP_2.728084439580989_Split_89.fasta', 25.574, 31.883, 24.761, 27.171
'MAFFT_b0#0089_htT_tree_3_OP_2.728084439580989_Split_89.fasta', 25.574, 31.883, 24.761, 27.171
'MAFFT_b0#0091_hhH_tree_58_OP_2.470758940826272_Split_91.fasta', 26.119, 32.214, 18.354, 29.001
'MAFFT_b0#0091_htH_tree_58_OP_2.470758940826272_Split_91.fasta', 26.119, 32.214, 18.354, 29.001
'MAFFT_b0#0091_thH_tree_58_OP_2.470758940826272_Split_91.fasta', 26.632, 32.86, 18.965, 29.606
'MAFFT_b0#0091_thT_tree_58_OP_2.470758940826272_Split_91.fasta', 26.632, 32.86, 18.965, 29.606
'MAFFT_b0#0092_hhH_tree_42_OP_1.3915835484150982_Split_92.fasta', 28.534, 35.331, 26.107, 29.771
'MAFFT_b0#0092_htH_tree_42_OP_1.3915835484150982_Split_92.fasta', 28.075, 34.861, 25.5, 29.714
'MAFFT_b0#0092_thH_tree_42_OP_1.3915835484150982_Split_92.fasta', 28.519, 35.304, 26.123, 29.792
'MAFFT_b0#0092_thT_tree_42_OP_1.3915835484150982_Split_92.fasta', 28.519, 35.304, 26.123, 29.792
'MAFFT_b0#0093_hhH_tree_50_OP_1.9153041649578615_Split_93.fasta', 21.129, 27.406, 17.668, 23.24
'MAFFT_b0#0093_htH_tree_49_OP_1.2895147288295243_Split_93.fasta', 28.203, 36.783, 23.927, 26.711
'MAFFT_b0#0093_htH_tree_50_OP_1.9153041649578615_Split_93.fasta', 24.137, 30.737, 19.164, 26.595
'MAFFT_b0#0093_htT_tree_50_OP_1.9153041649578615_Split_93.fasta', 24.137, 30.737, 19.164, 26.595
'MAFFT_b0#0093_thH_tree_49_OP_1.2895147288295243_Split_93.fasta', 27.192, 35.488, 24.133, 25.786
'MAFFT_b0#0093_thT_tree_49_OP_1.2895147288295243_Split_93.fasta', 27.192, 35.488, 24.133, 25.786
'MAFFT_b0#0093_ttT_tree_49_OP_1.2895147288295243_Split_93.fasta', 27.146, 35.454, 21.733, 26.6
'MAFFT_b0#0093_ttT_tree_50_OP_1.9153041649578615_Split_93.fasta', 23.423, 29.891, 18.451, 25.808
'MAFFT_b0#0094_hhH_tree_61_OP_2.233368308529553_Split_94.fasta', 30.856, 38.444, 23.2, 32.324
'MAFFT_b0#0094_hhT_tree_63_OP_2.7597843575557506_Split_94.fasta', 27.893, 34.815, 22.904, 27.618
'MAFFT_b0#0094_htT_tree_63_OP_2.7597843575557506_Split_94.fasta', 29.066, 35.984, 22.841, 30.359
'MAFFT_b0#0094_thH_tree_61_OP_2.233368308529553_Split_94.fasta', 30.772, 38.34, 23.128, 32.259
'MAFFT_b0#0094_thH_tree_63_OP_2.7597843575557506_Split_94.fasta', 28.368, 35.391, 23.249, 28.105
'MAFFT_b0#0094_thT_tree_61_OP_2.233368308529553_Split_94.fasta', 30.772, 38.34, 23.128, 32.259
'MAFFT_b0#0094_thT_tree_63_OP_2.7597843575557506_Split_94.fasta', 28.368, 35.391, 23.249, 28.105
'MAFFT_b0#0094_ttH_tree_61_OP_2.233368308529553_Split_94.fasta', 29.899, 37.268, 21.739, 31.257
'MAFFT_b0#0095_hhH_tree_36_OP_1.861931102167887_Split_95.fasta', 24.111, 30.069, 18.926, 25.057
'MAFFT_b0#0095_hhT_tree_25_OP_1.0509666088927379_Split_95.fasta', 22.104, 29.252, 17.803, 22.21
'MAFFT_b0#0095_hhT_tree_36_OP_1.861931102167887_Split_95.fasta', 24.111, 30.069, 18.926, 25.057
