code_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5
'bali_phy_msa.9.fas', 18.327, 24.598, 14.625, 16.836
'bali_phy_msa.90.fas', 20.321, 27.047, 16.904, 19.335
'bali_phy_msa.91.fas', 21.012, 27.578, 18.037, 20.452
'bali_phy_msa.92.fas', 18.382, 24.733, 14.107, 16.497
'bali_phy_msa.93.fas', 22.814, 30.208, 16.914, 22.381
'bali_phy_msa.94.fas', 23.37, 30.887, 17.807, 23.21
'bali_phy_msa.95.fas', 21.4, 28.486, 19.483, 18.612
'bali_phy_msa.96.fas', 20.066, 26.728, 14.78, 18.814
'bali_phy_msa.97.fas', 20.904, 27.552, 19.233, 20.339
'bali_phy_msa.98.fas', 22.211, 29.487, 19.767, 21.498
'bali_phy_msa.99.fas', 22.216, 29.337, 21.086, 20.954
'MAFFT_b0#0051_hhH_tree_47_OP_1.2558167082838578_Split_51.fasta', 14.76, 21.876, 7.902, 16.785
'MAFFT_b0#0051_htH_tree_0_OP_1.9201310643830272_Split_51.fasta', 17.432, 21.952, 14.577, 14.848
'MAFFT_b0#0051_htH_tree_57_OP_1.8145645468714477_Split_51.fasta', 17.204, 23.571, 14.805, 15.9
'MAFFT_b0#0051_htH_tree_93_OP_2.2336854992597184_Split_51.fasta', 20.999, 28.165, 11.632, 21.574
'MAFFT_b0#0051_htT_tree_0_OP_1.9201310643830272_Split_51.fasta', 17.432, 21.952, 14.577, 14.848
'MAFFT_b0#0051_htT_tree_57_OP_1.8145645468714477_Split_51.fasta', 17.204, 23.571, 14.805, 15.9
'MAFFT_b0#0051_thH_tree_57_OP_1.8145645468714477_Split_51.fasta', 19.088, 25.717, 16.952, 17.959
'MAFFT_b0#0051_thH_tree_93_OP_2.2336854992597184_Split_51.fasta', 21.576, 28.739, 12.277, 21.978
'MAFFT_b0#0051_thT_tree_0_OP_1.9201310643830272_Split_51.fasta', 18.11, 24.109, 16.667, 16.642
'MAFFT_b0#0051_thT_tree_47_OP_1.2558167082838578_Split_51.fasta', 14.76, 21.876, 7.902, 16.785
'MAFFT_b0#0051_ttH_tree_47_OP_1.2558167082838578_Split_51.fasta', 13.755, 20.502, 7.401, 14.736
'MAFFT_b0#0051_ttH_tree_93_OP_2.2336854992597184_Split_51.fasta', 20.999, 28.165, 11.632, 21.574
'MAFFT_b0#0051_ttT_tree_0_OP_1.9201310643830272_Split_51.fasta', 17.432, 21.952, 14.577, 14.848
'MAFFT_b0#0051_ttT_tree_47_OP_1.2558167082838578_Split_51.fasta', 13.755, 20.502, 7.401, 14.736
'MAFFT_b0#0051_ttT_tree_57_OP_1.8145645468714477_Split_51.fasta', 17.204, 23.571, 14.805, 15.9
'MAFFT_b0#0051_ttT_tree_93_OP_2.2336854992597184_Split_51.fasta', 20.999, 28.165, 11.632, 21.574
'MAFFT_b0#0053_hhH_tree_5_OP_1.3773636194735985_Split_53.fasta', 18.343, 25.9, 13.127, 18.404
'MAFFT_b0#0053_hhH_tree_60_OP_2.2485867324412547_Split_53.fasta', 19.386, 26.634, 15.606, 17.324
'MAFFT_b0#0053_hhT_tree_60_OP_2.2485867324412547_Split_53.fasta', 19.386, 26.634, 15.606, 17.324
'MAFFT_b0#0053_htH_tree_5_OP_1.3773636194735985_Split_53.fasta', 19.535, 26.976, 14.807, 19.135
'MAFFT_b0#0053_htT_tree_5_OP_1.3773636194735985_Split_53.fasta', 19.535, 26.976, 14.807, 19.135
'MAFFT_b0#0053_thH_tree_60_OP_2.2485867324412547_Split_53.fasta', 19.386, 26.634, 15.606, 17.324
'MAFFT_b0#0053_thT_tree_5_OP_1.3773636194735985_Split_53.fasta', 18.312, 25.862, 13.095, 18.351
'MAFFT_b0#0053_ttH_tree_60_OP_2.2485867324412547_Split_53.fasta', 19.73, 27.048, 15.903, 17.685
'MAFFT_b0#0054_hhH_tree_35_OP_2.3157753293540146_Split_54.fasta', 16.076, 22.488, 13.923, 17.174
'MAFFT_b0#0054_htH_tree_35_OP_2.3157753293540146_Split_54.fasta', 16.232, 22.697, 14.112, 17.124
'MAFFT_b0#0054_thH_tree_35_OP_2.3157753293540146_Split_54.fasta', 16.076, 22.488, 13.923, 17.174
'MAFFT_b0#0054_ttT_tree_35_OP_2.3157753293540146_Split_54.fasta', 16.232, 22.697, 14.112, 17.124
'MAFFT_b0#0057_htH_tree_1_OP_1.4037489078147287_Split_57.fasta', 12.107, 18.656, 6.268, 13.324
'MAFFT_b0#0057_htT_tree_1_OP_1.4037489078147287_Split_57.fasta', 12.107, 18.656, 6.268, 13.324
'MAFFT_b0#0057_thT_tree_1_OP_1.4037489078147287_Split_57.fasta', 12.189, 18.753, 6.953, 13.409
'MAFFT_b0#0057_ttT_tree_1_OP_1.4037489078147287_Split_57.fasta', 12.107, 18.656, 6.268, 13.324
'MAFFT_b0#0058_hhH_tree_13_OP_1.7913990869854772_Split_58.fasta', 10.508, 16.159, 6.952, 9.99
'MAFFT_b0#0058_htH_tree_11_OP_1.3146381684889776_Split_58.fasta', 19.023, 26.345, 14.045, 18.542
'MAFFT_b0#0058_htH_tree_13_OP_1.7913990869854772_Split_58.fasta', 10.591, 16.292, 8.128, 9.57
'MAFFT_b0#0058_htT_tree_11_OP_1.3146381684889776_Split_58.fasta', 19.023, 26.345, 14.045, 18.542
'MAFFT_b0#0058_thH_tree_13_OP_1.7913990869854772_Split_58.fasta', 10.508, 16.159, 6.952, 9.99
'MAFFT_b0#0058_ttH_tree_11_OP_1.3146381684889776_Split_58.fasta', 20.358, 27.712, 16.463, 18.457
'MAFFT_b0#0058_ttT_tree_11_OP_1.3146381684889776_Split_58.fasta', 20.358, 27.712, 16.463, 18.457
'MAFFT_b0#0058_ttT_tree_13_OP_1.7913990869854772_Split_58.fasta', 10.591, 16.292, 8.128, 9.57
'MAFFT_b0#0060_hhT_tree_32_OP_1.498379977124041_Split_60.fasta', 18.987, 25.176, 13.974, 16.632
'MAFFT_b0#0060_htH_tree_32_OP_1.498379977124041_Split_60.fasta', 18.721, 24.915, 13.658, 16.359
'MAFFT_b0#0060_htT_tree_32_OP_1.498379977124041_Split_60.fasta', 18.721, 24.915, 13.658, 16.359
'MAFFT_b0#0060_ttH_tree_32_OP_1.498379977124041_Split_60.fasta', 18.721, 24.915, 13.658, 16.359
'MAFFT_b0#0061_hhH_tree_87_OP_1.1834961203615137_Split_61.fasta', 14.045, 21.216, 9.459, 13.702
'MAFFT_b0#0061_hhH_tree_88_OP_2.9570433978664177_Split_61.fasta', 20.046, 26.593, 15.907, 18.711
'MAFFT_b0#0061_hhH_tree_97_OP_2.1094152983091004_Split_61.fasta', 19.014, 25.68, 11.968, 19.597
'MAFFT_b0#0061_hhT_tree_18_OP_1.3304542342131214_Split_61.fasta', 1.647, 5.872, -0.264, -0.647
'MAFFT_b0#0061_hhT_tree_30_OP_2.908145211858187_Split_61.fasta', 22.785, 29.818, 20.067, 22.447
'MAFFT_b0#0061_htH_tree_18_OP_1.3304542342131214_Split_61.fasta', 2.396, 6.745, -0.394, 0.303
'MAFFT_b0#0061_htH_tree_30_OP_2.908145211858187_Split_61.fasta', 21.557, 28.393, 19.497, 20.33
'MAFFT_b0#0061_htH_tree_72_OP_1.8278688995959085_Split_61.fasta', 17.909, 23.592, 12.619, 17.616
'MAFFT_b0#0061_htH_tree_88_OP_2.9570433978664177_Split_61.fasta', 20.602, 27.166, 16.511, 20.66
'MAFFT_b0#0061_htT_tree_87_OP_1.1834961203615137_Split_61.fasta', 13.657, 20.789, 11.518, 14.075
'MAFFT_b0#0061_htT_tree_97_OP_2.1094152983091004_Split_61.fasta', 19.291, 25.925, 12.537, 19.901
'MAFFT_b0#0061_thH_tree_18_OP_1.3304542342131214_Split_61.fasta', 1.647, 5.872, -0.264, -0.647
'MAFFT_b0#0061_thH_tree_72_OP_1.8278688995959085_Split_61.fasta', 17.9, 23.584, 12.612, 17.6
'MAFFT_b0#0061_thT_tree_30_OP_2.908145211858187_Split_61.fasta', 22.785, 29.818, 20.067, 22.447
'MAFFT_b0#0061_thT_tree_72_OP_1.8278688995959085_Split_61.fasta', 17.9, 23.584, 12.612, 17.6
'MAFFT_b0#0061_thT_tree_87_OP_1.1834961203615137_Split_61.fasta', 14.045, 21.216, 9.459, 13.702
'MAFFT_b0#0061_thT_tree_88_OP_2.9570433978664177_Split_61.fasta', 20.046, 26.593, 15.907, 18.711
'MAFFT_b0#0061_thT_tree_97_OP_2.1094152983091004_Split_61.fasta', 19.014, 25.68, 11.968, 19.597
'MAFFT_b0#0061_ttT_tree_18_OP_1.3304542342131214_Split_61.fasta', 2.396, 6.745, -0.394, 0.303
'MAFFT_b0#0061_ttT_tree_30_OP_2.908145211858187_Split_61.fasta', 21.557, 28.393, 19.497, 20.33
'MAFFT_b0#0061_ttT_tree_72_OP_1.8278688995959085_Split_61.fasta', 17.909, 23.592, 12.619, 17.616
'MAFFT_b0#0061_ttT_tree_87_OP_1.1834961203615137_Split_61.fasta', 13.657, 20.789, 11.518, 14.075
'MAFFT_b0#0061_ttT_tree_88_OP_2.9570433978664177_Split_61.fasta', 20.602, 27.166, 16.511, 20.66
'MAFFT_b0#0061_ttT_tree_97_OP_2.1094152983091004_Split_61.fasta', 19.291, 25.925, 12.537, 19.901
'MAFFT_b0#0063_hhH_tree_37_OP_2.065965428692473_Split_63.fasta', 20.831, 27.724, 17.882, 18.907
'MAFFT_b0#0063_hhT_tree_89_OP_2.6540913216611166_Split_63.fasta', 15.631, 21.595, 12.723, 17.206
'MAFFT_b0#0063_htH_tree_37_OP_2.065965428692473_Split_63.fasta', 20.553, 27.408, 17.479, 18.843
'MAFFT_b0#0063_htH_tree_89_OP_2.6540913216611166_Split_63.fasta', 15.818, 21.744, 13.49, 17.676
'MAFFT_b0#0063_thH_tree_37_OP_2.065965428692473_Split_63.fasta', 20.831, 27.724, 17.882, 18.907
'MAFFT_b0#0063_thT_tree_89_OP_2.6540913216611166_Split_63.fasta', 15.633, 21.597, 12.727, 17.209
'MAFFT_b0#0063_ttH_tree_37_OP_2.065965428692473_Split_63.fasta', 20.553, 27.408, 17.479, 18.843
'MAFFT_b0#0063_ttH_tree_89_OP_2.6540913216611166_Split_63.fasta', 15.822, 21.747, 13.497, 17.681
'MAFFT_b0#0065_htH_tree_26_OP_2.2970226808572787_Split_65.fasta', 18.844, 25.535, 15.686, 19.683
'MAFFT_b0#0065_htT_tree_55_OP_1.534121132575311_Split_65.fasta', 6.824, 11.579, 5.463, 7.913
'MAFFT_b0#0065_thH_tree_26_OP_2.2970226808572787_Split_65.fasta', 18.106, 24.673, 15.03, 19.029
'MAFFT_b0#0065_thH_tree_55_OP_1.534121132575311_Split_65.fasta', 6.711, 11.419, 5.495, 7.657
'MAFFT_b0#0065_thT_tree_55_OP_1.534121132575311_Split_65.fasta', 6.711, 11.419, 5.495, 7.657
'MAFFT_b0#0065_ttH_tree_26_OP_2.2970226808572787_Split_65.fasta', 18.789, 25.465, 15.665, 19.596
'MAFFT_b0#0065_ttT_tree_26_OP_2.2970226808572787_Split_65.fasta', 18.789, 25.465, 15.665, 19.596
'MAFFT_b0#0065_ttT_tree_55_OP_1.534121132575311_Split_65.fasta', 6.824, 11.579, 5.463, 7.913
'MAFFT_b0#0066_hhH_tree_77_OP_1.3827668594678542_Split_66.fasta', 11.906, 18.148, 6.228, 13.449
'MAFFT_b0#0066_hhT_tree_99_OP_1.9136688454364907_Split_66.fasta', 17.008, 23.235, 16.204, 16.073
'MAFFT_b0#0066_htT_tree_99_OP_1.9136688454364907_Split_66.fasta', 16.758, 22.995, 16.098, 15.922
'MAFFT_b0#0066_thH_tree_77_OP_1.3827668594678542_Split_66.fasta', 11.906, 18.148, 6.228, 13.449
'MAFFT_b0#0066_thH_tree_99_OP_1.9136688454364907_Split_66.fasta', 17.01, 23.236, 16.207, 16.076
'MAFFT_b0#0066_thT_tree_99_OP_1.9136688454364907_Split_66.fasta', 17.01, 23.236, 16.207, 16.076
'MAFFT_b0#0066_ttH_tree_77_OP_1.3827668594678542_Split_66.fasta', 12.076, 18.367, 5.807, 13.775
'MAFFT_b0#0066_ttT_tree_77_OP_1.3827668594678542_Split_66.fasta', 12.076, 18.367, 5.807, 13.775
'MAFFT_b0#0067_hhT_tree_4_OP_1.1542677766261527_Split_67.fasta', 7.586, 13.815, 2.961, 9.015
'MAFFT_b0#0067_htH_tree_4_OP_1.1542677766261527_Split_67.fasta', 11.94, 18.691, 9.114, 12.431
'MAFFT_b0#0067_htH_tree_76_OP_1.9781210467371317_Split_67.fasta', 19.987, 26.605, 11.913, 20.269
'MAFFT_b0#0067_thH_tree_76_OP_1.9781210467371317_Split_67.fasta', 18.648, 25.272, 10.388, 18.438
'MAFFT_b0#0067_thT_tree_4_OP_1.1542677766261527_Split_67.fasta', 7.586, 13.815, 2.961, 9.015
'MAFFT_b0#0067_ttH_tree_76_OP_1.9781210467371317_Split_67.fasta', 19.987, 26.605, 11.913, 20.269
'MAFFT_b0#0067_ttT_tree_4_OP_1.1542677766261527_Split_67.fasta', 11.94, 18.691, 9.114, 12.431
'MAFFT_b0#0067_ttT_tree_76_OP_1.9781210467371317_Split_67.fasta', 19.987, 26.605, 11.913, 20.269
'MAFFT_b0#0069_htH_tree_20_OP_2.4221981553992458_Split_69.fasta', 9.919, 14.034, 10.798, 11.213
'MAFFT_b0#0069_htH_tree_73_OP_2.973262473304242_Split_69.fasta', 18.619, 25.066, 11.353, 20.395
'MAFFT_b0#0069_htT_tree_20_OP_2.4221981553992458_Split_69.fasta', 9.919, 14.034, 10.798, 11.213
'MAFFT_b0#0069_htT_tree_73_OP_2.973262473304242_Split_69.fasta', 18.619, 25.066, 11.353, 20.395
'MAFFT_b0#0069_thH_tree_20_OP_2.4221981553992458_Split_69.fasta', 10.296, 14.428, 11.105, 11.529
'MAFFT_b0#0069_thH_tree_73_OP_2.973262473304242_Split_69.fasta', 18.269, 24.628, 11.384, 20.248
'MAFFT_b0#0069_thT_tree_20_OP_2.4221981553992458_Split_69.fasta', 10.296, 14.428, 11.105, 11.529
'MAFFT_b0#0069_ttH_tree_73_OP_2.973262473304242_Split_69.fasta', 18.619, 25.066, 11.353, 20.395
'MAFFT_b0#0070_hhH_tree_86_OP_1.7393056698625855_Split_70.fasta', 17.342, 23.798, 11.603, 17.542
'MAFFT_b0#0070_hhT_tree_17_OP_1.818409912056766_Split_70.fasta', 14.331, 20.534, 9.066, 14.811
'MAFFT_b0#0070_htH_tree_86_OP_1.7393056698625855_Split_70.fasta', 17.01, 23.449, 13.868, 16.688
'MAFFT_b0#0070_thH_tree_17_OP_1.818409912056766_Split_70.fasta', 14.759, 21.064, 9.336, 14.476
'MAFFT_b0#0070_thH_tree_86_OP_1.7393056698625855_Split_70.fasta', 17.342, 23.798, 11.603, 17.542
'MAFFT_b0#0070_ttH_tree_17_OP_1.818409912056766_Split_70.fasta', 14.761, 21.064, 9.341, 14.478
'MAFFT_b0#0070_ttT_tree_17_OP_1.818409912056766_Split_70.fasta', 14.761, 21.064, 9.341, 14.478
'MAFFT_b0#0070_ttT_tree_86_OP_1.7393056698625855_Split_70.fasta', 17.01, 23.449, 13.868, 16.688
'MAFFT_b0#0071_thH_tree_83_OP_1.1196527601502904_Split_71.fasta', 19.406, 26.951, 14.572, 20.134
'MAFFT_b0#0071_thT_tree_83_OP_1.1196527601502904_Split_71.fasta', 19.406, 26.951, 14.572, 20.134
'MAFFT_b0#0071_ttH_tree_83_OP_1.1196527601502904_Split_71.fasta', 17.978, 25.152, 15.196, 17.74
'MAFFT_b0#0071_ttT_tree_83_OP_1.1196527601502904_Split_71.fasta', 17.978, 25.152, 15.196, 17.74
'MAFFT_b0#0072_hhH_tree_16_OP_1.904493049197901_Split_72.fasta', 15.609, 22.281, 10.195, 17.119
'MAFFT_b0#0072_hhH_tree_2_OP_2.0780663887168265_Split_72.fasta', 15.338, 20.323, 14.387, 13.994
'MAFFT_b0#0072_htH_tree_2_OP_2.0780663887168265_Split_72.fasta', 13.348, 18.463, 13.335, 11.957
'MAFFT_b0#0072_htT_tree_16_OP_1.904493049197901_Split_72.fasta', 14.544, 21.193, 9.227, 16.207
'MAFFT_b0#0072_htT_tree_2_OP_2.0780663887168265_Split_72.fasta', 13.348, 18.463, 13.335, 11.957
'MAFFT_b0#0072_thH_tree_2_OP_2.0780663887168265_Split_72.fasta', 15.338, 20.323, 14.387, 13.994
'MAFFT_b0#0072_ttH_tree_16_OP_1.904493049197901_Split_72.fasta', 14.544, 21.193, 9.227, 16.207
'MAFFT_b0#0072_ttT_tree_16_OP_1.904493049197901_Split_72.fasta', 14.544, 21.193, 9.227, 16.207
'MAFFT_b0#0073_hhT_tree_96_OP_2.2598618576256135_Split_73.fasta', 23.701, 30.837, 16.982, 23.667
'MAFFT_b0#0073_htH_tree_96_OP_2.2598618576256135_Split_73.fasta', 23.546, 30.686, 17.145, 23.634
'MAFFT_b0#0073_htT_tree_38_OP_1.4036490691810368_Split_73.fasta', 7.463, 11.901, 4.45, 9.069
'MAFFT_b0#0073_htT_tree_96_OP_2.2598618576256135_Split_73.fasta', 23.546, 30.686, 17.145, 23.634
'MAFFT_b0#0073_thT_tree_38_OP_1.4036490691810368_Split_73.fasta', 7.497, 11.982, 4.601, 9.135
'MAFFT_b0#0073_thT_tree_96_OP_2.2598618576256135_Split_73.fasta', 23.701, 30.837, 16.982, 23.667
'MAFFT_b0#0073_ttH_tree_38_OP_1.4036490691810368_Split_73.fasta', 5.871, 10.031, 3.187, 7.085
'MAFFT_b0#0073_ttT_tree_38_OP_1.4036490691810368_Split_73.fasta', 5.871, 10.031, 3.187, 7.085
'MAFFT_b0#0074_hhH_tree_56_OP_1.8151633835449412_Split_74.fasta', 19.276, 27.038, 14.197, 20.322
'MAFFT_b0#0074_hhH_tree_79_OP_1.1319264156945865_Split_74.fasta', 8.96, 14.379, 7.323, 9.358
'MAFFT_b0#0074_htH_tree_56_OP_1.8151633835449412_Split_74.fasta', 19.409, 27.101, 13.956, 20.741
'MAFFT_b0#0074_htT_tree_79_OP_1.1319264156945865_Split_74.fasta', 9.129, 14.644, 7.484, 9.619
'MAFFT_b0#0074_thT_tree_56_OP_1.8151633835449412_Split_74.fasta', 19.276, 27.038, 14.197, 20.322
'MAFFT_b0#0074_ttH_tree_56_OP_1.8151633835449412_Split_74.fasta', 19.409, 27.101, 13.956, 20.741
'MAFFT_b0#0074_ttH_tree_79_OP_1.1319264156945865_Split_74.fasta', 9.129, 14.644, 7.484, 9.619
'MAFFT_b0#0074_ttT_tree_79_OP_1.1319264156945865_Split_74.fasta', 9.129, 14.644, 7.484, 9.619
'MAFFT_b0#0075_hhH_tree_81_OP_1.1314497018902243_Split_75.fasta', 11.238, 17.835, 4.333, 10.407
'MAFFT_b0#0075_hhT_tree_19_OP_1.5848887345678324_Split_75.fasta', 17.612, 24.639, 9.817, 17.222
'MAFFT_b0#0075_htH_tree_19_OP_1.5848887345678324_Split_75.fasta', 17.587, 24.619, 9.788, 17.193
'MAFFT_b0#0075_htH_tree_81_OP_1.1314497018902243_Split_75.fasta', 11.199, 17.799, 4.316, 10.395
'MAFFT_b0#0075_thH_tree_81_OP_1.1314497018902243_Split_75.fasta', 11.416, 18.06, 4.48, 10.576
'MAFFT_b0#0075_thT_tree_19_OP_1.5848887345678324_Split_75.fasta', 16.931, 23.846, 10.155, 15.893
'MAFFT_b0#0075_ttH_tree_19_OP_1.5848887345678324_Split_75.fasta', 16.906, 23.826, 10.124, 15.864
'MAFFT_b0#0075_ttH_tree_81_OP_1.1314497018902243_Split_75.fasta', 11.378, 18.024, 4.464, 10.563
'MAFFT_b0#0077_hhT_tree_15_OP_2.550159221795637_Split_77.fasta', 20.942, 28.051, 14.478, 21.809
'MAFFT_b0#0077_htT_tree_15_OP_2.550159221795637_Split_77.fasta', 18.057, 24.389, 12.205, 18.838
'MAFFT_b0#0077_thH_tree_15_OP_2.550159221795637_Split_77.fasta', 20.942, 28.051, 14.478, 21.809
'MAFFT_b0#0077_thT_tree_15_OP_2.550159221795637_Split_77.fasta', 20.942, 28.051, 14.478, 21.809
'MAFFT_b0#0079_hhH_tree_53_OP_2.8446810696084794_Split_79.fasta', 18.964, 25.007, 16.604, 17.892
'MAFFT_b0#0079_hhT_tree_53_OP_2.8446810696084794_Split_79.fasta', 18.964, 25.007, 16.604, 17.892
'MAFFT_b0#0079_htT_tree_53_OP_2.8446810696084794_Split_79.fasta', 18.906, 24.94, 16.571, 17.821
'MAFFT_b0#0079_ttH_tree_53_OP_2.8446810696084794_Split_79.fasta', 18.845, 24.863, 16.534, 17.718
'MAFFT_b0#0081_hhH_tree_28_OP_2.8015195195451144_Split_81.fasta', 13.432, 19.53, 11.347, 14.983
'MAFFT_b0#0081_hhT_tree_28_OP_2.8015195195451144_Split_81.fasta', 13.432, 19.53, 11.347, 14.983
'MAFFT_b0#0081_htH_tree_70_OP_2.86216121405654_Split_81.fasta', 20.114, 27.015, 17.308, 19.323
'MAFFT_b0#0081_htT_tree_70_OP_2.86216121405654_Split_81.fasta', 20.114, 27.015, 17.308, 19.323
'MAFFT_b0#0081_thH_tree_70_OP_2.86216121405654_Split_81.fasta', 20.8, 27.782, 17.741, 19.747
'MAFFT_b0#0081_thT_tree_28_OP_2.8015195195451144_Split_81.fasta', 13.432, 19.53, 11.347, 14.983
'MAFFT_b0#0081_ttH_tree_28_OP_2.8015195195451144_Split_81.fasta', 13.877, 20.061, 11.947, 15.298
'MAFFT_b0#0081_ttH_tree_70_OP_2.86216121405654_Split_81.fasta', 20.114, 27.015, 17.308, 19.323
'MAFFT_b0#0085_hhH_tree_6_OP_2.614406638642872_Split_85.fasta', 13.699, 18.997, 7.931, 15.6
'MAFFT_b0#0085_htH_tree_6_OP_2.614406638642872_Split_85.fasta', 13.656, 18.944, 7.934, 15.541
'MAFFT_b0#0085_htT_tree_43_OP_1.1593268235540946_Split_85.fasta', 15.505, 22.562, 12.424, 15.433
'MAFFT_b0#0085_htT_tree_6_OP_2.614406638642872_Split_85.fasta', 13.656, 18.944, 7.934, 15.541
'MAFFT_b0#0085_thT_tree_43_OP_1.1593268235540946_Split_85.fasta', 16.015, 23.135, 13.085, 13.501
'MAFFT_b0#0085_thT_tree_6_OP_2.614406638642872_Split_85.fasta', 13.699, 18.997, 7.931, 15.6
'MAFFT_b0#0085_ttH_tree_43_OP_1.1593268235540946_Split_85.fasta', 15.505, 22.562, 12.424, 15.433
'MAFFT_b0#0085_ttT_tree_43_OP_1.1593268235540946_Split_85.fasta', 15.505, 22.562, 12.424, 15.433
'MAFFT_b0#0086_hhH_tree_98_OP_1.0089131553899002_Split_86.fasta', 8.792, 15.477, 5.564, 8.43
'MAFFT_b0#0086_hhT_tree_98_OP_1.0089131553899002_Split_86.fasta', 8.792, 15.477, 5.564, 8.43
'MAFFT_b0#0086_htH_tree_98_OP_1.0089131553899002_Split_86.fasta', 8.729, 15.461, 6.335, 8.827
'MAFFT_b0#0086_thH_tree_98_OP_1.0089131553899002_Split_86.fasta', 8.792, 15.477, 5.564, 8.43
'MAFFT_b0#0088_hhH_tree_24_OP_2.5256879150632905_Split_88.fasta', 16.516, 23.078, 14.113, 15.109
'MAFFT_b0#0088_htH_tree_24_OP_2.5256879150632905_Split_88.fasta', 16.553, 23.187, 14.318, 15.238
'MAFFT_b0#0088_htT_tree_24_OP_2.5256879150632905_Split_88.fasta', 16.553, 23.187, 14.318, 15.238
'MAFFT_b0#0088_thH_tree_24_OP_2.5256879150632905_Split_88.fasta', 16.516, 23.078, 14.113, 15.109
'MAFFT_b0#0089_hhH_tree_3_OP_2.728084439580989_Split_89.fasta', 17.748, 23.691, 16.042, 18.087
'MAFFT_b0#0089_hhT_tree_3_OP_2.728084439580989_Split_89.fasta', 17.748, 23.691, 16.042, 18.087
'MAFFT_b0#0089_htH_tree_3_OP_2.728084439580989_Split_89.fasta', 17.704, 23.568, 16.97, 18.272
'MAFFT_b0#0089_htT_tree_3_OP_2.728084439580989_Split_89.fasta', 17.704, 23.568, 16.97, 18.272
'MAFFT_b0#0091_hhH_tree_58_OP_2.470758940826272_Split_91.fasta', 15.535, 20.737, 8.255, 17.225
'MAFFT_b0#0091_htH_tree_58_OP_2.470758940826272_Split_91.fasta', 15.535, 20.737, 8.255, 17.225
'MAFFT_b0#0091_thH_tree_58_OP_2.470758940826272_Split_91.fasta', 17.118, 22.685, 9.739, 19.121
'MAFFT_b0#0091_thT_tree_58_OP_2.470758940826272_Split_91.fasta', 17.118, 22.685, 9.739, 19.121
'MAFFT_b0#0092_hhH_tree_42_OP_1.3915835484150982_Split_92.fasta', 17.526, 23.39, 16.237, 17.593
'MAFFT_b0#0092_htH_tree_42_OP_1.3915835484150982_Split_92.fasta', 16.895, 22.789, 15.439, 17.345
'MAFFT_b0#0092_thH_tree_42_OP_1.3915835484150982_Split_92.fasta', 17.508, 23.36, 16.252, 17.608
'MAFFT_b0#0092_thT_tree_42_OP_1.3915835484150982_Split_92.fasta', 17.508, 23.36, 16.252, 17.608
'MAFFT_b0#0093_hhH_tree_50_OP_1.9153041649578615_Split_93.fasta', 11.032, 16.572, 7.658, 12.098
'MAFFT_b0#0093_htH_tree_49_OP_1.2895147288295243_Split_93.fasta', 16.511, 24.561, 12.737, 14.137
'MAFFT_b0#0093_htH_tree_50_OP_1.9153041649578615_Split_93.fasta', 14.419, 20.204, 9.578, 15.579
'MAFFT_b0#0093_htT_tree_50_OP_1.9153041649578615_Split_93.fasta', 14.419, 20.204, 9.578, 15.579
'MAFFT_b0#0093_thH_tree_49_OP_1.2895147288295243_Split_93.fasta', 15.247, 22.86, 13.116, 12.824
'MAFFT_b0#0093_thT_tree_49_OP_1.2895147288295243_Split_93.fasta', 15.247, 22.86, 13.116, 12.824
'MAFFT_b0#0093_ttT_tree_49_OP_1.2895147288295243_Split_93.fasta', 15.196, 22.824, 10.457, 13.559
'MAFFT_b0#0093_ttT_tree_50_OP_1.9153041649578615_Split_93.fasta', 14.314, 20.093, 9.354, 15.571
'MAFFT_b0#0094_hhH_tree_61_OP_2.233368308529553_Split_94.fasta', 21.628, 28.474, 14.477, 21.993
'MAFFT_b0#0094_hhT_tree_63_OP_2.7597843575557506_Split_94.fasta', 18.333, 24.63, 13.665, 17.125
'MAFFT_b0#0094_htT_tree_63_OP_2.7597843575557506_Split_94.fasta', 20.535, 26.83, 14.768, 20.826
'MAFFT_b0#0094_thH_tree_61_OP_2.233368308529553_Split_94.fasta', 21.534, 28.36, 14.394, 21.921
'MAFFT_b0#0094_thH_tree_63_OP_2.7597843575557506_Split_94.fasta', 18.74, 25.115, 13.966, 17.547
'MAFFT_b0#0094_thT_tree_61_OP_2.233368308529553_Split_94.fasta', 21.534, 28.36, 14.394, 21.921
'MAFFT_b0#0094_thT_tree_63_OP_2.7597843575557506_Split_94.fasta', 18.74, 25.115, 13.966, 17.547
'MAFFT_b0#0094_ttH_tree_61_OP_2.233368308529553_Split_94.fasta', 21.406, 28.17, 13.532, 21.807
'MAFFT_b0#0095_hhH_tree_36_OP_1.861931102167887_Split_95.fasta', 14.262, 19.211, 10.034, 13.997
'MAFFT_b0#0095_hhT_tree_25_OP_1.0509666088927379_Split_95.fasta', 8.985, 15.167, 5.267, 7.769
'MAFFT_b0#0095_hhT_tree_36_OP_1.861931102167887_Split_95.fasta', 14.262, 19.211, 10.034, 13.997
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', 8.985, 15.167, 5.267, 7.769
