code_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1
'MAFFT_b0#0093_ttT_tree_49_OP_1.2895147288295243_Split_93.fasta', -15.699, -10.461, -17.044, -21.661
'MAFFT_b0#0093_ttT_tree_50_OP_1.9153041649578615_Split_93.fasta', -16.599, -13.124, -18.066, -19.065
'MAFFT_b0#0094_hhH_tree_61_OP_2.233368308529553_Split_94.fasta', -9.085, -4.656, -12.662, -12.275
'MAFFT_b0#0094_hhT_tree_63_OP_2.7597843575557506_Split_94.fasta', -12.749, -8.764, -13.775, -18.161
'MAFFT_b0#0094_htT_tree_63_OP_2.7597843575557506_Split_94.fasta', -10.436, -6.455, -12.493, -14.318
'MAFFT_b0#0094_thH_tree_61_OP_2.233368308529553_Split_94.fasta', -9.181, -4.771, -12.748, -12.349
'MAFFT_b0#0094_thH_tree_63_OP_2.7597843575557506_Split_94.fasta', -12.341, -8.28, -13.497, -17.716
'MAFFT_b0#0094_thT_tree_61_OP_2.233368308529553_Split_94.fasta', -9.181, -4.771, -12.748, -12.349
'MAFFT_b0#0094_thT_tree_63_OP_2.7597843575557506_Split_94.fasta', -12.341, -8.28, -13.497, -17.716
'MAFFT_b0#0094_ttH_tree_61_OP_2.233368308529553_Split_94.fasta', -9.085, -4.65, -13.462, -12.182
'MAFFT_b0#0095_hhH_tree_36_OP_1.861931102167887_Split_95.fasta', -17.133, -14.861, -18.506, -21.309
'MAFFT_b0#0095_hhT_tree_25_OP_1.0509666088927379_Split_95.fasta', -21.918, -18.235, -21.769, -26.748
'MAFFT_b0#0095_hhT_tree_36_OP_1.861931102167887_Split_95.fasta', -17.133, -14.861, -18.506, -21.309
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', -21.918, -18.235, -21.769, -26.748
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', -17.133, -14.861, -18.506, -21.309
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', -22.357, -18.669, -20.505, -28.264
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', -17.172, -14.919, -18.527, -21.354
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', -22.357, -18.669, -20.505, -28.264
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', -26.418, -23.159, -25.975, -30.529
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', -20.647, -17.198, -20.121, -23.774
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', -26.418, -23.159, -25.975, -30.529
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', -20.647, -17.198, -20.121, -23.774
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', -25.056, -21.762, -24.263, -29.273
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', -18.879, -15.438, -17.224, -22.426
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', -25.056, -21.762, -24.263, -29.273
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', -18.879, -15.438, -17.224, -22.426
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', -11.108, -6.335, -14.13, -13.246
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', -11.108, -6.335, -14.13, -13.246
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', -8.809, -3.967, -13.621, -11.342
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', -8.809, -3.967, -13.621, -11.342
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', -12.512, -8.609, -18.229, -15.998
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', -8.784, -3.581, -7.94, -14.739
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', -12.512, -8.609, -18.229, -15.998
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', -8.784, -3.581, -7.94, -14.739
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', -12.163, -8.166, -18.009, -15.618
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', -9.797, -4.466, -9.644, -14.728
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', -12.163, -8.166, -18.009, -15.618
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', -9.797, -4.466, -9.644, -14.728
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', -12.251, -7.585, -16.354, -16.131
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', -12.251, -7.585, -16.354, -16.131
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', -12.096, -7.363, -16.043, -15.811
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', -12.096, -7.363, -16.043, -15.811
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', -19.046, -16.459, -21.739, -22.083
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', -19.046, -16.459, -21.739, -22.083
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', -19.043, -16.455, -21.739, -22.083
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', -19.043, -16.455, -21.739, -22.083
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', -20.076, -15.463, -19.681, -24.366
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', -17.355, -13.34, -16.572, -21.117
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', -20.076, -15.463, -19.681, -24.366
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', -17.355, -13.34, -16.572, -21.117
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', -21.1, -17.088, -22.062, -23.712
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', -19.539, -15.591, -18.561, -23.74
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', -21.1, -17.088, -22.062, -23.712
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', -19.539, -15.591, -18.561, -23.74
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', -18.757, -15.23, -21.634, -20.538
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', -18.757, -15.23, -21.634, -20.538
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', -16.995, -13.126, -17.707, -20.49
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', -16.995, -13.126, -17.707, -20.49
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', -18.726, -16.612, -21.115, -21.006
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', -18.726, -16.612, -21.115, -21.006
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', -18.692, -16.581, -16.839, -22.056
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', -18.692, -16.581, -16.839, -22.056
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', -10.769, -6.218, -11.277, -15.623
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', -11.837, -7.669, -16.799, -14.4
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', -10.769, -6.218, -11.277, -15.623
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', -11.837, -7.669, -16.799, -14.4
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', -10.378, -5.745, -11.049, -15.19
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', -12.226, -8.262, -11.035, -14.849
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', -10.378, -5.745, -11.049, -15.19
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', -12.226, -8.262, -11.035, -14.849
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', -16.244, -12.015, -13.243, -19.373
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', -16.244, -12.015, -13.243, -19.373
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', -16.082, -11.793, -12.685, -18.543
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', -16.082, -11.793, -12.685, -18.543
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', -19.823, -17.696, -21.133, -20.971
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', -10.733, -6.83, -10.364, -13.983
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', -19.823, -17.696, -21.133, -20.971
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', -10.733, -6.83, -10.364, -13.983
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', -21.696, -19.923, -22.055, -23.44
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', -11.062, -7.126, -10.296, -14.864
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', -21.696, -19.923, -22.055, -23.44
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', -11.062, -7.126, -10.296, -14.864
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', -16.204, -11.869, -17.426, -18.907
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', -15.767, -12.904, -16.355, -21.156
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', -16.204, -11.869, -17.426, -18.907
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', -15.767, -12.904, -16.355, -21.156
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', -16.244, -11.89, -17.462, -18.994
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', -15.519, -12.611, -16.168, -20.895
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', -16.244, -11.89, -17.462, -18.994
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', -15.519, -12.611, -16.168, -20.895
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', -12.077, -7.253, -12.063, -13.087
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', -12.14, -7.995, -17.408, -15.991
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', -12.077, -7.253, -12.063, -13.087
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', -12.14, -7.995, -17.408, -15.991
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', -12.645, -7.832, -10.997, -15.92
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', -11.809, -7.581, -17.195, -15.517
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', -12.645, -7.832, -10.997, -15.92
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', -11.809, -7.581, -17.195, -15.517
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', -17.114, -13.77, -18.807, -22.545
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', -17.114, -13.77, -18.807, -22.545
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', -17.939, -14.898, -19.203, -23.526
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', -17.939, -14.898, -19.203, -23.526
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', -13.473, -8.97, -14.498, -16.91
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', -13.241, -8.691, -12.083, -15.83
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', -13.473, -8.97, -14.498, -16.91
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', -13.241, -8.691, -12.083, -15.83
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', -13.693, -9.202, -14.694, -16.905
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', -12.861, -8.281, -11.81, -15.478
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', -13.693, -9.202, -14.694, -16.905
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', -12.861, -8.281, -11.81, -15.478
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', -21.157, -17.756, -17.236, -26.071
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', -13.906, -9.567, -12.012, -16.964
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', -21.157, -17.756, -17.236, -26.071
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', -13.906, -9.567, -12.012, -16.964
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', -20.797, -17.369, -19.134, -25.202
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', -13.573, -9.16, -11.805, -16.593
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', -20.797, -17.369, -19.134, -25.202
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', -13.573, -9.16, -11.805, -16.593
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', -12.783, -7.777, -14.251, -15.717
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', -12.783, -7.777, -14.251, -15.717
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', -12.817, -7.807, -11.731, -18.418
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', -12.817, -7.807, -11.731, -18.418
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', -14.226, -10.641, -14.012, -18.268
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', -14.226, -10.641, -14.012, -18.268
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', -15.833, -12.571, -19.296, -19.167
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', -15.833, -12.571, -19.296, -19.167
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', -14.006, -10.578, -13.604, -18.24
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', -14.006, -10.578, -13.604, -18.24
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', -15.91, -13.166, -14.836, -20.341
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', -15.91, -13.166, -14.836, -20.341
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', -16.595, -13.095, -13.93, -18.964
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', -23.946, -21.714, -25.164, -28.474
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', -16.595, -13.095, -13.93, -18.964
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', -23.946, -21.714, -25.164, -28.474
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', -15.331, -11.7, -12.993, -17.982
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', -23.371, -21.083, -25.501, -27.743
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', -15.331, -11.7, -12.993, -17.982
'MAFFT_b1#0031_htT_tree_78_OP_1.9842214843426838_Split_31.fasta', -23.371, -21.083, -25.501, -27.743
'MAFFT_b1#0035_hhH_tree_71_OP_2.3680950705345123_Split_35.fasta', -12.355, -7.871, -15.134, -15.067
'MAFFT_b1#0035_hhH_tree_75_OP_2.4023709813773846_Split_35.fasta', -12.876, -9.208, -10.349, -16.522
'MAFFT_b1#0035_hhH_tree_9_OP_1.5653274151471246_Split_35.fasta', -18.515, -14.96, -22.785, -20.781
'MAFFT_b1#0035_hhT_tree_71_OP_2.3680950705345123_Split_35.fasta', -12.355, -7.871, -15.134, -15.067
'MAFFT_b1#0035_hhT_tree_75_OP_2.4023709813773846_Split_35.fasta', -12.876, -9.208, -10.349, -16.522
'MAFFT_b1#0035_hhT_tree_9_OP_1.5653274151471246_Split_35.fasta', -18.515, -14.96, -22.785, -20.781
'MAFFT_b1#0035_htH_tree_71_OP_2.3680950705345123_Split_35.fasta', -12.385, -7.9, -15.161, -15.1
'MAFFT_b1#0035_htH_tree_75_OP_2.4023709813773846_Split_35.fasta', -12.868, -9.202, -10.339, -16.514
'MAFFT_b1#0035_htH_tree_9_OP_1.5653274151471246_Split_35.fasta', -16.861, -13.932, -18.44, -20.342
'MAFFT_b1#0035_htT_tree_71_OP_2.3680950705345123_Split_35.fasta', -12.385, -7.9, -15.161, -15.1
'MAFFT_b1#0035_htT_tree_75_OP_2.4023709813773846_Split_35.fasta', -12.868, -9.202, -10.339, -16.514
'MAFFT_b1#0035_htT_tree_9_OP_1.5653274151471246_Split_35.fasta', -16.861, -13.932, -18.44, -20.342
'MAFFT_b1#0036_hhH_tree_69_OP_2.9824622002885617_Split_36.fasta', -14.638, -10.216, -17.725, -18.869
'MAFFT_b1#0036_hhH_tree_74_OP_2.943304477827338_Split_36.fasta', -16.002, -12.26, -16.937, -19.782
'MAFFT_b1#0036_hhH_tree_91_OP_2.3523277060939405_Split_36.fasta', -16.907, -14.22, -15.047, -20.517
'MAFFT_b1#0036_hhT_tree_69_OP_2.9824622002885617_Split_36.fasta', -14.638, -10.216, -17.725, -18.869
'MAFFT_b1#0036_hhT_tree_74_OP_2.943304477827338_Split_36.fasta', -16.002, -12.26, -16.937, -19.782
'MAFFT_b1#0036_hhT_tree_91_OP_2.3523277060939405_Split_36.fasta', -16.907, -14.22, -15.047, -20.517
'MAFFT_b1#0036_htH_tree_69_OP_2.9824622002885617_Split_36.fasta', -13.875, -9.326, -15.378, -18.343
'MAFFT_b1#0036_htH_tree_74_OP_2.943304477827338_Split_36.fasta', -15.479, -11.637, -13.86, -20.518
'MAFFT_b1#0036_htH_tree_91_OP_2.3523277060939405_Split_36.fasta', -16.643, -13.857, -14.91, -20.315
'MAFFT_b1#0036_htT_tree_69_OP_2.9824622002885617_Split_36.fasta', -13.875, -9.326, -15.378, -18.343
'MAFFT_b1#0036_htT_tree_74_OP_2.943304477827338_Split_36.fasta', -15.479, -11.637, -13.86, -20.518
'MAFFT_b1#0036_htT_tree_91_OP_2.3523277060939405_Split_36.fasta', -16.643, -13.857, -14.91, -20.315
'MAFFT_b1#0037_hhH_tree_46_OP_2.5904987735791676_Split_37.fasta', -12.322, -9.153, -13.631, -16.515
'MAFFT_b1#0037_hhH_tree_65_OP_1.3986977410996977_Split_37.fasta', -11.341, -6.222, -15.026, -13.116
'MAFFT_b1#0037_hhT_tree_46_OP_2.5904987735791676_Split_37.fasta', -12.322, -9.153, -13.631, -16.515
'MAFFT_b1#0037_hhT_tree_65_OP_1.3986977410996977_Split_37.fasta', -11.341, -6.222, -15.026, -13.116
'MAFFT_b1#0037_htH_tree_46_OP_2.5904987735791676_Split_37.fasta', -13.099, -10.224, -16.011, -16.239
'MAFFT_b1#0037_htH_tree_65_OP_1.3986977410996977_Split_37.fasta', -11.468, -6.364, -15.118, -13.24
'MAFFT_b1#0037_htT_tree_46_OP_2.5904987735791676_Split_37.fasta', -13.099, -10.224, -16.011, -16.239
'MAFFT_b1#0037_htT_tree_65_OP_1.3986977410996977_Split_37.fasta', -11.468, -6.364, -15.118, -13.24
'MAFFT_b1#0039_hhH_tree_22_OP_1.0333726057419617_Split_39.fasta', -11.234, -6.192, -15.079, -14.632
'MAFFT_b1#0039_hhT_tree_22_OP_1.0333726057419617_Split_39.fasta', -11.234, -6.192, -15.079, -14.632
'MAFFT_b1#0039_htH_tree_22_OP_1.0333726057419617_Split_39.fasta', -12.016, -7.2, -10.2, -17.292
'MAFFT_b1#0039_htT_tree_22_OP_1.0333726057419617_Split_39.fasta', -12.016, -7.2, -10.2, -17.292
'MAFFT_b1#0041_hhH_tree_31_OP_2.371648195541206_Split_41.fasta', -15.008, -10.638, -18.427, -16.221
'MAFFT_b1#0041_hhH_tree_8_OP_2.990366431633018_Split_41.fasta', -9.846, -5.365, -9.533, -11.644
'MAFFT_b1#0041_hhT_tree_31_OP_2.371648195541206_Split_41.fasta', -15.008, -10.638, -18.427, -16.221
'MAFFT_b1#0041_hhT_tree_8_OP_2.990366431633018_Split_41.fasta', -9.846, -5.365, -9.533, -11.644
'MAFFT_b1#0041_htH_tree_31_OP_2.371648195541206_Split_41.fasta', -14.465, -10.016, -17.901, -15.621
'MAFFT_b1#0041_htH_tree_8_OP_2.990366431633018_Split_41.fasta', -9.763, -5.299, -9.429, -11.563
'MAFFT_b1#0041_htT_tree_31_OP_2.371648195541206_Split_41.fasta', -14.465, -10.016, -17.901, -15.621
'MAFFT_b1#0041_htT_tree_8_OP_2.990366431633018_Split_41.fasta', -9.763, -5.299, -9.429, -11.563
'MAFFT_b1#0042_hhH_tree_92_OP_1.133352346367843_Split_42.fasta', -19.576, -15.597, -22.615, -23.7
'MAFFT_b1#0042_hhT_tree_92_OP_1.133352346367843_Split_42.fasta', -19.576, -15.597, -22.615, -23.7
'MAFFT_b1#0042_htH_tree_92_OP_1.133352346367843_Split_42.fasta', -19.523, -15.647, -20.182, -26.83
'MAFFT_b1#0042_htT_tree_92_OP_1.133352346367843_Split_42.fasta', -19.523, -15.647, -20.182, -26.83
'MAFFT_b1#0043_hhH_tree_95_OP_2.498402958697362_Split_43.fasta', -7.257, -2.173, -6.454, -12.254
'MAFFT_b1#0043_hhT_tree_95_OP_2.498402958697362_Split_43.fasta', -7.257, -2.173, -6.454, -12.254
'MAFFT_b1#0043_htH_tree_95_OP_2.498402958697362_Split_43.fasta', -7.807, -2.787, -7.055, -13.183
'MAFFT_b1#0043_htT_tree_95_OP_2.498402958697362_Split_43.fasta', -7.807, -2.787, -7.055, -13.183
'MAFFT_b1#0044_hhH_tree_14_OP_1.7440813830902329_Split_44.fasta', -22.602, -19.238, -22.629, -24.125
'MAFFT_b1#0044_hhH_tree_52_OP_2.165361006866358_Split_44.fasta', -11.622, -7.086, -10.517, -15.274
'MAFFT_b1#0044_hhT_tree_14_OP_1.7440813830902329_Split_44.fasta', -22.602, -19.238, -22.629, -24.125
'MAFFT_b1#0044_hhT_tree_52_OP_2.165361006866358_Split_44.fasta', -11.622, -7.086, -10.517, -15.274
'MAFFT_b1#0044_htH_tree_14_OP_1.7440813830902329_Split_44.fasta', -22.635, -19.265, -22.682, -24.175
'MAFFT_b1#0044_htH_tree_52_OP_2.165361006866358_Split_44.fasta', -11.46, -6.767, -10.518, -15.102
'MAFFT_b1#0044_htT_tree_14_OP_1.7440813830902329_Split_44.fasta', -22.635, -19.265, -22.682, -24.175
'MAFFT_b1#0044_htT_tree_52_OP_2.165361006866358_Split_44.fasta', -11.46, -6.767, -10.518, -15.102
'MSA.BALIPHY.aln.best.23410.fas', -9.431, -5.22, -9.884, -13.608
'MSA.MAFFT.aln.With_Names', -6.865, -1.834, -11.877, -9.359
'MSA.MUSCLE.aln.best.23410.fas', -10.093, -8.906, -13.031, -15.989
'MSA.PRANK.aln.With_Names', -34.23, -34.453, -30.704, -40.521
'MUSCLE_diversified_replicate.abc.1.afa', -10.355, -6.436, -12.95, -15.226
'MUSCLE_diversified_replicate.abc.101.afa', -13.579, -9.97, -14.497, -18.822
'MUSCLE_diversified_replicate.abc.105.afa', -10.924, -7.198, -12.256, -14.543
'MUSCLE_diversified_replicate.abc.109.afa', -7.757, -4.261, -7.918, -11.479
'MUSCLE_diversified_replicate.abc.113.afa', -7.525, -3.634, -7.228, -11.575
'MUSCLE_diversified_replicate.abc.117.afa', -11.873, -8.078, -13.137, -16.673
'MUSCLE_diversified_replicate.abc.121.afa', -10.979, -6.995, -10.113, -15.995
'MUSCLE_diversified_replicate.abc.125.afa', -10.832, -7.148, -10.934, -16.063
'MUSCLE_diversified_replicate.abc.129.afa', -10.053, -6.027, -10.828, -14.662
'MUSCLE_diversified_replicate.abc.13.afa', -8.556, -4.668, -9.442, -14.591
'MUSCLE_diversified_replicate.abc.133.afa', -5.977, -2.029, -7.758, -8.783
'MUSCLE_diversified_replicate.abc.137.afa', -12.427, -8.596, -12.483, -18.718
'MUSCLE_diversified_replicate.abc.141.afa', -13.722, -10.32, -12.894, -18.989
'MUSCLE_diversified_replicate.abc.145.afa', -11.656, -7.987, -10.854, -16.209
'MUSCLE_diversified_replicate.abc.149.afa', -8.104, -4.177, -9.676, -10.77
'MUSCLE_diversified_replicate.abc.153.afa', -11.257, -7.868, -12.12, -15.747
'MUSCLE_diversified_replicate.abc.157.afa', -15.162, -11.699, -15.116, -19.651
'MUSCLE_diversified_replicate.abc.161.afa', -8.831, -5.533, -8.169, -12.974
'MUSCLE_diversified_replicate.abc.165.afa', -12.203, -8.161, -12.478, -16.071
'MUSCLE_diversified_replicate.abc.169.afa', -10.117, -6.418, -11.1, -14.54
'MUSCLE_diversified_replicate.abc.17.afa', -9.625, -6.402, -8.293, -13.683
'MUSCLE_diversified_replicate.abc.173.afa', -9.998, -6.611, -10.831, -15.08
'MUSCLE_diversified_replicate.abc.177.afa', -11.617, -8.056, -12.261, -15.955
'MUSCLE_diversified_replicate.abc.181.afa', -9.856, -6.07, -10.617, -14.013
'MUSCLE_diversified_replicate.abc.185.afa', -12.232, -8.35, -12.471, -16.594
'MUSCLE_diversified_replicate.abc.189.afa', -12.819, -8.845, -13.283, -16.161
'MUSCLE_diversified_replicate.abc.193.afa', -12.231, -8.684, -13.192, -16.96
'MUSCLE_diversified_replicate.abc.197.afa', -10.604, -7.11, -10.774, -15.473
'MUSCLE_diversified_replicate.abc.201.afa', -9.695, -5.856, -11.454, -14.15
'MUSCLE_diversified_replicate.abc.205.afa', -9.13, -5.398, -10.636, -13.561
'MUSCLE_diversified_replicate.abc.209.afa', -11.646, -8.187, -12.442, -15.739
