code_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1
'MAFFT_b0#0136_thH_tree_63_OP_2.4574448685772787_Split_136.fasta', 84.553, 78.376, 1280.619, 1316.394
'MAFFT_b0#0136_thT_tree_18_OP_1.6412028835688572_Split_136.fasta', 86.188, 78.606, 1357.074, 1293.234
'MAFFT_b0#0136_thT_tree_63_OP_2.4574448685772787_Split_136.fasta', 84.553, 78.376, 1280.619, 1316.394
'MAFFT_b0#0136_ttT_tree_18_OP_1.6412028835688572_Split_136.fasta', 86.188, 78.606, 1357.074, 1293.234
'MAFFT_b1#0002_hhH_tree_15_OP_2.087727372490158_Split_2.fasta', 75.334, 68.48, 1112.835, 1102.254
'MAFFT_b1#0002_hhT_tree_15_OP_2.087727372490158_Split_2.fasta', 75.334, 68.48, 1112.835, 1102.254
'MAFFT_b1#0002_htH_tree_15_OP_2.087727372490158_Split_2.fasta', 78.28, 71.568, 1087.964, 1083.396
'MAFFT_b1#0002_htT_tree_15_OP_2.087727372490158_Split_2.fasta', 78.28, 71.568, 1087.964, 1083.396
'MAFFT_b1#0003_hhH_tree_6_OP_2.239188896515518_Split_3.fasta', 71.068, 63.788, 907.48, 902.083
'MAFFT_b1#0003_hhT_tree_6_OP_2.239188896515518_Split_3.fasta', 71.068, 63.788, 907.48, 902.083
'MAFFT_b1#0003_htH_tree_6_OP_2.239188896515518_Split_3.fasta', 73.624, 66.607, 916.258, 914.726
'MAFFT_b1#0003_htT_tree_6_OP_2.239188896515518_Split_3.fasta', 73.624, 66.607, 916.258, 914.726
'MAFFT_b1#0007_hhH_tree_33_OP_2.3946452743037674_Split_7.fasta', 69.189, 63.029, 1198.129, 1202.402
'MAFFT_b1#0007_hhH_tree_36_OP_2.1446400488559805_Split_7.fasta', 74.575, 67.858, 1074.57, 1039.34
'MAFFT_b1#0007_hhT_tree_33_OP_2.3946452743037674_Split_7.fasta', 69.189, 63.029, 1198.129, 1202.402
'MAFFT_b1#0007_hhT_tree_36_OP_2.1446400488559805_Split_7.fasta', 74.575, 67.858, 1074.57, 1039.34
'MAFFT_b1#0007_htH_tree_33_OP_2.3946452743037674_Split_7.fasta', 74.154, 67.857, 1254.378, 1276.941
'MAFFT_b1#0007_htH_tree_36_OP_2.1446400488559805_Split_7.fasta', 72.681, 66.335, 1091.477, 1073.545
'MAFFT_b1#0007_htT_tree_33_OP_2.3946452743037674_Split_7.fasta', 74.154, 67.857, 1254.378, 1276.941
'MAFFT_b1#0007_htT_tree_36_OP_2.1446400488559805_Split_7.fasta', 72.681, 66.335, 1091.477, 1073.545
'MAFFT_b1#0009_hhH_tree_66_OP_1.2811312595443396_Split_9.fasta', 62.276, 55.017, 892.729, 864.753
'MAFFT_b1#0009_hhT_tree_66_OP_1.2811312595443396_Split_9.fasta', 62.276, 55.017, 892.729, 864.753
'MAFFT_b1#0009_htH_tree_66_OP_1.2811312595443396_Split_9.fasta', 66.668, 58.904, 925.247, 900.19
'MAFFT_b1#0009_htT_tree_66_OP_1.2811312595443396_Split_9.fasta', 66.668, 58.904, 925.247, 900.19
'MAFFT_b1#0011_hhH_tree_43_OP_2.0711252991315146_Split_11.fasta', 67.162, 61.78, 1099.858, 1099.216
'MAFFT_b1#0011_hhT_tree_43_OP_2.0711252991315146_Split_11.fasta', 67.162, 61.78, 1099.858, 1099.216
'MAFFT_b1#0011_htH_tree_43_OP_2.0711252991315146_Split_11.fasta', 70.687, 65.308, 1151.21, 1156.466
'MAFFT_b1#0011_htT_tree_43_OP_2.0711252991315146_Split_11.fasta', 70.687, 65.308, 1151.21, 1156.466
'MAFFT_b1#0013_hhH_tree_12_OP_2.001688119411461_Split_13.fasta', 75.345, 67.609, 1126.85, 1079.955
'MAFFT_b1#0013_hhT_tree_12_OP_2.001688119411461_Split_13.fasta', 75.345, 67.609, 1126.85, 1079.955
'MAFFT_b1#0013_htH_tree_12_OP_2.001688119411461_Split_13.fasta', 76.996, 68.959, 1131.497, 1128.45
'MAFFT_b1#0013_htT_tree_12_OP_2.001688119411461_Split_13.fasta', 76.996, 68.959, 1131.497, 1128.45
'MAFFT_b1#0014_hhH_tree_22_OP_1.8978074920611192_Split_14.fasta', 70.068, 63.303, 1017.804, 1006.313
'MAFFT_b1#0014_hhH_tree_75_OP_1.6806378767143357_Split_14.fasta', 71.771, 64.743, 919.794, 935.929
'MAFFT_b1#0014_hhT_tree_22_OP_1.8978074920611192_Split_14.fasta', 70.068, 63.303, 1017.804, 1006.313
'MAFFT_b1#0014_hhT_tree_75_OP_1.6806378767143357_Split_14.fasta', 71.771, 64.743, 919.794, 935.929
'MAFFT_b1#0014_htH_tree_22_OP_1.8978074920611192_Split_14.fasta', 71.605, 64.461, 1037.602, 1027.46
'MAFFT_b1#0014_htH_tree_75_OP_1.6806378767143357_Split_14.fasta', 70.077, 63.753, 960.448, 969.673
'MAFFT_b1#0014_htT_tree_22_OP_1.8978074920611192_Split_14.fasta', 71.605, 64.461, 1037.602, 1027.46
'MAFFT_b1#0014_htT_tree_75_OP_1.6806378767143357_Split_14.fasta', 70.077, 63.753, 960.448, 969.673
'MAFFT_b1#0015_hhH_tree_99_OP_1.9515729402087414_Split_15.fasta', 72.374, 65.298, 1262.754, 1248.309
'MAFFT_b1#0015_hhT_tree_99_OP_1.9515729402087414_Split_15.fasta', 72.374, 65.298, 1262.754, 1248.309
'MAFFT_b1#0015_htH_tree_99_OP_1.9515729402087414_Split_15.fasta', 77.971, 70.925, 1284.3, 1284.405
'MAFFT_b1#0015_htT_tree_99_OP_1.9515729402087414_Split_15.fasta', 77.971, 70.925, 1284.3, 1284.405
'MAFFT_b1#0016_hhH_tree_16_OP_1.6140779433426575_Split_16.fasta', 63.198, 56.66, 891.023, 905.688
'MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta', 63.198, 56.66, 891.023, 905.688
'MAFFT_b1#0016_htH_tree_16_OP_1.6140779433426575_Split_16.fasta', 69.121, 62.583, 1024.678, 965.599
'MAFFT_b1#0016_htT_tree_16_OP_1.6140779433426575_Split_16.fasta', 69.121, 62.583, 1024.678, 965.599
'MAFFT_b1#0019_hhH_tree_92_OP_1.2191485009213157_Split_19.fasta', 64.538, 56.21, 843.772, 841.725
'MAFFT_b1#0019_hhT_tree_92_OP_1.2191485009213157_Split_19.fasta', 64.538, 56.21, 843.772, 841.725
'MAFFT_b1#0019_htH_tree_92_OP_1.2191485009213157_Split_19.fasta', 68.552, 59.756, 927.641, 932.39
'MAFFT_b1#0019_htT_tree_92_OP_1.2191485009213157_Split_19.fasta', 68.552, 59.756, 927.641, 932.39
'MAFFT_b1#0020_hhH_tree_38_OP_1.4343856216399835_Split_20.fasta', 77.072, 69.521, 1113.937, 1089.528
'MAFFT_b1#0020_hhH_tree_69_OP_1.4368871816738984_Split_20.fasta', 73.046, 66.245, 937.199, 940.726
'MAFFT_b1#0020_hhT_tree_38_OP_1.4343856216399835_Split_20.fasta', 77.072, 69.521, 1113.937, 1089.528
'MAFFT_b1#0020_hhT_tree_69_OP_1.4368871816738984_Split_20.fasta', 73.046, 66.245, 937.199, 940.726
'MAFFT_b1#0020_htH_tree_38_OP_1.4343856216399835_Split_20.fasta', 78.545, 70.825, 1075.757, 1053.105
'MAFFT_b1#0020_htH_tree_69_OP_1.4368871816738984_Split_20.fasta', 69.166, 62.553, 983.302, 951.792
'MAFFT_b1#0020_htT_tree_38_OP_1.4343856216399835_Split_20.fasta', 78.545, 70.825, 1075.757, 1053.105
'MAFFT_b1#0020_htT_tree_69_OP_1.4368871816738984_Split_20.fasta', 69.166, 62.553, 983.302, 951.792
'MAFFT_b1#0025_hhH_tree_1_OP_2.1293333382956448_Split_25.fasta', 86.049, 78.616, 1148.392, 1149.248
'MAFFT_b1#0025_hhH_tree_53_OP_2.653717388362929_Split_25.fasta', 74.359, 67.542, 1252.536, 1172.054
'MAFFT_b1#0025_hhT_tree_1_OP_2.1293333382956448_Split_25.fasta', 86.049, 78.616, 1148.392, 1149.248
'MAFFT_b1#0025_hhT_tree_53_OP_2.653717388362929_Split_25.fasta', 74.359, 67.542, 1252.536, 1172.054
'MAFFT_b1#0025_htH_tree_1_OP_2.1293333382956448_Split_25.fasta', 84.373, 76.88, 1202.405, 1160.784
'MAFFT_b1#0025_htH_tree_53_OP_2.653717388362929_Split_25.fasta', 73.015, 66.293, 1216.824, 1144.929
'MAFFT_b1#0025_htT_tree_1_OP_2.1293333382956448_Split_25.fasta', 84.373, 76.88, 1202.405, 1160.784
'MAFFT_b1#0025_htT_tree_53_OP_2.653717388362929_Split_25.fasta', 73.015, 66.293, 1216.824, 1144.929
'MAFFT_b1#0027_hhH_tree_71_OP_2.576092119557198_Split_27.fasta', 87.899, 80.434, 1101.815, 1118.765
'MAFFT_b1#0027_hhH_tree_97_OP_2.0797767783471546_Split_27.fasta', 85.865, 78.794, 1263.817, 1259.26
'MAFFT_b1#0027_hhT_tree_71_OP_2.576092119557198_Split_27.fasta', 87.899, 80.434, 1101.815, 1118.765
'MAFFT_b1#0027_hhT_tree_97_OP_2.0797767783471546_Split_27.fasta', 85.865, 78.794, 1263.817, 1259.26
'MAFFT_b1#0027_htH_tree_71_OP_2.576092119557198_Split_27.fasta', 84.862, 78.105, 1186.831, 1200.095
'MAFFT_b1#0027_htH_tree_97_OP_2.0797767783471546_Split_27.fasta', 85.586, 78.638, 1275.387, 1272.228
'MAFFT_b1#0027_htT_tree_71_OP_2.576092119557198_Split_27.fasta', 84.862, 78.105, 1186.831, 1200.095
'MAFFT_b1#0027_htT_tree_97_OP_2.0797767783471546_Split_27.fasta', 85.586, 78.638, 1275.387, 1272.228
'MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta', 78.127, 70.026, 1172.172, 1220.601
'MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta', 78.127, 70.026, 1172.172, 1220.601
'MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta', 80.48, 72.353, 1228.729, 1230.116
'MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta', 80.48, 72.353, 1228.729, 1230.116
'MAFFT_b1#0032_hhH_tree_14_OP_1.1212402430377564_Split_32.fasta', 72.797, 66.066, 988.22, 996.658
'MAFFT_b1#0032_hhT_tree_14_OP_1.1212402430377564_Split_32.fasta', 72.797, 66.066, 988.22, 996.658
'MAFFT_b1#0032_htH_tree_14_OP_1.1212402430377564_Split_32.fasta', 74.827, 68.27, 1059.193, 1038.185
'MAFFT_b1#0032_htT_tree_14_OP_1.1212402430377564_Split_32.fasta', 74.827, 68.27, 1059.193, 1038.185
'MAFFT_b1#0033_hhH_tree_23_OP_2.8095393482122226_Split_33.fasta', 78.5, 71.85, 1199.707, 1214.82
'MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta', 78.5, 71.85, 1199.707, 1214.82
'MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta', 83.09, 76.382, 1403.712, 1386.025
'MAFFT_b1#0033_htT_tree_23_OP_2.8095393482122226_Split_33.fasta', 83.09, 76.382, 1403.712, 1386.025
'MAFFT_b1#0035_hhH_tree_29_OP_2.9056775789560643_Split_35.fasta', 77.125, 70.295, 1236.571, 1233.356
'MAFFT_b1#0035_hhT_tree_29_OP_2.9056775789560643_Split_35.fasta', 77.125, 70.295, 1236.571, 1233.356
'MAFFT_b1#0035_htH_tree_29_OP_2.9056775789560643_Split_35.fasta', 80.416, 73.518, 1227.73, 1216.846
'MAFFT_b1#0035_htT_tree_29_OP_2.9056775789560643_Split_35.fasta', 80.416, 73.518, 1227.73, 1216.846
'MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta', 74.958, 67.788, 1049.891, 1031.053
'MAFFT_b1#0037_hhH_tree_7_OP_1.2841848496398856_Split_37.fasta', 74.532, 66.507, 1046.992, 1043.411
'MAFFT_b1#0037_hhT_tree_34_OP_2.1858321729487624_Split_37.fasta', 74.958, 67.788, 1049.891, 1031.053
'MAFFT_b1#0037_hhT_tree_7_OP_1.2841848496398856_Split_37.fasta', 74.532, 66.507, 1046.992, 1043.411
'MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta', 76.717, 69.601, 1044.095, 1055.098
'MAFFT_b1#0037_htH_tree_7_OP_1.2841848496398856_Split_37.fasta', 74.029, 65.781, 1054.926, 1061.517
'MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta', 76.717, 69.601, 1044.095, 1055.098
'MAFFT_b1#0037_htT_tree_7_OP_1.2841848496398856_Split_37.fasta', 74.029, 65.781, 1054.926, 1061.517
'MAFFT_b1#0039_hhH_tree_37_OP_1.6922658322608612_Split_39.fasta', 80.053, 72.561, 1089.472, 1066.511
'MAFFT_b1#0039_hhT_tree_37_OP_1.6922658322608612_Split_39.fasta', 80.053, 72.561, 1089.472, 1066.511
'MAFFT_b1#0039_htH_tree_37_OP_1.6922658322608612_Split_39.fasta', 83.826, 76.346, 1134.283, 1142.01
'MAFFT_b1#0039_htT_tree_37_OP_1.6922658322608612_Split_39.fasta', 83.826, 76.346, 1134.283, 1142.01
'MAFFT_b1#0040_hhH_tree_35_OP_1.0145149247555216_Split_40.fasta', 53.175, 46.217, 804.518, 756.198
'MAFFT_b1#0040_hhH_tree_58_OP_2.1317534516953884_Split_40.fasta', 75.602, 68.044, 1259.717, 1262.779
'MAFFT_b1#0040_hhT_tree_35_OP_1.0145149247555216_Split_40.fasta', 53.175, 46.217, 804.518, 756.198
'MAFFT_b1#0040_hhT_tree_58_OP_2.1317534516953884_Split_40.fasta', 75.602, 68.044, 1259.717, 1262.779
'MAFFT_b1#0040_htH_tree_35_OP_1.0145149247555216_Split_40.fasta', 55.846, 49.123, 862.092, 855.677
'MAFFT_b1#0040_htH_tree_58_OP_2.1317534516953884_Split_40.fasta', 77.584, 69.895, 1294.459, 1288.405
'MAFFT_b1#0040_htT_tree_35_OP_1.0145149247555216_Split_40.fasta', 55.848, 49.124, 862.124, 855.71
'MAFFT_b1#0040_htT_tree_58_OP_2.1317534516953884_Split_40.fasta', 77.584, 69.895, 1294.459, 1288.405
'MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta', 74.992, 69.041, 1129.026, 1154.463
'MAFFT_b1#0042_hhH_tree_5_OP_1.2092921892930137_Split_42.fasta', 81.533, 73.649, 1089.418, 1073.992
'MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta', 74.992, 69.041, 1129.026, 1154.463
'MAFFT_b1#0042_hhT_tree_5_OP_1.2092921892930137_Split_42.fasta', 81.533, 73.649, 1089.418, 1073.992
'MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta', 73.366, 67.901, 1131.414, 1150.274
'MAFFT_b1#0042_htH_tree_5_OP_1.2092921892930137_Split_42.fasta', 80.195, 72.213, 1081.175, 1062.448
'MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta', 73.366, 67.901, 1131.414, 1150.274
'MAFFT_b1#0042_htT_tree_5_OP_1.2092921892930137_Split_42.fasta', 80.195, 72.213, 1081.175, 1062.448
'MAFFT_b1#0045_hhH_tree_49_OP_1.862318045912353_Split_45.fasta', 80.326, 73.252, 1124.348, 1137.745
'MAFFT_b1#0045_hhT_tree_49_OP_1.862318045912353_Split_45.fasta', 80.326, 73.252, 1124.348, 1137.745
'MAFFT_b1#0045_htH_tree_49_OP_1.862318045912353_Split_45.fasta', 79.179, 72.239, 1157.044, 1154.536
'MAFFT_b1#0045_htT_tree_49_OP_1.862318045912353_Split_45.fasta', 79.179, 72.239, 1157.044, 1154.536
'MAFFT_b1#0047_hhH_tree_56_OP_1.846126415612828_Split_47.fasta', 75.992, 69.351, 1008.299, 1011.398
'MAFFT_b1#0047_hhT_tree_56_OP_1.846126415612828_Split_47.fasta', 75.992, 69.351, 1008.299, 1011.398
'MAFFT_b1#0047_htH_tree_56_OP_1.846126415612828_Split_47.fasta', 79.184, 72.809, 1134.113, 1106.211
'MAFFT_b1#0047_htT_tree_56_OP_1.846126415612828_Split_47.fasta', 79.184, 72.809, 1134.113, 1106.211
'MAFFT_b1#0049_hhH_tree_47_OP_1.15048819586282_Split_49.fasta', 76.158, 69.423, 1024.788, 1022.161
'MAFFT_b1#0049_hhH_tree_68_OP_2.580684564304555_Split_49.fasta', 85.709, 79.325, 1318.239, 1293.158
'MAFFT_b1#0049_hhT_tree_47_OP_1.15048819586282_Split_49.fasta', 76.158, 69.423, 1024.788, 1022.161
'MAFFT_b1#0049_hhT_tree_68_OP_2.580684564304555_Split_49.fasta', 85.709, 79.325, 1318.239, 1293.158
'MAFFT_b1#0049_htH_tree_47_OP_1.15048819586282_Split_49.fasta', 76.082, 69.27, 1051.64, 1038.471
'MAFFT_b1#0049_htH_tree_68_OP_2.580684564304555_Split_49.fasta', 83.815, 77.827, 1283.844, 1310.295
'MAFFT_b1#0049_htT_tree_47_OP_1.15048819586282_Split_49.fasta', 76.082, 69.27, 1051.64, 1038.471
'MAFFT_b1#0049_htT_tree_68_OP_2.580684564304555_Split_49.fasta', 83.815, 77.827, 1283.844, 1310.295
'MAFFT_b1#0052_hhH_tree_0_OP_2.430564512096987_Split_52.fasta', 64.768, 57.092, 1008.286, 1024.639
'MAFFT_b1#0052_hhH_tree_98_OP_2.706650408711409_Split_52.fasta', 69.245, 63.038, 1011.866, 1012.187
'MAFFT_b1#0052_hhT_tree_0_OP_2.430564512096987_Split_52.fasta', 64.768, 57.092, 1008.286, 1024.639
'MAFFT_b1#0052_hhT_tree_98_OP_2.706650408711409_Split_52.fasta', 69.245, 63.038, 1011.866, 1012.187
'MAFFT_b1#0052_htH_tree_0_OP_2.430564512096987_Split_52.fasta', 63.655, 56.067, 1037.288, 1034.078
'MAFFT_b1#0052_htH_tree_98_OP_2.706650408711409_Split_52.fasta', 71.595, 65.468, 1043.093, 1041.544
'MAFFT_b1#0052_htT_tree_0_OP_2.430564512096987_Split_52.fasta', 63.655, 56.067, 1037.288, 1034.078
'MAFFT_b1#0052_htT_tree_98_OP_2.706650408711409_Split_52.fasta', 71.595, 65.468, 1043.093, 1041.544
'MAFFT_b1#0053_hhH_tree_59_OP_2.5907616833144225_Split_53.fasta', 76.005, 70.412, 1150.294, 1160.353
'MAFFT_b1#0053_hhT_tree_59_OP_2.5907616833144225_Split_53.fasta', 76.005, 70.412, 1150.294, 1160.353
'MAFFT_b1#0053_htH_tree_59_OP_2.5907616833144225_Split_53.fasta', 75.316, 69.759, 1139.392, 1163.875
'MAFFT_b1#0053_htT_tree_59_OP_2.5907616833144225_Split_53.fasta', 75.316, 69.759, 1139.392, 1163.875
'MAFFT_b1#0054_hhH_tree_50_OP_1.4314281006893206_Split_54.fasta', 80.041, 72.277, 1073.285, 1054.264
'MAFFT_b1#0054_hhH_tree_67_OP_2.2628141929704384_Split_54.fasta', 79.019, 71.507, 1226.577, 1222.826
'MAFFT_b1#0054_hhT_tree_50_OP_1.4314281006893206_Split_54.fasta', 80.041, 72.277, 1073.285, 1054.264
'MAFFT_b1#0054_hhT_tree_67_OP_2.2628141929704384_Split_54.fasta', 79.019, 71.507, 1226.577, 1222.826
'MAFFT_b1#0054_htH_tree_50_OP_1.4314281006893206_Split_54.fasta', 79.172, 71.789, 1052.7, 1057.271
'MAFFT_b1#0054_htH_tree_67_OP_2.2628141929704384_Split_54.fasta', 78.848, 71.901, 1213.451, 1211.819
'MAFFT_b1#0054_htT_tree_50_OP_1.4314281006893206_Split_54.fasta', 79.172, 71.789, 1052.7, 1057.271
'MAFFT_b1#0054_htT_tree_67_OP_2.2628141929704384_Split_54.fasta', 78.848, 71.901, 1213.451, 1211.819
'MAFFT_b1#0055_hhH_tree_54_OP_1.8294071409461166_Split_55.fasta', 75.401, 68.976, 1129.464, 1142.159
'MAFFT_b1#0055_hhH_tree_70_OP_2.160745603480274_Split_55.fasta', 82.533, 75.719, 1267.479, 1249.219
'MAFFT_b1#0055_hhT_tree_54_OP_1.8294071409461166_Split_55.fasta', 75.401, 68.976, 1129.464, 1142.159
'MAFFT_b1#0055_hhT_tree_70_OP_2.160745603480274_Split_55.fasta', 82.533, 75.719, 1267.479, 1249.219
'MAFFT_b1#0055_htH_tree_54_OP_1.8294071409461166_Split_55.fasta', 80.447, 73.838, 1211.94, 1223.065
'MAFFT_b1#0055_htH_tree_70_OP_2.160745603480274_Split_55.fasta', 79.478, 72.674, 1222.253, 1196.934
'MAFFT_b1#0055_htT_tree_54_OP_1.8294071409461166_Split_55.fasta', 80.447, 73.838, 1211.94, 1223.065
'MAFFT_b1#0055_htT_tree_70_OP_2.160745603480274_Split_55.fasta', 79.478, 72.674, 1222.253, 1196.934
'MAFFT_b1#0056_hhH_tree_25_OP_1.4474587949887363_Split_56.fasta', 75.433, 67.49, 1105.384, 1059.332
'MAFFT_b1#0056_hhT_tree_25_OP_1.4474587949887363_Split_56.fasta', 75.433, 67.49, 1105.384, 1059.332
'MAFFT_b1#0056_htH_tree_25_OP_1.4474587949887363_Split_56.fasta', 77.727, 70.046, 1097.87, 1117.491
'MAFFT_b1#0056_htT_tree_25_OP_1.4474587949887363_Split_56.fasta', 77.727, 70.046, 1097.87, 1117.491
'MAFFT_b1#0057_hhH_tree_91_OP_1.1687397125272698_Split_57.fasta', 84.031, 75.989, 1024.793, 1022.792
'MAFFT_b1#0057_hhT_tree_91_OP_1.1687397125272698_Split_57.fasta', 84.031, 75.989, 1024.793, 1022.792
'MAFFT_b1#0057_htH_tree_91_OP_1.1687397125272698_Split_57.fasta', 84.618, 76.834, 1047.921, 1063.81
'MAFFT_b1#0057_htT_tree_91_OP_1.1687397125272698_Split_57.fasta', 84.618, 76.834, 1047.921, 1063.81
'MAFFT_b1#0058_hhH_tree_93_OP_1.9635255889586014_Split_58.fasta', 80.173, 73.104, 1159.23, 1202.657
'MAFFT_b1#0058_hhT_tree_93_OP_1.9635255889586014_Split_58.fasta', 80.173, 73.104, 1159.23, 1202.657
'MAFFT_b1#0058_htH_tree_93_OP_1.9635255889586014_Split_58.fasta', 81.075, 73.43, 1195.372, 1169.066
'MAFFT_b1#0058_htT_tree_93_OP_1.9635255889586014_Split_58.fasta', 81.075, 73.43, 1195.372, 1169.066
'MAFFT_b1#0061_hhH_tree_19_OP_2.086025278277926_Split_61.fasta', 72.213, 66.016, 1023.597, 1026.22
'MAFFT_b1#0061_hhH_tree_3_OP_2.3303660621034012_Split_61.fasta', 78.507, 71.161, 1034.459, 1024.543
'MAFFT_b1#0061_hhH_tree_45_OP_2.450502530351305_Split_61.fasta', 75.631, 68.42, 954.168, 946.29
'MAFFT_b1#0061_hhH_tree_87_OP_2.138081629728955_Split_61.fasta', 73.146, 65.962, 1260.0, 1285.67
'MAFFT_b1#0061_hhT_tree_19_OP_2.086025278277926_Split_61.fasta', 72.213, 66.016, 1023.597, 1026.22
'MAFFT_b1#0061_hhT_tree_3_OP_2.3303660621034012_Split_61.fasta', 78.507, 71.161, 1034.459, 1024.543
'MAFFT_b1#0061_hhT_tree_45_OP_2.450502530351305_Split_61.fasta', 75.631, 68.42, 954.168, 946.29
'MAFFT_b1#0061_hhT_tree_87_OP_2.138081629728955_Split_61.fasta', 73.146, 65.962, 1260.0, 1285.67
'MAFFT_b1#0061_htH_tree_19_OP_2.086025278277926_Split_61.fasta', 72.758, 66.301, 992.498, 960.733
'MAFFT_b1#0061_htH_tree_3_OP_2.3303660621034012_Split_61.fasta', 71.333, 64.612, 1028.849, 1013.155
'MAFFT_b1#0061_htH_tree_45_OP_2.450502530351305_Split_61.fasta', 70.749, 63.274, 901.584, 910.101
'MAFFT_b1#0061_htH_tree_87_OP_2.138081629728955_Split_61.fasta', 73.288, 65.863, 1314.282, 1308.439
'MAFFT_b1#0061_htT_tree_19_OP_2.086025278277926_Split_61.fasta', 72.758, 66.301, 992.498, 960.733
'MAFFT_b1#0061_htT_tree_3_OP_2.3303660621034012_Split_61.fasta', 71.333, 64.612, 1028.849, 1013.155
'MAFFT_b1#0061_htT_tree_45_OP_2.450502530351305_Split_61.fasta', 70.749, 63.274, 901.584, 910.101
'MAFFT_b1#0061_htT_tree_87_OP_2.138081629728955_Split_61.fasta', 73.288, 65.863, 1314.282, 1308.439
'MAFFT_b1#0062_hhH_tree_55_OP_2.981723484578797_Split_62.fasta', 84.036, 77.003, 1400.313, 1400.607
'MAFFT_b1#0062_hhT_tree_55_OP_2.981723484578797_Split_62.fasta', 84.036, 77.003, 1400.313, 1400.607
'MAFFT_b1#0062_htH_tree_55_OP_2.981723484578797_Split_62.fasta', 80.447, 73.838, 1373.158, 1373.222
'MAFFT_b1#0062_htT_tree_55_OP_2.981723484578797_Split_62.fasta', 80.447, 73.838, 1373.158, 1373.222
'MAFFT_b1#0065_hhH_tree_8_OP_2.675007884014506_Split_65.fasta', 86.946, 79.127, 1154.849, 1145.152
'MAFFT_b1#0065_hhT_tree_8_OP_2.675007884014506_Split_65.fasta', 86.946, 79.127, 1154.849, 1145.152
'MAFFT_b1#0065_htH_tree_8_OP_2.675007884014506_Split_65.fasta', 84.241, 76.811, 1130.888, 1144.964
'MAFFT_b1#0065_htT_tree_8_OP_2.675007884014506_Split_65.fasta', 84.241, 76.811, 1130.888, 1144.964
'MAFFT_b1#0067_hhH_tree_61_OP_2.4621083212934276_Split_67.fasta', 73.712, 66.783, 1219.04, 1207.141
'MAFFT_b1#0067_hhT_tree_61_OP_2.4621083212934276_Split_67.fasta', 73.712, 66.783, 1219.04, 1207.141
'MAFFT_b1#0067_htH_tree_61_OP_2.4621083212934276_Split_67.fasta', 73.154, 66.166, 1199.627, 1212.038
'MAFFT_b1#0067_htT_tree_61_OP_2.4621083212934276_Split_67.fasta', 73.154, 66.166, 1199.627, 1212.038
'MSA.BALIPHY.aln.best.126014.fas', 94.848, 84.528, 944.372, 765.23
'MSA.MAFFT.aln.With_Names', 85.266, 78.433, 1483.388, 1441.099
'MSA.MUSCLE.aln.best.126014.fas', 102.979, 94.58, 1049.39, 1049.504
'MSA.PRANK.aln.With_Names', 86.278, 74.877, 804.309, 765.958
'MUSCLE_diversified_replicate.abc.1.afa', 102.51, 94.238, 1089.52, 1082.188
'MUSCLE_diversified_replicate.abc.101.afa', 102.442, 93.621, 1021.023, 1002.925
'MUSCLE_diversified_replicate.abc.105.afa', 102.445, 94.244, 1059.259, 1066.804
'MUSCLE_diversified_replicate.abc.109.afa', 101.111, 93.158, 1120.641, 1127.324
'MUSCLE_diversified_replicate.abc.113.afa', 101.535, 93.478, 1137.113, 1139.909
'MUSCLE_diversified_replicate.abc.117.afa', 103.509, 95.063, 1040.828, 1008.677
'MUSCLE_diversified_replicate.abc.121.afa', 103.052, 95.177, 1095.962, 1082.275
'MUSCLE_diversified_replicate.abc.125.afa', 100.878, 92.465, 1033.556, 1036.108
'MUSCLE_diversified_replicate.abc.129.afa', 102.695, 94.212, 1066.245, 1047.997
'MUSCLE_diversified_replicate.abc.13.afa', 102.369, 93.751, 1037.882, 988.354
'MUSCLE_diversified_replicate.abc.133.afa', 101.122, 92.568, 1093.824, 1055.876
'MUSCLE_diversified_replicate.abc.137.afa', 102.832, 94.807, 1091.4, 1095.195
'MUSCLE_diversified_replicate.abc.141.afa', 102.35, 94.092, 1070.87, 1075.305
