code_K20,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
'MAFFT_b1#0014_hhT_tree_75_OP_1.6806378767143357_Split_14.fasta', 24703, 2.707, 4, 2, 26152
'MAFFT_b1#0014_htH_tree_22_OP_1.8978074920611192_Split_14.fasta', 22541, 2.456, 4, 2, 23795
'MAFFT_b1#0014_htH_tree_75_OP_1.6806378767143357_Split_14.fasta', 24650, 2.628, 4, 2, 26018
'MAFFT_b1#0014_htT_tree_22_OP_1.8978074920611192_Split_14.fasta', 22541, 2.456, 4, 2, 23795
'MAFFT_b1#0014_htT_tree_75_OP_1.6806378767143357_Split_14.fasta', 24650, 2.628, 4, 2, 26018
'MAFFT_b1#0015_hhH_tree_99_OP_1.9515729402087414_Split_15.fasta', 24595, 2.318, 3, 2, 25582
'MAFFT_b1#0015_hhT_tree_99_OP_1.9515729402087414_Split_15.fasta', 24595, 2.318, 3, 2, 25582
'MAFFT_b1#0015_htH_tree_99_OP_1.9515729402087414_Split_15.fasta', 24260, 2.315, 3, 2, 25223
'MAFFT_b1#0015_htT_tree_99_OP_1.9515729402087414_Split_15.fasta', 24260, 2.315, 3, 2, 25223
'MAFFT_b1#0016_hhH_tree_16_OP_1.6140779433426575_Split_16.fasta', 24046, 2.456, 4, 2, 25318
'MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta', 24046, 2.456, 4, 2, 25318
'MAFFT_b1#0016_htH_tree_16_OP_1.6140779433426575_Split_16.fasta', 23444, 2.495, 4, 2, 24819
'MAFFT_b1#0016_htT_tree_16_OP_1.6140779433426575_Split_16.fasta', 23444, 2.495, 4, 2, 24819
'MAFFT_b1#0019_hhH_tree_92_OP_1.2191485009213157_Split_19.fasta', 22102, 2.49, 4, 2, 23461
'MAFFT_b1#0019_hhT_tree_92_OP_1.2191485009213157_Split_19.fasta', 22102, 2.49, 4, 2, 23461
'MAFFT_b1#0019_htH_tree_92_OP_1.2191485009213157_Split_19.fasta', 22098, 2.448, 4, 2, 23260
'MAFFT_b1#0019_htT_tree_92_OP_1.2191485009213157_Split_19.fasta', 22098, 2.448, 4, 2, 23260
'MAFFT_b1#0020_hhH_tree_38_OP_1.4343856216399835_Split_20.fasta', 23772, 2.515, 4, 2, 25124
'MAFFT_b1#0020_hhH_tree_69_OP_1.4368871816738984_Split_20.fasta', 24428, 2.536, 4, 2, 25786
'MAFFT_b1#0020_hhT_tree_38_OP_1.4343856216399835_Split_20.fasta', 23772, 2.515, 4, 2, 25124
'MAFFT_b1#0020_hhT_tree_69_OP_1.4368871816738984_Split_20.fasta', 24428, 2.536, 4, 2, 25786
'MAFFT_b1#0020_htH_tree_38_OP_1.4343856216399835_Split_20.fasta', 24331, 2.546, 4, 2, 25683
'MAFFT_b1#0020_htH_tree_69_OP_1.4368871816738984_Split_20.fasta', 24063, 2.474, 4, 2, 25355
'MAFFT_b1#0020_htT_tree_38_OP_1.4343856216399835_Split_20.fasta', 24331, 2.546, 4, 2, 25683
'MAFFT_b1#0020_htT_tree_69_OP_1.4368871816738984_Split_20.fasta', 24063, 2.474, 4, 2, 25355
'MAFFT_b1#0025_hhH_tree_1_OP_2.1293333382956448_Split_25.fasta', 25370, 2.457, 4, 2, 26738
'MAFFT_b1#0025_hhH_tree_53_OP_2.653717388362929_Split_25.fasta', 27385, 2.553, 4, 2, 28719
'MAFFT_b1#0025_hhT_tree_1_OP_2.1293333382956448_Split_25.fasta', 25370, 2.457, 4, 2, 26738
'MAFFT_b1#0025_hhT_tree_53_OP_2.653717388362929_Split_25.fasta', 27385, 2.553, 4, 2, 28719
'MAFFT_b1#0025_htH_tree_1_OP_2.1293333382956448_Split_25.fasta', 25302, 2.455, 4, 2, 26621
'MAFFT_b1#0025_htH_tree_53_OP_2.653717388362929_Split_25.fasta', 27447, 2.522, 4, 2, 28808
'MAFFT_b1#0025_htT_tree_1_OP_2.1293333382956448_Split_25.fasta', 25302, 2.455, 4, 2, 26621
'MAFFT_b1#0025_htT_tree_53_OP_2.653717388362929_Split_25.fasta', 27447, 2.522, 4, 2, 28808
'MAFFT_b1#0027_hhH_tree_71_OP_2.576092119557198_Split_27.fasta', 25561, 2.71, 4, 2, 26869
'MAFFT_b1#0027_hhH_tree_97_OP_2.0797767783471546_Split_27.fasta', 22985, 2.461, 4, 2, 24086
'MAFFT_b1#0027_hhT_tree_71_OP_2.576092119557198_Split_27.fasta', 25561, 2.71, 4, 2, 26869
'MAFFT_b1#0027_hhT_tree_97_OP_2.0797767783471546_Split_27.fasta', 22985, 2.461, 4, 2, 24086
'MAFFT_b1#0027_htH_tree_71_OP_2.576092119557198_Split_27.fasta', 24686, 2.588, 4, 2, 25984
'MAFFT_b1#0027_htH_tree_97_OP_2.0797767783471546_Split_27.fasta', 23116, 2.43, 4, 2, 24232
'MAFFT_b1#0027_htT_tree_71_OP_2.576092119557198_Split_27.fasta', 24686, 2.588, 4, 2, 25984
'MAFFT_b1#0027_htT_tree_97_OP_2.0797767783471546_Split_27.fasta', 23116, 2.43, 4, 2, 24232
'MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta', 23638, 2.45, 4, 2, 24706
'MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta', 23634, 2.449, 4, 2, 24701
'MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta', 23992, 2.47, 4, 2, 25136
'MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta', 23988, 2.469, 4, 2, 25131
'MAFFT_b1#0032_hhH_tree_14_OP_1.1212402430377564_Split_32.fasta', 22846, 2.502, 4, 2, 23962
'MAFFT_b1#0032_hhT_tree_14_OP_1.1212402430377564_Split_32.fasta', 22846, 2.502, 4, 2, 23962
'MAFFT_b1#0032_htH_tree_14_OP_1.1212402430377564_Split_32.fasta', 22778, 2.45, 4, 2, 23918
'MAFFT_b1#0032_htT_tree_14_OP_1.1212402430377564_Split_32.fasta', 22777, 2.45, 4, 2, 23916
'MAFFT_b1#0033_hhH_tree_23_OP_2.8095393482122226_Split_33.fasta', 24795, 2.444, 4, 2, 25808
'MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta', 24795, 2.444, 4, 2, 25808
'MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta', 23374, 2.376, 4, 2, 24435
'MAFFT_b1#0033_htT_tree_23_OP_2.8095393482122226_Split_33.fasta', 23374, 2.376, 4, 2, 24435
'MAFFT_b1#0035_hhH_tree_29_OP_2.9056775789560643_Split_35.fasta', 26255, 2.495, 3, 2, 27455
'MAFFT_b1#0035_hhT_tree_29_OP_2.9056775789560643_Split_35.fasta', 26255, 2.495, 3, 2, 27455
'MAFFT_b1#0035_htH_tree_29_OP_2.9056775789560643_Split_35.fasta', 26418, 2.558, 4, 2, 27644
'MAFFT_b1#0035_htT_tree_29_OP_2.9056775789560643_Split_35.fasta', 26418, 2.558, 4, 2, 27644
'MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta', 26386, 2.515, 4, 2, 27619
'MAFFT_b1#0037_hhH_tree_7_OP_1.2841848496398856_Split_37.fasta', 22200, 2.519, 4, 2, 23253
'MAFFT_b1#0037_hhT_tree_34_OP_2.1858321729487624_Split_37.fasta', 26386, 2.515, 4, 2, 27619
'MAFFT_b1#0037_hhT_tree_7_OP_1.2841848496398856_Split_37.fasta', 22200, 2.519, 4, 2, 23253
'MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta', 25520, 2.588, 4, 2, 26873
'MAFFT_b1#0037_htH_tree_7_OP_1.2841848496398856_Split_37.fasta', 22211, 2.445, 4, 2, 23251
'MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta', 25520, 2.588, 4, 2, 26873
'MAFFT_b1#0037_htT_tree_7_OP_1.2841848496398856_Split_37.fasta', 22211, 2.445, 4, 2, 23251
'MAFFT_b1#0039_hhH_tree_37_OP_1.6922658322608612_Split_39.fasta', 23416, 2.452, 4, 2, 24549
'MAFFT_b1#0039_hhT_tree_37_OP_1.6922658322608612_Split_39.fasta', 23416, 2.452, 4, 2, 24549
'MAFFT_b1#0039_htH_tree_37_OP_1.6922658322608612_Split_39.fasta', 23304, 2.426, 4, 2, 24422
'MAFFT_b1#0039_htT_tree_37_OP_1.6922658322608612_Split_39.fasta', 23304, 2.426, 4, 2, 24422
'MAFFT_b1#0040_hhH_tree_35_OP_1.0145149247555216_Split_40.fasta', 22182, 2.485, 4, 2, 23246
'MAFFT_b1#0040_hhH_tree_58_OP_2.1317534516953884_Split_40.fasta', 25095, 2.556, 4, 2, 26214
'MAFFT_b1#0040_hhT_tree_35_OP_1.0145149247555216_Split_40.fasta', 22182, 2.485, 4, 2, 23246
'MAFFT_b1#0040_hhT_tree_58_OP_2.1317534516953884_Split_40.fasta', 25095, 2.556, 4, 2, 26214
'MAFFT_b1#0040_htH_tree_35_OP_1.0145149247555216_Split_40.fasta', 21221, 2.399, 4, 2, 22315
'MAFFT_b1#0040_htH_tree_58_OP_2.1317534516953884_Split_40.fasta', 24757, 2.54, 4, 2, 25909
'MAFFT_b1#0040_htT_tree_35_OP_1.0145149247555216_Split_40.fasta', 21236, 2.399, 4, 2, 22329
'MAFFT_b1#0040_htT_tree_58_OP_2.1317534516953884_Split_40.fasta', 24757, 2.54, 4, 2, 25909
'MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta', 27119, 2.485, 4, 2, 28421
'MAFFT_b1#0042_hhH_tree_5_OP_1.2092921892930137_Split_42.fasta', 22462, 2.485, 4, 2, 23768
'MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta', 27119, 2.485, 4, 2, 28421
'MAFFT_b1#0042_hhT_tree_5_OP_1.2092921892930137_Split_42.fasta', 22462, 2.485, 4, 2, 23768
'MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta', 27375, 2.48, 3, 2, 28609
'MAFFT_b1#0042_htH_tree_5_OP_1.2092921892930137_Split_42.fasta', 22774, 2.452, 4, 2, 23974
'MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta', 27375, 2.48, 3, 2, 28609
'MAFFT_b1#0042_htT_tree_5_OP_1.2092921892930137_Split_42.fasta', 22774, 2.452, 4, 2, 23974
'MAFFT_b1#0045_hhH_tree_49_OP_1.862318045912353_Split_45.fasta', 24842, 2.483, 4, 2, 26020
'MAFFT_b1#0045_hhT_tree_49_OP_1.862318045912353_Split_45.fasta', 24842, 2.483, 4, 2, 26020
'MAFFT_b1#0045_htH_tree_49_OP_1.862318045912353_Split_45.fasta', 24607, 2.453, 3, 2, 25754
'MAFFT_b1#0045_htT_tree_49_OP_1.862318045912353_Split_45.fasta', 24607, 2.453, 3, 2, 25754
'MAFFT_b1#0047_hhH_tree_56_OP_1.846126415612828_Split_47.fasta', 23546, 2.492, 4, 2, 24715
'MAFFT_b1#0047_hhT_tree_56_OP_1.846126415612828_Split_47.fasta', 23555, 2.491, 4, 2, 24722
'MAFFT_b1#0047_htH_tree_56_OP_1.846126415612828_Split_47.fasta', 23426, 2.446, 4, 2, 24627
'MAFFT_b1#0047_htT_tree_56_OP_1.846126415612828_Split_47.fasta', 23435, 2.446, 4, 2, 24634
'MAFFT_b1#0049_hhH_tree_47_OP_1.15048819586282_Split_49.fasta', 20969, 2.515, 4, 2, 22207
'MAFFT_b1#0049_hhH_tree_68_OP_2.580684564304555_Split_49.fasta', 25227, 2.426, 4, 2, 26297
'MAFFT_b1#0049_hhT_tree_47_OP_1.15048819586282_Split_49.fasta', 20969, 2.515, 4, 2, 22207
'MAFFT_b1#0049_hhT_tree_68_OP_2.580684564304555_Split_49.fasta', 25227, 2.426, 4, 2, 26297
'MAFFT_b1#0049_htH_tree_47_OP_1.15048819586282_Split_49.fasta', 21085, 2.514, 4, 2, 22310
'MAFFT_b1#0049_htH_tree_68_OP_2.580684564304555_Split_49.fasta', 24923, 2.356, 4, 2, 26020
'MAFFT_b1#0049_htT_tree_47_OP_1.15048819586282_Split_49.fasta', 21085, 2.514, 4, 2, 22310
'MAFFT_b1#0049_htT_tree_68_OP_2.580684564304555_Split_49.fasta', 24923, 2.356, 4, 2, 26020
'MAFFT_b1#0052_hhH_tree_0_OP_2.430564512096987_Split_52.fasta', 26982, 2.507, 3, 2, 28302
'MAFFT_b1#0052_hhH_tree_98_OP_2.706650408711409_Split_52.fasta', 27016, 2.512, 4, 2, 28216
'MAFFT_b1#0052_hhT_tree_0_OP_2.430564512096987_Split_52.fasta', 26982, 2.507, 3, 2, 28302
'MAFFT_b1#0052_hhT_tree_98_OP_2.706650408711409_Split_52.fasta', 27016, 2.512, 4, 2, 28216
'MAFFT_b1#0052_htH_tree_0_OP_2.430564512096987_Split_52.fasta', 25818, 2.477, 4, 2, 27114
'MAFFT_b1#0052_htH_tree_98_OP_2.706650408711409_Split_52.fasta', 26699, 2.51, 4, 2, 27876
'MAFFT_b1#0052_htT_tree_0_OP_2.430564512096987_Split_52.fasta', 25818, 2.477, 4, 2, 27114
'MAFFT_b1#0052_htT_tree_98_OP_2.706650408711409_Split_52.fasta', 26699, 2.51, 4, 2, 27876
'MAFFT_b1#0053_hhH_tree_59_OP_2.5907616833144225_Split_53.fasta', 26093, 2.496, 3, 2, 27134
'MAFFT_b1#0053_hhT_tree_59_OP_2.5907616833144225_Split_53.fasta', 26093, 2.496, 3, 2, 27134
'MAFFT_b1#0053_htH_tree_59_OP_2.5907616833144225_Split_53.fasta', 26194, 2.52, 3, 2, 27284
'MAFFT_b1#0053_htT_tree_59_OP_2.5907616833144225_Split_53.fasta', 26194, 2.52, 3, 2, 27284
'MAFFT_b1#0054_hhH_tree_50_OP_1.4314281006893206_Split_54.fasta', 22628, 2.531, 4, 2, 23945
'MAFFT_b1#0054_hhH_tree_67_OP_2.2628141929704384_Split_54.fasta', 23454, 2.314, 3, 2, 24586
'MAFFT_b1#0054_hhT_tree_50_OP_1.4314281006893206_Split_54.fasta', 22628, 2.531, 4, 2, 23945
'MAFFT_b1#0054_hhT_tree_67_OP_2.2628141929704384_Split_54.fasta', 23454, 2.314, 3, 2, 24586
'MAFFT_b1#0054_htH_tree_50_OP_1.4314281006893206_Split_54.fasta', 22795, 2.504, 4, 2, 24068
'MAFFT_b1#0054_htH_tree_67_OP_2.2628141929704384_Split_54.fasta', 23538, 2.33, 3, 2, 24674
'MAFFT_b1#0054_htT_tree_50_OP_1.4314281006893206_Split_54.fasta', 22795, 2.504, 4, 2, 24068
'MAFFT_b1#0054_htT_tree_67_OP_2.2628141929704384_Split_54.fasta', 23538, 2.33, 3, 2, 24674
'MAFFT_b1#0055_hhH_tree_54_OP_1.8294071409461166_Split_55.fasta', 23372, 2.431, 3, 2, 24434
'MAFFT_b1#0055_hhH_tree_70_OP_2.160745603480274_Split_55.fasta', 23569, 2.449, 4, 2, 24816
'MAFFT_b1#0055_hhT_tree_54_OP_1.8294071409461166_Split_55.fasta', 23372, 2.431, 3, 2, 24434
'MAFFT_b1#0055_hhT_tree_70_OP_2.160745603480274_Split_55.fasta', 23569, 2.449, 4, 2, 24816
'MAFFT_b1#0055_htH_tree_54_OP_1.8294071409461166_Split_55.fasta', 23003, 2.428, 3, 2, 23989
'MAFFT_b1#0055_htH_tree_70_OP_2.160745603480274_Split_55.fasta', 23792, 2.439, 4, 2, 24976
'MAFFT_b1#0055_htT_tree_54_OP_1.8294071409461166_Split_55.fasta', 23003, 2.428, 3, 2, 23989
'MAFFT_b1#0055_htT_tree_70_OP_2.160745603480274_Split_55.fasta', 23792, 2.439, 4, 2, 24976
'MAFFT_b1#0056_hhH_tree_25_OP_1.4474587949887363_Split_56.fasta', 24620, 2.459, 4, 2, 25621
'MAFFT_b1#0056_hhT_tree_25_OP_1.4474587949887363_Split_56.fasta', 24620, 2.459, 4, 2, 25621
'MAFFT_b1#0056_htH_tree_25_OP_1.4474587949887363_Split_56.fasta', 24768, 2.477, 4, 2, 25823
'MAFFT_b1#0056_htT_tree_25_OP_1.4474587949887363_Split_56.fasta', 24768, 2.477, 4, 2, 25823
'MAFFT_b1#0057_hhH_tree_91_OP_1.1687397125272698_Split_57.fasta', 22979, 2.575, 5, 2, 24341
'MAFFT_b1#0057_hhT_tree_91_OP_1.1687397125272698_Split_57.fasta', 22979, 2.575, 5, 2, 24341
'MAFFT_b1#0057_htH_tree_91_OP_1.1687397125272698_Split_57.fasta', 21843, 2.523, 5, 2, 23046
'MAFFT_b1#0057_htT_tree_91_OP_1.1687397125272698_Split_57.fasta', 21843, 2.523, 5, 2, 23046
'MAFFT_b1#0058_hhH_tree_93_OP_1.9635255889586014_Split_58.fasta', 24173, 2.49, 4, 2, 25407
'MAFFT_b1#0058_hhT_tree_93_OP_1.9635255889586014_Split_58.fasta', 24173, 2.49, 4, 2, 25407
'MAFFT_b1#0058_htH_tree_93_OP_1.9635255889586014_Split_58.fasta', 24454, 2.555, 4, 2, 25644
'MAFFT_b1#0058_htT_tree_93_OP_1.9635255889586014_Split_58.fasta', 24448, 2.556, 4, 2, 25639
'MAFFT_b1#0061_hhH_tree_19_OP_2.086025278277926_Split_61.fasta', 25375, 2.455, 3, 2, 26561
'MAFFT_b1#0061_hhH_tree_3_OP_2.3303660621034012_Split_61.fasta', 26422, 2.58, 4, 2, 27624
'MAFFT_b1#0061_hhH_tree_45_OP_2.450502530351305_Split_61.fasta', 28821, 2.794, 5, 2, 30339
'MAFFT_b1#0061_hhH_tree_87_OP_2.138081629728955_Split_61.fasta', 21845, 2.313, 3, 2, 22890
'MAFFT_b1#0061_hhT_tree_19_OP_2.086025278277926_Split_61.fasta', 25375, 2.455, 3, 2, 26561
'MAFFT_b1#0061_hhT_tree_3_OP_2.3303660621034012_Split_61.fasta', 26422, 2.58, 4, 2, 27624
'MAFFT_b1#0061_hhT_tree_45_OP_2.450502530351305_Split_61.fasta', 28821, 2.794, 5, 2, 30339
'MAFFT_b1#0061_hhT_tree_87_OP_2.138081629728955_Split_61.fasta', 21845, 2.313, 3, 2, 22890
'MAFFT_b1#0061_htH_tree_19_OP_2.086025278277926_Split_61.fasta', 26168, 2.519, 4, 2, 27395
'MAFFT_b1#0061_htH_tree_3_OP_2.3303660621034012_Split_61.fasta', 26143, 2.504, 4, 2, 27385
'MAFFT_b1#0061_htH_tree_45_OP_2.450502530351305_Split_61.fasta', 29512, 2.703, 4, 2, 30934
'MAFFT_b1#0061_htH_tree_87_OP_2.138081629728955_Split_61.fasta', 22126, 2.287, 3, 2, 23253
'MAFFT_b1#0061_htT_tree_19_OP_2.086025278277926_Split_61.fasta', 26168, 2.519, 4, 2, 27395
'MAFFT_b1#0061_htT_tree_3_OP_2.3303660621034012_Split_61.fasta', 26143, 2.504, 4, 2, 27385
'MAFFT_b1#0061_htT_tree_45_OP_2.450502530351305_Split_61.fasta', 29512, 2.703, 4, 2, 30934
'MAFFT_b1#0061_htT_tree_87_OP_2.138081629728955_Split_61.fasta', 22126, 2.287, 3, 2, 23253
'MAFFT_b1#0062_hhH_tree_55_OP_2.981723484578797_Split_62.fasta', 26128, 2.471, 3, 2, 27202
'MAFFT_b1#0062_hhT_tree_55_OP_2.981723484578797_Split_62.fasta', 26128, 2.471, 3, 2, 27202
'MAFFT_b1#0062_htH_tree_55_OP_2.981723484578797_Split_62.fasta', 26622, 2.447, 3, 2, 27713
'MAFFT_b1#0062_htT_tree_55_OP_2.981723484578797_Split_62.fasta', 26622, 2.447, 3, 2, 27713
'MAFFT_b1#0065_hhH_tree_8_OP_2.675007884014506_Split_65.fasta', 24640, 2.54, 4, 2, 25950
'MAFFT_b1#0065_hhT_tree_8_OP_2.675007884014506_Split_65.fasta', 24640, 2.54, 4, 2, 25950
'MAFFT_b1#0065_htH_tree_8_OP_2.675007884014506_Split_65.fasta', 24587, 2.457, 4, 2, 25862
'MAFFT_b1#0065_htT_tree_8_OP_2.675007884014506_Split_65.fasta', 24587, 2.457, 4, 2, 25862
'MAFFT_b1#0067_hhH_tree_61_OP_2.4621083212934276_Split_67.fasta', 23865, 2.399, 3, 2, 25073
'MAFFT_b1#0067_hhT_tree_61_OP_2.4621083212934276_Split_67.fasta', 23865, 2.399, 3, 2, 25073
'MAFFT_b1#0067_htH_tree_61_OP_2.4621083212934276_Split_67.fasta', 23887, 2.389, 3, 2, 25100
'MAFFT_b1#0067_htT_tree_61_OP_2.4621083212934276_Split_67.fasta', 23887, 2.389, 3, 2, 25100
'MSA.BALIPHY.aln.best.126014.fas', 41752, 3.325, 5, 3, 43360
'MSA.MAFFT.aln.With_Names', 22567, 2.372, 3, 2, 23816
'MSA.MUSCLE.aln.best.126014.fas', 28110, 2.981, 5, 3, 29420
'MSA.PRANK.aln.With_Names', 31966, 3.172, 5, 3, 33342
'MUSCLE_diversified_replicate.abc.1.afa', 28004, 2.965, 5, 2, 29395
'MUSCLE_diversified_replicate.abc.101.afa', 29392, 3.078, 5, 3, 30634
'MUSCLE_diversified_replicate.abc.105.afa', 29027, 3.059, 5, 3, 30287
'MUSCLE_diversified_replicate.abc.109.afa', 27951, 2.922, 5, 2, 29303
'MUSCLE_diversified_replicate.abc.113.afa', 28217, 2.864, 4, 2, 29394
'MUSCLE_diversified_replicate.abc.117.afa', 30427, 3.125, 5, 3, 31693
'MUSCLE_diversified_replicate.abc.121.afa', 28263, 2.935, 5, 2, 29512
'MUSCLE_diversified_replicate.abc.125.afa', 29505, 3.111, 5, 3, 30869
'MUSCLE_diversified_replicate.abc.129.afa', 28325, 3.025, 5, 3, 29689
'MUSCLE_diversified_replicate.abc.13.afa', 30354, 3.133, 5, 2, 31647
'MUSCLE_diversified_replicate.abc.133.afa', 28811, 2.928, 5, 3, 30095
'MUSCLE_diversified_replicate.abc.137.afa', 27730, 2.891, 5, 3, 29117
'MUSCLE_diversified_replicate.abc.141.afa', 27853, 2.94, 5, 3, 29233
'MUSCLE_diversified_replicate.abc.145.afa', 29605, 2.973, 4, 2, 30745
'MUSCLE_diversified_replicate.abc.149.afa', 29351, 2.943, 5, 3, 30610
'MUSCLE_diversified_replicate.abc.153.afa', 28145, 2.99, 5, 3, 29542
'MUSCLE_diversified_replicate.abc.157.afa', 27994, 2.859, 4, 2, 29512
'MUSCLE_diversified_replicate.abc.161.afa', 30513, 3.025, 5, 2, 31820
'MUSCLE_diversified_replicate.abc.165.afa', 28955, 2.895, 4, 2, 30197
'MUSCLE_diversified_replicate.abc.169.afa', 29274, 3.004, 4, 2, 30503
'MUSCLE_diversified_replicate.abc.17.afa', 28062, 2.959, 5, 3, 29451
'MUSCLE_diversified_replicate.abc.173.afa', 28311, 2.987, 5, 2, 29862
'MUSCLE_diversified_replicate.abc.177.afa', 27792, 2.866, 4, 2, 29157
'MUSCLE_diversified_replicate.abc.181.afa', 28044, 2.938, 5, 3, 29462
'MUSCLE_diversified_replicate.abc.185.afa', 29913, 3.145, 6, 3, 31238
'MUSCLE_diversified_replicate.abc.189.afa', 28496, 2.974, 5, 2, 29864
'MUSCLE_diversified_replicate.abc.193.afa', 28388, 2.96, 4, 2, 29779
'MUSCLE_diversified_replicate.abc.197.afa', 28542, 2.991, 5, 2, 29856
'MUSCLE_diversified_replicate.abc.201.afa', 28872, 2.948, 5, 3, 30193
'MUSCLE_diversified_replicate.abc.205.afa', 28214, 3.047, 5, 3, 29530
'MUSCLE_diversified_replicate.abc.209.afa', 28104, 2.876, 5, 2, 29299
'MUSCLE_diversified_replicate.abc.21.afa', 28298, 3.006, 5, 3, 29591
'MUSCLE_diversified_replicate.abc.213.afa', 28824, 3.003, 5, 2, 30109
'MUSCLE_diversified_replicate.abc.217.afa', 29514, 2.987, 5, 3, 30768
'MUSCLE_diversified_replicate.abc.221.afa', 29067, 2.913, 4, 2, 30417
'MUSCLE_diversified_replicate.abc.225.afa', 27968, 2.862, 4, 2, 29175
'MUSCLE_diversified_replicate.abc.229.afa', 28106, 2.865, 4, 2, 29287
'MUSCLE_diversified_replicate.abc.233.afa', 28226, 2.953, 5, 2, 29487
'MUSCLE_diversified_replicate.abc.237.afa', 28027, 2.915, 5, 3, 29317
'MUSCLE_diversified_replicate.abc.241.afa', 29822, 3.037, 5, 3, 31130
'MUSCLE_diversified_replicate.abc.245.afa', 30290, 3.075, 5, 2, 31477
'MUSCLE_diversified_replicate.abc.249.afa', 29360, 2.957, 5, 2, 30705
'MUSCLE_diversified_replicate.abc.25.afa', 29817, 3.075, 5, 3, 31069
'MUSCLE_diversified_replicate.abc.253.afa', 28460, 2.92, 5, 3, 29721
'MUSCLE_diversified_replicate.abc.257.afa', 28063, 2.927, 5, 3, 29227
'MUSCLE_diversified_replicate.abc.261.afa', 27791, 2.827, 5, 2, 28979
'MUSCLE_diversified_replicate.abc.265.afa', 28019, 2.972, 5, 3, 29487
'MUSCLE_diversified_replicate.abc.269.afa', 29740, 3.037, 5, 3, 30942
'MUSCLE_diversified_replicate.abc.273.afa', 27618, 2.922, 5, 3, 28877
'MUSCLE_diversified_replicate.abc.277.afa', 27893, 2.848, 4, 2, 29117
'MUSCLE_diversified_replicate.abc.281.afa', 30015, 3.081, 5, 2, 31619
'MUSCLE_diversified_replicate.abc.285.afa', 28790, 2.936, 5, 2, 30204
'MUSCLE_diversified_replicate.abc.289.afa', 28163, 2.983, 5, 2, 29569
'MUSCLE_diversified_replicate.abc.29.afa', 28479, 2.97, 5, 2, 29730
'MUSCLE_diversified_replicate.abc.293.afa', 27615, 2.888, 5, 2, 29172
'MUSCLE_diversified_replicate.abc.297.afa', 29745, 3.059, 5, 2, 31082
'MUSCLE_diversified_replicate.abc.301.afa', 28195, 2.874, 5, 3, 29359
'MUSCLE_diversified_replicate.abc.305.afa', 28712, 2.807, 4, 2, 29934
'MUSCLE_diversified_replicate.abc.309.afa', 28123, 2.943, 5, 3, 29502
'MUSCLE_diversified_replicate.abc.313.afa', 27891, 2.966, 6, 3, 29258
'MUSCLE_diversified_replicate.abc.317.afa', 28693, 2.921, 5, 2, 30094
'MUSCLE_diversified_replicate.abc.321.afa', 30061, 2.963, 4, 2, 31266
'MUSCLE_diversified_replicate.abc.325.afa', 27761, 2.87, 5, 2, 29165
'MUSCLE_diversified_replicate.abc.329.afa', 27953, 2.956, 5, 2, 29280
'MUSCLE_diversified_replicate.abc.33.afa', 28542, 2.89, 5, 3, 29785
'MUSCLE_diversified_replicate.abc.333.afa', 28912, 2.985, 5, 2, 30135
'MUSCLE_diversified_replicate.abc.337.afa', 29581, 3.038, 5, 3, 30890
'MUSCLE_diversified_replicate.abc.341.afa', 28512, 3.014, 5, 3, 29710
'MUSCLE_diversified_replicate.abc.345.afa', 27313, 2.867, 4, 2, 28568
'MUSCLE_diversified_replicate.abc.349.afa', 29622, 3.035, 4, 2, 30861
'MUSCLE_diversified_replicate.abc.353.afa', 28036, 2.934, 5, 2, 29526
'MUSCLE_diversified_replicate.abc.357.afa', 29776, 3.096, 5, 3, 31069
'MUSCLE_diversified_replicate.abc.361.afa', 29664, 2.985, 5, 3, 30789
'MUSCLE_diversified_replicate.abc.365.afa', 27593, 2.854, 4, 2, 29029
'MUSCLE_diversified_replicate.abc.369.afa', 28990, 2.946, 5, 3, 30323
'MUSCLE_diversified_replicate.abc.37.afa', 29833, 3.034, 5, 3, 30990
'MUSCLE_diversified_replicate.abc.373.afa', 29422, 3.009, 5, 2, 30802
'MUSCLE_diversified_replicate.abc.377.afa', 27992, 2.878, 5, 3, 29271
'MUSCLE_diversified_replicate.abc.381.afa', 28107, 3.102, 5, 3, 29573
