code_K5,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 12295, 4.941, 3, 2, 12616
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 12295, 4.941, 3, 2, 12616
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 12315, 4.966, 3, 2, 12663
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 12315, 4.966, 3, 2, 12663
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', 13228, 5.123, 3, 2, 13585
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 13211, 5.164, 3, 2, 13572
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', 13228, 5.123, 3, 2, 13585
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 13211, 5.164, 3, 2, 13572
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', 13226, 5.129, 3, 2, 13583
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 13279, 5.129, 3, 2, 13646
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', 13226, 5.129, 3, 2, 13583
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 13279, 5.129, 3, 2, 13646
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', 13833, 5.337, 4, 2, 14148
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', 13833, 5.337, 4, 2, 14148
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 13846, 5.337, 4, 2, 14165
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 13846, 5.337, 4, 2, 14165
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', 13921, 5.459, 4, 3, 14316
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', 13921, 5.459, 4, 3, 14316
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', 13921, 5.456, 4, 3, 14323
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', 13921, 5.456, 4, 3, 14323
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', 13554, 5.225, 4, 3, 13874
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', 14345, 5.619, 4, 3, 14743
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', 13554, 5.225, 4, 3, 13874
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', 14345, 5.619, 4, 3, 14743
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', 14172, 5.513, 4, 3, 14552
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', 14169, 5.584, 4, 3, 14578
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', 14172, 5.513, 4, 3, 14552
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', 14169, 5.584, 4, 3, 14578
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', 13500, 5.182, 3, 2, 13813
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', 13500, 5.182, 3, 2, 13813
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', 13189, 5.061, 3, 2, 13490
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', 13189, 5.061, 3, 2, 13490
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', 15128, 5.75, 4, 2, 15485
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', 15128, 5.75, 4, 2, 15485
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', 15105, 5.713, 4, 2, 15458
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', 15105, 5.713, 4, 2, 15458
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', 12709, 4.985, 3, 2, 13039
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', 13578, 5.308, 3, 2, 13960
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', 12709, 4.985, 3, 2, 13039
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', 13578, 5.308, 3, 2, 13960
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', 12709, 4.981, 3, 2, 13039
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', 13338, 5.153, 3, 2, 13709
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', 12709, 4.981, 3, 2, 13039
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', 13338, 5.153, 3, 2, 13709
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', 13108, 5.18, 4, 2, 13461
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', 13108, 5.18, 4, 2, 13461
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', 13099, 5.175, 4, 2, 13463
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', 13099, 5.175, 4, 2, 13463
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', 15024, 5.712, 4, 2, 15395
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', 14730, 5.642, 4, 2, 15102
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', 15024, 5.712, 4, 2, 15395
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', 14730, 5.642, 4, 2, 15102
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', 14994, 5.684, 3, 2, 15378
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', 14206, 5.457, 4, 2, 14536
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', 14994, 5.684, 3, 2, 15378
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', 14206, 5.457, 4, 2, 14536
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', 13546, 5.269, 4, 2, 13865
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', 14631, 5.537, 3, 2, 14963
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', 13546, 5.269, 4, 2, 13865
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', 14631, 5.537, 3, 2, 14963
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', 13550, 5.3, 4, 2, 13874
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', 14628, 5.536, 3, 2, 14960
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', 13550, 5.3, 4, 2, 13874
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', 14628, 5.536, 3, 2, 14960
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', 13577, 5.294, 4, 2, 13920
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', 12677, 4.912, 3, 2, 12954
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', 13577, 5.294, 4, 2, 13920
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', 12677, 4.912, 3, 2, 12954
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', 13573, 5.324, 4, 2, 13925
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', 12677, 4.909, 3, 2, 12953
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', 13573, 5.324, 4, 2, 13925
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', 12677, 4.909, 3, 2, 12953
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', 14946, 5.749, 4, 2, 15319
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', 14946, 5.749, 4, 2, 15319
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', 14601, 5.607, 3, 2, 14993
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', 14601, 5.607, 3, 2, 14993
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', 13417, 5.204, 3, 2, 13731
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', 14093, 5.335, 3, 2, 14402
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', 13417, 5.204, 3, 2, 13731
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', 14093, 5.335, 3, 2, 14402
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', 13088, 5.053, 3, 2, 13399
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', 14131, 5.349, 3, 2, 14454
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', 13088, 5.053, 3, 2, 13399
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', 14131, 5.349, 3, 2, 14454
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', 13493, 5.216, 3, 2, 13861
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', 13355, 5.155, 3, 2, 13636
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', 13493, 5.216, 3, 2, 13861
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', 13355, 5.155, 3, 2, 13636
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', 13527, 5.289, 3, 2, 13894
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', 13355, 5.151, 3, 2, 13635
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', 13527, 5.289, 3, 2, 13894
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', 13355, 5.151, 3, 2, 13635
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', 13310, 5.156, 3, 2, 13635
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', 13310, 5.156, 3, 2, 13635
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', 13302, 5.18, 4, 2, 13628
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', 13302, 5.18, 4, 2, 13628
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', 13368, 5.251, 3, 2, 13774
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', 13368, 5.251, 3, 2, 13774
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', 13336, 5.214, 3, 2, 13766
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', 13336, 5.214, 3, 2, 13766
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', 13172, 5.073, 3, 2, 13518
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', 13172, 5.073, 3, 2, 13518
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', 14332, 5.481, 4, 2, 14771
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', 14332, 5.481, 4, 2, 14771
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', 13246, 5.13, 3, 2, 13542
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', 15779, 5.821, 4, 2, 16127
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', 13246, 5.13, 3, 2, 13542
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', 15779, 5.821, 4, 2, 16127
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', 13252, 5.146, 3, 2, 13550
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', 15786, 5.868, 4, 2, 16127
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', 13252, 5.146, 3, 2, 13550
'MAFFT_b1#0031_htT_tree_78_OP_1.9842214843426838_Split_31.fasta', 15786, 5.868, 4, 2, 16127
'MAFFT_b1#0035_hhH_tree_71_OP_2.3680950705345123_Split_35.fasta', 15186, 5.733, 4, 2, 15531
'MAFFT_b1#0035_hhH_tree_75_OP_2.4023709813773846_Split_35.fasta', 14250, 5.453, 3, 2, 14585
'MAFFT_b1#0035_hhH_tree_9_OP_1.5653274151471246_Split_35.fasta', 13705, 5.254, 3, 2, 14008
'MAFFT_b1#0035_hhT_tree_71_OP_2.3680950705345123_Split_35.fasta', 15186, 5.733, 4, 2, 15531
'MAFFT_b1#0035_hhT_tree_75_OP_2.4023709813773846_Split_35.fasta', 14250, 5.453, 3, 2, 14585
'MAFFT_b1#0035_hhT_tree_9_OP_1.5653274151471246_Split_35.fasta', 13705, 5.254, 3, 2, 14008
'MAFFT_b1#0035_htH_tree_71_OP_2.3680950705345123_Split_35.fasta', 15186, 5.766, 4, 2, 15526
'MAFFT_b1#0035_htH_tree_75_OP_2.4023709813773846_Split_35.fasta', 14254, 5.458, 3, 2, 14597
'MAFFT_b1#0035_htH_tree_9_OP_1.5653274151471246_Split_35.fasta', 14571, 5.49, 3, 2, 14902
'MAFFT_b1#0035_htT_tree_71_OP_2.3680950705345123_Split_35.fasta', 15186, 5.766, 4, 2, 15526
'MAFFT_b1#0035_htT_tree_75_OP_2.4023709813773846_Split_35.fasta', 14254, 5.458, 3, 2, 14597
'MAFFT_b1#0035_htT_tree_9_OP_1.5653274151471246_Split_35.fasta', 14571, 5.49, 3, 2, 14902
'MAFFT_b1#0036_hhH_tree_69_OP_2.9824622002885617_Split_36.fasta', 13259, 5.103, 3, 2, 13543
'MAFFT_b1#0036_hhH_tree_74_OP_2.943304477827338_Split_36.fasta', 12925, 4.985, 3, 2, 13192
'MAFFT_b1#0036_hhH_tree_91_OP_2.3523277060939405_Split_36.fasta', 14578, 5.566, 3, 2, 14963
'MAFFT_b1#0036_hhT_tree_69_OP_2.9824622002885617_Split_36.fasta', 13259, 5.103, 3, 2, 13543
'MAFFT_b1#0036_hhT_tree_74_OP_2.943304477827338_Split_36.fasta', 12925, 4.985, 3, 2, 13192
'MAFFT_b1#0036_hhT_tree_91_OP_2.3523277060939405_Split_36.fasta', 14578, 5.566, 3, 2, 14963
'MAFFT_b1#0036_htH_tree_69_OP_2.9824622002885617_Split_36.fasta', 13285, 5.166, 3, 2, 13580
'MAFFT_b1#0036_htH_tree_74_OP_2.943304477827338_Split_36.fasta', 12875, 4.985, 3, 2, 13145
'MAFFT_b1#0036_htH_tree_91_OP_2.3523277060939405_Split_36.fasta', 14577, 5.554, 3, 2, 14986
'MAFFT_b1#0036_htT_tree_69_OP_2.9824622002885617_Split_36.fasta', 13285, 5.166, 3, 2, 13580
'MAFFT_b1#0036_htT_tree_74_OP_2.943304477827338_Split_36.fasta', 12875, 4.985, 3, 2, 13145
'MAFFT_b1#0036_htT_tree_91_OP_2.3523277060939405_Split_36.fasta', 14577, 5.554, 3, 2, 14986
'MAFFT_b1#0037_hhH_tree_46_OP_2.5904987735791676_Split_37.fasta', 13497, 5.211, 3, 2, 13837
'MAFFT_b1#0037_hhH_tree_65_OP_1.3986977410996977_Split_37.fasta', 13799, 5.467, 4, 3, 14149
'MAFFT_b1#0037_hhT_tree_46_OP_2.5904987735791676_Split_37.fasta', 13497, 5.211, 3, 2, 13837
'MAFFT_b1#0037_hhT_tree_65_OP_1.3986977410996977_Split_37.fasta', 13799, 5.467, 4, 3, 14149
'MAFFT_b1#0037_htH_tree_46_OP_2.5904987735791676_Split_37.fasta', 13550, 5.222, 3, 2, 13916
'MAFFT_b1#0037_htH_tree_65_OP_1.3986977410996977_Split_37.fasta', 13809, 5.464, 4, 2, 14155
'MAFFT_b1#0037_htT_tree_46_OP_2.5904987735791676_Split_37.fasta', 13550, 5.222, 3, 2, 13916
'MAFFT_b1#0037_htT_tree_65_OP_1.3986977410996977_Split_37.fasta', 13809, 5.464, 4, 2, 14155
'MAFFT_b1#0039_hhH_tree_22_OP_1.0333726057419617_Split_39.fasta', 13554, 5.369, 4, 2, 13948
'MAFFT_b1#0039_hhT_tree_22_OP_1.0333726057419617_Split_39.fasta', 13554, 5.369, 4, 2, 13948
'MAFFT_b1#0039_htH_tree_22_OP_1.0333726057419617_Split_39.fasta', 13410, 5.34, 4, 2, 13799
'MAFFT_b1#0039_htT_tree_22_OP_1.0333726057419617_Split_39.fasta', 13410, 5.34, 4, 2, 13799
'MAFFT_b1#0041_hhH_tree_31_OP_2.371648195541206_Split_41.fasta', 13192, 5.079, 3, 2, 13475
'MAFFT_b1#0041_hhH_tree_8_OP_2.990366431633018_Split_41.fasta', 13320, 5.155, 3, 2, 13616
'MAFFT_b1#0041_hhT_tree_31_OP_2.371648195541206_Split_41.fasta', 13192, 5.079, 3, 2, 13475
'MAFFT_b1#0041_hhT_tree_8_OP_2.990366431633018_Split_41.fasta', 13320, 5.155, 3, 2, 13616
'MAFFT_b1#0041_htH_tree_31_OP_2.371648195541206_Split_41.fasta', 13196, 5.105, 3, 2, 13489
'MAFFT_b1#0041_htH_tree_8_OP_2.990366431633018_Split_41.fasta', 13320, 5.19, 3, 2, 13621
'MAFFT_b1#0041_htT_tree_31_OP_2.371648195541206_Split_41.fasta', 13196, 5.105, 3, 2, 13489
'MAFFT_b1#0041_htT_tree_8_OP_2.990366431633018_Split_41.fasta', 13320, 5.19, 3, 2, 13621
'MAFFT_b1#0042_hhH_tree_92_OP_1.133352346367843_Split_42.fasta', 13309, 5.137, 4, 2, 13671
'MAFFT_b1#0042_hhT_tree_92_OP_1.133352346367843_Split_42.fasta', 13309, 5.137, 4, 2, 13671
'MAFFT_b1#0042_htH_tree_92_OP_1.133352346367843_Split_42.fasta', 13306, 5.129, 4, 2, 13686
'MAFFT_b1#0042_htT_tree_92_OP_1.133352346367843_Split_42.fasta', 13306, 5.129, 4, 2, 13686
'MAFFT_b1#0043_hhH_tree_95_OP_2.498402958697362_Split_43.fasta', 13583, 5.353, 4, 2, 13972
'MAFFT_b1#0043_hhT_tree_95_OP_2.498402958697362_Split_43.fasta', 13583, 5.353, 4, 2, 13972
'MAFFT_b1#0043_htH_tree_95_OP_2.498402958697362_Split_43.fasta', 13290, 5.192, 3, 2, 13669
'MAFFT_b1#0043_htT_tree_95_OP_2.498402958697362_Split_43.fasta', 13290, 5.192, 3, 2, 13669
'MAFFT_b1#0044_hhH_tree_14_OP_1.7440813830902329_Split_44.fasta', 14053, 5.451, 4, 2, 14431
'MAFFT_b1#0044_hhH_tree_52_OP_2.165361006866358_Split_44.fasta', 13544, 5.181, 3, 2, 13861
'MAFFT_b1#0044_hhT_tree_14_OP_1.7440813830902329_Split_44.fasta', 14053, 5.451, 4, 2, 14431
'MAFFT_b1#0044_hhT_tree_52_OP_2.165361006866358_Split_44.fasta', 13544, 5.181, 3, 2, 13861
'MAFFT_b1#0044_htH_tree_14_OP_1.7440813830902329_Split_44.fasta', 14053, 5.488, 4, 2, 14462
'MAFFT_b1#0044_htH_tree_52_OP_2.165361006866358_Split_44.fasta', 13539, 5.175, 3, 2, 13855
'MAFFT_b1#0044_htT_tree_14_OP_1.7440813830902329_Split_44.fasta', 14053, 5.488, 4, 2, 14462
'MAFFT_b1#0044_htT_tree_52_OP_2.165361006866358_Split_44.fasta', 13539, 5.175, 3, 2, 13855
'MSA.BALIPHY.aln.best.23410.fas', 16759, 6.351, 4, 3, 17154
'MSA.MAFFT.aln.With_Names', 13772, 5.4, 4, 2, 14121
'MSA.MUSCLE.aln.best.23410.fas', 17923, 6.605, 4, 3, 18278
'MSA.PRANK.aln.With_Names', 19318, 6.975, 4, 2, 19693
'MUSCLE_diversified_replicate.abc.1.afa', 14188, 5.714, 4, 3, 14581
'MUSCLE_diversified_replicate.abc.101.afa', 14785, 5.786, 4, 3, 15160
'MUSCLE_diversified_replicate.abc.105.afa', 14881, 5.903, 4, 3, 15284
'MUSCLE_diversified_replicate.abc.109.afa', 15074, 5.949, 4, 3, 15485
'MUSCLE_diversified_replicate.abc.113.afa', 13866, 5.502, 4, 2, 14247
'MUSCLE_diversified_replicate.abc.117.afa', 15081, 5.971, 4, 3, 15450
'MUSCLE_diversified_replicate.abc.121.afa', 14383, 5.548, 4, 2, 14803
'MUSCLE_diversified_replicate.abc.125.afa', 14248, 5.618, 4, 3, 14693
'MUSCLE_diversified_replicate.abc.129.afa', 13998, 5.51, 4, 3, 14345
'MUSCLE_diversified_replicate.abc.13.afa', 13933, 5.53, 4, 3, 14277
'MUSCLE_diversified_replicate.abc.133.afa', 14856, 5.9, 4, 3, 15261
'MUSCLE_diversified_replicate.abc.137.afa', 14289, 5.577, 4, 2, 14669
'MUSCLE_diversified_replicate.abc.141.afa', 14236, 5.55, 4, 2, 14668
'MUSCLE_diversified_replicate.abc.145.afa', 14292, 5.652, 4, 3, 14719
'MUSCLE_diversified_replicate.abc.149.afa', 15161, 6.08, 4, 3, 15571
'MUSCLE_diversified_replicate.abc.153.afa', 14966, 5.908, 4, 3, 15389
'MUSCLE_diversified_replicate.abc.157.afa', 14848, 5.882, 4, 3, 15233
'MUSCLE_diversified_replicate.abc.161.afa', 14607, 5.746, 4, 3, 14986
'MUSCLE_diversified_replicate.abc.165.afa', 14022, 5.503, 4, 3, 14385
'MUSCLE_diversified_replicate.abc.169.afa', 14056, 5.508, 4, 2, 14416
'MUSCLE_diversified_replicate.abc.17.afa', 14836, 5.829, 4, 3, 15188
'MUSCLE_diversified_replicate.abc.173.afa', 15059, 5.925, 4, 3, 15480
'MUSCLE_diversified_replicate.abc.177.afa', 15235, 5.907, 4, 3, 15624
'MUSCLE_diversified_replicate.abc.181.afa', 13987, 5.436, 4, 3, 14350
'MUSCLE_diversified_replicate.abc.185.afa', 14007, 5.483, 4, 3, 14392
'MUSCLE_diversified_replicate.abc.189.afa', 13993, 5.538, 4, 3, 14351
'MUSCLE_diversified_replicate.abc.193.afa', 15136, 5.902, 4, 3, 15553
'MUSCLE_diversified_replicate.abc.197.afa', 14786, 5.806, 4, 3, 15188
'MUSCLE_diversified_replicate.abc.201.afa', 14812, 5.945, 4, 3, 15243
'MUSCLE_diversified_replicate.abc.205.afa', 15163, 5.879, 4, 3, 15557
'MUSCLE_diversified_replicate.abc.209.afa', 14946, 5.966, 4, 3, 15403
'MUSCLE_diversified_replicate.abc.21.afa', 14367, 5.647, 4, 2, 14825
'MUSCLE_diversified_replicate.abc.213.afa', 15116, 5.81, 4, 2, 15550
'MUSCLE_diversified_replicate.abc.217.afa', 13866, 5.417, 4, 3, 14209
'MUSCLE_diversified_replicate.abc.221.afa', 14318, 5.652, 4, 2, 14715
'MUSCLE_diversified_replicate.abc.225.afa', 15119, 6.016, 4, 3, 15564
'MUSCLE_diversified_replicate.abc.229.afa', 15103, 5.848, 4, 2, 15480
'MUSCLE_diversified_replicate.abc.233.afa', 14049, 5.565, 4, 3, 14388
'MUSCLE_diversified_replicate.abc.237.afa', 13885, 5.575, 4, 3, 14278
'MUSCLE_diversified_replicate.abc.241.afa', 14404, 5.577, 4, 2, 14799
'MUSCLE_diversified_replicate.abc.245.afa', 14659, 5.682, 4, 3, 15035
'MUSCLE_diversified_replicate.abc.249.afa', 14792, 5.777, 4, 3, 15166
'MUSCLE_diversified_replicate.abc.25.afa', 19218, 7.086, 5, 3, 19623
'MUSCLE_diversified_replicate.abc.253.afa', 15195, 6.002, 4, 3, 15617
'MUSCLE_diversified_replicate.abc.257.afa', 14736, 5.744, 4, 3, 15157
'MUSCLE_diversified_replicate.abc.261.afa', 14380, 5.605, 4, 3, 14794
'MUSCLE_diversified_replicate.abc.265.afa', 14656, 5.673, 4, 2, 15008
'MUSCLE_diversified_replicate.abc.269.afa', 14322, 5.575, 4, 2, 14734
'MUSCLE_diversified_replicate.abc.273.afa', 13829, 5.519, 4, 3, 14197
'MUSCLE_diversified_replicate.abc.277.afa', 14221, 5.518, 4, 3, 14598
'MUSCLE_diversified_replicate.abc.281.afa', 14604, 5.71, 4, 2, 14993
'MUSCLE_diversified_replicate.abc.285.afa', 14077, 5.578, 4, 3, 14458
'MUSCLE_diversified_replicate.abc.289.afa', 14715, 5.753, 4, 3, 15110
'MUSCLE_diversified_replicate.abc.29.afa', 14353, 5.559, 4, 2, 14743
'MUSCLE_diversified_replicate.abc.293.afa', 13976, 5.527, 4, 3, 14340
'MUSCLE_diversified_replicate.abc.297.afa', 14317, 5.575, 4, 2, 14729
'MUSCLE_diversified_replicate.abc.301.afa', 17582, 6.456, 4, 2, 18012
'MUSCLE_diversified_replicate.abc.305.afa', 14464, 5.575, 4, 2, 14880
'MUSCLE_diversified_replicate.abc.309.afa', 14119, 5.484, 4, 2, 14508
'MUSCLE_diversified_replicate.abc.313.afa', 15118, 6.091, 4, 3, 15628
'MUSCLE_diversified_replicate.abc.317.afa', 15060, 6.054, 4, 3, 15528
'MUSCLE_diversified_replicate.abc.321.afa', 14076, 5.533, 4, 3, 14441
'MUSCLE_diversified_replicate.abc.325.afa', 14060, 5.472, 4, 2, 14413
'MUSCLE_diversified_replicate.abc.329.afa', 14950, 5.87, 4, 3, 15406
'MUSCLE_diversified_replicate.abc.33.afa', 14945, 5.792, 4, 3, 15318
'MUSCLE_diversified_replicate.abc.333.afa', 14347, 5.727, 4, 3, 14733
'MUSCLE_diversified_replicate.abc.337.afa', 14871, 5.921, 4, 3, 15299
'MUSCLE_diversified_replicate.abc.341.afa', 14135, 5.543, 4, 2, 14534
'MUSCLE_diversified_replicate.abc.345.afa', 14974, 5.975, 4, 3, 15375
'MUSCLE_diversified_replicate.abc.349.afa', 14978, 5.908, 4, 3, 15392
'MUSCLE_diversified_replicate.abc.353.afa', 14046, 5.475, 4, 2, 14392
'MUSCLE_diversified_replicate.abc.357.afa', 14213, 5.728, 4, 3, 14615
'MUSCLE_diversified_replicate.abc.361.afa', 14059, 5.556, 4, 3, 14414
'MUSCLE_diversified_replicate.abc.365.afa', 14177, 5.675, 4, 3, 14599
'MUSCLE_diversified_replicate.abc.369.afa', 14027, 5.554, 4, 3, 14400
'MUSCLE_diversified_replicate.abc.37.afa', 14834, 5.834, 4, 3, 15206
