code_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2
'MAFFT_b0#0134_ttT_tree_73_OP_2.1226526490243662_Split_134.fasta', 149.505, 145.586, 2539.057, 2524.728
'MAFFT_b0#0136_hhH_tree_18_OP_1.6412028835688572_Split_136.fasta', 160.962, 156.974, 2617.732, 2543.156
'MAFFT_b0#0136_hhH_tree_63_OP_2.4574448685772787_Split_136.fasta', 158.423, 155.157, 2636.603, 2553.267
'MAFFT_b0#0136_htT_tree_18_OP_1.6412028835688572_Split_136.fasta', 160.962, 156.974, 2617.732, 2543.156
'MAFFT_b0#0136_htT_tree_63_OP_2.4574448685772787_Split_136.fasta', 158.423, 155.157, 2636.603, 2553.267
'MAFFT_b0#0136_thH_tree_63_OP_2.4574448685772787_Split_136.fasta', 156.545, 153.599, 2519.441, 2573.202
'MAFFT_b0#0136_thT_tree_18_OP_1.6412028835688572_Split_136.fasta', 159.873, 155.961, 2664.081, 2562.125
'MAFFT_b0#0136_thT_tree_63_OP_2.4574448685772787_Split_136.fasta', 156.545, 153.599, 2519.441, 2573.202
'MAFFT_b0#0136_ttT_tree_18_OP_1.6412028835688572_Split_136.fasta', 159.873, 155.961, 2664.081, 2562.125
'MAFFT_b1#0002_hhH_tree_15_OP_2.087727372490158_Split_2.fasta', 151.33, 147.688, 2420.655, 2402.083
'MAFFT_b1#0002_hhT_tree_15_OP_2.087727372490158_Split_2.fasta', 151.33, 147.688, 2420.655, 2402.083
'MAFFT_b1#0002_htH_tree_15_OP_2.087727372490158_Split_2.fasta', 153.465, 149.849, 2298.882, 2290.865
'MAFFT_b1#0002_htT_tree_15_OP_2.087727372490158_Split_2.fasta', 153.465, 149.849, 2298.882, 2290.865
'MAFFT_b1#0003_hhH_tree_6_OP_2.239188896515518_Split_3.fasta', 147.599, 143.638, 2057.191, 2050.542
'MAFFT_b1#0003_hhT_tree_6_OP_2.239188896515518_Split_3.fasta', 147.599, 143.638, 2057.191, 2050.542
'MAFFT_b1#0003_htH_tree_6_OP_2.239188896515518_Split_3.fasta', 149.072, 145.215, 2016.885, 2016.786
'MAFFT_b1#0003_htT_tree_6_OP_2.239188896515518_Split_3.fasta', 149.072, 145.215, 2016.885, 2016.786
'MAFFT_b1#0007_hhH_tree_33_OP_2.3946452743037674_Split_7.fasta', 145.65, 142.371, 2720.216, 2724.231
'MAFFT_b1#0007_hhH_tree_36_OP_2.1446400488559805_Split_7.fasta', 151.136, 147.582, 2302.183, 2244.067
'MAFFT_b1#0007_hhT_tree_33_OP_2.3946452743037674_Split_7.fasta', 145.65, 142.371, 2720.216, 2724.231
'MAFFT_b1#0007_hhT_tree_36_OP_2.1446400488559805_Split_7.fasta', 151.136, 147.582, 2302.183, 2244.067
'MAFFT_b1#0007_htH_tree_33_OP_2.3946452743037674_Split_7.fasta', 148.574, 145.236, 2696.984, 2733.2
'MAFFT_b1#0007_htH_tree_36_OP_2.1446400488559805_Split_7.fasta', 150.057, 146.682, 2403.395, 2368.803
'MAFFT_b1#0007_htT_tree_33_OP_2.3946452743037674_Split_7.fasta', 148.574, 145.236, 2696.984, 2733.2
'MAFFT_b1#0007_htT_tree_36_OP_2.1446400488559805_Split_7.fasta', 150.057, 146.682, 2403.395, 2368.803
'MAFFT_b1#0009_hhH_tree_66_OP_1.2811312595443396_Split_9.fasta', 145.968, 142.229, 2291.835, 2235.677
'MAFFT_b1#0009_hhT_tree_66_OP_1.2811312595443396_Split_9.fasta', 145.968, 142.229, 2291.835, 2235.677
'MAFFT_b1#0009_htH_tree_66_OP_1.2811312595443396_Split_9.fasta', 148.627, 144.528, 2248.55, 2200.969
'MAFFT_b1#0009_htT_tree_66_OP_1.2811312595443396_Split_9.fasta', 148.627, 144.528, 2248.55, 2200.969
'MAFFT_b1#0011_hhH_tree_43_OP_2.0711252991315146_Split_11.fasta', 146.085, 143.297, 2582.491, 2581.744
'MAFFT_b1#0011_hhT_tree_43_OP_2.0711252991315146_Split_11.fasta', 146.085, 143.297, 2582.491, 2581.744
'MAFFT_b1#0011_htH_tree_43_OP_2.0711252991315146_Split_11.fasta', 148.323, 145.58, 2592.714, 2604.148
'MAFFT_b1#0011_htT_tree_43_OP_2.0711252991315146_Split_11.fasta', 148.323, 145.58, 2592.714, 2604.148
'MAFFT_b1#0013_hhH_tree_12_OP_2.001688119411461_Split_13.fasta', 152.322, 148.265, 2437.637, 2352.834
'MAFFT_b1#0013_hhT_tree_12_OP_2.001688119411461_Split_13.fasta', 152.322, 148.265, 2437.637, 2352.834
'MAFFT_b1#0013_htH_tree_12_OP_2.001688119411461_Split_13.fasta', 153.269, 149.047, 2423.068, 2416.706
'MAFFT_b1#0013_htT_tree_12_OP_2.001688119411461_Split_13.fasta', 153.269, 149.047, 2423.068, 2416.706
'MAFFT_b1#0014_hhH_tree_22_OP_1.8978074920611192_Split_14.fasta', 152.348, 149.291, 2430.245, 2416.277
'MAFFT_b1#0014_hhH_tree_75_OP_1.6806378767143357_Split_14.fasta', 153.273, 149.556, 2143.811, 2174.717
'MAFFT_b1#0014_hhT_tree_22_OP_1.8978074920611192_Split_14.fasta', 152.348, 149.291, 2430.245, 2416.277
'MAFFT_b1#0014_hhT_tree_75_OP_1.6806378767143357_Split_14.fasta', 153.273, 149.556, 2143.811, 2174.717
'MAFFT_b1#0014_htH_tree_22_OP_1.8978074920611192_Split_14.fasta', 153.105, 149.849, 2425.017, 2413.471
'MAFFT_b1#0014_htH_tree_75_OP_1.6806378767143357_Split_14.fasta', 152.304, 149.027, 2276.564, 2295.698
'MAFFT_b1#0014_htT_tree_22_OP_1.8978074920611192_Split_14.fasta', 153.105, 149.849, 2425.017, 2413.471
'MAFFT_b1#0014_htT_tree_75_OP_1.6806378767143357_Split_14.fasta', 152.304, 149.027, 2276.564, 2295.698
'MAFFT_b1#0015_hhH_tree_99_OP_1.9515729402087414_Split_15.fasta', 149.428, 145.834, 2794.452, 2765.942
'MAFFT_b1#0015_hhT_tree_99_OP_1.9515729402087414_Split_15.fasta', 149.428, 145.834, 2794.452, 2765.942
'MAFFT_b1#0015_htH_tree_99_OP_1.9515729402087414_Split_15.fasta', 153.891, 150.408, 2710.007, 2708.864
'MAFFT_b1#0015_htT_tree_99_OP_1.9515729402087414_Split_15.fasta', 153.891, 150.408, 2710.007, 2708.864
'MAFFT_b1#0016_hhH_tree_16_OP_1.6140779433426575_Split_16.fasta', 145.488, 142.025, 2237.257, 2264.568
'MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta', 145.488, 142.025, 2237.257, 2264.568
'MAFFT_b1#0016_htH_tree_16_OP_1.6140779433426575_Split_16.fasta', 150.539, 147.227, 2340.947, 2239.321
'MAFFT_b1#0016_htT_tree_16_OP_1.6140779433426575_Split_16.fasta', 150.539, 147.227, 2340.947, 2239.321
'MAFFT_b1#0019_hhH_tree_92_OP_1.2191485009213157_Split_19.fasta', 149.697, 145.629, 2253.257, 2246.711
'MAFFT_b1#0019_hhT_tree_92_OP_1.2191485009213157_Split_19.fasta', 149.697, 145.629, 2253.257, 2246.711
'MAFFT_b1#0019_htH_tree_92_OP_1.2191485009213157_Split_19.fasta', 151.756, 147.376, 2323.785, 2322.38
'MAFFT_b1#0019_htT_tree_92_OP_1.2191485009213157_Split_19.fasta', 151.756, 147.376, 2323.785, 2322.38
'MAFFT_b1#0020_hhH_tree_38_OP_1.4343856216399835_Split_20.fasta', 155.313, 151.578, 2443.631, 2397.15
'MAFFT_b1#0020_hhH_tree_69_OP_1.4368871816738984_Split_20.fasta', 152.97, 149.727, 2131.606, 2139.62
'MAFFT_b1#0020_hhT_tree_38_OP_1.4343856216399835_Split_20.fasta', 155.313, 151.578, 2443.631, 2397.15
'MAFFT_b1#0020_hhT_tree_69_OP_1.4368871816738984_Split_20.fasta', 152.97, 149.727, 2131.606, 2139.62
'MAFFT_b1#0020_htH_tree_38_OP_1.4343856216399835_Split_20.fasta', 156.205, 152.347, 2326.883, 2284.277
'MAFFT_b1#0020_htH_tree_69_OP_1.4368871816738984_Split_20.fasta', 151.536, 148.469, 2323.706, 2262.84
'MAFFT_b1#0020_htT_tree_38_OP_1.4343856216399835_Split_20.fasta', 156.205, 152.347, 2326.883, 2284.277
'MAFFT_b1#0020_htT_tree_69_OP_1.4368871816738984_Split_20.fasta', 151.536, 148.469, 2323.706, 2262.84
'MAFFT_b1#0025_hhH_tree_1_OP_2.1293333382956448_Split_25.fasta', 156.028, 151.829, 2198.273, 2198.592
'MAFFT_b1#0025_hhH_tree_53_OP_2.653717388362929_Split_25.fasta', 149.453, 145.712, 2725.886, 2590.056
'MAFFT_b1#0025_hhT_tree_1_OP_2.1293333382956448_Split_25.fasta', 156.028, 151.829, 2198.273, 2198.592
'MAFFT_b1#0025_hhT_tree_53_OP_2.653717388362929_Split_25.fasta', 149.453, 145.712, 2725.886, 2590.056
'MAFFT_b1#0025_htH_tree_1_OP_2.1293333382956448_Split_25.fasta', 155.687, 151.514, 2332.673, 2257.674
'MAFFT_b1#0025_htH_tree_53_OP_2.653717388362929_Split_25.fasta', 148.738, 145.028, 2701.914, 2579.812
'MAFFT_b1#0025_htT_tree_1_OP_2.1293333382956448_Split_25.fasta', 155.687, 151.514, 2332.673, 2257.674
'MAFFT_b1#0025_htT_tree_53_OP_2.653717388362929_Split_25.fasta', 148.738, 145.028, 2701.914, 2579.812
'MAFFT_b1#0027_hhH_tree_71_OP_2.576092119557198_Split_27.fasta', 158.012, 154.046, 2112.068, 2134.636
'MAFFT_b1#0027_hhH_tree_97_OP_2.0797767783471546_Split_27.fasta', 157.881, 154.28, 2496.531, 2490.727
'MAFFT_b1#0027_hhT_tree_71_OP_2.576092119557198_Split_27.fasta', 158.012, 154.046, 2112.068, 2134.636
'MAFFT_b1#0027_hhT_tree_97_OP_2.0797767783471546_Split_27.fasta', 157.881, 154.28, 2496.531, 2490.727
'MAFFT_b1#0027_htH_tree_71_OP_2.576092119557198_Split_27.fasta', 155.875, 152.375, 2320.495, 2337.806
'MAFFT_b1#0027_htH_tree_97_OP_2.0797767783471546_Split_27.fasta', 157.881, 154.362, 2521.72, 2517.657
'MAFFT_b1#0027_htT_tree_71_OP_2.576092119557198_Split_27.fasta', 155.875, 152.375, 2320.495, 2337.806
'MAFFT_b1#0027_htT_tree_97_OP_2.0797767783471546_Split_27.fasta', 157.881, 154.362, 2521.72, 2517.657
'MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta', 153.787, 149.535, 2506.994, 2586.076
'MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta', 153.787, 149.535, 2506.994, 2586.076
'MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta', 155.22, 150.964, 2551.179, 2545.242
'MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta', 155.22, 150.964, 2551.179, 2545.242
'MAFFT_b1#0032_hhH_tree_14_OP_1.1212402430377564_Split_32.fasta', 153.529, 150.287, 2294.857, 2303.905
'MAFFT_b1#0032_hhT_tree_14_OP_1.1212402430377564_Split_32.fasta', 153.529, 150.287, 2294.857, 2303.905
'MAFFT_b1#0032_htH_tree_14_OP_1.1212402430377564_Split_32.fasta', 155.468, 152.401, 2410.799, 2367.852
'MAFFT_b1#0032_htT_tree_14_OP_1.1212402430377564_Split_32.fasta', 155.468, 152.401, 2410.799, 2367.852
'MAFFT_b1#0033_hhH_tree_23_OP_2.8095393482122226_Split_33.fasta', 150.584, 146.999, 2469.607, 2490.566
'MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta', 150.584, 146.999, 2469.607, 2490.566
'MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta', 152.71, 149.074, 2730.778, 2694.03
'MAFFT_b1#0033_htT_tree_23_OP_2.8095393482122226_Split_33.fasta', 152.71, 149.074, 2730.778, 2694.03
'MAFFT_b1#0035_hhH_tree_29_OP_2.9056775789560643_Split_35.fasta', 149.113, 145.301, 2548.1, 2536.553
'MAFFT_b1#0035_hhT_tree_29_OP_2.9056775789560643_Split_35.fasta', 149.113, 145.301, 2548.1, 2536.553
'MAFFT_b1#0035_htH_tree_29_OP_2.9056775789560643_Split_35.fasta', 151.482, 147.678, 2458.298, 2433.768
'MAFFT_b1#0035_htT_tree_29_OP_2.9056775789560643_Split_35.fasta', 151.482, 147.678, 2458.298, 2433.768
'MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta', 150.864, 147.067, 2266.38, 2229.373
'MAFFT_b1#0037_hhH_tree_7_OP_1.2841848496398856_Split_37.fasta', 154.431, 150.502, 2427.835, 2416.641
'MAFFT_b1#0037_hhT_tree_34_OP_2.1858321729487624_Split_37.fasta', 150.864, 147.067, 2266.38, 2229.373
'MAFFT_b1#0037_hhT_tree_7_OP_1.2841848496398856_Split_37.fasta', 154.431, 150.502, 2427.835, 2416.641
'MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta', 151.734, 148.001, 2220.897, 2237.299
'MAFFT_b1#0037_htH_tree_7_OP_1.2841848496398856_Split_37.fasta', 154.673, 150.617, 2484.799, 2490.209
'MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta', 151.734, 148.001, 2220.897, 2237.299
'MAFFT_b1#0037_htT_tree_7_OP_1.2841848496398856_Split_37.fasta', 154.673, 150.617, 2484.799, 2490.209
'MAFFT_b1#0039_hhH_tree_37_OP_1.6922658322608612_Split_39.fasta', 154.399, 150.351, 2250.873, 2205.258
'MAFFT_b1#0039_hhT_tree_37_OP_1.6922658322608612_Split_39.fasta', 154.399, 150.351, 2250.873, 2205.258
'MAFFT_b1#0039_htH_tree_37_OP_1.6922658322608612_Split_39.fasta', 157.575, 153.602, 2267.696, 2277.056
'MAFFT_b1#0039_htT_tree_37_OP_1.6922658322608612_Split_39.fasta', 157.575, 153.602, 2267.696, 2277.056
'MAFFT_b1#0040_hhH_tree_35_OP_1.0145149247555216_Split_40.fasta', 141.701, 138.142, 2444.265, 2349.512
'MAFFT_b1#0040_hhH_tree_58_OP_2.1317534516953884_Split_40.fasta', 150.132, 145.734, 2694.57, 2697.258
'MAFFT_b1#0040_hhT_tree_35_OP_1.0145149247555216_Split_40.fasta', 141.701, 138.142, 2444.265, 2349.512
'MAFFT_b1#0040_hhT_tree_58_OP_2.1317534516953884_Split_40.fasta', 150.132, 145.734, 2694.57, 2697.258
'MAFFT_b1#0040_htH_tree_35_OP_1.0145149247555216_Split_40.fasta', 143.494, 140.031, 2543.418, 2531.814
'MAFFT_b1#0040_htH_tree_58_OP_2.1317534516953884_Split_40.fasta', 150.897, 146.409, 2700.358, 2687.353
'MAFFT_b1#0040_htT_tree_35_OP_1.0145149247555216_Split_40.fasta', 143.495, 140.032, 2543.437, 2531.834
'MAFFT_b1#0040_htT_tree_58_OP_2.1317534516953884_Split_40.fasta', 150.897, 146.409, 2700.358, 2687.353
'MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta', 147.58, 144.704, 2352.278, 2395.451
'MAFFT_b1#0042_hhH_tree_5_OP_1.2092921892930137_Split_42.fasta', 158.729, 154.734, 2302.443, 2266.389
'MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta', 147.58, 144.704, 2352.278, 2395.451
'MAFFT_b1#0042_hhT_tree_5_OP_1.2092921892930137_Split_42.fasta', 158.729, 154.734, 2302.443, 2266.389
'MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta', 146.26, 143.691, 2380.558, 2410.716
'MAFFT_b1#0042_htH_tree_5_OP_1.2092921892930137_Split_42.fasta', 157.984, 153.94, 2311.242, 2266.295
'MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta', 146.26, 143.691, 2380.558, 2410.716
'MAFFT_b1#0042_htT_tree_5_OP_1.2092921892930137_Split_42.fasta', 157.984, 153.94, 2311.242, 2266.295
'MAFFT_b1#0045_hhH_tree_49_OP_1.862318045912353_Split_45.fasta', 155.712, 151.944, 2330.145, 2349.299
'MAFFT_b1#0045_hhT_tree_49_OP_1.862318045912353_Split_45.fasta', 155.712, 151.944, 2330.145, 2349.299
'MAFFT_b1#0045_htH_tree_49_OP_1.862318045912353_Split_45.fasta', 155.291, 151.604, 2425.659, 2414.463
'MAFFT_b1#0045_htT_tree_49_OP_1.862318045912353_Split_45.fasta', 155.291, 151.604, 2425.659, 2414.463
'MAFFT_b1#0047_hhH_tree_56_OP_1.846126415612828_Split_47.fasta', 154.281, 150.84, 2256.907, 2256.316
'MAFFT_b1#0047_hhT_tree_56_OP_1.846126415612828_Split_47.fasta', 154.281, 150.84, 2256.907, 2256.316
'MAFFT_b1#0047_htH_tree_56_OP_1.846126415612828_Split_47.fasta', 155.759, 152.512, 2419.475, 2368.954
'MAFFT_b1#0047_htT_tree_56_OP_1.846126415612828_Split_47.fasta', 155.759, 152.512, 2419.475, 2368.954
'MAFFT_b1#0049_hhH_tree_47_OP_1.15048819586282_Split_49.fasta', 154.066, 150.865, 2238.187, 2227.338
'MAFFT_b1#0049_hhH_tree_68_OP_2.580684564304555_Split_49.fasta', 155.543, 152.276, 2546.685, 2493.837
'MAFFT_b1#0049_hhT_tree_47_OP_1.15048819586282_Split_49.fasta', 154.066, 150.865, 2238.187, 2227.338
'MAFFT_b1#0049_hhT_tree_68_OP_2.580684564304555_Split_49.fasta', 155.543, 152.276, 2546.685, 2493.837
'MAFFT_b1#0049_htH_tree_47_OP_1.15048819586282_Split_49.fasta', 154.369, 151.146, 2298.806, 2274.387
'MAFFT_b1#0049_htH_tree_68_OP_2.580684564304555_Split_49.fasta', 153.999, 150.94, 2508.448, 2548.067
'MAFFT_b1#0049_htT_tree_47_OP_1.15048819586282_Split_49.fasta', 154.369, 151.146, 2298.806, 2274.387
'MAFFT_b1#0049_htT_tree_68_OP_2.580684564304555_Split_49.fasta', 153.999, 150.94, 2508.448, 2548.067
'MAFFT_b1#0052_hhH_tree_0_OP_2.430564512096987_Split_52.fasta', 142.857, 138.519, 2438.404, 2474.76
'MAFFT_b1#0052_hhH_tree_98_OP_2.706650408711409_Split_52.fasta', 145.393, 142.088, 2288.47, 2284.015
'MAFFT_b1#0052_hhT_tree_0_OP_2.430564512096987_Split_52.fasta', 142.857, 138.519, 2438.404, 2474.76
'MAFFT_b1#0052_hhT_tree_98_OP_2.706650408711409_Split_52.fasta', 145.393, 142.088, 2288.47, 2284.015
'MAFFT_b1#0052_htH_tree_0_OP_2.430564512096987_Split_52.fasta', 141.977, 137.699, 2553.222, 2549.432
'MAFFT_b1#0052_htH_tree_98_OP_2.706650408711409_Split_52.fasta', 146.673, 143.563, 2298.53, 2291.853
'MAFFT_b1#0052_htT_tree_0_OP_2.430564512096987_Split_52.fasta', 141.977, 137.699, 2553.222, 2549.432
'MAFFT_b1#0052_htT_tree_98_OP_2.706650408711409_Split_52.fasta', 146.673, 143.563, 2298.53, 2291.853
'MAFFT_b1#0053_hhH_tree_59_OP_2.5907616833144225_Split_53.fasta', 151.598, 148.83, 2492.966, 2508.188
'MAFFT_b1#0053_hhT_tree_59_OP_2.5907616833144225_Split_53.fasta', 151.598, 148.83, 2492.966, 2508.188
'MAFFT_b1#0053_htH_tree_59_OP_2.5907616833144225_Split_53.fasta', 151.497, 148.833, 2506.862, 2546.326
'MAFFT_b1#0053_htT_tree_59_OP_2.5907616833144225_Split_53.fasta', 151.497, 148.833, 2506.862, 2546.326
'MAFFT_b1#0054_hhH_tree_50_OP_1.4314281006893206_Split_54.fasta', 157.87, 153.964, 2285.239, 2246.074
'MAFFT_b1#0054_hhH_tree_67_OP_2.2628141929704384_Split_54.fasta', 153.635, 149.771, 2582.005, 2569.258
'MAFFT_b1#0054_hhT_tree_50_OP_1.4314281006893206_Split_54.fasta', 157.87, 153.964, 2285.239, 2246.074
'MAFFT_b1#0054_hhT_tree_67_OP_2.2628141929704384_Split_54.fasta', 153.635, 149.771, 2582.005, 2569.258
'MAFFT_b1#0054_htH_tree_50_OP_1.4314281006893206_Split_54.fasta', 157.677, 154.036, 2285.976, 2285.771
'MAFFT_b1#0054_htH_tree_67_OP_2.2628141929704384_Split_54.fasta', 153.263, 149.739, 2542.906, 2533.019
'MAFFT_b1#0054_htT_tree_50_OP_1.4314281006893206_Split_54.fasta', 157.677, 154.036, 2285.976, 2285.771
'MAFFT_b1#0054_htT_tree_67_OP_2.2628141929704384_Split_54.fasta', 153.263, 149.739, 2542.906, 2533.019
'MAFFT_b1#0055_hhH_tree_54_OP_1.8294071409461166_Split_55.fasta', 153.976, 150.915, 2545.208, 2558.663
'MAFFT_b1#0055_hhH_tree_70_OP_2.160745603480274_Split_55.fasta', 154.088, 150.463, 2488.426, 2448.76
'MAFFT_b1#0055_hhT_tree_54_OP_1.8294071409461166_Split_55.fasta', 153.976, 150.915, 2545.208, 2558.663
'MAFFT_b1#0055_hhT_tree_70_OP_2.160745603480274_Split_55.fasta', 154.088, 150.463, 2488.426, 2448.76
'MAFFT_b1#0055_htH_tree_54_OP_1.8294071409461166_Split_55.fasta', 157.019, 153.817, 2594.522, 2605.664
'MAFFT_b1#0055_htH_tree_70_OP_2.160745603480274_Split_55.fasta', 152.357, 148.757, 2463.732, 2412.854
'MAFFT_b1#0055_htT_tree_54_OP_1.8294071409461166_Split_55.fasta', 157.019, 153.817, 2594.522, 2605.664
'MAFFT_b1#0055_htT_tree_70_OP_2.160745603480274_Split_55.fasta', 152.357, 148.757, 2463.732, 2412.854
'MAFFT_b1#0056_hhH_tree_25_OP_1.4474587949887363_Split_56.fasta', 151.372, 146.961, 2345.288, 2257.316
'MAFFT_b1#0056_hhT_tree_25_OP_1.4474587949887363_Split_56.fasta', 151.372, 146.961, 2345.288, 2257.316
'MAFFT_b1#0056_htH_tree_25_OP_1.4474587949887363_Split_56.fasta', 154.529, 150.6, 2335.999, 2364.335
'MAFFT_b1#0056_htT_tree_25_OP_1.4474587949887363_Split_56.fasta', 154.529, 150.6, 2335.999, 2364.335
'MAFFT_b1#0057_hhH_tree_91_OP_1.1687397125272698_Split_57.fasta', 162.166, 158.37, 2161.736, 2154.782
'MAFFT_b1#0057_hhT_tree_91_OP_1.1687397125272698_Split_57.fasta', 162.166, 158.37, 2161.736, 2154.782
'MAFFT_b1#0057_htH_tree_91_OP_1.1687397125272698_Split_57.fasta', 162.716, 159.079, 2219.688, 2240.613
'MAFFT_b1#0057_htT_tree_91_OP_1.1687397125272698_Split_57.fasta', 162.716, 159.079, 2219.688, 2240.613
'MAFFT_b1#0058_hhH_tree_93_OP_1.9635255889586014_Split_58.fasta', 154.627, 151.153, 2432.849, 2502.441
'MAFFT_b1#0058_hhT_tree_93_OP_1.9635255889586014_Split_58.fasta', 154.627, 151.153, 2432.849, 2502.441
'MAFFT_b1#0058_htH_tree_93_OP_1.9635255889586014_Split_58.fasta', 155.282, 151.543, 2468.856, 2413.334
'MAFFT_b1#0058_htT_tree_93_OP_1.9635255889586014_Split_58.fasta', 155.282, 151.543, 2468.856, 2413.334
'MAFFT_b1#0061_hhH_tree_19_OP_2.086025278277926_Split_61.fasta', 147.954, 144.84, 2250.912, 2255.41
'MAFFT_b1#0061_hhH_tree_3_OP_2.3303660621034012_Split_61.fasta', 152.513, 148.658, 2165.867, 2139.255
'MAFFT_b1#0061_hhH_tree_45_OP_2.450502530351305_Split_61.fasta', 148.764, 144.863, 1984.199, 1973.408
'MAFFT_b1#0061_hhH_tree_87_OP_2.138081629728955_Split_61.fasta', 148.655, 144.914, 2745.815, 2783.853
'MAFFT_b1#0061_hhT_tree_19_OP_2.086025278277926_Split_61.fasta', 147.954, 144.84, 2250.912, 2255.41
'MAFFT_b1#0061_hhT_tree_3_OP_2.3303660621034012_Split_61.fasta', 152.513, 148.658, 2165.867, 2139.255
'MAFFT_b1#0061_hhT_tree_45_OP_2.450502530351305_Split_61.fasta', 148.764, 144.863, 1984.199, 1973.408
'MAFFT_b1#0061_hhT_tree_87_OP_2.138081629728955_Split_61.fasta', 148.655, 144.914, 2745.815, 2783.853
'MAFFT_b1#0061_htH_tree_19_OP_2.086025278277926_Split_61.fasta', 148.315, 145.033, 2161.034, 2102.875
'MAFFT_b1#0061_htH_tree_3_OP_2.3303660621034012_Split_61.fasta', 147.953, 144.525, 2313.898, 2271.958
'MAFFT_b1#0061_htH_tree_45_OP_2.450502530351305_Split_61.fasta', 146.425, 142.349, 1991.09, 2008.911
'MAFFT_b1#0061_htH_tree_87_OP_2.138081629728955_Split_61.fasta', 149.225, 145.363, 2870.417, 2850.029
'MAFFT_b1#0061_htT_tree_19_OP_2.086025278277926_Split_61.fasta', 148.315, 145.033, 2161.034, 2102.875
'MAFFT_b1#0061_htT_tree_3_OP_2.3303660621034012_Split_61.fasta', 147.953, 144.525, 2313.898, 2271.958
'MAFFT_b1#0061_htT_tree_45_OP_2.450502530351305_Split_61.fasta', 146.425, 142.349, 1991.09, 2008.911
'MAFFT_b1#0061_htT_tree_87_OP_2.138081629728955_Split_61.fasta', 149.225, 145.363, 2870.417, 2850.029
'MAFFT_b1#0062_hhH_tree_55_OP_2.981723484578797_Split_62.fasta', 154.915, 151.023, 2771.021, 2765.46
'MAFFT_b1#0062_hhT_tree_55_OP_2.981723484578797_Split_62.fasta', 154.915, 151.023, 2771.021, 2765.46
'MAFFT_b1#0062_htH_tree_55_OP_2.981723484578797_Split_62.fasta', 152.613, 149.129, 2787.403, 2787.461
'MAFFT_b1#0062_htT_tree_55_OP_2.981723484578797_Split_62.fasta', 152.613, 149.129, 2787.403, 2787.461
'MAFFT_b1#0065_hhH_tree_8_OP_2.675007884014506_Split_65.fasta', 155.759, 151.419, 2193.6, 2173.224
'MAFFT_b1#0065_hhT_tree_8_OP_2.675007884014506_Split_65.fasta', 155.759, 151.419, 2193.6, 2173.224
'MAFFT_b1#0065_htH_tree_8_OP_2.675007884014506_Split_65.fasta', 154.309, 150.261, 2205.447, 2223.729
'MAFFT_b1#0065_htT_tree_8_OP_2.675007884014506_Split_65.fasta', 154.309, 150.261, 2205.447, 2223.729
'MAFFT_b1#0067_hhH_tree_61_OP_2.4621083212934276_Split_67.fasta', 147.277, 143.604, 2593.272, 2565.552
'MAFFT_b1#0067_hhT_tree_61_OP_2.4621083212934276_Split_67.fasta', 147.277, 143.604, 2593.272, 2565.552
'MAFFT_b1#0067_htH_tree_61_OP_2.4621083212934276_Split_67.fasta', 146.839, 143.112, 2564.563, 2578.563
'MAFFT_b1#0067_htT_tree_61_OP_2.4621083212934276_Split_67.fasta', 146.839, 143.112, 2564.563, 2578.563
'MSA.BALIPHY.aln.best.126014.fas', 170.117, 164.956, 1775.158, 1508.279
'MSA.MAFFT.aln.With_Names', 162.426, 159.441, 3055.373, 2974.554
'MSA.MUSCLE.aln.best.126014.fas', 170.352, 166.135, 1823.734, 1822.296
'MSA.PRANK.aln.With_Names', 160.984, 154.637, 1588.793, 1536.07
'MUSCLE_diversified_replicate.abc.1.afa', 170.035, 165.82, 1896.381, 1882.7
'MUSCLE_diversified_replicate.abc.101.afa', 169.552, 165.01, 1772.9, 1742.964
'MUSCLE_diversified_replicate.abc.105.afa', 169.277, 164.998, 1849.0, 1858.675
'MUSCLE_diversified_replicate.abc.109.afa', 168.414, 164.437, 1955.635, 1964.538
'MUSCLE_diversified_replicate.abc.113.afa', 168.817, 164.766, 1983.788, 1985.974
