code1,code,ssp_from_true,dseq_from_true,dpos_from_true,taxa_num,msa_length,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len,bl_sum,bl_mean,bl_25_pct,bl_75_pct,bl_max,bl_min,parsimony_mean,parsimony_sum,parsimony_max,parsimony_min,parsimony_25_pct,parsimony_75_pct,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.5,sp_norm_BLOSUM62_GO_-10_GE_-0.5,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5,sp_BLOSUM62_GO_-10_GE_-1,sp_norm_BLOSUM62_GO_-10_GE_-1,sp_BLOSUM62_GO_-6_GE_-1,sp_norm_BLOSUM62_GO_-6_GE_-1,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2,sp_BLOSUM62_GO_-6_GE_-0.2,sp_norm_BLOSUM62_GO_-6_GE_-0.2,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.5,sp_norm_PAM250_GO_-10_GE_-0.5,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5,sp_PAM250_GO_-10_GE_-1,sp_norm_PAM250_GO_-10_GE_-1,sp_PAM250_GO_-6_GE_-1,sp_norm_PAM250_GO_-6_GE_-1,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2,sp_PAM250_GO_-6_GE_-0.2,sp_norm_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5,k_mer_max_K10,k_mer_average_K10,k_mer_95_pct_K10,k_mer_90_pct_K10,kmer_sum_of_top_10_K10,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
126014,PRANK_b1#0033_hhT_tree_83_OP_0.03402050192975764_Split_33.fasta,0.132,0.083,0.156,70,1333,0.78,772,0.233,0,0,310.515,2.599,81.143,13.984,13.171,6.143,5.686,56.143,123,1.757,31.228,10,1,9,1,10,2,94,16,1,0,0,1,5,8,22,945,2385,1323,280,107,3.316,0.024,0.003,0.033,0.126,0.001,3.789,5051,49,1,1,1,198162,0.062,196895,0.061,23398,0.007,167606,0.052,1018154,0.316,-26712,-0.008,673659,0.209,767251,0.238,589856,0.183,683448,0.212,723940.8,0.225,817532.8,0.254,1010532,0.314,65497,0.02,758246,0.236,851838,0.265,674443,0.21,768035,0.239,808527.8,0.251,902119.8,0.28,102.986,94.366,1101.964,1093.218,125.992,118.621,1377.735,1367.26,79.941,69.293,819.578,812.395,102.947,93.548,1095.348,1086.438,116.813,109.41,1271.396,1261.711,139.818,133.664,1547.166,1535.754,120.784,112.566,1307.359,1296.916,143.789,136.821,1583.129,1570.959,97.739,87.493,1024.972,1016.094,120.745,111.748,1300.743,1290.137,134.611,127.61,1476.79,1465.41,157.616,151.865,1752.56,1739.452,60734,12.524,12,5,64240,45003,5.519,8,4,47631,24878,2.745,5,3,26276
126014,PRANK_b1#0033_htT_tree_83_OP_0.03402050192975764_Split_33.fasta,0.134,0.085,0.156,70,1333,0.78,772,0.233,0,0,310.515,2.599,81.243,13.967,14.871,5.343,4.8,56.229,123,1.757,31.423,8,0,10,1,10,2,95,16,1,0,0,1,5,8,22,945,2331,1433,280,107,3.316,0.024,0.003,0.033,0.126,0.001,3.789,5051,49,1,1,1,198162,0.062,196895,0.061,23410,0.007,167606,0.052,1018154,0.316,-26712,-0.008,673539,0.209,767179,0.238,589736,0.183,683376,0.212,723820.8,0.225,817460.8,0.254,1010532,0.314,65497,0.02,758126,0.236,851766,0.265,674323,0.209,767963,0.239,808407.8,0.251,902047.8,0.28,102.958,94.337,1101.655,1092.911,125.975,118.604,1377.549,1367.076,79.913,69.265,819.269,812.088,102.93,93.531,1095.163,1086.254,116.785,109.381,1271.087,1261.404,139.802,133.647,1546.981,1535.569,120.756,112.538,1307.049,1296.609,143.773,136.804,1582.943,1570.775,97.711,87.465,1024.663,1015.787,120.728,111.731,1300.557,1289.952,134.583,127.581,1476.481,1465.103,157.6,151.848,1752.375,1739.268,60889,12.561,12,6,64451,45123,5.562,8,4,47739,24954,2.756,5,3,26268
126014,PRANK_b1#0033_htH_tree_83_OP_0.03402050192975764_Split_33.fasta,0.13,0.082,0.152,70,1343,0.786,766,0.228,0,0,305.575,2.599,81.343,14.073,13.1,6.314,5.629,56.3,125,1.786,30.912,9,1,9,1,10,2,97,15,1,0,0,1,5,8,22,965,2261,1584,280,107,3.284,0.024,0.003,0.032,0.125,0.001,3.754,5042,48,1,1,1,199123,0.061,197748,0.061,22180,0.007,163978,0.051,1023256,0.315,-26696,-0.008,692771,0.214,781491,0.241,610782,0.188,699502,0.216,741964.4,0.229,830684.4,0.256,1014693,0.313,65781,0.02,776685,0.239,865405,0.267,694696,0.214,783416,0.242,825878.4,0.255,914598.4,0.282,106.561,97.924,1112.602,1109.685,128.563,121.146,1371.654,1368.588,83.908,73.252,840.235,837.533,105.91,96.474,1099.287,1096.436,120.154,112.727,1276.022,1272.977,142.155,135.949,1535.074,1531.879,124.242,116.014,1312.263,1309.021,146.243,139.236,1571.314,1567.924,101.588,91.342,1039.896,1036.869,123.59,114.565,1298.947,1295.772,137.834,130.817,1475.683,1472.312,159.836,154.039,1734.734,1731.215,61383,12.768,13,6,64932,45607,5.624,8,4,48222,25525,2.805,5,3,26841
126014,PRANK_b1#0033_hhH_tree_83_OP_0.03402050192975764_Split_33.fasta,0.13,0.082,0.152,70,1343,0.786,766,0.228,0,0,305.575,2.599,82.2,13.926,13.129,7.171,5.629,56.271,122,1.743,31.607,9,1,9,1,10,2,94,15,1,0,0,1,5,8,22,965,2446,1513,280,107,3.284,0.024,0.003,0.032,0.125,0.001,3.754,5042,48,1,1,1,199123,0.061,197748,0.061,22180,0.007,163978,0.051,1023256,0.315,-26696,-0.008,692771,0.214,781491,0.241,610782,0.188,699502,0.216,741964.4,0.229,830684.4,0.256,1014693,0.313,65781,0.02,776685,0.239,865405,0.267,694696,0.214,783416,0.242,825878.4,0.255,914598.4,0.282,106.566,97.931,1112.68,1109.763,128.566,121.15,1371.7,1368.635,83.913,73.26,840.313,837.611,105.912,96.479,1099.333,1096.483,120.158,112.734,1276.1,1273.055,142.158,135.953,1535.12,1531.926,124.247,116.021,1312.34,1309.099,146.246,139.24,1571.361,1567.971,101.593,91.35,1039.974,1036.947,123.593,114.569,1298.994,1295.818,137.839,130.824,1475.761,1472.39,159.839,154.043,1734.781,1731.262,61269,12.777,12,5,64836,45619,5.627,8,4,48236,25547,2.804,5,3,26863
126014,PRANK_b0#0074_thT_tree_84_OP_0.4038138609410614_Split_74.fasta,0.157,0.098,0.185,70,1500,0.797,878,0.199,0,0,298.645,2.594,117.614,11.068,22.7,13.671,7.986,73.257,256,3.657,28.473,35,5,16,4,22,5,183,39,0,0,0,0,0,7,15,1065,5505,1675,280,107,2.985,0.022,0.003,0.03,0.111,0.001,3.382,5073,47,1,1,1,199955,0.055,180907,0.05,35423,0.01,195996,0.054,1027314,0.284,-3331,-0.001,571755,0.158,713447,0.197,473757,0.131,615449,0.17,630553.8,0.174,772245.8,0.213,1018413,0.281,88248,0.024,654433,0.181,796125,0.22,556435,0.154,698127,0.193,713231.8,0.197,854923.8,0.236,79.421,69.308,611.841,611.783,114.108,106.054,958.566,958.544,52.945,40.565,341.435,341.353,87.632,77.31,688.16,688.114,95.307,86.555,774.085,774.041,129.993,123.3,1120.809,1120.802,96.865,87.223,775.445,775.403,131.551,123.969,1122.169,1122.164,70.389,58.479,505.039,504.972,105.075,95.225,851.764,851.733,112.75,104.469,937.688,937.661,147.437,141.215,1284.413,1284.422,65428,17.122,17,7,69915,47334,6.531,10,4,49988,26268,3.082,6,3,27807
126014,PRANK_b0#0074_ttT_tree_84_OP_0.4038138609410614_Split_74.fasta,0.157,0.098,0.185,70,1510,0.803,872,0.195,0,0,294.449,2.594,118.471,11.072,25.1,13.771,8.8,70.8,261,3.729,28.594,33,3,17,8,20,5,191,36,0,0,0,0,0,6,16,1085,5615,1624,280,107,2.963,0.022,0.003,0.03,0.111,0.001,3.358,5070,47,1,1,1,199799,0.055,180978,0.05,35609,0.01,196166,0.054,1026532,0.282,-3308,-0.001,569051,0.156,711487,0.195,470968,0.129,613404,0.168,627900.8,0.172,770336.8,0.211,1018071,0.279,88752,0.024,652650,0.179,795086,0.218,554567,0.152,697003,0.191,711499.8,0.195,853935.8,0.234,78.181,67.757,591.2,588.977,113.225,104.951,936.54,934.637,51.641,38.922,324.111,321.521,86.685,76.115,669.451,667.181,94.105,85.058,751.454,749.451,129.149,122.252,1096.794,1095.111,95.865,85.935,754.603,752.396,130.908,123.129,1099.943,1098.056,69.325,57.1,487.513,484.939,104.368,94.293,832.853,830.6,111.789,103.237,914.857,912.87,146.832,140.43,1260.197,1258.53,66463,16.946,16,7,70854,48642,6.543,10,4,51243,27313,3.106,6,3,29020
126014,PRANK_b0#0074_thH_tree_84_OP_0.4038138609410614_Split_74.fasta,0.152,0.094,0.181,70,1510,0.803,868,0.195,0,0,293.837,2.594,119.257,10.999,26.9,12.829,7.871,71.657,259,3.7,28.718,28,4,21,6,21,5,189,35,0,0,0,0,0,7,16,1080,5625,1732,280,107,2.965,0.022,0.003,0.03,0.111,0.001,3.36,5074,47,1,1,1,199813,0.055,180706,0.05,35494,0.01,196682,0.054,1026514,0.281,-3143,-0.001,570090,0.156,712066,0.195,471749,0.129,613725,0.168,629094.6,0.173,771070.6,0.211,1017923,0.279,88796,0.024,653438,0.179,795414,0.218,555097,0.152,697073,0.191,712442.6,0.195,854418.6,0.234,78.269,67.812,589.56,589.094,113.273,104.994,935.082,935.184,51.641,38.878,321.354,320.327,86.645,76.061,666.877,666.417,94.246,85.172,750.483,750.354,129.251,122.355,1096.005,1096.445,95.907,85.952,752.541,752.265,130.911,123.135,1098.064,1098.356,69.279,57.018,484.336,483.498,104.283,94.201,829.858,829.589,111.884,103.312,913.464,913.526,146.888,140.495,1258.987,1259.616,66424,16.875,16,7,70811,47748,6.56,9,4,50671,25809,3.123,6,3,27273
126014,PRANK_b0#0074_hhT_tree_84_OP_0.4038138609410614_Split_74.fasta,0.157,0.099,0.186,70,1500,0.795,879,0.2,0,0,300.728,2.594,117.571,11.072,21.886,14.557,7.929,73.2,259,3.7,28.17,37,5,18,4,21,6,183,38,0,0,0,0,0,7,15,1063,5505,1669,280,107,2.985,0.022,0.003,0.03,0.111,0.001,3.382,5073,47,1,1,1,199833,0.055,180907,0.05,35463,0.01,196240,0.054,1026583,0.283,-3331,-0.001,570502,0.157,712354,0.197,472382,0.13,614234,0.17,629374,0.174,771226,0.213,1017863,0.281,88249,0.024,653362,0.18,795214,0.22,555242,0.153,697094,0.192,712234,0.197,854086,0.236,78.818,68.679,608.226,606.138,113.58,105.5,955.433,953.74,52.277,39.867,337.416,334.891,87.04,76.689,684.622,682.493,94.742,85.966,770.713,768.886,129.504,122.787,1117.919,1116.489,96.315,86.64,772.458,770.427,131.077,123.462,1119.665,1118.03,69.775,57.828,501.648,499.18,104.537,94.65,848.854,846.783,112.239,103.927,934.945,933.176,147.001,140.749,1282.151,1280.778,65389,17.246,17,7,69779,47198,6.608,10,4,49906,26117,3.071,6,3,27683
126014,PRANK_b1#0018_htT_tree_82_OP_0.21176863445843802_Split_18.fasta,0.162,0.102,0.185,70,1437,0.798,803,0.209,0,0,300.293,2.578,103.5,11.968,15.271,12.871,6.971,68.386,179,2.557,31.145,16,7,10,3,6,1,147,36,1,1,0,0,4,9,18,1043,4374,1435,280,107,3.09,0.023,0.003,0.031,0.114,0.001,3.518,5055,48,1,1,1,198670,0.057,187364,0.054,34188,0.01,185652,0.053,1022634,0.295,-13447,-0.004,574481,0.166,711233,0.205,481655,0.139,618407,0.178,630176.6,0.182,766928.6,0.221,1014262,0.292,78333,0.023,657889,0.19,794641,0.229,565063,0.163,701815,0.202,713584.6,0.206,850336.6,0.245,79.538,69.567,680.707,673.228,113.153,105.004,1043.156,1031.756,54.316,42.14,404.033,399.388,87.931,77.576,766.483,757.916,94.671,86.024,846.711,837.532,128.286,121.46,1209.16,1196.06,97.158,87.681,859.857,850.08,130.772,123.117,1222.306,1208.607,71.936,60.253,583.183,576.239,105.55,95.69,945.633,934.767,112.291,104.137,1025.861,1014.384,145.905,139.574,1388.31,1372.911,63227,14.929,14,6,67238,44218,6.192,9,4,47337,22735,2.923,5,3,24731
126014,PRANK_b1#0018_hhH_tree_82_OP_0.21176863445843802_Split_18.fasta,0.162,0.102,0.191,70,1436,0.799,802,0.209,0,0,299.541,2.578,100.857,12.272,14.471,12.843,6.957,66.586,187,2.671,30.118,22,6,10,2,7,0,148,35,1,1,0,0,5,8,18,1043,4119,1448,280,107,3.092,0.023,0.003,0.031,0.114,0.001,3.519,5054,48,1,1,1,198745,0.057,187318,0.054,34286,0.01,185594,0.054,1023008,0.295,-13522,-0.004,573829,0.165,710973,0.205,481032,0.139,618176,0.178,629507.2,0.182,766651.2,0.221,1014571,0.293,78338,0.023,657252,0.19,794396,0.229,564455,0.163,701599,0.202,712930.2,0.206,850074.2,0.245,79.428,69.485,679.901,672.442,113.13,105.005,1043.756,1032.369,54.225,42.076,403.1,398.469,87.926,77.596,766.956,758.396,94.55,85.93,845.982,836.827,128.252,121.45,1209.837,1196.754,97.053,87.607,859.277,849.522,130.755,123.127,1223.133,1209.45,71.85,60.199,582.477,575.549,105.551,95.719,946.332,935.476,112.175,104.053,1025.358,1013.907,145.877,139.573,1389.213,1373.834,63724,14.746,14,6,67575,44457,6.19,9,4,47500,22990,2.88,5,3,24546
126014,PRANK_b1#0018_hhT_tree_82_OP_0.21176863445843802_Split_18.fasta,0.164,0.103,0.187,70,1437,0.798,803,0.209,0,0,300.342,2.578,102.7,12.061,16.329,11.986,6.971,67.414,183,2.614,30.787,17,6,11,3,8,0,147,35,1,1,0,0,4,9,18,1043,4266,1480,280,107,3.096,0.023,0.003,0.031,0.114,0.001,3.523,5062,48,1,1,1,198644,0.057,187219,0.054,34498,0.01,185994,0.054,1022490,0.295,-13729,-0.004,570784,0.164,708776,0.204,477787,0.138,615779,0.177,626582.2,0.181,764574.2,0.22,1014031,0.292,78053,0.022,654107,0.188,792099,0.228,561110,0.162,699102,0.201,709905.2,0.205,847897.2,0.244,78.767,68.762,675.959,670.912,112.626,104.447,1040.855,1032.499,53.505,41.291,398.687,395.987,87.363,76.976,763.583,757.574,93.924,85.245,842.322,835.866,127.783,120.93,1207.218,1197.454,96.372,86.86,855.101,848.109,130.231,122.545,1219.996,1209.696,71.11,59.389,577.828,573.184,104.968,95.074,942.724,934.771,111.529,103.343,1021.464,1013.063,145.388,139.028,1386.36,1374.651,63549,14.861,15,6,67453,44880,6.128,9,4,47843,24085,2.883,5,3,25924
126014,PRANK_b1#0018_htH_tree_82_OP_0.21176863445843802_Split_18.fasta,0.161,0.101,0.188,70,1437,0.798,803,0.209,0,0,300.395,2.578,101,12.264,17.1,11.957,6.086,65.857,188,2.686,30.043,19,5,11,2,8,0,150,35,1,1,0,0,5,8,18,1043,4143,1369,280,107,3.089,0.023,0.003,0.031,0.114,0.001,3.517,5054,48,1,1,1,198758,0.057,187285,0.054,34176,0.01,185634,0.053,1023114,0.295,-13522,-0.004,575015,0.166,711719,0.205,482198,0.139,618902,0.178,630705.2,0.182,767409.2,0.221,1014658,0.292,78342,0.023,658423,0.19,795127,0.229,565606,0.163,702310,0.202,714113.2,0.206,850817.2,0.245,79.68,69.716,682.602,675.157,113.264,105.114,1044.429,1033.114,54.464,42.292,406.172,401.526,88.048,77.69,768,759.482,94.809,86.17,848.459,839.336,128.393,121.569,1210.287,1197.292,97.298,87.831,861.62,851.906,130.882,123.229,1223.447,1209.862,72.082,60.406,585.19,578.275,105.667,95.805,947.018,936.231,112.427,104.285,1027.477,1016.084,146.012,139.683,1389.305,1374.041,64121,14.669,14,6,67919,44999,6.16,8,4,48084,24338,2.887,6,3,25797
126014,PRANK_b0#0082_hhH_tree_87_OP_0.47649784315417915_Split_82.fasta,0.211,0.135,0.238,70,1530,0.795,884,0.2,0,0,306.703,2.602,115.7,11.51,21.529,12.757,7.6,73.814,312,4.457,22.737,37,5,27,6,25,9,223,44,1,0,0,0,3,6,11,1062,5385,1819,280,107,2.928,0.021,0.003,0.029,0.111,0.001,3.32,5079,44,1,1,1,197672,0.053,172174,0.047,47265,0.013,218028,0.059,1015595,0.275,12,0,433943,0.117,623003,0.169,324929,0.088,513989,0.139,499351.4,0.135,688411.4,0.186,1011474,0.274,87382,0.024,517192,0.14,706252,0.191,408178,0.11,597238,0.162,582600.4,0.158,771660.4,0.209,49.151,36.984,340.053,313.053,94.62,85.062,788.274,752.489,20.293,5.58,50.758,28.521,65.762,53.658,498.978,467.957,66.465,55.826,513.63,483.773,111.934,103.904,961.851,923.209,66.872,55.143,506.841,475.816,112.341,103.221,955.061,915.252,38.015,23.739,217.545,191.284,83.484,71.817,665.766,630.72,84.187,73.985,680.418,646.536,129.656,122.063,1128.639,1085.971,67663,16.983,15,6,72151,48667,6.765,9,4,51361,26378,3.114,6,3,27989
126014,PRANK_b0#0082_htH_tree_87_OP_0.47649784315417915_Split_82.fasta,0.207,0.132,0.236,70,1530,0.795,883,0.201,0,0,307.274,2.602,111.957,11.895,19.786,9.586,9.3,73.286,306,4.371,22.882,33,9,26,4,25,5,222,48,1,0,0,0,4,5,10,1063,4842,1921,280,107,2.922,0.021,0.004,0.029,0.111,0.001,3.308,5062,45,1,1,1,198259,0.054,172206,0.047,47316,0.013,216790,0.059,1019190,0.276,-613,0,437022,0.118,626286,0.169,328627,0.089,517891,0.14,502059,0.136,691323,0.187,1012710,0.274,86123,0.023,517278,0.14,706542,0.191,408883,0.111,598147,0.162,582315,0.158,771579,0.209,50.161,38.087,352.331,323.27,95.524,86.02,797.03,759.907,21.444,6.825,65.876,41.213,66.808,54.757,510.574,477.85,67.39,56.845,524.205,492.504,112.754,104.778,968.903,929.141,67.247,55.596,512.568,479.676,112.61,103.528,957.266,916.313,38.53,24.333,226.112,197.619,83.894,72.266,670.81,634.256,84.476,74.353,684.442,648.911,129.84,122.286,1129.14,1085.548,68020,16.804,15,6,72450,48926,6.694,9,4,51686,27282,3.093,5,3,28640
126014,PRANK_b0#0082_thT_tree_87_OP_0.47649784315417915_Split_82.fasta,0.213,0.136,0.237,70,1530,0.795,884,0.2,0,0,306.496,2.602,114.757,11.605,21.429,12.714,9.271,71.343,305,4.357,22.652,35,8,23,7,24,7,223,49,1,0,0,0,3,6,11,1062,5315,1746,280,107,2.93,0.021,0.003,0.029,0.11,0.001,3.323,5084,44,1,1,1,197467,0.053,172140,0.047,46933,0.013,218506,0.059,1014970,0.275,183,0,436570,0.118,624302,0.169,327317,0.089,515049,0.139,502121.8,0.136,689853.8,0.187,1009867,0.273,87925,0.024,519209,0.141,706941,0.191,409956,0.111,597688,0.162,584760.8,0.158,772492.8,0.209,49.751,37.573,346.58,316.17,94.903,85.307,789.908,751.79,20.875,6.154,58.307,32.624,66.026,53.888,501.635,468.244,67.076,56.424,519.544,486.298,112.228,104.158,962.872,921.918,67.318,55.567,511.121,476.979,112.47,103.301,954.449,912.599,38.442,24.148,222.848,193.433,83.594,71.882,666.176,629.053,84.644,74.418,684.085,647.107,129.795,122.152,1127.413,1082.727,68017,16.777,15,6,72357,49452,6.675,9,4,52204,27219,3.113,6,3,28769
126014,PRANK_b1#0029_htT_tree_81_OP_0.4655204760513292_Split_29.fasta,0.195,0.124,0.221,70,1485,0.778,893,0.216,0,0,320.9,2.566,111.071,11.585,19.814,13.414,7.429,70.414,285,4.071,25.214,34,9,21,8,22,4,208,42,0,0,0,0,0,7,11,996,4967,1749,280,107,3.012,0.022,0.004,0.03,0.102,0.001,3.409,5062,48,1,1,1,197614,0.055,171595,0.048,50878,0.014,219302,0.061,1018207,0.284,2797,0.001,402573,0.112,606085,0.169,292922,0.082,496434,0.138,468363.6,0.131,671875.6,0.187,1008462,0.281,90666,0.025,480697,0.134,684209,0.191,371046,0.103,574558,0.16,546487.6,0.152,749999.6,0.209,46.687,37.347,324.2,325.468,93.693,86.134,800.291,807.885,18.008,6.452,25.742,23.841,65.014,55.24,501.833,506.258,63.895,55.883,503.275,506.444,110.9,104.671,979.366,988.861,63.408,54.612,486.588,489.039,110.413,103.4,962.679,971.455,34.729,23.718,188.129,187.412,81.734,72.506,664.22,669.828,80.615,73.149,665.663,670.015,127.621,121.936,1141.754,1152.432,65529,15.886,14,6,69658,47249,6.491,9,4,49876,25407,3.12,6,3,26948
126014,PRANK_b0#0097_thH_tree_75_OP_0.3695753106569506_Split_97.fasta,0.188,0.118,0.203,70,1485,0.795,857,0.205,0,0,304.419,2.581,103.757,12.401,19.757,8.071,5.614,70.314,243,3.471,25.214,29,8,20,5,15,2,179,35,1,0,0,0,4,6,21,1046,4225,1786,280,107,3.006,0.022,0.003,0.03,0.116,0.001,3.418,5075,50,1,1,1,199134,0.056,180913,0.05,38353,0.011,197626,0.055,1022426,0.285,-6516,-0.002,533567,0.149,686979,0.192,434754,0.121,588166,0.164,592854.8,0.165,746266.8,0.208,1016097,0.283,82077,0.023,615831,0.172,769243,0.214,517018,0.144,670430,0.187,675118.8,0.188,828530.8,0.231,71.416,60.485,559.096,556.885,108.528,99.681,929.696,926.802,44.919,31.565,289.266,287.571,82.031,70.761,659.866,657.488,87.315,77.837,720.994,718.474,124.427,117.034,1091.594,1088.391,88.498,77.89,720.669,718.113,125.61,117.087,1091.27,1088.03,62.001,48.97,450.839,448.799,99.113,88.166,821.44,818.716,104.397,95.242,882.567,879.702,141.508,134.439,1253.168,1249.619,66690,15.154,13,5,70627,49572,6.192,8,4,52058,27210,3.057,5,3,28734
