code,taxa_num,msa_length,ssp_from_true,dseq_from_true,dpos_from_true,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5,k_mer_max_K10,k_mer_average_K10,k_mer_95_pct_K10,k_mer_90_pct_K10,kmer_sum_of_top_10_K10,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20,bl_sum,bl_mean,bl_25_pct,bl_75_pct,bl_max,bl_min,parsimony_mean,parsimony_sum,parsimony_max,parsimony_min,parsimony_25_pct,parsimony_75_pct,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.5,sp_norm_BLOSUM62_GO_-10_GE_-0.5,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5,sp_BLOSUM62_GO_-10_GE_-1,sp_norm_BLOSUM62_GO_-10_GE_-1,sp_BLOSUM62_GO_-6_GE_-1,sp_norm_BLOSUM62_GO_-6_GE_-1,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2,sp_BLOSUM62_GO_-6_GE_-0.2,sp_norm_BLOSUM62_GO_-6_GE_-0.2,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.5,sp_norm_PAM250_GO_-10_GE_-0.5,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5,sp_PAM250_GO_-10_GE_-1,sp_norm_PAM250_GO_-10_GE_-1,sp_PAM250_GO_-6_GE_-1,sp_norm_PAM250_GO_-6_GE_-1,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2,sp_PAM250_GO_-6_GE_-0.2,sp_norm_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2,
MAFFT_b0#0071_thT_tree_83_OP_1.1196527601502904_Split_71.fasta,50,403,0.000,0.081,0.000,0.536,308,0.452,0.000,0.693,182.034,2.593,10.240,30.510,0.280,0.180,0.620,9.160,74,1.480,54.095,2,1,6,0,2,0,64,12,0,0,0,0,0,0,0,94,20,57,280,2,13664,5.454,4,3,14079,11849,3.343,3,2,12165,9332,2.202,2,1,9579,5.147,0.053,0.014,0.059,0.562,0.003,5.211,2100.000,33.000,1.000,1.000,7.000,33767,0.068,26746,0.054,6104,0.012,100895,0.204,183295.000,0.371,-12017.000,-0.024,59790.500,0.121,84206.500,0.171,9343.000,0.019,33759.000,0.068,90059.000,0.182,114475.000,0.232,173168.000,0.351,-887.000,-0.002,60793.500,0.123,85209.500,0.173,10346.000,0.021,34762.000,0.070,91062.000,0.184,115478.000,0.234,18.907,26.550,14.116,20.103,32.169,40.995,25.988,34.623,-12.294,-7.281,-12.962,-14.888,0.968,7.164,-1.090,-0.368,37.627,46.849,30.362,41.097,50.890,61.293,42.234,55.617,19.406,26.951,14.572,20.134,32.668,41.396,26.444,34.654,-11.795,-6.880,-12.505,-14.856,1.467,7.565,-0.633,-0.336,38.126,47.250,30.818,41.128,51.389,61.695,42.690,55.648,
MAFFT_b0#0071_ttH_tree_83_OP_1.1196527601502904_Split_71.fasta,50,402,0.000,0.093,0.000,0.537,308,0.452,0.000,0.693,181.857,2.593,11.540,26.986,0.960,0.840,0.620,9.120,74,1.480,53.851,3,1,6,0,2,0,63,11,0,0,0,0,0,0,0,93,58,86,280,2,13522,5.440,4,3,13933,11835,3.324,3,2,12135,9332,2.210,2,1,9579,5.154,0.053,0.016,0.057,0.571,0.001,5.211,2095.000,33.000,1.000,1.000,7.000,33643,0.068,26973,0.055,6212,0.013,100689,0.204,182659.000,0.371,-11783.000,-0.024,58411.500,0.119,83259.500,0.169,8067.000,0.016,32915.000,0.067,88618.200,0.180,113466.200,0.230,172476.000,0.350,-558.000,-0.001,59453.500,0.121,84301.500,0.171,9109.000,0.018,33957.000,0.069,89660.200,0.182,114508.200,0.233,17.373,24.622,14.770,17.519,31.168,39.736,26.953,32.697,-13.730,-9.119,-12.112,-17.547,0.064,5.994,0.070,-2.369,36.035,44.867,30.900,38.559,49.830,59.981,43.083,53.737,17.978,25.152,15.196,17.740,31.772,40.266,27.379,32.919,-13.126,-8.589,-11.687,-17.326,0.669,6.524,0.496,-2.148,36.640,45.397,31.326,38.780,50.434,60.511,43.509,53.958,
MAFFT_b0#0071_ttT_tree_83_OP_1.1196527601502904_Split_71.fasta,50,402,0.000,0.093,0.000,0.537,308,0.452,0.000,0.693,181.857,2.593,11.540,26.986,0.960,0.840,0.620,9.120,74,1.480,53.851,3,1,6,0,2,0,63,11,0,0,0,0,0,0,0,93,58,86,280,2,13522,5.440,4,3,13933,11835,3.324,3,2,12135,9332,2.210,2,1,9579,5.154,0.053,0.016,0.057,0.571,0.001,5.211,2095.000,33.000,1.000,1.000,7.000,33643,0.068,26973,0.055,6212,0.013,100689,0.204,182659.000,0.371,-11783.000,-0.024,58411.500,0.119,83259.500,0.169,8067.000,0.016,32915.000,0.067,88618.200,0.180,113466.200,0.230,172476.000,0.350,-558.000,-0.001,59453.500,0.121,84301.500,0.171,9109.000,0.018,33957.000,0.069,89660.200,0.182,114508.200,0.233,17.373,24.622,14.770,17.519,31.168,39.736,26.953,32.697,-13.730,-9.119,-12.112,-17.547,0.064,5.994,0.070,-2.369,36.035,44.867,30.900,38.559,49.830,59.981,43.083,53.737,17.978,25.152,15.196,17.740,31.772,40.266,27.379,32.919,-13.126,-8.589,-11.687,-17.326,0.669,6.524,0.496,-2.148,36.640,45.397,31.326,38.780,50.434,60.511,43.509,53.958,
MAFFT_b0#0072_hhH_tree_16_OP_1.904493049197901_Split_72.fasta,50,420,0.000,0.118,0.000,0.536,321,0.455,0.000,0.693,191.295,2.613,9.940,33.141,0.820,0.140,0.040,8.940,54,1.080,77.611,1,1,4,0,0,1,49,9,0,0,0,0,0,0,0,112,18,80,280,2,14622,5.655,4,3,15024,12761,3.545,3,2,13102,9792,2.279,2,1,10048,4.999,0.052,0.017,0.052,0.515,0.001,5.162,2168.000,35.000,1.000,1.000,6.000,31686,0.062,28428,0.055,5481,0.011,101693,0.198,170945.000,0.332,-16539.000,-0.032,48749.500,0.095,70673.500,0.137,-2097.000,-0.004,19827.000,0.039,79257.400,0.154,101181.400,0.197,160160.000,0.311,-5364.000,-0.010,49139.500,0.096,71063.500,0.138,-1707.000,-0.003,20217.000,0.039,79647.400,0.155,101571.400,0.197,14.565,20.967,9.741,15.958,26.016,33.364,20.261,28.261,-16.510,-12.840,-17.970,-19.158,-5.059,-0.443,-7.450,-6.854,33.210,41.251,26.367,37.027,44.661,53.648,36.887,49.331,15.609,22.281,10.195,17.119,27.060,34.678,20.715,29.423,-15.466,-11.526,-17.516,-17.997,-4.015,0.871,-6.996,-5.693,34.254,42.565,26.821,38.188,45.705,54.962,37.341,50.492,
MAFFT_b0#0072_hhH_tree_2_OP_2.0780663887168265_Split_72.fasta,50,432,0.000,0.155,0.000,0.558,300,0.461,0.000,0.693,199.174,2.683,12.160,28.077,2.440,0.140,0.000,9.580,75,1.500,74.427,0,1,7,0,0,0,68,7,0,0,0,0,0,0,0,157,12,47,280,2,15019,5.716,4,2,15483,13070,3.597,3,2,13399,10198,2.336,2,1,10466,4.953,0.051,0.015,0.059,0.574,0.001,5.028,2172.000,36.000,1.000,1.000,7.000,31741,0.060,30120,0.057,5244,0.010,98199,0.186,172414.000,0.326,-17085.000,-0.032,53789.500,0.102,74765.500,0.141,4690.000,0.009,25666.000,0.048,83249.200,0.157,104225.200,0.197,162819.000,0.308,-5240.000,-0.010,56039.500,0.106,77015.500,0.146,6940.000,0.013,27916.000,0.053,85499.200,0.162,106475.200,0.201,12.608,16.824,12.567,11.044,24.275,29.693,23.638,23.443,-17.710,-15.941,-15.767,-22.164,-6.043,-3.072,-4.697,-9.766,30.799,36.483,29.568,30.969,42.465,49.351,40.639,43.368,15.338,20.323,14.387,13.994,27.004,33.192,25.458,26.392,-14.980,-12.441,-13.947,-19.215,-3.313,0.428,-2.876,-6.816,33.528,39.982,31.388,33.919,45.195,52.851,42.459,46.317,
MAFFT_b0#0072_htH_tree_2_OP_2.0780663887168265_Split_72.fasta,50,440,0.000,0.159,0.000,0.539,306,0.469,0.000,0.693,206.520,2.683,10.860,32.175,2.400,0.100,0.020,8.340,79,1.580,74.608,0,1,5,0,1,0,73,5,0,0,0,0,0,0,0,155,16,38,280,2,15670,5.775,4,2,16082,13742,3.676,3,2,14140,10508,2.362,2,1,10815,4.890,0.050,0.015,0.056,0.544,0.001,5.002,2201.000,37.000,1.000,1.000,7.000,31578,0.059,29466,0.055,5540,0.010,99833,0.185,171751.000,0.319,-16144.000,-0.030,50290.500,0.093,72450.500,0.134,374.000,0.001,22534.000,0.042,80240.400,0.149,102400.400,0.190,162406.000,0.301,-4485.000,-0.008,52604.500,0.098,74764.500,0.139,2688.000,0.005,24848.000,0.046,82554.400,0.153,104714.400,0.194,10.942,15.451,11.875,9.520,23.252,28.917,23.508,22.419,-20.211,-18.276,-16.666,-24.678,-7.901,-4.810,-5.033,-11.780,29.634,35.688,28.999,30.039,41.943,49.154,40.632,42.938,13.348,18.463,13.335,11.957,25.658,31.929,24.968,24.855,-17.805,-15.265,-15.206,-22.242,-5.495,-1.799,-3.573,-9.343,32.040,38.700,30.459,32.476,44.349,52.166,42.092,45.374,
MAFFT_b0#0072_htT_tree_16_OP_1.904493049197901_Split_72.fasta,50,420,0.000,0.118,0.000,0.536,320,0.456,0.000,0.693,191.463,2.613,10.020,32.876,0.820,0.140,0.040,9.020,54,1.080,77.278,1,1,4,0,0,1,49,9,0,0,0,0,0,0,0,112,55,22,280,2,14606,5.672,4,3,15019,12735,3.545,3,2,13084,9774,2.282,2,1,10040,4.984,0.051,0.016,0.052,0.516,0.001,5.148,2162.000,35.000,1.000,1.000,6.000,31603,0.061,28391,0.055,5733,0.011,101933,0.198,170527.000,0.331,-16441.000,-0.032,45789.500,0.089,68721.500,0.134,-5177.000,-0.010,17755.000,0.035,76369.400,0.148,99301.400,0.193,159908.000,0.311,-5342.000,-0.010,46269.500,0.090,69201.500,0.135,-4697.000,-0.009,18235.000,0.035,76849.400,0.149,99781.400,0.194,13.452,19.822,8.632,15.028,25.273,32.585,19.540,27.626,-17.645,-14.004,-19.394,-19.989,-5.824,-1.241,-8.485,-7.391,32.109,40.117,25.447,36.038,43.930,52.880,36.355,48.637,14.544,21.193,9.227,16.207,26.365,33.955,20.136,28.806,-16.552,-12.633,-18.799,-18.810,-4.731,0.130,-7.890,-6.211,33.202,41.488,26.042,37.217,45.023,54.251,36.951,49.816,
MAFFT_b0#0072_htT_tree_2_OP_2.0780663887168265_Split_72.fasta,50,440,0.000,0.159,0.000,0.539,306,0.469,0.000,0.693,206.520,2.683,10.860,32.175,2.400,0.100,0.020,8.340,79,1.580,74.608,0,1,5,0,1,0,73,5,0,0,0,0,0,0,0,155,16,38,280,2,15670,5.775,4,2,16082,13742,3.676,3,2,14140,10508,2.362,2,1,10815,4.890,0.050,0.015,0.056,0.544,0.001,5.002,2201.000,37.000,1.000,1.000,7.000,31578,0.059,29466,0.055,5540,0.010,99833,0.185,171751.000,0.319,-16144.000,-0.030,50290.500,0.093,72450.500,0.134,374.000,0.001,22534.000,0.042,80240.400,0.149,102400.400,0.190,162406.000,0.301,-4485.000,-0.008,52604.500,0.098,74764.500,0.139,2688.000,0.005,24848.000,0.046,82554.400,0.153,104714.400,0.194,10.942,15.451,11.875,9.520,23.252,28.917,23.508,22.419,-20.211,-18.276,-16.666,-24.678,-7.901,-4.810,-5.033,-11.780,29.634,35.688,28.999,30.039,41.943,49.154,40.632,42.938,13.348,18.463,13.335,11.957,25.658,31.929,24.968,24.855,-17.805,-15.265,-15.206,-22.242,-5.495,-1.799,-3.573,-9.343,32.040,38.700,30.459,32.476,44.349,52.166,42.092,45.374,
MAFFT_b0#0072_thH_tree_2_OP_2.0780663887168265_Split_72.fasta,50,432,0.000,0.155,0.000,0.558,300,0.461,0.000,0.693,199.174,2.683,12.160,28.077,2.440,0.140,0.000,9.580,75,1.500,74.427,0,1,7,0,0,0,68,7,0,0,0,0,0,0,0,157,11,47,280,2,15019,5.743,4,2,15494,13070,3.595,3,2,13399,10198,2.335,2,1,10466,4.953,0.051,0.015,0.059,0.574,0.001,5.028,2172.000,36.000,1.000,1.000,7.000,31741,0.060,30120,0.057,5244,0.010,98199,0.186,172414.000,0.326,-17085.000,-0.032,53789.500,0.102,74765.500,0.141,4690.000,0.009,25666.000,0.048,83249.200,0.157,104225.200,0.197,162819.000,0.308,-5240.000,-0.010,56039.500,0.106,77015.500,0.146,6940.000,0.013,27916.000,0.053,85499.200,0.162,106475.200,0.201,12.608,16.824,12.567,11.044,24.275,29.693,23.638,23.443,-17.710,-15.941,-15.767,-22.164,-6.043,-3.072,-4.697,-9.766,30.799,36.483,29.568,30.969,42.465,49.351,40.639,43.368,15.338,20.323,14.387,13.994,27.004,33.192,25.458,26.392,-14.980,-12.441,-13.947,-19.215,-3.313,0.428,-2.876,-6.816,33.528,39.982,31.388,33.919,45.195,52.851,42.459,46.317,
MAFFT_b0#0072_ttH_tree_16_OP_1.904493049197901_Split_72.fasta,50,420,0.000,0.118,0.000,0.536,320,0.456,0.000,0.693,191.463,2.613,10.020,32.876,0.820,0.140,0.040,9.020,54,1.080,77.278,1,1,4,0,0,1,49,9,0,0,0,0,0,0,0,112,55,22,280,2,14606,5.672,4,3,15019,12735,3.545,3,2,13084,9774,2.282,2,1,10040,4.984,0.051,0.016,0.052,0.516,0.001,5.148,2162.000,35.000,1.000,1.000,6.000,31603,0.061,28391,0.055,5733,0.011,101933,0.198,170527.000,0.331,-16441.000,-0.032,45789.500,0.089,68721.500,0.134,-5177.000,-0.010,17755.000,0.035,76369.400,0.148,99301.400,0.193,159908.000,0.311,-5342.000,-0.010,46269.500,0.090,69201.500,0.135,-4697.000,-0.009,18235.000,0.035,76849.400,0.149,99781.400,0.194,13.452,19.822,8.632,15.028,25.273,32.585,19.540,27.626,-17.645,-14.004,-19.394,-19.989,-5.824,-1.241,-8.485,-7.391,32.109,40.117,25.447,36.038,43.930,52.880,36.355,48.637,14.544,21.193,9.227,16.207,26.365,33.955,20.136,28.806,-16.552,-12.633,-18.799,-18.810,-4.731,0.130,-7.890,-6.211,33.202,41.488,26.042,37.217,45.023,54.251,36.951,49.816,
MAFFT_b0#0072_ttT_tree_16_OP_1.904493049197901_Split_72.fasta,50,420,0.000,0.118,0.000,0.536,320,0.456,0.000,0.693,191.463,2.613,10.020,32.876,0.820,0.140,0.040,9.020,54,1.080,77.278,1,1,4,0,0,1,49,9,0,0,0,0,0,0,0,112,55,22,280,2,14606,5.672,4,3,15019,12735,3.545,3,2,13084,9774,2.282,2,1,10040,4.984,0.051,0.016,0.052,0.516,0.001,5.148,2162.000,35.000,1.000,1.000,6.000,31603,0.061,28391,0.055,5733,0.011,101933,0.198,170527.000,0.331,-16441.000,-0.032,45789.500,0.089,68721.500,0.134,-5177.000,-0.010,17755.000,0.035,76369.400,0.148,99301.400,0.193,159908.000,0.311,-5342.000,-0.010,46269.500,0.090,69201.500,0.135,-4697.000,-0.009,18235.000,0.035,76849.400,0.149,99781.400,0.194,13.452,19.822,8.632,15.028,25.273,32.585,19.540,27.626,-17.645,-14.004,-19.394,-19.989,-5.824,-1.241,-8.485,-7.391,32.109,40.117,25.447,36.038,43.930,52.880,36.355,48.637,14.544,21.193,9.227,16.207,26.365,33.955,20.136,28.806,-16.552,-12.633,-18.799,-18.810,-4.731,0.130,-7.890,-6.211,33.202,41.488,26.042,37.217,45.023,54.251,36.951,49.816,
MAFFT_b0#0073_hhT_tree_96_OP_2.2598618576256135_Split_73.fasta,50,388,0.000,0.096,0.000,0.521,281,0.489,0.000,0.693,189.603,2.635,7.640,38.929,0.060,0.080,0.560,6.940,55,1.100,82.255,0,0,2,1,1,0,52,7,0,0,0,0,0,0,0,102,8,9,280,2,13388,5.243,3,2,13725,11893,3.389,2,1,12202,9332,2.283,2,1,9575,5.343,0.055,0.018,0.059,0.665,0.001,5.343,2073.000,35.000,1.000,1.000,8.000,32823,0.069,28726,0.060,4859,0.010,98823,0.208,178115.000,0.375,-15842.000,-0.033,64271.500,0.135,83707.500,0.176,14860.000,0.031,34296.000,0.072,93918.400,0.198,113354.400,0.238,167639.000,0.353,-3461.000,-0.007,66176.500,0.139,85612.500,0.180,16765.000,0.035,36201.000,0.076,95823.400,0.202,115259.400,0.242,22.134,29.042,15.867,22.243,32.859,40.804,25.543,33.745,-7.561,-2.798,-10.242,-11.114,3.165,8.964,-0.565,0.389,39.950,48.146,31.532,42.257,50.676,59.908,41.209,53.759,23.701,30.837,16.982,23.667,34.427,42.599,26.659,35.169,-5.993,-1.003,-9.127,-9.690,4.732,10.759,0.550,1.812,41.518,49.941,32.647,43.681,52.243,61.703,42.324,55.183,
MAFFT_b0#0073_htH_tree_96_OP_2.2598618576256135_Split_73.fasta,50,388,0.000,0.095,0.000,0.521,281,0.489,0.000,0.693,189.547,2.635,7.640,38.929,0.060,0.080,0.560,6.940,55,1.100,82.255,0,0,2,1,1,0,52,7,0,0,0,0,0,0,0,102,8,10,280,2,13388,5.243,3,2,13726,11893,3.389,2,1,12202,9332,2.282,2,1,9575,5.342,0.055,0.017,0.058,0.665,0.002,5.351,2076.000,35.000,1.000,1.000,8.000,32840,0.069,28676,0.060,4871,0.010,98889,0.208,178177.000,0.375,-15926.000,-0.034,64096.500,0.135,83580.500,0.176,14652.000,0.031,34136.000,0.072,93763.200,0.197,113247.200,0.238,167662.000,0.353,-3671.000,-0.008,65836.500,0.139,85320.500,0.180,16392.000,0.034,35876.000,0.075,95503.200,0.201,114987.200,0.242,22.033,28.935,16.122,22.265,32.768,40.699,25.863,33.779,-7.679,-2.921,-10.036,-11.038,3.056,8.844,-0.294,0.475,39.860,48.048,31.816,42.247,50.595,59.812,41.558,53.761,23.546,30.686,17.145,23.634,34.280,42.450,26.886,35.147,-6.166,-1.170,-9.013,-9.670,4.568,10.595,0.728,1.844,41.373,49.799,32.839,43.616,52.107,61.563,42.581,55.129,
MAFFT_b0#0073_htT_tree_38_OP_1.4036490691810368_Split_73.fasta,50,465,0.000,0.170,0.000,0.535,355,0.452,0.000,0.693,210.013,2.656,11.240,33.311,0.720,0.860,1.140,8.520,73,1.460,77.863,2,0,2,2,0,0,69,11,0,0,0,0,0,0,0,149,39,20,280,2,16724,6.188,4,3,17133,14609,3.882,3,2,15013,11324,2.470,2,1,11637,4.505,0.046,0.014,0.051,0.423,0.001,4.682,2177.000,32.000,1.000,1.000,6.000,29764,0.052,27226,0.048,6041,0.011,107941,0.189,162521.000,0.285,-14917.000,-0.026,33223.500,0.058,57387.500,0.101,-20747.000,-0.036,3417.000,0.006,65605.800,0.115,89769.800,0.158,154425.000,0.271,-5228.000,-0.009,34816.500,0.061,58980.500,0.104,-19154.000,-0.034,5010.000,0.009,67198.800,0.118,91362.800,0.160,6.404,10.691,3.575,8.126,19.240,24.640,15.540,22.105,-25.304,-23.887,-25.507,-27.469,-12.469,-9.938,-13.541,-13.490,25.430,31.438,21.023,29.484,38.266,45.387,32.989,43.463,7.463,11.901,4.450,9.069,20.298,25.850,16.416,23.049,-24.246,-22.677,-24.632,-26.526,-11.410,-8.728,-12.666,-12.547,26.488,32.648,21.898,30.427,39.324,46.597,33.864,44.406,
MAFFT_b0#0073_htT_tree_96_OP_2.2598618576256135_Split_73.fasta,50,388,0.000,0.095,0.000,0.521,281,0.489,0.000,0.693,189.547,2.635,7.640,38.929,0.060,0.080,0.560,6.940,55,1.100,82.255,0,0,2,1,1,0,52,7,0,0,0,0,0,0,0,102,8,10,280,2,13388,5.243,3,2,13726,11893,3.389,2,1,12202,9332,2.282,2,1,9575,5.342,0.055,0.017,0.058,0.665,0.002,5.351,2076.000,35.000,1.000,1.000,8.000,32840,0.069,28676,0.060,4871,0.010,98889,0.208,178177.000,0.375,-15926.000,-0.034,64096.500,0.135,83580.500,0.176,14652.000,0.031,34136.000,0.072,93763.200,0.197,113247.200,0.238,167662.000,0.353,-3671.000,-0.008,65836.500,0.139,85320.500,0.180,16392.000,0.034,35876.000,0.075,95503.200,0.201,114987.200,0.242,22.033,28.935,16.122,22.265,32.768,40.699,25.863,33.779,-7.679,-2.921,-10.036,-11.038,3.056,8.844,-0.294,0.475,39.860,48.048,31.816,42.247,50.595,59.812,41.558,53.761,23.546,30.686,17.145,23.634,34.280,42.450,26.886,35.147,-6.166,-1.170,-9.013,-9.670,4.568,10.595,0.728,1.844,41.373,49.799,32.839,43.616,52.107,61.563,42.581,55.129,
MAFFT_b0#0073_thT_tree_38_OP_1.4036490691810368_Split_73.fasta,50,468,0.000,0.172,0.000,0.547,357,0.443,0.000,0.693,207.169,2.656,13.940,27.075,1.360,2.760,1.220,8.600,71,1.420,79.789,2,0,2,2,0,0,67,10,0,0,0,0,0,0,0,155,104,119,280,2,16624,6.200,4,3,16992,14603,3.869,3,2,14964,11317,2.456,2,1,11633,4.455,0.046,0.014,0.051,0.416,0.001,4.652,2177.000,32.000,1.000,1.000,6.000,29738,0.052,27594,0.048,6064,0.011,107257,0.187,162354.000,0.283,-15038.000,-0.026,33047.500,0.058,57303.500,0.100,-20581.000,-0.036,3675.000,0.006,65224.600,0.114,89480.600,0.156,154215.000,0.269,-5373.000,-0.009,34573.500,0.060,58829.500,0.103,-19055.000,-0.033,5201.000,0.009,66750.600,0.116,91006.600,0.159,6.498,10.833,3.774,8.249,19.514,25.034,15.867,22.408,-24.847,-23.334,-25.077,-26.809,-11.830,-9.133,-12.984,-12.650,25.305,31.333,21.085,29.283,38.321,45.534,33.178,43.443,7.497,11.982,4.601,9.135,20.514,26.182,16.694,23.294,-23.847,-22.185,-24.250,-25.923,-10.831,-7.984,-12.157,-11.764,26.304,32.482,21.911,30.169,39.320,46.682,34.004,44.329,
